stepcount_17,strategy_17,strat code_17,move_17,probabilities_17,utility_17,common_move_17,number_coop_17,number_defect_17,outcomes_17,p1_17,p2_17,p3_17,p4_17,u1_17,u2_17,u3_17,u4_17,m1_17,m2_17,m3_17,m4_17
11,VPP,6,"{18: 'C', 25: 'C', 9: 'C'}","{18: 0.45, 25: 0.45, 9: 0.2099999999999999}",32.0,['C'],3,0,"{18: ['C', 'D'], 25: ['C', 'D'], 9: ['C', 'C']}",0.45,0.45,0.2099999999999999,None,6.5,6.5,16.5,None,1,1,1,None
12,VPP,6,"{18: 'D', 25: 'C', 9: 'C'}","{18: 0.47000000000000003, 25: 0.49, 9: 0.1799999999999999}",29.5,['C'],2,1,"{18: ['D', 'D'], 25: ['C', 'D'], 9: ['C', 'C']}",0.47000000000000003,0.49,0.1799999999999999,None,7.5,4.5,18.0,None,2,1,1,None
13,VPP,6,"{18: 'D', 25: 'D', 9: 'C'}","{18: 0.43000000000000005, 25: 0.51, 9: 0.1499999999999999}",30.0,['D'],1,2,"{18: ['D', 'C'], 25: ['D', 'D'], 9: ['C', 'C']}",0.43000000000000005,0.51,0.1499999999999999,None,9.5,5.5,19.5,None,2,2,1,None
14,VPP,6,"{18: 'C', 25: 'D', 9: 'C'}","{18: 0.47000000000000003, 25: 0.47000000000000003, 9: 0.11999999999999991}",34.5,['C'],2,1,"{18: ['C', 'D'], 25: ['D', 'C'], 9: ['C', 'C']}",0.47000000000000003,0.47000000000000003,0.11999999999999991,None,7.5,7.5,21.0,None,1,2,1,None
15,VPP,6,"{18: 'C', 25: 'D', 9: 'C'}","{18: 0.51, 25: 0.49000000000000005, 9: 0.08999999999999991}",36.0,['C'],2,1,"{18: ['C', 'D'], 25: ['D', 'D'], 9: ['C', 'C']}",0.51,0.49000000000000005,0.08999999999999991,None,5.5,8.5,22.5,None,1,2,1,None
16,VPP,6,"{18: 'C', 25: 'C', 9: 'C'}","{18: 0.55, 25: 0.4600000000000001, 9: 0.059999999999999915}",36.5,['C'],3,0,"{18: ['C', 'D'], 25: ['C', 'C'], 9: ['C', 'C']}",0.55,0.4600000000000001,0.059999999999999915,None,3.5,10.0,24.0,None,1,1,1,None
17,VPP,6,"{18: 'D', 25: 'C', 9: 'C'}","{18: 0.5700000000000001, 25: 0.43000000000000005, 9: 0.029999999999999916}",37.5,['C'],2,1,"{18: ['D', 'D'], 25: ['C', 'C'], 9: ['C', 'C']}",0.5700000000000001,0.43000000000000005,0.029999999999999916,None,4.5,11.5,25.5,None,2,1,1,None
18,VPP,6,"{18: 'D', 25: 'C', 9: 'C'}","{18: 0.53, 25: 0.4, 9: 0}",41.5,['C'],2,1,"{18: ['D', 'C'], 25: ['C', 'C'], 9: ['C', 'C']}",0.53,0.4,0,None,6.5,13.0,27.0,None,2,1,1,None
19,VPP,6,"{18: 'D', 25: 'C', 9: 'C'}","{18: 0.55, 25: 0.37, 9: 0}",46.5,['C'],2,1,"{18: ['D', 'D'], 25: ['C', 'C'], 9: ['C', 'C']}",0.55,0.37,0,None,7.5,14.5,28.5,None,2,1,1,None
20,VPP,6,"{18: 'C', 25: 'C', 9: 'C'}","{18: 0.52, 25: 0.33999999999999997, 9: 0}",50.5,['C'],3,0,"{18: ['C', 'C'], 25: ['C', 'C'], 9: ['C', 'C']}",0.52,0.33999999999999997,0,None,9.0,16.0,30.0,None,1,1,1,None
21,VPP,6,"{18: 'D', 25: 'C', 9: 'C'}","{18: 0.48000000000000004, 25: 0.30999999999999994, 9: 0}",55.0,['C'],2,1,"{18: ['D', 'C'], 25: ['C', 'C'], 9: ['C', 'C']}",0.48000000000000004,0.30999999999999994,0,None,11.0,17.5,31.5,None,2,1,1,None
22,VPP,6,"{18: 'D', 25: 'C', 9: 'C'}","{18: 0.5, 25: 0.2799999999999999, 9: 0}",60.0,['C'],2,1,"{18: ['D', 'D'], 25: ['C', 'C'], 9: ['C', 'C']}",0.5,0.2799999999999999,0,None,12.0,19.0,33.0,None,2,1,1,None
23,VPP,6,"{18: 'D', 25: 'C', 9: 'C'}","{18: 0.46, 25: 0.24999999999999992, 9: 0}",64.0,['C'],2,1,"{18: ['D', 'C'], 25: ['C', 'C'], 9: ['C', 'C']}",0.46,0.24999999999999992,0,None,14.0,20.5,34.5,None,2,1,1,None
24,VPP,6,"{18: 'C', 25: 'C', 9: 'C'}","{18: 0.5, 25: 0.21999999999999992, 9: 0}",69.0,['C'],3,0,"{18: ['C', 'D'], 25: ['C', 'C'], 9: ['C', 'C']}",0.5,0.21999999999999992,0,None,12.0,22.0,36.0,None,1,1,1,None
25,VPP,6,"{18: 'C', 25: 'C', 9: 'C'}","{18: 0.54, 25: 0.18999999999999992, 9: 0}",70.0,['C'],3,0,"{18: ['C', 'D'], 25: ['C', 'C'], 9: ['C', 'C']}",0.54,0.18999999999999992,0,None,10.0,23.5,37.5,None,1,1,1,None
26,VPP,6,"{18: 'D', 25: 'C', 9: 'C'}","{18: 0.56, 25: 0.15999999999999992, 9: 0}",71.0,['C'],2,1,"{18: ['D', 'D'], 25: ['C', 'C'], 9: ['C', 'C']}",0.56,0.15999999999999992,0,None,11.0,25.0,39.0,None,2,1,1,None
