stepcount_26,strategy_26,strat code_26,move_26,probabilities_26,utility_26,common_move_26,number_coop_26,number_defect_26,outcomes_26,p1_26,p2_26,p3_26,p4_26,u1_26,u2_26,u3_26,u4_26,m1_26,m2_26,m3_26,m4_26
11,WSLS,7,"{27: 'D', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.19999999999999984, 34: 0.1699999999999998, 25: 0.1699999999999998, 18: 0.1699999999999998}",58.0,['C'],3,1,"{27: ['D', 'C'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.19999999999999984,0.1699999999999998,0.1699999999999998,0.1699999999999998,15.0,16.5,16.5,16.5,2,1,1,1
12,WSLS,7,"{27: 'D', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.15999999999999984, 34: 0.1399999999999998, 25: 0.1399999999999998, 18: 0.1399999999999998}",64.5,['C'],3,1,"{27: ['D', 'C'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.15999999999999984,0.1399999999999998,0.1399999999999998,0.1399999999999998,17.0,18.0,18.0,18.0,2,1,1,1
13,WSLS,7,"{27: 'D', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.17999999999999983, 34: 0.10999999999999979, 25: 0.10999999999999979, 18: 0.10999999999999979}",71.0,['C'],3,1,"{27: ['D', 'D'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.17999999999999983,0.10999999999999979,0.10999999999999979,0.10999999999999979,18.0,19.5,19.5,19.5,2,1,1,1
14,WSLS,7,"{27: 'C', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.21999999999999983, 34: 0.0799999999999998, 25: 0.0799999999999998, 18: 0.0799999999999998}",76.5,['C'],3,1,"{27: ['C', 'D'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.21999999999999983,0.0799999999999998,0.0799999999999998,0.0799999999999998,16.0,21.0,21.0,21.0,1,1,1,1
15,WSLS,7,"{27: 'D', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.23999999999999982, 34: 0.049999999999999795, 25: 0.049999999999999795, 18: 0.049999999999999795}",79.0,['C'],4,0,"{27: ['D', 'D'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.23999999999999982,0.049999999999999795,0.049999999999999795,0.049999999999999795,17.0,22.5,22.5,22.5,2,1,1,1
16,WSLS,7,"{27: 'C', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.2799999999999998, 34: 0.019999999999999796, 25: 0.019999999999999796, 18: 0.019999999999999796}",84.5,['C'],3,1,"{27: ['C', 'D'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.2799999999999998,0.019999999999999796,0.019999999999999796,0.019999999999999796,15.0,24.0,24.0,24.0,1,1,1,1
17,WSLS,7,"{27: 'D', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.2399999999999998, 34: 0, 25: 0, 18: 0}",87.0,['C'],4,0,"{27: ['D', 'C'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.2399999999999998,0,0,0,17.0,25.5,25.5,25.5,2,1,1,1
18,WSLS,7,"{27: 'D', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.1999999999999998, 34: 0, 25: 0, 18: 0}",93.5,['C'],3,1,"{27: ['D', 'C'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.1999999999999998,0,0,0,19.0,27.0,27.0,27.0,2,1,1,1
19,WSLS,7,"{27: 'D', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.15999999999999978, 34: 0, 25: 0, 18: 0}",100.0,['C'],3,1,"{27: ['D', 'C'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.15999999999999978,0,0,0,21.0,28.5,28.5,28.5,2,1,1,1
20,WSLS,7,"{27: 'D', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.17999999999999977, 34: 0, 25: 0, 18: 0}",106.5,['C'],3,1,"{27: ['D', 'D'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.17999999999999977,0,0,0,22.0,30.0,30.0,30.0,2,1,1,1
21,WSLS,7,"{27: 'C', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.14999999999999977, 34: 0, 25: 0, 18: 0}",112.0,['C'],3,1,"{27: ['C', 'C'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.14999999999999977,0,0,0,23.5,31.5,31.5,31.5,1,1,1,1
22,WSLS,7,"{27: 'C', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.11999999999999977, 34: 0, 25: 0, 18: 0}",118.0,['C'],4,0,"{27: ['C', 'C'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.11999999999999977,0,0,0,25.0,33.0,33.0,33.0,1,1,1,1
23,WSLS,7,"{27: 'C', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.08999999999999977, 34: 0, 25: 0, 18: 0}",124.0,['C'],4,0,"{27: ['C', 'C'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.08999999999999977,0,0,0,26.5,34.5,34.5,34.5,1,1,1,1
24,WSLS,7,"{27: 'C', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.059999999999999776, 34: 0, 25: 0, 18: 0}",130.0,['C'],4,0,"{27: ['C', 'C'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.059999999999999776,0,0,0,28.0,36.0,36.0,36.0,1,1,1,1
25,WSLS,7,"{27: 'C', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.09999999999999978, 34: 0, 25: 0, 18: 0}",136.0,['C'],4,0,"{27: ['C', 'D'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.09999999999999978,0,0,0,26.0,37.5,37.5,37.5,1,1,1,1
26,WSLS,7,"{27: 'D', 34: 'C', 25: 'C', 18: 'C'}","{27: 0.05999999999999978, 34: 0, 25: 0, 18: 0}",138.5,['C'],4,0,"{27: ['D', 'C'], 34: ['C', 'C'], 25: ['C', 'C'], 18: ['C', 'C']}",0.05999999999999978,0,0,0,28.0,39.0,39.0,39.0,2,1,1,1
