stepcount_11,strategy_11,strat code_11,move_11,probabilities_11,utility_11,common_move_11,number_coop_11,number_defect_11,outcomes_11,u1_11,u2_11,u3_11,u4_11,m1_11,m2_11,m3_11,m4_11,uv_11,ps_11,nc_11,mutC_11,simP_11,avp1_11,avp2_11,avp3_11,avp4_11,globav_11,epsilon_11,alpha_11,mood_11
True,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'C'}","{12: 0.020000000000000018, 16: 0.020000000000000018, 6: 0.020000000000000018}",0,['C'],6,0,"{12: ['C', 'C'], 16: ['C', 'C'], 6: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{12: [0, 12, 'NEUTRAL'], 16: [0, 16, 'NEUTRAL'], 6: ['C', 6, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,57.53375
2,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",9,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'C'], 6: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{12: ['C', 12, 'NEUTRAL'], 16: ['C', 16, 'NEUTRAL'], 6: ['C', 6, 'NEUTRAL']}",2,3,6,2,2,2,None,2,0.5,0.1,66.94235084375
3,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",18,['C'],2,1,"{12: ['C', 'D'], 16: ['C', 'C'], 6: ['D', 'C']}",6,9,11,None,1,1,2,None,0.105,"{12: ['D', 12, 'HIGH'], 16: ['C', 16, 'NEUTRAL'], 6: ['C', 6, 'HIGH']}",2,1,9,1.5,2.25,2.75,None,2.1666666666666665,0.5,0.1,75.2368684422054
4,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",26,['C'],3,0,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'C']}",11,12,14,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",3,2,12,2.2,2.4,2.8,None,2.466666666666667,0.5,0.1,86.29921500969148
5,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",37,['C'],3,0,"{12: ['C', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",14,15,14,None,1,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",3,2,15,2.3333333333333335,2.5,2.3333333333333335,None,2.388888888888889,0.5,0.1,92.32816524028888
6,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",43,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'C'], 6: ['C', 'C']}",17,18,17,None,1,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,3,18,2.4285714285714284,2.5714285714285716,2.4285714285714284,None,2.4761904761904763,0.0001,0.1,99.999
7,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",52,['C'],3,0,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",22,21,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",3,1,21,2.75,2.625,2.125,None,2.5,0.0001,0.1,99.99899375
8,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",60,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",25,24,17,None,1,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,2,24,2.7777777777777777,2.6666666666666665,1.8888888888888888,None,2.444444444444444,0.0001,0.1,99.99898888888889
9,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",66,['C'],3,0,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",30,27,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",3,1,27,3,2.7,1.7,None,2.466666666666667,0.0001,0.1,99.99898499999999
10,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",74,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",33,30,17,None,1,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,2,30,3,2.727272727272727,1.5454545454545454,None,2.4242424242424243,0.0001,0.1,99.99898181818182
11,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",80,['C'],3,0,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",38,33,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",3,1,33,3.1666666666666665,2.75,1.4166666666666667,None,2.4444444444444446,0.0001,0.1,99.99897916666666
12,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",88,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",41,36,17,None,1,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,2,36,3.1538461538461537,2.769230769230769,1.3076923076923077,None,2.41025641025641,0.0001,0.1,99.99897692307692
13,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",94,['C'],3,0,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",46,39,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",3,1,39,3.2857142857142856,2.7857142857142856,1.2142857142857142,None,2.4285714285714284,0.0001,0.1,99.998975
14,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",102,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",49,42,17,None,1,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,2,42,3.2666666666666666,2.8,1.1333333333333333,None,2.4,0.0001,0.1,99.99897333333332
15,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",108,['C'],2,1,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",54,45,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,45,3.375,2.8125,1.0625,None,2.4166666666666665,0.0001,0.1,99.998971875
16,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",116,['C'],2,1,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",59,48,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,48,3.4705882352941178,2.823529411764706,1,None,2.431372549019608,0.0001,0.1,99.9989705882353
17,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",124,['C'],2,1,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",64,51,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,51,3.5555555555555554,2.8333333333333335,0.9444444444444444,None,2.4444444444444446,0.0001,0.1,99.99896944444444
18,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",132,['C'],2,1,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",69,54,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,54,3.6315789473684212,2.8421052631578947,0.8947368421052632,None,2.456140350877193,0.0001,0.1,99.99896842105262
19,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",140,['C'],2,1,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",74,57,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,57,3.7,2.85,0.85,None,2.466666666666667,0.0001,0.1,99.9989675
20,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",148,['C'],2,1,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",79,60,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,60,3.761904761904762,2.857142857142857,0.8095238095238095,None,2.4761904761904763,0.0001,0.1,99.99896666666666
21,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",156,['C'],2,1,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",84,63,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,63,3.8181818181818183,2.8636363636363638,0.7727272727272727,None,2.484848484848485,0.0001,0.1,99.99896590909091
22,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",164,['C'],2,1,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",89,66,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,66,3.869565217391304,2.869565217391304,0.7391304347826086,None,2.4927536231884058,0.0001,0.1,99.9989652173913
23,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",172,['C'],2,1,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",94,69,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,69,3.9166666666666665,2.875,0.7083333333333334,None,2.5,0.0001,0.1,99.99896458333333
24,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",180,['C'],2,1,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",99,72,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,72,3.96,2.88,0.68,None,2.506666666666667,0.0001,0.1,99.99896399999999
25,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",188,['C'],2,1,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",104,75,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,75,4,2.8846153846153846,0.6538461538461539,None,2.5128205128205128,0.0001,0.1,99.99896346153845
26,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",196,['C'],2,1,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",109,78,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,78,4.037037037037037,2.888888888888889,0.6296296296296297,None,2.5185185185185186,0.0001,0.1,99.99896296296295
27,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",204,['C'],2,1,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",114,81,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,81,4.071428571428571,2.892857142857143,0.6071428571428571,None,2.5238095238095237,0.0001,0.1,99.99896249999999
28,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",212,['C'],2,1,"{12: ['D', 'C'], 16: ['C', 'C'], 6: ['C', 'D']}",119,84,17,None,2,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,84,4.103448275862069,2.896551724137931,0.5862068965517241,None,2.528735632183908,0.0001,0.1,99.99896206896551
