stepcount_1,strategy_1,strat code_1,move_1,probabilities_1,utility_1,common_move_1,number_coop_1,number_defect_1,outcomes_1,u1_1,u2_1,u3_1,u4_1,m1_1,m2_1,m3_1,m4_1,uv_1,ps_1,nc_1,mutC_1,simP_1,avp1_1,avp2_1,avp3_1,avp4_1,globav_1,epsilon_1,alpha_1,mood_1
True,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.065, 6: 0.065}",0,['C'],4,0,"{2: ['C', 'C'], 6: ['C', 'C']}",3,3,None,None,1,1,None,None,0.045,"{2: [0, 2, 'NEUTRAL'], 6: [0, 6, 'NEUTRAL']}",4,2,2,1.5,1.5,None,None,1.5,0.5,0.1,54.53375
2,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",6,['C'],2,0,"{2: ['C', 'C'], 6: ['C', 'C']}",6,6,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'NEUTRAL'], 6: ['C', 6, 'NEUTRAL']}",2,2,4,2,2,None,None,2,0.5,0.1,60.97227584375
3,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",12,['C'],2,0,"{2: ['C', 'C'], 6: ['C', 'C']}",9,9,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'NEUTRAL'], 6: ['C', 6, 'NEUTRAL']}",2,2,6,2.25,2.25,None,None,2.25,0.5,0.1,67.15967054125527
4,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",18,['C'],1,1,"{2: ['C', 'D'], 6: ['C', 'C']}",9,12,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,8,1.8,2.4,None,None,2.1,0.5,0.1,70.06137122510287
5,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",21,Eq,2,0,"{2: ['D', 'C'], 6: ['C', 'C']}",14,15,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,10,2.3333333333333335,2.5,None,None,2.416666666666667,0.5,0.1,77.9467359665292
6,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",29,['C'],1,1,"{2: ['C', 'D'], 6: ['C', 'C']}",14,18,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,12,2,2.5714285714285716,None,None,2.2857142857142856,0.0001,0.1,80.88902992564162
7,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",32,Eq,2,0,"{2: ['D', 'C'], 6: ['C', 'C']}",19,21,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,14,2.375,2.625,None,None,2.5,0.0001,0.1,88.83178331871024
8,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",40,['C'],1,1,"{2: ['C', 'D'], 6: ['C', 'C']}",19,24,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,16,2.111111111111111,2.6666666666666665,None,None,2.388888888888889,0.0001,0.1,91.80697733928635
9,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",43,Eq,2,0,"{2: ['D', 'C'], 6: ['C', 'C']}",24,27,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,18,2.4,2.7,None,None,2.55,0.0001,0.1,99.78620090243147
10,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",51,['C'],1,1,"{2: ['C', 'D'], 6: ['C', 'C']}",24,30,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,20,2.1818181818181817,2.727272727272727,None,None,2.454545454545454,0.0001,0.1,99.999
