stepcount_16,strategy_16,strat code_16,move_16,probabilities_16,utility_16,common_move_16,number_coop_16,number_defect_16,outcomes_16,u1_16,u2_16,u3_16,u4_16,m1_16,m2_16,m3_16,m4_16,uv_16,ps_16,nc_16,mutC_16,simP_16,avp1_16,avp2_16,avp3_16,avp4_16,globav_16,epsilon_16,alpha_16,mood_16
True,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'C'}","{17: 0.020000000000000018, 21: 0.020000000000000018, 11: 0.020000000000000018}",0,['C'],6,0,"{17: ['C', 'C'], 21: ['C', 'C'], 11: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{17: [0, 17, 'NEUTRAL'], 21: [0, 21, 'NEUTRAL'], 11: ['C', 11, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,57.53375
2,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",9,['C'],3,0,"{17: ['C', 'C'], 21: ['C', 'C'], 11: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{17: ['C', 17, 'NEUTRAL'], 21: ['C', 21, 'NEUTRAL'], 11: ['C', 11, 'NEUTRAL']}",3,3,6,2,2,2,None,2,0.5,0.1,66.94235084375
3,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",18,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'C'], 11: ['C', 'D']}",9,9,6,None,1,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['C', 21, 'NEUTRAL'], 11: ['D', 11, 'HIGH']}",2,2,9,2.25,2.25,1.5,None,2.0,0.5,0.1,72.76368163521434
4,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",24,['C'],3,0,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",12,9,11,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'NEUTRAL'], 11: ['C', 11, 'HIGH']}",3,1,12,2.4,1.8,2.2,None,2.1333333333333333,0.5,0.1,80.69565652526894
5,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",32,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['C', 'C']}",15,9,14,None,1,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,2,15,2.5,1.5,2.3333333333333335,None,2.111111111111111,0.0001,0.1,86.50325536003734
6,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",38,['C'],3,0,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",18,9,19,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",3,1,18,2.5714285714285716,1.2857142857142858,2.7142857142857144,None,2.1904761904761907,0.0001,0.1,94.39195532566987
7,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",46,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['C', 'C']}",21,9,22,None,1,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,2,21,2.625,1.125,2.75,None,2.1666666666666665,0.0001,0.1,99.999
8,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",52,['C'],3,0,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",24,9,27,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",3,1,24,2.6666666666666665,1,3,None,2.2222222222222223,0.0001,0.1,99.999
9,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",60,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['C', 'C']}",27,9,30,None,1,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,2,27,2.7,0.9,3,None,2.2,0.0001,0.1,99.999
10,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",66,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",30,9,35,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,1,30,2.727272727272727,0.8181818181818182,3.1818181818181817,None,2.242424242424242,0.0001,0.1,99.999
11,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",74,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",33,9,40,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,1,33,2.75,0.75,3.3333333333333335,None,2.2777777777777777,0.0001,0.1,99.999
12,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",82,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",36,9,45,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,1,36,2.769230769230769,0.6923076923076923,3.4615384615384617,None,2.3076923076923075,0.0001,0.1,99.999
13,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",90,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",39,9,50,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,1,39,2.7857142857142856,0.6428571428571429,3.5714285714285716,None,2.3333333333333335,0.0001,0.1,99.999
14,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",98,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",42,9,55,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,1,42,2.8,0.6,3.6666666666666665,None,2.3555555555555556,0.0001,0.1,99.999
15,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",106,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",45,9,60,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,1,45,2.8125,0.5625,3.75,None,2.375,0.0001,0.1,99.999
16,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",114,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",48,9,65,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,1,48,2.823529411764706,0.5294117647058824,3.823529411764706,None,2.392156862745098,0.0001,0.1,99.999
17,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",122,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",51,9,70,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,1,51,2.8333333333333335,0.5,3.888888888888889,None,2.4074074074074074,0.0001,0.1,99.999
18,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",130,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",54,9,75,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,1,54,2.8421052631578947,0.47368421052631576,3.9473684210526314,None,2.4210526315789473,0.0001,0.1,99.999
19,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",138,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",57,9,80,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,1,57,2.85,0.45,4,None,2.4333333333333336,0.0001,0.1,99.999
20,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",146,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",60,9,85,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,1,60,2.857142857142857,0.42857142857142855,4.0476190476190474,None,2.444444444444444,0.0001,0.1,99.999
