,Cooperations,Defections,Cooperators,Defectors,TFT Performance,TFT Cooperations,VPP Performance,VPP Cooperations,WSLS Performance,WSLS Cooperations,iWSLS Performance,iWSLS Cooperations,Model Params
62,85,55,22,15,2240.0,21,2215.5,21,409.5,14,0,0,"(47, 0.015, 0.25)"
63,77,63,26,15,2278.5,21,2254.0,21,406.0,7,0,0,"(47, 0.015, 0.25)"
64,85,55,22,15,2317.0,21,2292.5,21,423.5,14,0,0,"(47, 0.015, 0.25)"
65,77,63,26,15,2355.5,21,2331.0,21,420.0,7,0,0,"(47, 0.015, 0.25)"
66,85,55,22,15,2394.0,21,2369.5,21,437.5,14,0,0,"(47, 0.015, 0.25)"
67,77,63,26,15,2432.5,21,2408.0,21,434.0,7,0,0,"(47, 0.015, 0.25)"
68,85,55,22,15,2471.0,21,2446.5,21,451.5,14,0,0,"(47, 0.015, 0.25)"
69,77,63,26,15,2509.5,21,2485.0,21,448.0,7,0,0,"(47, 0.015, 0.25)"
70,85,55,22,15,2548.0,21,2523.5,21,465.5,14,0,0,"(47, 0.015, 0.25)"
71,77,63,26,15,2586.5,21,2562.0,21,462.0,7,0,0,"(47, 0.015, 0.25)"
72,85,55,22,15,2625.0,21,2600.5,21,479.5,14,0,0,"(47, 0.015, 0.25)"
73,77,63,26,15,2663.5,21,2639.0,21,476.0,7,0,0,"(47, 0.015, 0.25)"
74,85,55,22,15,2702.0,21,2677.5,21,493.5,14,0,0,"(47, 0.015, 0.25)"
75,77,63,26,15,2740.5,21,2716.0,21,490.0,7,0,0,"(47, 0.015, 0.25)"
76,85,55,22,15,2779.0,21,2754.5,21,507.5,14,0,0,"(47, 0.015, 0.25)"
77,77,63,26,15,2817.5,21,2793.0,21,504.0,7,0,0,"(47, 0.015, 0.25)"
78,85,55,22,15,2856.0,21,2831.5,21,521.5,14,0,0,"(47, 0.015, 0.25)"
79,77,63,26,15,2894.5,21,2870.0,21,518.0,7,0,0,"(47, 0.015, 0.25)"
80,85,55,22,15,2933.0,21,2908.5,21,535.5,14,0,0,"(47, 0.015, 0.25)"
81,77,63,26,15,2971.5,21,2947.0,21,532.0,7,0,0,"(47, 0.015, 0.25)"
82,85,55,22,15,3010.0,21,2985.5,21,549.5,14,0,0,"(47, 0.015, 0.25)"
83,77,63,26,15,3048.5,21,3024.0,21,546.0,7,0,0,"(47, 0.015, 0.25)"
84,85,55,22,15,3087.0,21,3062.5,21,563.5,14,0,0,"(47, 0.015, 0.25)"
85,77,63,26,15,3125.5,21,3101.0,21,560.0,7,0,0,"(47, 0.015, 0.25)"
86,85,55,22,15,3164.0,21,3139.5,21,577.5,14,0,0,"(47, 0.015, 0.25)"
87,77,63,26,15,3202.5,21,3178.0,21,574.0,7,0,0,"(47, 0.015, 0.25)"
88,85,55,22,15,3241.0,21,3216.5,21,591.5,14,0,0,"(47, 0.015, 0.25)"
89,77,63,26,15,3279.5,21,3255.0,21,588.0,7,0,0,"(47, 0.015, 0.25)"
90,85,55,22,15,3318.0,21,3293.5,21,605.5,14,0,0,"(47, 0.015, 0.25)"
91,77,63,26,15,3356.5,21,3332.0,21,602.0,7,0,0,"(47, 0.015, 0.25)"
92,85,55,22,15,3395.0,21,3370.5,21,619.5,14,0,0,"(47, 0.015, 0.25)"
93,77,63,26,15,3433.5,21,3409.0,21,616.0,7,0,0,"(47, 0.015, 0.25)"
94,85,55,22,15,3472.0,21,3447.5,21,633.5,14,0,0,"(47, 0.015, 0.25)"
95,77,63,26,15,3510.5,21,3486.0,21,630.0,7,0,0,"(47, 0.015, 0.25)"
96,85,55,22,15,3549.0,21,3524.5,21,647.5,14,0,0,"(47, 0.015, 0.25)"
97,77,63,26,15,3587.5,21,3563.0,21,644.0,7,0,0,"(47, 0.015, 0.25)"
98,85,55,22,15,3626.0,21,3601.5,21,661.5,14,0,0,"(47, 0.015, 0.25)"
99,77,63,26,15,3664.5,21,3640.0,21,658.0,7,0,0,"(47, 0.015, 0.25)"
100,85,55,22,15,3703.0,21,3678.5,21,675.5,14,0,0,"(47, 0.015, 0.25)"
101,77,63,26,15,3741.5,21,3717.0,21,672.0,7,0,0,"(47, 0.015, 0.25)"
102,85,55,22,15,3780.0,21,3755.5,21,689.5,14,0,0,"(47, 0.015, 0.25)"
103,77,63,26,15,3818.5,21,3794.0,21,686.0,7,0,0,"(47, 0.015, 0.25)"
104,85,55,22,15,3857.0,21,3832.5,21,703.5,14,0,0,"(47, 0.015, 0.25)"
105,77,63,26,15,3895.5,21,3871.0,21,700.0,7,0,0,"(47, 0.015, 0.25)"
106,85,55,22,15,3934.0,21,3909.5,21,717.5,14,0,0,"(47, 0.015, 0.25)"
107,77,63,26,15,3972.5,21,3948.0,21,714.0,7,0,0,"(47, 0.015, 0.25)"
108,85,55,22,15,4011.0,21,3986.5,21,731.5,14,0,0,"(47, 0.015, 0.25)"
109,77,63,26,15,4049.5,21,4025.0,21,728.0,7,0,0,"(47, 0.015, 0.25)"
110,85,55,22,15,4088.0,21,4063.5,21,745.5,14,0,0,"(47, 0.015, 0.25)"
111,77,63,26,15,4126.5,21,4102.0,21,742.0,7,0,0,"(47, 0.015, 0.25)"
112,85,55,22,15,4165.0,21,4140.5,21,759.5,14,0,0,"(47, 0.015, 0.25)"
113,77,63,26,15,4203.5,21,4179.0,21,756.0,7,0,0,"(47, 0.015, 0.25)"
114,85,55,22,15,4242.0,21,4217.5,21,773.5,14,0,0,"(47, 0.015, 0.25)"
115,77,63,26,15,4280.5,21,4256.0,21,770.0,7,0,0,"(47, 0.015, 0.25)"
116,85,55,22,15,4319.0,21,4294.5,21,787.5,14,0,0,"(47, 0.015, 0.25)"
117,77,63,26,15,4357.5,21,4333.0,21,784.0,7,0,0,"(47, 0.015, 0.25)"
118,85,55,22,15,4396.0,21,4371.5,21,801.5,14,0,0,"(47, 0.015, 0.25)"
119,77,63,26,15,4434.5,21,4410.0,21,798.0,7,0,0,"(47, 0.015, 0.25)"
120,85,55,22,15,4473.0,21,4448.5,21,815.5,14,0,0,"(47, 0.015, 0.25)"
121,77,63,26,15,4511.5,21,4487.0,21,812.0,7,0,0,"(47, 0.015, 0.25)"
122,85,55,22,15,4550.0,21,4525.5,21,829.5,14,0,0,"(47, 0.015, 0.25)"
123,77,63,26,15,4588.5,21,4564.0,21,826.0,7,0,0,"(47, 0.015, 0.25)"
124,85,55,22,15,4627.0,21,4602.5,21,843.5,14,0,0,"(47, 0.015, 0.25)"
125,77,63,26,15,4665.5,21,4641.0,21,840.0,7,0,0,"(47, 0.015, 0.25)"
126,85,55,22,15,4704.0,21,4679.5,21,857.5,14,0,0,"(47, 0.015, 0.25)"
127,77,63,26,15,4742.5,21,4718.0,21,854.0,7,0,0,"(47, 0.015, 0.25)"
128,85,55,22,15,4781.0,21,4756.5,21,871.5,14,0,0,"(47, 0.015, 0.25)"
129,77,63,26,15,4819.5,21,4795.0,21,868.0,7,0,0,"(47, 0.015, 0.25)"
130,85,55,22,15,4858.0,21,4833.5,21,885.5,14,0,0,"(47, 0.015, 0.25)"
131,77,63,26,15,4896.5,21,4872.0,21,882.0,7,0,0,"(47, 0.015, 0.25)"
132,85,55,22,15,4935.0,21,4910.5,21,899.5,14,0,0,"(47, 0.015, 0.25)"
133,77,63,26,15,4973.5,21,4949.0,21,896.0,7,0,0,"(47, 0.015, 0.25)"
134,85,55,22,15,5012.0,21,4987.5,21,913.5,14,0,0,"(47, 0.015, 0.25)"
135,77,63,26,15,5050.5,21,5026.0,21,910.0,7,0,0,"(47, 0.015, 0.25)"
136,85,55,22,15,5089.0,21,5064.5,21,927.5,14,0,0,"(47, 0.015, 0.25)"
137,77,63,26,15,5127.5,21,5103.0,21,924.0,7,0,0,"(47, 0.015, 0.25)"
138,85,55,22,15,5166.0,21,5141.5,21,941.5,14,0,0,"(47, 0.015, 0.25)"
139,77,63,26,15,5204.5,21,5180.0,21,938.0,7,0,0,"(47, 0.015, 0.25)"
140,85,55,22,15,5243.0,21,5218.5,21,955.5,14,0,0,"(47, 0.015, 0.25)"
141,77,63,26,15,5281.5,21,5257.0,21,952.0,7,0,0,"(47, 0.015, 0.25)"
142,85,55,22,15,5320.0,21,5295.5,21,969.5,14,0,0,"(47, 0.015, 0.25)"
143,77,63,26,15,5358.5,21,5334.0,21,966.0,7,0,0,"(47, 0.015, 0.25)"
144,85,55,22,15,5397.0,21,5372.5,21,983.5,14,0,0,"(47, 0.015, 0.25)"
145,77,63,26,15,5435.5,21,5411.0,21,980.0,7,0,0,"(47, 0.015, 0.25)"
146,85,55,22,15,5474.0,21,5449.5,21,997.5,14,0,0,"(47, 0.015, 0.25)"
147,77,63,26,15,5512.5,21,5488.0,21,994.0,7,0,0,"(47, 0.015, 0.25)"
148,85,55,22,15,5551.0,21,5526.5,21,1011.5,14,0,0,"(47, 0.015, 0.25)"
149,77,63,26,15,5589.5,21,5565.0,21,1008.0,7,0,0,"(47, 0.015, 0.25)"
150,85,55,22,15,5628.0,21,5603.5,21,1025.5,14,0,0,"(47, 0.015, 0.25)"
151,76,64,26,16,5666.5,21,5642.0,21,1022.0,7,0,0,"(47, 0.015, 0.25)"
152,84,56,21,15,5705.0,21,5680.5,21,1039.5,14,0,0,"(47, 0.015, 0.25)"
153,76,64,26,16,5743.5,21,5719.0,21,1036.0,7,0,0,"(47, 0.015, 0.25)"
154,84,56,21,15,5782.0,21,5757.5,21,1053.5,14,0,0,"(47, 0.015, 0.25)"
155,76,64,26,16,5820.5,21,5796.0,21,1050.0,7,0,0,"(47, 0.015, 0.25)"
156,84,56,21,15,5859.0,21,5834.5,21,1067.5,14,0,0,"(47, 0.015, 0.25)"
157,77,63,26,15,5897.5,21,5873.0,21,1064.0,7,0,0,"(47, 0.015, 0.25)"
158,85,55,22,15,5936.0,21,5911.5,21,1081.5,14,0,0,"(47, 0.015, 0.25)"
159,77,63,26,15,5974.5,21,5950.0,21,1078.0,7,0,0,"(47, 0.015, 0.25)"
160,85,55,22,15,6013.0,21,5988.5,21,1095.5,14,0,0,"(47, 0.015, 0.25)"
161,77,63,26,15,6051.5,21,6027.0,21,1092.0,7,0,0,"(47, 0.015, 0.25)"
162,85,55,22,15,6090.0,21,6065.5,21,1109.5,14,0,0,"(47, 0.015, 0.25)"
163,77,63,26,15,6128.5,21,6104.0,21,1106.0,7,0,0,"(47, 0.015, 0.25)"
164,85,55,22,15,6167.0,21,6142.5,21,1123.5,14,0,0,"(47, 0.015, 0.25)"
165,77,63,26,15,6205.5,21,6181.0,21,1120.0,7,0,0,"(47, 0.015, 0.25)"
166,85,55,22,15,6244.0,21,6219.5,21,1137.5,14,0,0,"(47, 0.015, 0.25)"
167,77,63,26,15,6282.5,21,6258.0,21,1134.0,7,0,0,"(47, 0.015, 0.25)"
168,85,55,22,15,6321.0,21,6296.5,21,1151.5,14,0,0,"(47, 0.015, 0.25)"
169,77,63,26,15,6359.5,21,6335.0,21,1148.0,7,0,0,"(47, 0.015, 0.25)"
170,85,55,22,15,6398.0,21,6373.5,21,1165.5,14,0,0,"(47, 0.015, 0.25)"
171,77,63,26,15,6436.5,21,6412.0,21,1162.0,7,0,0,"(47, 0.015, 0.25)"
172,85,55,22,15,6475.0,21,6450.5,21,1179.5,14,0,0,"(47, 0.015, 0.25)"
173,77,63,26,15,6513.5,21,6489.0,21,1176.0,7,0,0,"(47, 0.015, 0.25)"
174,85,55,22,15,6552.0,21,6527.5,21,1193.5,14,0,0,"(47, 0.015, 0.25)"
175,77,63,26,15,6590.5,21,6566.0,21,1190.0,7,0,0,"(47, 0.015, 0.25)"
176,85,55,22,15,6629.0,21,6604.5,21,1207.5,14,0,0,"(47, 0.015, 0.25)"
177,77,63,26,15,6667.5,21,6643.0,21,1204.0,7,0,0,"(47, 0.015, 0.25)"
178,85,55,22,15,6706.0,21,6681.5,21,1221.5,14,0,0,"(47, 0.015, 0.25)"
179,77,63,26,15,6744.5,21,6720.0,21,1218.0,7,0,0,"(47, 0.015, 0.25)"
180,85,55,22,15,6783.0,21,6758.5,21,1235.5,14,0,0,"(47, 0.015, 0.25)"
181,77,63,26,15,6821.5,21,6797.0,21,1232.0,7,0,0,"(47, 0.015, 0.25)"
182,85,55,22,15,6860.0,21,6835.5,21,1249.5,14,0,0,"(47, 0.015, 0.25)"
183,77,63,26,15,6898.5,21,6874.0,21,1246.0,7,0,0,"(47, 0.015, 0.25)"
184,85,55,22,15,6937.0,21,6912.5,21,1263.5,14,0,0,"(47, 0.015, 0.25)"
185,77,63,26,15,6975.5,21,6951.0,21,1260.0,7,0,0,"(47, 0.015, 0.25)"
186,85,55,22,15,7014.0,21,6989.5,21,1277.5,14,0,0,"(47, 0.015, 0.25)"
187,77,63,26,15,7052.5,21,7028.0,21,1274.0,7,0,0,"(47, 0.015, 0.25)"
188,85,55,22,15,7091.0,21,7066.5,21,1291.5,14,0,0,"(47, 0.015, 0.25)"
189,77,63,26,15,7129.5,21,7105.0,21,1288.0,7,0,0,"(47, 0.015, 0.25)"
190,85,55,22,15,7168.0,21,7143.5,21,1305.5,14,0,0,"(47, 0.015, 0.25)"
191,77,63,26,15,7206.5,21,7182.0,21,1302.0,7,0,0,"(47, 0.015, 0.25)"
192,85,55,22,15,7245.0,21,7220.5,21,1319.5,14,0,0,"(47, 0.015, 0.25)"
193,77,63,26,15,7283.5,21,7259.0,21,1316.0,7,0,0,"(47, 0.015, 0.25)"
194,85,55,22,15,7322.0,21,7297.5,21,1333.5,14,0,0,"(47, 0.015, 0.25)"
195,77,63,26,15,7360.5,21,7336.0,21,1330.0,7,0,0,"(47, 0.015, 0.25)"
196,85,55,22,15,7399.0,21,7374.5,21,1347.5,14,0,0,"(47, 0.015, 0.25)"
197,77,63,26,15,7437.5,21,7413.0,21,1344.0,7,0,0,"(47, 0.015, 0.25)"
198,85,55,22,15,7476.0,21,7451.5,21,1361.5,14,0,0,"(47, 0.015, 0.25)"
199,77,63,26,15,7514.5,21,7490.0,21,1358.0,7,0,0,"(47, 0.015, 0.25)"
200,85,55,22,15,7553.0,21,7528.5,21,1375.5,14,0,0,"(47, 0.015, 0.25)"
201,77,63,26,15,7591.5,21,7567.0,21,1372.0,7,0,0,"(47, 0.015, 0.25)"
202,85,55,22,15,7630.0,21,7605.5,21,1389.5,14,0,0,"(47, 0.015, 0.25)"
203,77,63,26,15,7668.5,21,7644.0,21,1386.0,7,0,0,"(47, 0.015, 0.25)"
204,85,55,22,15,7707.0,21,7682.5,21,1403.5,14,0,0,"(47, 0.015, 0.25)"
205,77,63,26,15,7745.5,21,7721.0,21,1400.0,7,0,0,"(47, 0.015, 0.25)"
206,85,55,22,15,7784.0,21,7759.5,21,1417.5,14,0,0,"(47, 0.015, 0.25)"
207,77,63,26,15,7822.5,21,7798.0,21,1414.0,7,0,0,"(47, 0.015, 0.25)"
208,85,55,22,15,7861.0,21,7836.5,21,1431.5,14,0,0,"(47, 0.015, 0.25)"
209,77,63,26,15,7899.5,21,7875.0,21,1428.0,7,0,0,"(47, 0.015, 0.25)"
210,85,55,22,15,7938.0,21,7913.5,21,1445.5,14,0,0,"(47, 0.015, 0.25)"
211,77,63,26,15,7976.5,21,7952.0,21,1442.0,7,0,0,"(47, 0.015, 0.25)"
212,85,55,22,15,8015.0,21,7990.5,21,1459.5,14,0,0,"(47, 0.015, 0.25)"
213,77,63,26,15,8053.5,21,8029.0,21,1456.0,7,0,0,"(47, 0.015, 0.25)"
214,85,55,22,15,8092.0,21,8067.5,21,1473.5,14,0,0,"(47, 0.015, 0.25)"
215,77,63,26,15,8130.5,21,8106.0,21,1470.0,7,0,0,"(47, 0.015, 0.25)"
216,85,55,22,15,8169.0,21,8144.5,21,1487.5,14,0,0,"(47, 0.015, 0.25)"
217,77,63,26,15,8207.5,21,8183.0,21,1484.0,7,0,0,"(47, 0.015, 0.25)"
218,85,55,22,15,8246.0,21,8221.5,21,1501.5,14,0,0,"(47, 0.015, 0.25)"
219,77,63,26,15,8284.5,21,8260.0,21,1498.0,7,0,0,"(47, 0.015, 0.25)"
220,85,55,22,15,8323.0,21,8298.5,21,1515.5,14,0,0,"(47, 0.015, 0.25)"
221,77,63,26,15,8361.5,21,8337.0,21,1512.0,7,0,0,"(47, 0.015, 0.25)"
222,85,55,22,15,8400.0,21,8375.5,21,1529.5,14,0,0,"(47, 0.015, 0.25)"
223,77,63,26,15,8438.5,21,8414.0,21,1526.0,7,0,0,"(47, 0.015, 0.25)"
224,85,55,22,15,8477.0,21,8452.5,21,1543.5,14,0,0,"(47, 0.015, 0.25)"
225,77,63,26,15,8515.5,21,8491.0,21,1540.0,7,0,0,"(47, 0.015, 0.25)"
226,85,55,22,15,8554.0,21,8529.5,21,1557.5,14,0,0,"(47, 0.015, 0.25)"
227,77,63,26,15,8592.5,21,8568.0,21,1554.0,7,0,0,"(47, 0.015, 0.25)"
228,85,55,22,15,8631.0,21,8606.5,21,1571.5,14,0,0,"(47, 0.015, 0.25)"
229,77,63,26,15,8669.5,21,8645.0,21,1568.0,7,0,0,"(47, 0.015, 0.25)"
230,85,55,22,15,8708.0,21,8683.5,21,1585.5,14,0,0,"(47, 0.015, 0.25)"
231,77,63,26,15,8746.5,21,8722.0,21,1582.0,7,0,0,"(47, 0.015, 0.25)"
232,85,55,22,15,8785.0,21,8760.5,21,1599.5,14,0,0,"(47, 0.015, 0.25)"
233,77,63,26,15,8823.5,21,8799.0,21,1596.0,7,0,0,"(47, 0.015, 0.25)"
234,85,55,22,15,8862.0,21,8837.5,21,1613.5,14,0,0,"(47, 0.015, 0.25)"
235,77,63,26,15,8900.5,21,8876.0,21,1610.0,7,0,0,"(47, 0.015, 0.25)"
236,85,55,22,15,8939.0,21,8914.5,21,1627.5,14,0,0,"(47, 0.015, 0.25)"
237,77,63,26,15,8977.5,21,8953.0,21,1624.0,7,0,0,"(47, 0.015, 0.25)"
238,85,55,22,15,9016.0,21,8991.5,21,1641.5,14,0,0,"(47, 0.015, 0.25)"
239,77,63,26,15,9054.5,21,9030.0,21,1638.0,7,0,0,"(47, 0.015, 0.25)"
240,85,55,22,15,9093.0,21,9068.5,21,1655.5,14,0,0,"(47, 0.015, 0.25)"
241,77,63,26,15,9131.5,21,9107.0,21,1652.0,7,0,0,"(47, 0.015, 0.25)"
242,85,55,22,15,9170.0,21,9145.5,21,1669.5,14,0,0,"(47, 0.015, 0.25)"
243,77,63,26,15,9208.5,21,9184.0,21,1666.0,7,0,0,"(47, 0.015, 0.25)"
244,85,55,22,15,9247.0,21,9222.5,21,1683.5,14,0,0,"(47, 0.015, 0.25)"
245,77,63,26,15,9285.5,21,9261.0,21,1680.0,7,0,0,"(47, 0.015, 0.25)"
246,85,55,22,15,9324.0,21,9299.5,21,1697.5,14,0,0,"(47, 0.015, 0.25)"
247,77,63,26,15,9362.5,21,9338.0,21,1694.0,7,0,0,"(47, 0.015, 0.25)"
248,85,55,22,15,9401.0,21,9376.5,21,1711.5,14,0,0,"(47, 0.015, 0.25)"
249,77,63,26,15,9439.5,21,9415.0,21,1708.0,7,0,0,"(47, 0.015, 0.25)"
250,85,55,22,15,9478.0,21,9453.5,21,1725.5,14,0,0,"(47, 0.015, 0.25)"
