,Cooperations,Defections,Cooperators,Defectors,TFT Performance,TFT Cooperations,VPP Performance,VPP Cooperations,WSLS Performance,WSLS Cooperations,iWSLS Performance,iWSLS Cooperations,Model Params
47,80,60,26,14,1767.5,21,1746.5,14,-315,0,0,0,"(47, 0.015, 0.5)"
48,85,55,25,15,1806.0,21,1781.5,14,-301,14,0,0,"(47, 0.015, 0.5)"
49,80,60,26,14,1844.5,21,1823.5,14,-329,0,0,0,"(47, 0.015, 0.5)"
50,85,55,25,15,1883.0,21,1858.5,14,-315,14,0,0,"(47, 0.015, 0.5)"
51,80,60,26,14,1921.5,21,1900.5,14,-343,0,0,0,"(47, 0.015, 0.5)"
52,85,55,25,15,1960.0,21,1935.5,14,-329,14,0,0,"(47, 0.015, 0.5)"
53,79,61,26,15,1974.0,21,1981.0,7,-357,0,0,0,"(47, 0.015, 0.5)"
54,84,56,24,15,2016.0,14,1991.5,14,-343,14,0,0,"(47, 0.015, 0.5)"
55,79,61,26,15,2030.0,21,2037.0,7,-371,0,0,0,"(47, 0.015, 0.5)"
56,84,56,24,15,2072.0,14,2047.5,14,-357,14,0,0,"(47, 0.015, 0.5)"
57,80,60,26,14,2110.5,21,2089.5,14,-385,0,0,0,"(47, 0.015, 0.5)"
58,84,56,25,16,2124.5,21,2128.0,7,-371,14,0,0,"(47, 0.015, 0.5)"
59,79,61,25,14,2166.5,14,2145.5,14,-399,0,0,0,"(47, 0.015, 0.5)"
60,85,55,25,15,2205.0,21,2180.5,14,-385,14,0,0,"(47, 0.015, 0.5)"
61,80,60,26,14,2243.5,21,2222.5,14,-413,0,0,0,"(47, 0.015, 0.5)"
62,85,55,25,15,2282.0,21,2257.5,14,-399,14,0,0,"(47, 0.015, 0.5)"
63,80,60,26,14,2320.5,21,2299.5,14,-427,0,0,0,"(47, 0.015, 0.5)"
64,85,55,25,15,2359.0,21,2334.5,14,-413,14,0,0,"(47, 0.015, 0.5)"
65,80,60,26,14,2397.5,21,2376.5,14,-441,0,0,0,"(47, 0.015, 0.5)"
66,85,55,25,15,2436.0,21,2411.5,14,-427,14,0,0,"(47, 0.015, 0.5)"
67,80,60,26,14,2474.5,21,2453.5,14,-455,0,0,0,"(47, 0.015, 0.5)"
68,85,55,25,15,2513.0,21,2488.5,14,-441,14,0,0,"(47, 0.015, 0.5)"
69,80,60,26,14,2551.5,21,2530.5,14,-469,0,0,0,"(47, 0.015, 0.5)"
70,85,55,25,15,2590.0,21,2565.5,14,-455,14,0,0,"(47, 0.015, 0.5)"
71,80,60,26,14,2628.5,21,2607.5,14,-483,0,0,0,"(47, 0.015, 0.5)"
72,85,55,25,15,2667.0,21,2642.5,14,-469,14,0,0,"(47, 0.015, 0.5)"
73,80,60,26,14,2705.5,21,2684.5,14,-497,0,0,0,"(47, 0.015, 0.5)"
74,85,55,25,15,2744.0,21,2719.5,14,-483,14,0,0,"(47, 0.015, 0.5)"
75,80,60,26,14,2782.5,21,2761.5,14,-511,0,0,0,"(47, 0.015, 0.5)"
76,85,55,25,15,2821.0,21,2796.5,14,-497,14,0,0,"(47, 0.015, 0.5)"
77,80,60,26,14,2859.5,21,2838.5,14,-525,0,0,0,"(47, 0.015, 0.5)"
78,85,55,25,15,2898.0,21,2873.5,14,-511,14,0,0,"(47, 0.015, 0.5)"
79,80,60,26,14,2936.5,21,2915.5,14,-539,0,0,0,"(47, 0.015, 0.5)"
80,85,55,25,15,2975.0,21,2950.5,14,-525,14,0,0,"(47, 0.015, 0.5)"
81,80,60,26,14,3013.5,21,2992.5,14,-553,0,0,0,"(47, 0.015, 0.5)"
82,85,55,25,15,3052.0,21,3027.5,14,-539,14,0,0,"(47, 0.015, 0.5)"
83,80,60,26,14,3090.5,21,3069.5,14,-567,0,0,0,"(47, 0.015, 0.5)"
84,85,55,25,15,3129.0,21,3104.5,14,-553,14,0,0,"(47, 0.015, 0.5)"
85,80,60,26,14,3167.5,21,3146.5,14,-581,0,0,0,"(47, 0.015, 0.5)"
86,85,55,25,15,3206.0,21,3181.5,14,-567,14,0,0,"(47, 0.015, 0.5)"
87,80,60,26,14,3244.5,21,3223.5,14,-595,0,0,0,"(47, 0.015, 0.5)"
88,85,55,25,15,3283.0,21,3258.5,14,-581,14,0,0,"(47, 0.015, 0.5)"
89,80,60,26,14,3321.5,21,3300.5,14,-609,0,0,0,"(47, 0.015, 0.5)"
90,85,55,25,15,3360.0,21,3335.5,14,-595,14,0,0,"(47, 0.015, 0.5)"
91,80,60,26,14,3398.5,21,3377.5,14,-623,0,0,0,"(47, 0.015, 0.5)"
92,85,55,25,15,3437.0,21,3412.5,14,-609,14,0,0,"(47, 0.015, 0.5)"
93,80,60,26,14,3475.5,21,3454.5,14,-637,0,0,0,"(47, 0.015, 0.5)"
94,85,55,25,15,3514.0,21,3489.5,14,-623,14,0,0,"(47, 0.015, 0.5)"
95,80,60,26,14,3552.5,21,3531.5,14,-651,0,0,0,"(47, 0.015, 0.5)"
96,85,55,25,15,3591.0,21,3566.5,14,-637,14,0,0,"(47, 0.015, 0.5)"
97,80,60,26,14,3629.5,21,3608.5,14,-665,0,0,0,"(47, 0.015, 0.5)"
98,85,55,25,15,3668.0,21,3643.5,14,-651,14,0,0,"(47, 0.015, 0.5)"
99,80,60,26,14,3706.5,21,3685.5,14,-679,0,0,0,"(47, 0.015, 0.5)"
100,85,55,25,15,3745.0,21,3720.5,14,-665,14,0,0,"(47, 0.015, 0.5)"
101,79,61,25,14,3783.5,21,3762.5,14,-693,0,0,0,"(47, 0.015, 0.5)"
102,85,55,24,15,3822.0,21,3797.5,14,-679,14,0,0,"(47, 0.015, 0.5)"
103,78,62,25,14,3860.5,21,3839.5,14,-707,0,0,0,"(47, 0.015, 0.5)"
104,83,57,24,15,3899.0,21,3874.5,14,-693,14,0,0,"(47, 0.015, 0.5)"
105,79,61,25,14,3937.5,21,3916.5,14,-721,0,0,0,"(47, 0.015, 0.5)"
106,83,57,24,15,3976.0,21,3951.5,14,-707,14,0,0,"(47, 0.015, 0.5)"
107,79,61,25,14,4014.5,21,3993.5,14,-735,0,0,0,"(47, 0.015, 0.5)"
108,83,57,24,15,4053.0,21,4028.5,14,-721,14,0,0,"(47, 0.015, 0.5)"
109,79,61,25,14,4091.5,21,4070.5,14,-749,0,0,0,"(47, 0.015, 0.5)"
110,83,57,24,15,4130.0,21,4105.5,14,-735,14,0,0,"(47, 0.015, 0.5)"
111,79,61,25,14,4168.5,21,4147.5,14,-763,0,0,0,"(47, 0.015, 0.5)"
112,83,57,24,15,4207.0,21,4182.5,14,-749,14,0,0,"(47, 0.015, 0.5)"
113,79,61,25,14,4245.5,21,4224.5,14,-777,0,0,0,"(47, 0.015, 0.5)"
114,83,57,24,15,4284.0,21,4259.5,14,-763,14,0,0,"(47, 0.015, 0.5)"
115,79,61,25,14,4322.5,21,4301.5,14,-791,0,0,0,"(47, 0.015, 0.5)"
116,83,57,24,15,4361.0,21,4336.5,14,-777,14,0,0,"(47, 0.015, 0.5)"
117,79,61,25,14,4399.5,21,4378.5,14,-805,0,0,0,"(47, 0.015, 0.5)"
118,83,57,24,15,4438.0,21,4413.5,14,-791,14,0,0,"(47, 0.015, 0.5)"
119,79,61,25,14,4476.5,21,4455.5,14,-819,0,0,0,"(47, 0.015, 0.5)"
120,83,57,24,15,4515.0,21,4490.5,14,-805,14,0,0,"(47, 0.015, 0.5)"
121,79,61,25,14,4553.5,21,4532.5,14,-833,0,0,0,"(47, 0.015, 0.5)"
122,83,57,24,15,4592.0,21,4567.5,14,-819,14,0,0,"(47, 0.015, 0.5)"
123,79,61,25,14,4630.5,21,4609.5,14,-847,0,0,0,"(47, 0.015, 0.5)"
124,83,57,24,15,4669.0,21,4644.5,14,-833,14,0,0,"(47, 0.015, 0.5)"
125,79,61,25,14,4707.5,21,4686.5,14,-861,0,0,0,"(47, 0.015, 0.5)"
126,83,57,24,15,4746.0,21,4721.5,14,-847,14,0,0,"(47, 0.015, 0.5)"
127,79,61,25,14,4784.5,21,4763.5,14,-875,0,0,0,"(47, 0.015, 0.5)"
128,83,57,24,15,4823.0,21,4798.5,14,-861,14,0,0,"(47, 0.015, 0.5)"
129,79,61,25,14,4861.5,21,4840.5,14,-889,0,0,0,"(47, 0.015, 0.5)"
130,83,57,24,15,4900.0,21,4875.5,14,-875,14,0,0,"(47, 0.015, 0.5)"
131,79,61,25,14,4938.5,21,4917.5,14,-903,0,0,0,"(47, 0.015, 0.5)"
132,83,57,24,15,4977.0,21,4952.5,14,-889,14,0,0,"(47, 0.015, 0.5)"
133,79,61,25,14,5015.5,21,4994.5,14,-917,0,0,0,"(47, 0.015, 0.5)"
134,83,57,24,15,5054.0,21,5029.5,14,-903,14,0,0,"(47, 0.015, 0.5)"
135,79,61,25,14,5092.5,21,5071.5,14,-931,0,0,0,"(47, 0.015, 0.5)"
136,83,57,24,15,5131.0,21,5106.5,14,-917,14,0,0,"(47, 0.015, 0.5)"
137,79,61,25,14,5169.5,21,5148.5,14,-945,0,0,0,"(47, 0.015, 0.5)"
138,83,57,24,15,5208.0,21,5183.5,14,-931,14,0,0,"(47, 0.015, 0.5)"
139,79,61,25,14,5246.5,21,5225.5,14,-959,0,0,0,"(47, 0.015, 0.5)"
140,83,57,24,15,5285.0,21,5260.5,14,-945,14,0,0,"(47, 0.015, 0.5)"
141,79,61,25,14,5323.5,21,5302.5,14,-973,0,0,0,"(47, 0.015, 0.5)"
142,83,57,24,15,5362.0,21,5337.5,14,-959,14,0,0,"(47, 0.015, 0.5)"
143,79,61,25,14,5400.5,21,5379.5,14,-987,0,0,0,"(47, 0.015, 0.5)"
144,83,57,24,15,5439.0,21,5414.5,14,-973,14,0,0,"(47, 0.015, 0.5)"
145,79,61,25,14,5477.5,21,5456.5,14,-1001,0,0,0,"(47, 0.015, 0.5)"
146,83,57,24,15,5516.0,21,5491.5,14,-987,14,0,0,"(47, 0.015, 0.5)"
147,79,61,25,14,5554.5,21,5533.5,14,-1015,0,0,0,"(47, 0.015, 0.5)"
148,83,57,24,15,5593.0,21,5568.5,14,-1001,14,0,0,"(47, 0.015, 0.5)"
149,79,61,25,14,5631.5,21,5610.5,14,-1029,0,0,0,"(47, 0.015, 0.5)"
150,83,57,24,15,5670.0,21,5645.5,14,-1015,14,0,0,"(47, 0.015, 0.5)"
151,79,61,25,14,5708.5,21,5687.5,14,-1043,0,0,0,"(47, 0.015, 0.5)"
152,83,57,24,15,5747.0,21,5722.5,14,-1029,14,0,0,"(47, 0.015, 0.5)"
153,79,61,25,14,5785.5,21,5764.5,14,-1057,0,0,0,"(47, 0.015, 0.5)"
154,83,57,24,15,5824.0,21,5799.5,14,-1043,14,0,0,"(47, 0.015, 0.5)"
155,79,61,25,14,5862.5,21,5841.5,14,-1071,0,0,0,"(47, 0.015, 0.5)"
156,83,57,24,15,5901.0,21,5876.5,14,-1057,14,0,0,"(47, 0.015, 0.5)"
157,79,61,25,14,5939.5,21,5918.5,14,-1085,0,0,0,"(47, 0.015, 0.5)"
158,83,57,24,15,5978.0,21,5953.5,14,-1071,14,0,0,"(47, 0.015, 0.5)"
159,79,61,25,14,6016.5,21,5995.5,14,-1099,0,0,0,"(47, 0.015, 0.5)"
160,83,57,24,15,6055.0,21,6030.5,14,-1085,14,0,0,"(47, 0.015, 0.5)"
161,79,61,25,14,6093.5,21,6072.5,14,-1113,0,0,0,"(47, 0.015, 0.5)"
162,83,57,24,15,6132.0,21,6107.5,14,-1099,14,0,0,"(47, 0.015, 0.5)"
163,79,61,25,14,6170.5,21,6149.5,14,-1127,0,0,0,"(47, 0.015, 0.5)"
164,83,57,24,15,6209.0,21,6184.5,14,-1113,14,0,0,"(47, 0.015, 0.5)"
165,79,61,25,14,6247.5,21,6226.5,14,-1141,0,0,0,"(47, 0.015, 0.5)"
166,83,57,24,15,6286.0,21,6261.5,14,-1127,14,0,0,"(47, 0.015, 0.5)"
167,79,61,25,14,6324.5,21,6303.5,14,-1155,0,0,0,"(47, 0.015, 0.5)"
168,83,57,24,15,6363.0,21,6338.5,14,-1141,14,0,0,"(47, 0.015, 0.5)"
169,79,61,25,14,6401.5,21,6380.5,14,-1169,0,0,0,"(47, 0.015, 0.5)"
170,83,57,24,15,6440.0,21,6415.5,14,-1155,14,0,0,"(47, 0.015, 0.5)"
171,79,61,25,14,6478.5,21,6457.5,14,-1183,0,0,0,"(47, 0.015, 0.5)"
172,83,57,24,15,6517.0,21,6492.5,14,-1169,14,0,0,"(47, 0.015, 0.5)"
173,79,61,25,14,6555.5,21,6534.5,14,-1197,0,0,0,"(47, 0.015, 0.5)"
174,83,57,24,15,6594.0,21,6569.5,14,-1183,14,0,0,"(47, 0.015, 0.5)"
175,79,61,25,14,6632.5,21,6611.5,14,-1211,0,0,0,"(47, 0.015, 0.5)"
176,83,57,24,15,6671.0,21,6646.5,14,-1197,14,0,0,"(47, 0.015, 0.5)"
177,79,61,25,14,6709.5,21,6688.5,14,-1225,0,0,0,"(47, 0.015, 0.5)"
178,83,57,24,15,6748.0,21,6723.5,14,-1211,14,0,0,"(47, 0.015, 0.5)"
179,79,61,25,14,6786.5,21,6765.5,14,-1239,0,0,0,"(47, 0.015, 0.5)"
180,83,57,24,15,6825.0,21,6800.5,14,-1225,14,0,0,"(47, 0.015, 0.5)"
181,79,61,25,14,6863.5,21,6842.5,14,-1253,0,0,0,"(47, 0.015, 0.5)"
182,83,57,24,15,6902.0,21,6877.5,14,-1239,14,0,0,"(47, 0.015, 0.5)"
183,79,61,25,14,6940.5,21,6919.5,14,-1267,0,0,0,"(47, 0.015, 0.5)"
184,83,57,24,15,6979.0,21,6954.5,14,-1253,14,0,0,"(47, 0.015, 0.5)"
185,79,61,25,14,7017.5,21,6996.5,14,-1281,0,0,0,"(47, 0.015, 0.5)"
186,83,57,24,15,7056.0,21,7031.5,14,-1267,14,0,0,"(47, 0.015, 0.5)"
187,79,61,25,14,7094.5,21,7073.5,14,-1295,0,0,0,"(47, 0.015, 0.5)"
188,83,57,24,15,7133.0,21,7108.5,14,-1281,14,0,0,"(47, 0.015, 0.5)"
189,79,61,25,14,7171.5,21,7150.5,14,-1309,0,0,0,"(47, 0.015, 0.5)"
190,83,57,24,15,7210.0,21,7185.5,14,-1295,14,0,0,"(47, 0.015, 0.5)"
191,79,61,25,14,7248.5,21,7227.5,14,-1323,0,0,0,"(47, 0.015, 0.5)"
192,83,57,24,15,7287.0,21,7262.5,14,-1309,14,0,0,"(47, 0.015, 0.5)"
193,79,61,25,14,7325.5,21,7304.5,14,-1337,0,0,0,"(47, 0.015, 0.5)"
194,83,57,24,15,7364.0,21,7339.5,14,-1323,14,0,0,"(47, 0.015, 0.5)"
195,79,61,25,14,7402.5,21,7381.5,14,-1351,0,0,0,"(47, 0.015, 0.5)"
196,83,57,24,15,7441.0,21,7416.5,14,-1337,14,0,0,"(47, 0.015, 0.5)"
197,79,61,25,14,7479.5,21,7458.5,14,-1365,0,0,0,"(47, 0.015, 0.5)"
198,83,57,24,15,7518.0,21,7493.5,14,-1351,14,0,0,"(47, 0.015, 0.5)"
199,79,61,25,14,7556.5,21,7535.5,14,-1379,0,0,0,"(47, 0.015, 0.5)"
200,83,57,24,15,7595.0,21,7570.5,14,-1365,14,0,0,"(47, 0.015, 0.5)"
201,79,61,25,14,7633.5,21,7612.5,14,-1393,0,0,0,"(47, 0.015, 0.5)"
202,83,57,24,15,7672.0,21,7647.5,14,-1379,14,0,0,"(47, 0.015, 0.5)"
203,79,61,25,14,7710.5,21,7689.5,14,-1407,0,0,0,"(47, 0.015, 0.5)"
204,83,57,24,15,7749.0,21,7724.5,14,-1393,14,0,0,"(47, 0.015, 0.5)"
205,79,61,25,14,7787.5,21,7766.5,14,-1421,0,0,0,"(47, 0.015, 0.5)"
206,83,57,24,15,7826.0,21,7801.5,14,-1407,14,0,0,"(47, 0.015, 0.5)"
207,79,61,25,14,7864.5,21,7843.5,14,-1435,0,0,0,"(47, 0.015, 0.5)"
208,83,57,24,15,7903.0,21,7878.5,14,-1421,14,0,0,"(47, 0.015, 0.5)"
209,79,61,25,14,7941.5,21,7920.5,14,-1449,0,0,0,"(47, 0.015, 0.5)"
210,83,57,24,15,7980.0,21,7955.5,14,-1435,14,0,0,"(47, 0.015, 0.5)"
211,79,61,25,14,8018.5,21,7997.5,14,-1463,0,0,0,"(47, 0.015, 0.5)"
212,83,57,24,15,8057.0,21,8032.5,14,-1449,14,0,0,"(47, 0.015, 0.5)"
213,79,61,25,14,8095.5,21,8074.5,14,-1477,0,0,0,"(47, 0.015, 0.5)"
214,83,57,24,15,8134.0,21,8109.5,14,-1463,14,0,0,"(47, 0.015, 0.5)"
215,79,61,25,14,8172.5,21,8151.5,14,-1491,0,0,0,"(47, 0.015, 0.5)"
216,83,57,24,15,8211.0,21,8186.5,14,-1477,14,0,0,"(47, 0.015, 0.5)"
217,79,61,25,14,8249.5,21,8228.5,14,-1505,0,0,0,"(47, 0.015, 0.5)"
218,83,57,24,15,8288.0,21,8263.5,14,-1491,14,0,0,"(47, 0.015, 0.5)"
219,79,61,25,14,8326.5,21,8305.5,14,-1519,0,0,0,"(47, 0.015, 0.5)"
220,83,57,24,15,8365.0,21,8340.5,14,-1505,14,0,0,"(47, 0.015, 0.5)"
221,79,61,25,14,8403.5,21,8382.5,14,-1533,0,0,0,"(47, 0.015, 0.5)"
222,83,57,24,15,8442.0,21,8417.5,14,-1519,14,0,0,"(47, 0.015, 0.5)"
223,79,61,25,14,8480.5,21,8459.5,14,-1547,0,0,0,"(47, 0.015, 0.5)"
224,83,57,24,15,8519.0,21,8494.5,14,-1533,14,0,0,"(47, 0.015, 0.5)"
225,79,61,25,14,8557.5,21,8536.5,14,-1561,0,0,0,"(47, 0.015, 0.5)"
226,83,57,24,15,8596.0,21,8571.5,14,-1547,14,0,0,"(47, 0.015, 0.5)"
227,79,61,25,14,8634.5,21,8613.5,14,-1575,0,0,0,"(47, 0.015, 0.5)"
228,83,57,24,15,8673.0,21,8648.5,14,-1561,14,0,0,"(47, 0.015, 0.5)"
229,79,61,25,14,8711.5,21,8690.5,14,-1589,0,0,0,"(47, 0.015, 0.5)"
230,83,57,24,15,8750.0,21,8725.5,14,-1575,14,0,0,"(47, 0.015, 0.5)"
231,79,61,25,14,8788.5,21,8767.5,14,-1603,0,0,0,"(47, 0.015, 0.5)"
232,83,57,24,15,8827.0,21,8802.5,14,-1589,14,0,0,"(47, 0.015, 0.5)"
233,79,61,25,14,8865.5,21,8844.5,14,-1617,0,0,0,"(47, 0.015, 0.5)"
234,83,57,24,15,8904.0,21,8879.5,14,-1603,14,0,0,"(47, 0.015, 0.5)"
235,79,61,25,14,8942.5,21,8921.5,14,-1631,0,0,0,"(47, 0.015, 0.5)"
236,83,57,24,15,8981.0,21,8956.5,14,-1617,14,0,0,"(47, 0.015, 0.5)"
237,79,61,25,14,9019.5,21,8998.5,14,-1645,0,0,0,"(47, 0.015, 0.5)"
238,83,57,24,15,9058.0,21,9033.5,14,-1631,14,0,0,"(47, 0.015, 0.5)"
239,79,61,25,14,9096.5,21,9075.5,14,-1659,0,0,0,"(47, 0.015, 0.5)"
240,83,57,24,15,9135.0,21,9110.5,14,-1645,14,0,0,"(47, 0.015, 0.5)"
241,79,61,25,14,9173.5,21,9152.5,14,-1673,0,0,0,"(47, 0.015, 0.5)"
242,82,58,23,15,9212.0,21,9187.5,14,-1659,14,0,0,"(47, 0.015, 0.5)"
243,79,61,25,14,9250.5,21,9229.5,14,-1687,0,0,0,"(47, 0.015, 0.5)"
244,81,59,22,15,9289.0,21,9264.5,14,-1673,14,0,0,"(47, 0.015, 0.5)"
245,77,63,24,14,9327.5,21,9306.5,14,-1701,0,0,0,"(47, 0.015, 0.5)"
246,83,57,23,15,9366.0,21,9341.5,14,-1687,14,0,0,"(47, 0.015, 0.5)"
247,77,63,24,14,9404.5,21,9383.5,14,-1715,0,0,0,"(47, 0.015, 0.5)"
248,81,59,23,15,9443.0,21,9418.5,14,-1701,14,0,0,"(47, 0.015, 0.5)"
249,79,61,25,14,9481.5,21,9460.5,14,-1729,0,0,0,"(47, 0.015, 0.5)"
250,81,59,22,15,9520.0,21,9495.5,14,-1715,14,0,0,"(47, 0.015, 0.5)"
