stepcount_1,strategy_1,strat code_1,move_1,probabilities_1,utility_1,common_move_1,number_coop_1,number_defect_1,outcomes_1,u1_1,u2_1,u3_1,u4_1,m1_1,m2_1,m3_1,m4_1,uv_1,ps_1,nc_1,mutC_1,simP_1,avp1_1,avp2_1,avp3_1,avp4_1,globav_1,epsilon_1,alpha_1,mood_1
True,MOODYLEARN,9,"{2: 'D', 6: 'D'}","{2: 0.245, 6: 0.245}",0,['D'],0,4,"{2: ['D', 'D'], 6: ['D', 'D']}",1,1,None,None,2,2,None,None,0.045,"{2: [0, 2, 'NEUTRAL'], 6: [0, 6, 'NEUTRAL']}",0,0,2,0.5,0.5,None,None,0.5,0.5,0.1,51.50375
2,MOODYLEARN,9,"{2: 'D', 6: 'D'}","{2: 0.32, 6: 0.32}",2,['D'],2,0,"{2: ['D', 'D'], 6: ['D', 'D']}",2,2,None,None,2,2,None,None,0.075,"{2: ['D', 2, 'NEUTRAL'], 6: ['D', 6, 'NEUTRAL']}",2,0,4,0.6666666666666666,0.6666666666666666,None,None,0.6666666666666666,0.5,0.1,53.663602788194446
3,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.09500000000000003, 6: 0.09500000000000003}",4,['C'],2,0,"{2: ['C', 'C'], 6: ['C', 'C']}",5,5,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'NEUTRAL'], 6: ['C', 6, 'NEUTRAL']}",2,2,6,1.25,1.25,None,None,1.25,0.5,0.1,60.18511736437149
4,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.09500000000000003}",10,['C'],2,0,"{2: ['C', 'C'], 6: ['C', 'D']}",8,5,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'NEUTRAL'], 6: ['D', 6, 'NEUTRAL']}",2,1,8,1.6,1,None,None,1.3,0.5,0.1,63.232780627230184
5,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.09500000000000003}",13,['C'],2,0,"{2: ['C', 'C'], 6: ['C', 'D']}",11,5,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'NEUTRAL'], 6: ['D', 6, 'HIGH']}",2,1,10,1.8333333333333333,0.8333333333333334,None,None,1.3333333333333333,0.5,0.1,65.9256207985006
6,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.09500000000000003}",16,['C'],1,1,"{2: ['C', 'C'], 6: ['C', 'D']}",14,5,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['D', 6, 'HIGH']}",1,1,12,2,0.7142857142857143,None,None,1.3571428571428572,0.5,0.1,68.42852592033353
7,MOODYLEARN,9,"{2: 'C', 6: 'D'}","{2: 0.001, 6: 0.17000000000000004}",19,Eq,2,0,"{2: ['C', 'C'], 6: ['D', 'D']}",17,6,None,None,1,2,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['D', 6, 'HIGH']}",2,1,14,2.125,0.75,None,None,1.4375,0.5,0.1,71.8667800577592
8,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",23,['C'],1,1,"{2: ['C', 'C'], 6: ['C', 'C']}",20,9,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,2,16,2.2222222222222223,1,None,None,1.6111111111111112,0.09999999999999998,0.1,77.48616144110946
9,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",29,Eq,2,0,"{2: ['D', 'C'], 6: ['C', 'C']}",25,12,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,18,2.5,1.2,None,None,1.85,0.09999999999999998,0.1,85.29274747981356
10,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",37,['C'],2,0,"{2: ['C', 'C'], 6: ['C', 'C']}",28,15,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,2,20,2.5454545454545454,1.3636363636363635,None,None,1.9545454545454546,0.09999999999999998,0.1,91.21758944101528
11,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",43,['C'],2,0,"{2: ['C', 'C'], 6: ['C', 'C']}",31,18,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,2,22,2.5833333333333335,1.5,None,None,2.041666666666667,0.09999999999999998,0.1,97.19040096709118
12,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",49,['C'],2,0,"{2: ['C', 'C'], 6: ['C', 'C']}",34,21,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,2,24,2.6153846153846154,1.6153846153846154,None,None,2.1153846153846154,0.09999999999999998,0.1,99.999
13,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",55,['C'],2,0,"{2: ['C', 'C'], 6: ['C', 'C']}",37,24,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,2,26,2.642857142857143,1.7142857142857142,None,None,2.1785714285714284,0.09999999999999998,0.1,99.999
14,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",61,['C'],2,0,"{2: ['C', 'C'], 6: ['C', 'C']}",40,27,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,2,28,2.6666666666666665,1.8,None,None,2.2333333333333334,0.09999999999999998,0.1,99.999
