stepcount_1,strategy_1,strat code_1,move_1,probabilities_1,utility_1,common_move_1,number_coop_1,number_defect_1,outcomes_1,u1_1,u2_1,u3_1,u4_1,m1_1,m2_1,m3_1,m4_1,uv_1,ps_1,nc_1,mutC_1,simP_1,avp1_1,avp2_1,avp3_1,avp4_1,globav_1,epsilon_1,alpha_1,mood_1
True,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.065, 6: 0.065}",0,['C'],4,0,"{2: ['C', 'C'], 6: ['C', 'C']}",3,3,None,None,1,1,None,None,0.045,"{2: [0, 2, 'NEUTRAL'], 6: [0, 6, 'NEUTRAL']}",4,2,2,1.5,1.5,None,None,1.5,0.5,0.1,54.53375
2,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",6,['C'],1,1,"{2: ['C', 'C'], 6: ['C', 'C']}",6,6,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'NEUTRAL'], 6: ['C', 6, 'NEUTRAL']}",1,2,4,2,2,None,None,2,0.5,0.1,60.97227584375
3,MOODYLEARN,9,"{2: 'C', 6: 'D'}","{2: 0.001, 6: 0.001}",12,Eq,2,0,"{2: ['C', 'D'], 6: ['D', 'C']}",6,11,None,None,1,2,None,None,0.075,"{2: ['D', 2, 'NEUTRAL'], 6: ['C', 6, 'NEUTRAL']}",2,0,6,1.5,2.75,None,None,2.125,0.5,0.1,66.07130869379648
4,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",17,['C'],2,0,"{2: ['C', 'C'], 6: ['C', 'C']}",9,14,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,2,8,1.8,2.8,None,None,2.3,0.5,0.1,72.15524930674451
5,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",23,['C'],1,1,"{2: ['C', 'C'], 6: ['C', 'C']}",12,17,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,2,10,2,2.8333333333333335,None,None,2.416666666666667,0.0001,0.1,78.19152222441942
6,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",29,Eq,2,0,"{2: ['D', 'C'], 6: ['C', 'C']}",17,20,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,12,2.4285714285714284,2.857142857142857,None,None,2.642857142857143,0.0001,0.1,86.24807910168076
7,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",37,['C'],1,1,"{2: ['C', 'C'], 6: ['C', 'C']}",20,23,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,2,14,2.5,2.875,None,None,2.6875,0.0001,0.1,92.33654940625185
8,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",43,Eq,2,0,"{2: ['D', 'C'], 6: ['C', 'C']}",25,26,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,16,2.7777777777777777,2.888888888888889,None,None,2.833333333333333,0.0001,0.1,99.999
9,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",51,['C'],1,1,"{2: ['C', 'C'], 6: ['C', 'C']}",28,29,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,2,18,2.8,2.9,None,None,2.8499999999999996,0.0001,0.1,99.999
10,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",57,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",33,32,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,20,3,2.909090909090909,None,None,2.9545454545454546,0.0001,0.1,99.999
11,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",65,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",38,35,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,22,3.1666666666666665,2.9166666666666665,None,None,3.0416666666666665,0.0001,0.1,99.999
12,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",73,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",43,38,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,24,3.3076923076923075,2.923076923076923,None,None,3.115384615384615,0.0001,0.1,99.999
13,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",81,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",48,41,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,26,3.4285714285714284,2.9285714285714284,None,None,3.1785714285714284,0.0001,0.1,99.999
14,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",89,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",53,44,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,28,3.533333333333333,2.933333333333333,None,None,3.2333333333333334,0.0001,0.1,99.999
15,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",97,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",58,47,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,30,3.625,2.9375,None,None,3.28125,0.0001,0.1,99.999
16,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",105,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",63,50,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,32,3.7058823529411766,2.9411764705882355,None,None,3.323529411764706,0.0001,0.1,99.999
17,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",113,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",68,53,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,34,3.7777777777777777,2.9444444444444446,None,None,3.361111111111111,0.0001,0.1,99.999
18,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",121,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",73,56,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,36,3.8421052631578947,2.9473684210526314,None,None,3.394736842105263,0.0001,0.1,99.999
19,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",129,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",78,59,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,38,3.9,2.95,None,None,3.425,0.0001,0.1,99.999
20,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",137,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",83,62,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,40,3.9523809523809526,2.9523809523809526,None,None,3.4523809523809526,0.0001,0.1,99.999
21,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",145,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",88,65,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,42,4,2.9545454545454546,None,None,3.4772727272727275,0.0001,0.1,99.999
22,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",153,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",93,68,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,44,4.043478260869565,2.9565217391304346,None,None,3.5,0.0001,0.1,99.999
23,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",161,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",98,71,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,46,4.083333333333333,2.9583333333333335,None,None,3.520833333333333,0.0001,0.1,99.999
24,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",169,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",103,74,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,48,4.12,2.96,None,None,3.54,0.0001,0.1,99.999
25,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",177,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",108,77,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,50,4.153846153846154,2.9615384615384617,None,None,3.557692307692308,0.0001,0.1,99.999
26,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",185,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",113,80,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,52,4.185185185185185,2.962962962962963,None,None,3.574074074074074,0.0001,0.1,99.999
27,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",193,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",118,83,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,54,4.214285714285714,2.9642857142857144,None,None,3.5892857142857144,0.0001,0.1,99.999
28,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",201,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",123,86,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,56,4.241379310344827,2.9655172413793105,None,None,3.603448275862069,0.0001,0.1,99.999
29,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",209,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",128,89,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,58,4.266666666666667,2.966666666666667,None,None,3.6166666666666667,0.0001,0.1,99.999
30,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",217,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",133,92,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,60,4.290322580645161,2.967741935483871,None,None,3.629032258064516,0.0001,0.1,99.999
31,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",225,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",138,95,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,62,4.3125,2.96875,None,None,3.640625,0.0001,0.1,99.999
32,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",233,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",143,98,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,64,4.333333333333333,2.9696969696969697,None,None,3.6515151515151514,0.0001,0.1,99.999
33,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",241,Eq,1,1,"{2: ['D', 'C'], 6: ['C', 'C']}",148,101,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,66,4.352941176470588,2.9705882352941178,None,None,3.661764705882353,0.0001,0.1,99.999
