stepcount_19,strategy_19,strat code_19,move_19,probabilities_19,utility_19,common_move_19,number_coop_19,number_defect_19,outcomes_19,u1_19,u2_19,u3_19,u4_19,m1_19,m2_19,m3_19,m4_19,uv_19,ps_19,nc_19,mutC_19,simP_19,avp1_19,avp2_19,avp3_19,avp4_19,globav_19,epsilon_19,alpha_19,mood_19
True,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'C'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.275}",0,['C'],8,0,"{20: ['C', 'C'], 24: ['C', 'C'], 18: ['C', 'C'], 14: ['C', 'C']}",3,3,3,3,1,1,1,1,0.075,"{20: [0, 20, 'NEUTRAL'], 24: [0, 24, 'NEUTRAL'], 18: ['C', 18, 'NEUTRAL'], 14: ['C', 14, 'NEUTRAL']}",8,4,4,1.5,1.5,1.5,1.5,1.5,0.5,0.1,60.53375
2,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'C'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",12,['C'],3,1,"{20: ['C', 'C'], 24: ['C', 'C'], 18: ['C', 'C'], 14: ['C', 'C']}",6,6,6,6,1,1,1,1,0.135,"{20: ['C', 20, 'NEUTRAL'], 24: ['C', 24, 'NEUTRAL'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,4,8,2,2,2,2,2,0.5,0.1,72.91242584374999
3,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.136}",24,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'D']}",6,6,9,7,1,1,1,2,0.135,"{20: ['D', 20, 'NEUTRAL'], 24: ['D', 24, 'NEUTRAL'], 18: ['C', 18, 'HIGH'], 14: ['D', 14, 'HIGH']}",3,1,12,1.5,1.5,2.25,1.75,1.75,0.0001,0.1,76.64087291283359
4,MOODYLEARN,9,"{20: 'D', 24: 'C', 18: 'C', 14: 'C'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",28,['C'],3,1,"{20: ['D', 'C'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['C', 'C']}",11,6,12,10,2,1,1,1,0.135,"{20: ['C', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,2,16,2.2,1.2,2.4,2,1.95,0.0001,0.1,87.22583987841891
5,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",39,['C'],3,1,"{20: ['C', 'C'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,15,15,1,1,1,2,0.135,"{20: ['C', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,2,20,2.3333333333333335,1,2.5,2.5,2.0833333333333335,0.0001,0.1,98.08631348395366
6,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",50,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,18,20,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,24,2,0.8571428571428571,2.5714285714285716,2.857142857142857,2.0714285714285716,0.0001,0.1,99.999
7,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",58,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,21,25,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,28,1.75,0.75,2.625,3.125,2.0625,0.0001,0.1,99.999
8,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",66,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,24,30,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,32,1.5555555555555556,0.6666666666666666,2.6666666666666665,3.3333333333333335,2.0555555555555554,0.0001,0.1,99.999
9,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",74,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,27,35,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,36,1.4,0.6,2.7,3.5,2.05,0.0001,0.1,99.999
10,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",82,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,30,40,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,40,1.2727272727272727,0.5454545454545454,2.727272727272727,3.6363636363636362,2.0454545454545454,0.0001,0.1,99.999
11,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",90,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,33,45,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,44,1.1666666666666667,0.5,2.75,3.75,2.0416666666666665,0.0001,0.1,99.999
12,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",98,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,36,50,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,48,1.0769230769230769,0.46153846153846156,2.769230769230769,3.8461538461538463,2.0384615384615383,0.0001,0.1,99.999
13,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",106,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,39,55,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,52,1,0.42857142857142855,2.7857142857142856,3.9285714285714284,2.0357142857142856,0.0001,0.1,99.999
14,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",114,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,42,60,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,56,0.9333333333333333,0.4,2.8,4,2.033333333333333,0.0001,0.1,99.999
15,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",122,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,45,65,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,60,0.875,0.375,2.8125,4.0625,2.03125,0.0001,0.1,99.999
16,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",130,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,48,70,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,64,0.8235294117647058,0.35294117647058826,2.823529411764706,4.117647058823529,2.0294117647058822,0.0001,0.1,99.999
17,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",138,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,51,75,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,68,0.7777777777777778,0.3333333333333333,2.8333333333333335,4.166666666666667,2.0277777777777777,0.0001,0.1,99.999
18,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",146,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,54,80,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,72,0.7368421052631579,0.3157894736842105,2.8421052631578947,4.2105263157894735,2.026315789473684,0.0001,0.1,99.999
19,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",154,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,57,85,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,76,0.7,0.3,2.85,4.25,2.025,0.0001,0.1,99.999
20,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",162,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,60,90,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,80,0.6666666666666666,0.2857142857142857,2.857142857142857,4.285714285714286,2.0238095238095237,0.0001,0.1,99.999
21,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",170,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,63,95,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,84,0.6363636363636364,0.2727272727272727,2.8636363636363638,4.318181818181818,2.022727272727273,0.0001,0.1,99.999
22,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",178,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,66,100,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,88,0.6086956521739131,0.2608695652173913,2.869565217391304,4.3478260869565215,2.0217391304347827,0.0001,0.1,99.999
23,MOODYLEARN,9,"{20: 'C', 24: 'C', 18: 'C', 14: 'D'}","{20: 0.001, 24: 0.001, 18: 0.001, 14: 0.001}",186,['C'],3,1,"{20: ['C', 'D'], 24: ['C', 'D'], 18: ['C', 'C'], 14: ['D', 'C']}",14,6,69,105,1,1,1,2,0.135,"{20: ['D', 20, 'HIGH'], 24: ['D', 24, 'HIGH'], 18: ['C', 18, 'HIGH'], 14: ['C', 14, 'HIGH']}",3,1,92,0.5833333333333334,0.25,2.875,4.375,2.0208333333333335,0.0001,0.1,99.999
