stepcount_22,strategy_22,strat code_22,move_22,probabilities_22,utility_22,common_move_22,number_coop_22,number_defect_22,outcomes_22,u1_22,u2_22,u3_22,u4_22,m1_22,m2_22,m3_22,m4_22,uv_22,ps_22,nc_22,mutC_22,simP_22,avp1_22,avp2_22,avp3_22,avp4_22,globav_22,epsilon_22,alpha_22,mood_22
True,MOODYLEARN,9,"{23: 'C', 21: 'C', 17: 'C'}","{23: 0.020000000000000018, 21: 0.020000000000000018, 17: 0.020000000000000018}",0,['C'],6,0,"{23: ['C', 'C'], 21: ['C', 'C'], 17: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{23: [0, 23, 'NEUTRAL'], 21: ['C', 21, 'NEUTRAL'], 17: ['C', 17, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,58.25
2,MOODYLEARN,9,"{23: 'C', 21: 'C', 17: 'C'}","{23: 0.001, 21: 0.001, 17: 0.001}",9,['C'],2,1,"{23: ['C', 'C'], 21: ['C', 'C'], 17: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{23: ['C', 23, 'NEUTRAL'], 21: ['C', 21, 'NEUTRAL'], 17: ['C', 17, 'HIGH']}",2,3,6,2,2,2,None,2,0.5,0.1,67.45875000000001
3,MOODYLEARN,9,"{23: 'D', 21: 'C', 17: 'C'}","{23: 0.001, 21: 0.001, 17: 0.001}",18,['C'],2,1,"{23: ['D', 'C'], 21: ['C', 'C'], 17: ['C', 'D']}",11,9,6,None,2,1,1,None,0.105,"{23: ['C', 23, 'NEUTRAL'], 21: ['C', 21, 'NEUTRAL'], 17: ['D', 17, 'HIGH']}",2,1,9,2.75,2.25,1.5,None,2.1666666666666665,0.5,0.1,75.39909449218752
4,MOODYLEARN,9,"{23: 'C', 21: 'D', 17: 'C'}","{23: 0.001, 21: 0.001, 17: 0.001}",26,['C'],3,0,"{23: ['C', 'C'], 21: ['D', 'C'], 17: ['C', 'D']}",14,14,6,None,1,2,1,None,0.105,"{23: ['C', 23, 'HIGH'], 21: ['C', 21, 'HIGH'], 17: ['D', 17, 'HIGH']}",3,1,12,2.8,2.8,1.2,None,2.2666666666666666,0.5,0.1,83.61035154517421
5,MOODYLEARN,9,"{23: 'C', 21: 'C', 17: 'C'}","{23: 0.001, 21: 0.001, 17: 0.001}",34,['C'],2,1,"{23: ['C', 'C'], 21: ['C', 'D'], 17: ['C', 'C']}",17,14,9,None,1,1,1,None,0.105,"{23: ['C', 23, 'HIGH'], 21: ['D', 21, 'HIGH'], 17: ['C', 17, 'HIGH']}",2,2,15,2.8333333333333335,2.3333333333333335,1.5,None,2.2222222222222223,0.0001,0.1,89.55937309997198
6,MOODYLEARN,9,"{23: 'C', 21: 'C', 17: 'D'}","{23: 0.001, 21: 0.001, 17: 0.001}",40,['C'],3,0,"{23: ['C', 'C'], 21: ['C', 'D'], 17: ['D', 'C']}",20,14,14,None,1,1,2,None,0.105,"{23: ['C', 23, 'HIGH'], 21: ['D', 21, 'HIGH'], 17: ['C', 17, 'HIGH']}",3,1,18,2.857142857142857,2,2,None,2.2857142857142856,0.0001,0.1,97.5434729038467
7,MOODYLEARN,9,"{23: 'C', 21: 'C', 17: 'C'}","{23: 0.001, 21: 0.001, 17: 0.001}",48,['C'],2,1,"{23: ['C', 'C'], 21: ['C', 'C'], 17: ['C', 'C']}",23,17,17,None,1,1,1,None,0.105,"{23: ['C', 23, 'HIGH'], 21: ['C', 21, 'HIGH'], 17: ['C', 17, 'HIGH']}",2,3,21,2.875,2.125,2.125,None,2.375,0.0001,0.1,99.999
8,MOODYLEARN,9,"{23: 'C', 21: 'C', 17: 'D'}","{23: 0.001, 21: 0.001, 17: 0.001}",57,['C'],3,0,"{23: ['C', 'C'], 21: ['C', 'D'], 17: ['D', 'C']}",26,17,22,None,1,1,2,None,0.105,"{23: ['C', 23, 'HIGH'], 21: ['D', 21, 'HIGH'], 17: ['C', 17, 'HIGH']}",3,1,24,2.888888888888889,1.8888888888888888,2.4444444444444446,None,2.4074074074074074,0.0001,0.1,99.999
9,MOODYLEARN,9,"{23: 'C', 21: 'C', 17: 'C'}","{23: 0.001, 21: 0.001, 17: 0.001}",65,['C'],2,1,"{23: ['C', 'C'], 21: ['C', 'D'], 17: ['C', 'C']}",29,17,25,None,1,1,1,None,0.105,"{23: ['C', 23, 'HIGH'], 21: ['D', 21, 'HIGH'], 17: ['C', 17, 'HIGH']}",2,2,27,2.9,1.7,2.5,None,2.3666666666666667,0.0001,0.1,99.999
10,MOODYLEARN,9,"{23: 'C', 21: 'C', 17: 'D'}","{23: 0.001, 21: 0.001, 17: 0.001}",71,['C'],2,1,"{23: ['C', 'C'], 21: ['C', 'D'], 17: ['D', 'C']}",32,17,30,None,1,1,2,None,0.105,"{23: ['C', 23, 'HIGH'], 21: ['D', 21, 'HIGH'], 17: ['C', 17, 'HIGH']}",2,1,30,2.909090909090909,1.5454545454545454,2.727272727272727,None,2.393939393939394,0.0001,0.1,99.999
