stepcount_62,strategy_62,strat code_62,move_62,probabilities_62,utility_62,common_move_62,number_coop_62,number_defect_62,outcomes_62,p1_62,p2_62,p3_62,p4_62,u1_62,u2_62,u3_62,u4_62,m1_62,m2_62,m3_62,m4_62
True,VPP,6,"{63: 'C', 61: 'D', 54: 'C'}","{63: 0.47, 61: 0.46, 54: 0.47}",0,['C'],2,1,"{63: ['C', 'C'], 61: ['D', 'C'], 54: ['C', 'C']}",0.47,0.46,0.47,None,1.5,2,1.5,None,1,2,1,None
2,VPP,6,"{63: 'C', 61: 'D', 54: 'C'}","{63: 0.43999999999999995, 61: 0.48000000000000004, 54: 0.51}",5.0,['C'],2,1,"{63: ['C', 'C'], 61: ['D', 'D'], 54: ['C', 'D']}",0.43999999999999995,0.48000000000000004,0.51,None,3.0,3,-0.5,None,1,2,1,None
3,VPP,6,"{63: 'C', 61: 'C', 54: 'D'}","{63: 0.4099999999999999, 61: 0.45000000000000007, 54: 0.53}",5.5,['C'],2,1,"{63: ['C', 'C'], 61: ['C', 'C'], 54: ['D', 'D']}",0.4099999999999999,0.45000000000000007,0.53,None,4.5,4.5,0.5,None,1,1,2,None
4,VPP,6,"{63: 'D', 61: 'D', 54: 'D'}","{63: 0.36999999999999994, 61: 0.4100000000000001, 54: 0.49000000000000005}",9.5,['D'],0,3,"{63: ['D', 'C'], 61: ['D', 'C'], 54: ['D', 'C']}",0.36999999999999994,0.4100000000000001,0.49000000000000005,None,6.5,6.5,2.5,None,2,2,2,None
5,VPP,6,"{63: 'D', 61: 'D', 54: 'C'}","{63: 0.38999999999999996, 61: 0.4300000000000001, 54: 0.4600000000000001}",15.5,['D'],1,2,"{63: ['D', 'D'], 61: ['D', 'D'], 54: ['C', 'C']}",0.38999999999999996,0.4300000000000001,0.4600000000000001,None,7.5,7.5,4.0,None,2,2,1,None
6,VPP,6,"{63: 'C', 61: 'C', 54: 'C'}","{63: 0.36, 61: 0.40000000000000013, 54: 0.5000000000000001}",19.0,['C'],3,0,"{63: ['C', 'C'], 61: ['C', 'C'], 54: ['C', 'D']}",0.36,0.40000000000000013,0.5000000000000001,None,9.0,9.0,2.0,None,1,1,1,None
7,VPP,6,"{63: 'D', 61: 'D', 54: 'D'}","{63: 0.32, 61: 0.36000000000000015, 54: 0.46000000000000013}",20.0,['D'],0,3,"{63: ['D', 'C'], 61: ['D', 'C'], 54: ['D', 'C']}",0.32,0.36000000000000015,0.46000000000000013,None,11.0,11.0,4.0,None,2,2,2,None
8,VPP,6,"{63: 'C', 61: 'C', 54: 'D'}","{63: 0.36, 61: 0.40000000000000013, 54: 0.42000000000000015}",26.0,['C'],2,1,"{63: ['C', 'D'], 61: ['C', 'D'], 54: ['D', 'C']}",0.36,0.40000000000000013,0.42000000000000015,None,9.0,9.0,6.0,None,1,1,2,None
9,VPP,6,"{63: 'C', 61: 'D', 54: 'C'}","{63: 0.39999999999999997, 61: 0.42000000000000015, 54: 0.3900000000000001}",24.0,['C'],2,1,"{63: ['C', 'D'], 61: ['D', 'D'], 54: ['C', 'C']}",0.39999999999999997,0.42000000000000015,0.3900000000000001,None,7.0,10.0,7.5,None,1,2,1,None
10,VPP,6,"{63: 'D', 61: 'D', 54: 'D'}","{63: 0.42, 61: 0.38000000000000017, 54: 0.35000000000000014}",24.5,['D'],0,3,"{63: ['D', 'D'], 61: ['D', 'C'], 54: ['D', 'C']}",0.42,0.38000000000000017,0.35000000000000014,None,8.0,12.0,9.5,None,2,2,2,None
