stepcount_5,strategy_5,strat code_5,move_5,probabilities_5,utility_5,common_move_5,number_coop_5,number_defect_5,outcomes_5,p1_5,p2_5,p3_5,p4_5,u1_5,u2_5,u3_5,u4_5,m1_5,m2_5,m3_5,m4_5
16,VPP,6,"{6: 'D', 13: 'C', 4: 'C'}","{6: 0.5700000000000002, 13: 0.53, 4: 0.7000000000000002}",5.0,['C'],2,1,"{6: ['D', 'D'], 13: ['C', 'C'], 4: ['C', 'C']}",0.5700000000000002,0.53,0.7000000000000002,None,6.5,6.5,-4.0,None,2,1,1,None
17,VPP,6,"{6: 'D', 13: 'C', 4: 'D'}","{6: 0.5300000000000001, 13: 0.5, 4: 0.6600000000000001}",9.0,['D'],1,2,"{6: ['D', 'C'], 13: ['C', 'C'], 4: ['D', 'C']}",0.5300000000000001,0.5,0.6600000000000001,None,8.5,8.0,-2.0,None,2,1,2,None
18,VPP,6,"{6: 'D', 13: 'D', 4: 'D'}","{6: 0.5500000000000002, 13: 0.46, 4: 0.6800000000000002}",14.5,['D'],0,3,"{6: ['D', 'D'], 13: ['D', 'C'], 4: ['D', 'D']}",0.5500000000000002,0.46,0.6800000000000002,None,9.5,10.0,-1.0,None,2,2,2,None
19,VPP,6,"{6: 'D', 13: 'C', 4: 'D'}","{6: 0.5100000000000001, 13: 0.5, 4: 0.6400000000000001}",18.5,['D'],1,2,"{6: ['D', 'C'], 13: ['C', 'D'], 4: ['D', 'C']}",0.5100000000000001,0.5,0.6400000000000001,None,11.5,8.0,1.0,None,2,1,2,None
20,VPP,6,"{6: 'D', 13: 'D', 4: 'D'}","{6: 0.5300000000000001, 13: 0.52, 4: 0.6600000000000001}",20.5,['D'],0,3,"{6: ['D', 'D'], 13: ['D', 'D'], 4: ['D', 'D']}",0.5300000000000001,0.52,0.6600000000000001,None,12.5,9.0,2.0,None,2,2,2,None
21,VPP,6,"{6: 'D', 13: 'D', 4: 'D'}","{6: 0.49000000000000016, 13: 0.48000000000000004, 4: 0.6200000000000001}",23.5,['D'],0,3,"{6: ['D', 'C'], 13: ['D', 'C'], 4: ['D', 'C']}",0.49000000000000016,0.48000000000000004,0.6200000000000001,None,14.5,11.0,4.0,None,2,2,2,None
22,VPP,6,"{6: 'D', 13: 'D', 4: 'D'}","{6: 0.5100000000000001, 13: 0.5, 4: 0.6400000000000001}",29.5,['D'],0,3,"{6: ['D', 'D'], 13: ['D', 'D'], 4: ['D', 'D']}",0.5100000000000001,0.5,0.6400000000000001,None,15.5,12.0,5.0,None,2,2,2,None
23,VPP,6,"{6: 'D', 13: 'D', 4: 'C'}","{6: 0.47000000000000014, 13: 0.46, 4: 0.6100000000000001}",32.5,['D'],1,2,"{6: ['D', 'C'], 13: ['D', 'C'], 4: ['C', 'C']}",0.47000000000000014,0.46,0.6100000000000001,None,17.5,14.0,6.5,None,2,2,1,None
24,VPP,6,"{6: 'D', 13: 'C', 4: 'D'}","{6: 0.49000000000000016, 13: 0.5, 4: 0.5700000000000001}",38.0,['D'],1,2,"{6: ['D', 'D'], 13: ['C', 'D'], 4: ['D', 'C']}",0.49000000000000016,0.5,0.5700000000000001,None,18.5,12.0,8.5,None,2,1,2,None
25,VPP,6,"{6: 'C', 13: 'D', 4: 'C'}","{6: 0.4600000000000002, 13: 0.52, 4: 0.6100000000000001}",39.0,['C'],2,1,"{6: ['C', 'C'], 13: ['D', 'D'], 4: ['C', 'D']}",0.4600000000000002,0.52,0.6100000000000001,None,20.0,13.0,6.5,None,1,2,1,None
26,VPP,6,"{6: 'C', 13: 'D', 4: 'D'}","{6: 0.43000000000000016, 13: 0.48000000000000004, 4: 0.6300000000000001}",39.5,['D'],1,2,"{6: ['C', 'C'], 13: ['D', 'C'], 4: ['D', 'D']}",0.43000000000000016,0.48000000000000004,0.6300000000000001,None,21.5,15.0,7.5,None,1,2,2,None
