stepcount_16,strategy_16,strat code_16,move_16,probabilities_16,utility_16,common_move_16,number_coop_16,number_defect_16,outcomes_16,u1_16,u2_16,u3_16,u4_16,m1_16,m2_16,m3_16,m4_16,uv_16,ps_16,nc_16,mutC_16,simP_16,avp1_16,avp2_16,avp3_16,avp4_16,globav_16,epsilon_16,alpha_16,mood_16
True,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'C'}","{17: 0.020000000000000018, 21: 0.020000000000000018, 11: 0.020000000000000018}",0,['C'],6,0,"{17: ['C', 'C'], 21: ['C', 'C'], 11: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{17: [0, 17, 'NEUTRAL'], 21: [0, 21, 'NEUTRAL'], 11: ['C', 11, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,57.53375
2,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",9,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'C'], 11: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{17: ['C', 17, 'NEUTRAL'], 21: ['C', 21, 'NEUTRAL'], 11: ['C', 11, 'NEUTRAL']}",2,3,6,2,2,2,None,2,0.5,0.1,66.94235084375
3,MOODYLEARN,9,"{17: 'C', 21: 'D', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",18,['C'],3,0,"{17: ['C', 'D'], 21: ['D', 'C'], 11: ['C', 'C']}",6,11,9,None,1,2,1,None,0.105,"{17: ['D', 17, 'HIGH'], 21: ['C', 21, 'NEUTRAL'], 11: ['C', 11, 'HIGH']}",3,1,9,1.5,2.75,2.25,None,2.1666666666666665,0.5,0.1,75.02623462848399
4,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",26,['C'],1,2,"{17: ['C', 'D'], 21: ['C', 'C'], 11: ['C', 'C']}",6,14,12,None,1,1,1,None,0.105,"{17: ['D', 17, 'HIGH'], 21: ['C', 21, 'NEUTRAL'], 11: ['C', 11, 'HIGH']}",1,2,12,1.2,2.8,2.4,None,2.1333333333333333,0.0001,0.1,80.96883242877756
5,MOODYLEARN,9,"{17: 'D', 21: 'D', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",32,['D'],3,0,"{17: ['D', 'C'], 21: ['D', 'C'], 11: ['C', 'C']}",11,19,15,None,2,2,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['C', 21, 'NEUTRAL'], 11: ['C', 11, 'HIGH']}",3,1,15,1.8333333333333333,3.1666666666666665,2.5,None,2.5,0.0001,0.1,93.9040536946317
6,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",45,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'C'], 11: ['C', 'C']}",14,22,18,None,1,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['C', 21, 'NEUTRAL'], 11: ['C', 11, 'HIGH']}",2,3,18,2,3.142857142857143,2.5714285714285716,None,2.5714285714285716,0.0001,0.1,99.999
7,MOODYLEARN,9,"{17: 'C', 21: 'D', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",54,['C'],2,1,"{17: ['C', 'D'], 21: ['D', 'C'], 11: ['C', 'C']}",14,27,21,None,1,2,1,None,0.105,"{17: ['D', 17, 'HIGH'], 21: ['C', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,1,21,1.75,3.375,2.625,None,2.5833333333333335,0.0001,0.1,99.999
8,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.106, 21: 0.001, 11: 0.001}",62,['C'],2,1,"{17: ['D', 'D'], 21: ['C', 'C'], 11: ['C', 'C']}",15,30,24,None,2,1,1,None,0.105,"{17: ['D', 17, 'HIGH'], 21: ['C', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,2,24,1.6666666666666667,3.3333333333333335,2.6666666666666665,None,2.5555555555555554,0.0001,0.1,99.999
9,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",69,['C'],3,0,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'C']}",20,30,27,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",3,1,27,2,3,2.7,None,2.566666666666667,0.0001,0.1,99.999
10,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",77,['C'],3,0,"{17: ['C', 'C'], 21: ['C', 'C'], 11: ['C', 'C']}",23,33,30,None,1,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['C', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",3,3,30,2.090909090909091,3,2.727272727272727,None,2.606060606060606,0.0001,0.1,99.999
