stepcount_16,strategy_16,strat code_16,move_16,probabilities_16,utility_16,common_move_16,number_coop_16,number_defect_16,outcomes_16,u1_16,u2_16,u3_16,u4_16,m1_16,m2_16,m3_16,m4_16,uv_16,ps_16,nc_16,mutC_16,simP_16,avp1_16,avp2_16,avp3_16,avp4_16,globav_16,epsilon_16,alpha_16,mood_16
True,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'C'}","{17: 0.020000000000000018, 21: 0.020000000000000018, 11: 0.020000000000000018}",0,['C'],6,0,"{17: ['C', 'C'], 21: ['C', 'C'], 11: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{17: [0, 17, 'NEUTRAL'], 21: [0, 21, 'NEUTRAL'], 11: ['C', 11, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,57.53375
2,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",9,['C'],3,0,"{17: ['C', 'C'], 21: ['C', 'C'], 11: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{17: ['C', 17, 'NEUTRAL'], 21: ['C', 21, 'NEUTRAL'], 11: ['C', 11, 'NEUTRAL']}",3,3,6,2,2,2,None,2,0.5,0.1,66.94235084375
3,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",18,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'C'], 11: ['C', 'C']}",9,9,9,None,1,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['C', 21, 'NEUTRAL'], 11: ['C', 11, 'HIGH']}",2,3,9,2.25,2.25,2.25,None,2.25,0.5,0.1,76.09993247922404
4,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.106}",27,['C'],2,1,"{17: ['C', 'C'], 21: ['C', 'C'], 11: ['D', 'D']}",12,12,10,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['C', 21, 'NEUTRAL'], 11: ['D', 11, 'HIGH']}",2,2,12,2.4,2.4,2,None,2.2666666666666666,0.0001,0.1,83.16707890663443
5,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",34,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'C']}",17,12,13,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,1,15,2.8333333333333335,2,2.1666666666666665,None,2.3333333333333335,0.0001,0.1,91.19298165096451
6,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",42,['C'],1,2,"{17: ['C', 'C'], 21: ['C', 'C'], 11: ['D', 'C']}",20,15,18,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['C', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",1,2,18,2.857142857142857,2.142857142857143,2.5714285714285716,None,2.5238095238095237,0.0001,0.1,99.999
7,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",53,['D'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",25,15,23,None,2,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",2,0,21,3.125,1.875,2.875,None,2.625,0.0001,0.1,99.999
8,MOODYLEARN,9,"{17: 'C', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",63,['C'],1,2,"{17: ['C', 'C'], 21: ['C', 'C'], 11: ['D', 'C']}",28,18,28,None,1,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['C', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",1,2,24,3.111111111111111,2,3.111111111111111,None,2.740740740740741,0.0001,0.1,99.999
9,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",74,['D'],1,2,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",33,18,33,None,2,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",1,0,27,3.3,1.8,3.3,None,2.8,0.0001,0.1,99.999
10,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",84,['D'],1,2,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",38,18,38,None,2,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",1,0,30,3.4545454545454546,1.6363636363636365,3.4545454545454546,None,2.8484848484848486,0.0001,0.1,99.999
11,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",94,['D'],1,2,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",43,18,43,None,2,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",1,0,33,3.5833333333333335,1.5,3.5833333333333335,None,2.888888888888889,0.0001,0.1,99.999
12,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",104,['D'],1,2,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",48,18,48,None,2,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",1,0,36,3.6923076923076925,1.3846153846153846,3.6923076923076925,None,2.9230769230769234,0.0001,0.1,99.999
13,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",114,['D'],1,2,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",53,18,53,None,2,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",1,0,39,3.7857142857142856,1.2857142857142858,3.7857142857142856,None,2.9523809523809526,0.0001,0.1,99.999
14,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",124,['D'],1,2,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",58,18,58,None,2,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",1,0,42,3.8666666666666667,1.2,3.8666666666666667,None,2.977777777777778,0.0001,0.1,99.999
15,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",134,['D'],1,2,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",63,18,63,None,2,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",1,0,45,3.9375,1.125,3.9375,None,3.0,0.0001,0.1,99.999
16,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",144,['D'],1,2,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",68,18,68,None,2,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",1,0,48,4,1.0588235294117647,4,None,3.019607843137255,0.0001,0.1,99.999
17,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",154,['D'],1,2,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",73,18,73,None,2,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",1,0,51,4.055555555555555,1,4.055555555555555,None,3.0370370370370368,0.0001,0.1,99.999
18,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",164,['D'],1,2,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",78,18,78,None,2,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",1,0,54,4.105263157894737,0.9473684210526315,4.105263157894737,None,3.0526315789473686,0.0001,0.1,99.999
19,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",174,['D'],1,2,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",83,18,83,None,2,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",1,0,57,4.15,0.9,4.15,None,3.066666666666667,0.0001,0.1,99.999
20,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'D'}","{17: 0.001, 21: 0.001, 11: 0.001}",184,['D'],1,2,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['D', 'C']}",88,18,88,None,2,1,2,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['C', 11, 'HIGH']}",1,0,60,4.190476190476191,0.8571428571428571,4.190476190476191,None,3.0793650793650795,0.0001,0.1,99.999
