stepcount_5,strategy_5,strat code_5,move_5,probabilities_5,utility_5,common_move_5,number_coop_5,number_defect_5,outcomes_5,u1_5,u2_5,u3_5,u4_5,m1_5,m2_5,m3_5,m4_5,uv_5,ps_5,nc_5,mutC_5,simP_5,avp1_5,avp2_5,avp3_5,avp4_5,globav_5,epsilon_5,alpha_5,mood_5
True,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.065, 4: 0.065}",0,['C'],4,0,"{10: ['C', 'C'], 4: ['C', 'C']}",3,3,None,None,1,1,None,None,0.045,"{10: [0, 10, 'NEUTRAL'], 4: ['C', 4, 'NEUTRAL']}",4,2,2,1.5,1.5,None,None,1.5,0.5,0.1,55.25
2,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.001, 4: 0.001}",6,['C'],1,1,"{10: ['C', 'C'], 4: ['C', 'C']}",6,6,None,None,1,1,None,None,0.075,"{10: ['C', 10, 'NEUTRAL'], 4: ['C', 4, 'NEUTRAL']}",1,2,4,2,2,None,None,2,0.5,0.1,61.47375
3,MOODYLEARN,9,"{10: 'D', 4: 'C'}","{10: 0.076, 4: 0.001}",12,Eq,2,0,"{10: ['D', 'D'], 4: ['C', 'C']}",7,9,None,None,2,1,None,None,0.075,"{10: ['D', 10, 'NEUTRAL'], 4: ['C', 4, 'HIGH']}",2,1,6,1.75,2.25,None,None,2.0,0.5,0.1,65.377434375
4,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.076, 4: 0.001}",16,['C'],0,2,"{10: ['C', 'D'], 4: ['C', 'C']}",7,12,None,None,1,1,None,None,0.075,"{10: ['D', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",0,1,8,1.4,2.4,None,None,1.9,0.5,0.1,68.25625539531251
5,MOODYLEARN,9,"{10: 'D', 4: 'D'}","{10: 0.151, 4: 0.076}",19,['D'],2,0,"{10: ['D', 'D'], 4: ['D', 'D']}",8,13,None,None,2,2,None,None,0.075,"{10: ['D', 10, 'HIGH'], 4: ['D', 4, 'HIGH']}",2,0,10,1.3333333333333333,2.1666666666666665,None,None,1.75,0.5,0.1,69.91765545286252
6,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.151, 4: 0.001}",21,['C'],1,1,"{10: ['C', 'D'], 4: ['C', 'C']}",8,16,None,None,1,1,None,None,0.075,"{10: ['D', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",1,1,12,1.1428571428571428,2.2857142857142856,None,None,1.7142857142857142,0.5,0.1,72.60966954440373
7,MOODYLEARN,9,"{10: 'D', 4: 'C'}","{10: 0.001, 4: 0.001}",24,Eq,2,0,"{10: ['D', 'C'], 4: ['C', 'C']}",13,19,None,None,2,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",2,1,14,1.625,2.375,None,None,2.0,0.5,0.1,80.35043963116327
8,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.001, 4: 0.001}",32,['C'],1,1,"{10: ['C', 'C'], 4: ['C', 'C']}",16,22,None,None,1,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",1,2,16,1.7777777777777777,2.4444444444444446,None,None,2.111111111111111,0.0001,0.1,86.25765004053265
9,MOODYLEARN,9,"{10: 'D', 4: 'C'}","{10: 0.001, 4: 0.001}",38,Eq,2,0,"{10: ['D', 'C'], 4: ['C', 'C']}",21,25,None,None,2,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",2,1,18,2.1,2.5,None,None,2.3,0.0001,0.1,94.2255845572939
10,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.001, 4: 0.001}",46,['C'],1,1,"{10: ['C', 'C'], 4: ['C', 'C']}",24,28,None,None,1,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",1,2,20,2.1818181818181817,2.5454545454545454,None,None,2.3636363636363633,0.0001,0.1,99.999
