stepcount_15,strategy_15,strat code_15,move_15,probabilities_15,utility_15,common_move_15,number_coop_15,number_defect_15,outcomes_15,u1_15,u2_15,u3_15,u4_15,m1_15,m2_15,m3_15,m4_15,uv_15,ps_15,nc_15,mutC_15,simP_15,avp1_15,avp2_15,avp3_15,avp4_15,globav_15,epsilon_15,alpha_15,mood_15
23,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",51,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,14,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,69,1.125,0.5833333333333334,0.4166666666666667,None,0.7083333333333334,0.09999999999999998,0.1,98.10666508130815
24,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",51,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,14,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,72,1.08,0.56,0.4,None,0.68,0.09999999999999998,0.1,97.92041534657042
25,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",51,['C'],2,1,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,14,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",2,0,75,1.0384615384615385,0.5384615384615384,0.38461538461538464,None,0.6538461538461539,0.0001,0.1,97.71112516614016
26,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.106, 10: 0.001}",51,['C'],3,0,"{20: ['C', 'D'], 14: ['D', 'D'], 10: ['C', 'D']}",27,15,10,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,78,1,0.5555555555555556,0.37037037037037035,None,0.6419753086419753,0.0001,0.1,98.5193655726434
27,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",52,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'C'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,1,81,0.9642857142857143,0.6428571428571429,0.35714285714285715,None,0.6547619047619048,0.0001,0.1,99.9989607142857
28,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,84,0.9310344827586207,0.6206896551724138,0.3448275862068966,None,0.632183908045977,0.0001,0.1,99.99885384450452
29,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,87,0.9,0.6,0.3333333333333333,None,0.6111111111111112,0.0001,0.1,99.99873390373212
30,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,90,0.8709677419354839,0.5806451612903226,0.3225806451612903,None,0.5913978494623656,0.0001,0.1,99.99859925977124
31,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,93,0.84375,0.5625,0.3125,None,0.5729166666666666,0.0001,0.1,99.9984480643252
32,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,96,0.8181818181818182,0.5454545454545454,0.30303030303030304,None,0.5555555555555556,0.0001,0.1,99.99827822438364
33,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,99,0.7941176470588235,0.5294117647058824,0.29411764705882354,None,0.5392156862745098,0.0001,0.1,99.99808736963934
34,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,102,0.7714285714285715,0.5142857142857142,0.2857142857142857,None,0.5238095238095238,0.0001,0.1,99.99787281539861
35,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,105,0.75,0.5,0.2777777777777778,None,0.5092592592592593,0.0001,0.1,99.99763152036938
36,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,108,0.7297297297297297,0.4864864864864865,0.2702702702702703,None,0.4954954954954955,0.0001,0.1,99.99736003862307
37,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,111,0.7105263157894737,0.47368421052631576,0.2631578947368421,None,0.4824561403508772,0.0001,0.1,99.99705446492608
38,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,114,0.6923076923076923,0.46153846153846156,0.2564102564102564,None,0.4700854700854701,0.0001,0.1,99.99671037252182
39,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,117,0.675,0.45,0.25,None,0.45833333333333337,0.0001,0.1,99.99632274231438
40,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,120,0.6585365853658537,0.43902439024390244,0.24390243902439024,None,0.44715447154471544,0.0001,0.1,99.99588588225625
41,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,123,0.6428571428571429,0.42857142857142855,0.23809523809523808,None,0.4365079365079365,0.0001,0.1,99.99539333557276
42,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,126,0.627906976744186,0.4186046511627907,0.23255813953488372,None,0.4263565891472868,0.0001,0.1,99.99483777626263
43,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,129,0.6136363636363636,0.4090909090909091,0.22727272727272727,None,0.4166666666666667,0.0001,0.1,99.99421089009287
44,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,132,0.6,0.4,0.2222222222222222,None,0.4074074074074074,0.0001,0.1,99.99350323905355
45,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,135,0.5869565217391305,0.391304347826087,0.21739130434782608,None,0.39855072463768115,0.0001,0.1,99.99270410694989
46,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,138,0.574468085106383,0.3829787234042553,0.2127659574468085,None,0.3900709219858156,0.0001,0.1,99.99180132347936
47,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,141,0.5625,0.375,0.20833333333333334,None,0.3819444444444444,0.0001,0.1,99.99078106376462
48,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,144,0.5510204081632653,0.3673469387755102,0.20408163265306123,None,0.37414965986394555,0.0001,0.1,99.98962761988264
49,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,147,0.54,0.36,0.2,None,0.3666666666666667,0.0001,0.1,99.9883231404387
50,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,150,0.5294117647058824,0.35294117647058826,0.19607843137254902,None,0.35947712418300654,0.0001,0.1,99.98684733367017
51,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,153,0.5192307692307693,0.34615384615384615,0.19230769230769232,None,0.3525641025641026,0.0001,0.1,99.98517712892277
52,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,156,0.5094339622641509,0.33962264150943394,0.18867924528301888,None,0.34591194968553457,0.0001,0.1,99.9832862906054
53,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],3,0,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,159,0.5,0.3333333333333333,0.18518518518518517,None,0.3395061728395062,0.0001,0.1,99.98114497788897
54,MOODYLEARN,9,"{20: 'C', 14: 'C', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",55,['C'],2,1,"{20: ['C', 'D'], 14: ['C', 'D'], 10: ['C', 'D']}",27,18,10,None,1,1,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",2,0,162,0.4909090909090909,0.32727272727272727,0.18181818181818182,None,0.3333333333333333,0.0001,0.1,99.97871924245163
55,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.106, 10: 0.001}",55,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'D'], 10: ['C', 'D']}",27,19,10,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['D', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",2,0,165,0.48214285714285715,0.3392857142857143,0.17857142857142858,None,0.33333333333333337,0.0001,0.1,99.99895535714285
56,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",56,['C'],3,0,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'D']}",27,24,10,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['D', 10, 'HIGH']}",3,0,168,0.47368421052631576,0.42105263157894735,0.17543859649122806,None,0.3567251461988304,0.0001,0.1,99.99895526315788
