stepcount_24,strategy_24,strat code_24,move_24,probabilities_24,utility_24,common_move_24,number_coop_24,number_defect_24,outcomes_24,u1_24,u2_24,u3_24,u4_24,m1_24,m2_24,m3_24,m4_24,uv_24,ps_24,nc_24,mutC_24,simP_24,avp1_24,avp2_24,avp3_24,avp4_24,globav_24,epsilon_24,alpha_24,mood_24
True,MOODYLEARN,9,"{25: 'C', 23: 'C', 19: 'C'}","{25: 0.020000000000000018, 23: 0.020000000000000018, 19: 0.020000000000000018}",0,['C'],6,0,"{25: ['C', 'C'], 23: ['C', 'C'], 19: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{25: [0, 25, 'NEUTRAL'], 23: ['C', 23, 'NEUTRAL'], 19: ['C', 19, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,58.25
2,MOODYLEARN,9,"{25: 'C', 23: 'C', 19: 'C'}","{25: 0.001, 23: 0.001, 19: 0.001}",9,['C'],1,2,"{25: ['C', 'C'], 23: ['C', 'C'], 19: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{25: ['C', 25, 'NEUTRAL'], 23: ['C', 23, 'NEUTRAL'], 19: ['C', 19, 'HIGH']}",1,3,6,2,2,2,None,2,0.5,0.1,67.45875000000001
3,MOODYLEARN,9,"{25: 'D', 23: 'D', 19: 'C'}","{25: 0.001, 23: 0.001, 19: 0.001}",18,['D'],2,1,"{25: ['D', 'C'], 23: ['D', 'C'], 19: ['C', 'C']}",11,11,9,None,2,2,1,None,0.105,"{25: ['C', 25, 'NEUTRAL'], 23: ['C', 23, 'HIGH'], 19: ['C', 19, 'HIGH']}",2,1,9,2.75,2.75,2.25,None,2.5833333333333335,0.5,0.1,81.04402425781251
4,MOODYLEARN,9,"{25: 'C', 23: 'D', 19: 'C'}","{25: 0.001, 23: 0.001, 19: 0.001}",31,['C'],2,1,"{25: ['C', 'C'], 23: ['D', 'C'], 19: ['C', 'C']}",14,16,12,None,1,2,1,None,0.105,"{25: ['C', 25, 'NEUTRAL'], 23: ['C', 23, 'HIGH'], 19: ['C', 19, 'HIGH']}",2,2,12,2.8,3.2,2.4,None,2.8,0.0001,0.1,92.60464290361173
5,MOODYLEARN,9,"{25: 'D', 23: 'C', 19: 'C'}","{25: 0.106, 23: 0.001, 19: 0.001}",42,['C'],2,1,"{25: ['D', 'D'], 23: ['C', 'C'], 19: ['C', 'C']}",15,19,15,None,2,1,1,None,0.105,"{25: ['D', 25, 'NEUTRAL'], 23: ['C', 23, 'HIGH'], 19: ['C', 19, 'HIGH']}",2,2,15,2.5,3.1666666666666665,2.5,None,2.7222222222222223,0.0001,0.1,99.76213689656501
6,MOODYLEARN,9,"{25: 'C', 23: 'D', 19: 'C'}","{25: 0.001, 23: 0.001, 19: 0.001}",49,['C'],2,1,"{25: ['C', 'C'], 23: ['D', 'C'], 19: ['C', 'C']}",18,24,18,None,1,2,1,None,0.105,"{25: ['C', 25, 'HIGH'], 23: ['C', 23, 'HIGH'], 19: ['C', 19, 'HIGH']}",2,2,18,2.5714285714285716,3.4285714285714284,2.5714285714285716,None,2.857142857142857,0.0001,0.1,99.999
7,MOODYLEARN,9,"{25: 'C', 23: 'D', 19: 'C'}","{25: 0.001, 23: 0.001, 19: 0.001}",60,['C'],2,1,"{25: ['C', 'D'], 23: ['D', 'C'], 19: ['C', 'C']}",18,29,21,None,1,2,1,None,0.105,"{25: ['D', 25, 'HIGH'], 23: ['C', 23, 'HIGH'], 19: ['C', 19, 'HIGH']}",2,1,21,2.25,3.625,2.625,None,2.8333333333333335,0.0001,0.1,99.999
8,MOODYLEARN,9,"{25: 'C', 23: 'D', 19: 'C'}","{25: 0.001, 23: 0.001, 19: 0.001}",68,['C'],2,1,"{25: ['C', 'D'], 23: ['D', 'C'], 19: ['C', 'C']}",18,34,24,None,1,2,1,None,0.105,"{25: ['D', 25, 'HIGH'], 23: ['C', 23, 'HIGH'], 19: ['C', 19, 'HIGH']}",2,1,24,2,3.7777777777777777,2.6666666666666665,None,2.814814814814815,0.0001,0.1,99.999
9,MOODYLEARN,9,"{25: 'C', 23: 'D', 19: 'C'}","{25: 0.001, 23: 0.001, 19: 0.001}",76,['C'],2,1,"{25: ['C', 'D'], 23: ['D', 'C'], 19: ['C', 'C']}",18,39,27,None,1,2,1,None,0.105,"{25: ['D', 25, 'HIGH'], 23: ['C', 23, 'HIGH'], 19: ['C', 19, 'HIGH']}",2,1,27,1.8,3.9,2.7,None,2.8,0.0001,0.1,99.999
10,MOODYLEARN,9,"{25: 'C', 23: 'D', 19: 'C'}","{25: 0.001, 23: 0.001, 19: 0.001}",84,['C'],2,1,"{25: ['C', 'D'], 23: ['D', 'C'], 19: ['C', 'C']}",18,44,30,None,1,2,1,None,0.105,"{25: ['D', 25, 'HIGH'], 23: ['C', 23, 'HIGH'], 19: ['C', 19, 'HIGH']}",2,1,30,1.6363636363636365,4,2.727272727272727,None,2.787878787878788,0.0001,0.1,99.999
