stepcount_39,strategy_39,strat code_39,move_39,probabilities_39,utility_39,common_move_39,number_coop_39,number_defect_39,outcomes_39,p1_39,p2_39,p3_39,p4_39,u1_39,u2_39,u3_39,u4_39,m1_39,m2_39,m3_39,m4_39
True,WSLS,7,"{40: 'C', 47: 'C', 38: 'C', 31: 'C'}","{40: 0.54, 47: 0.47, 38: 0.54, 31: 0.47}",0,['C'],4,0,"{40: ['C', 'D'], 47: ['C', 'C'], 38: ['C', 'D'], 31: ['C', 'C']}",0.54,0.47,0.54,0.47,-2,1.5,-2,1.5,1,1,1,1
2,WSLS,7,"{40: 'D', 47: 'C', 38: 'D', 31: 'C'}","{40: 0.56, 47: 0.51, 38: 0.56, 31: 0.43999999999999995}",-1.0,Eq,4,0,"{40: ['D', 'D'], 47: ['C', 'D'], 38: ['D', 'D'], 31: ['C', 'C']}",0.56,0.51,0.56,0.43999999999999995,-1,-0.5,-1,3.0,2,1,2,1
3,WSLS,7,"{40: 'C', 47: 'D', 38: 'C', 31: 'C'}","{40: 0.53, 47: 0.47000000000000003, 38: 0.6000000000000001, 31: 0.4099999999999999}",0.5,['C'],2,2,"{40: ['C', 'C'], 47: ['D', 'C'], 38: ['C', 'D'], 31: ['C', 'C']}",0.53,0.47000000000000003,0.6000000000000001,0.4099999999999999,0.5,1.5,-3,4.5,1,2,1,1
4,WSLS,7,"{40: 'C', 47: 'D', 38: 'D', 31: 'C'}","{40: 0.5, 47: 0.43000000000000005, 38: 0.56, 31: 0.3799999999999999}",3.5,Eq,3,1,"{40: ['C', 'C'], 47: ['D', 'C'], 38: ['D', 'C'], 31: ['C', 'C']}",0.5,0.43000000000000005,0.56,0.3799999999999999,2.0,3.5,-1,6.0,1,2,2,1
5,WSLS,7,"{40: 'C', 47: 'D', 38: 'D', 31: 'C'}","{40: 0.47, 47: 0.45000000000000007, 38: 0.52, 31: 0.34999999999999987}",10.5,Eq,2,2,"{40: ['C', 'C'], 47: ['D', 'D'], 38: ['D', 'C'], 31: ['C', 'C']}",0.47,0.45000000000000007,0.52,0.34999999999999987,3.5,4.5,1,7.5,1,2,2,1
6,WSLS,7,"{40: 'C', 47: 'C', 38: 'D', 31: 'C'}","{40: 0.43999999999999995, 47: 0.49000000000000005, 38: 0.54, 31: 0.31999999999999984}",16.5,['C'],2,2,"{40: ['C', 'C'], 47: ['C', 'D'], 38: ['D', 'D'], 31: ['C', 'C']}",0.43999999999999995,0.49000000000000005,0.54,0.31999999999999984,5.0,2.5,2,9.0,1,1,2,1
7,WSLS,7,"{40: 'C', 47: 'D', 38: 'C', 31: 'C'}","{40: 0.4799999999999999, 47: 0.45000000000000007, 38: 0.5800000000000001, 31: 0.2899999999999998}",18.5,['C'],3,1,"{40: ['C', 'D'], 47: ['D', 'C'], 38: ['C', 'D'], 31: ['C', 'C']}",0.4799999999999999,0.45000000000000007,0.5800000000000001,0.2899999999999998,3.0,4.5,0,10.5,1,2,1,1
8,WSLS,7,"{40: 'D', 47: 'D', 38: 'D', 31: 'C'}","{40: 0.49999999999999994, 47: 0.4700000000000001, 38: 0.6000000000000001, 31: 0.2599999999999998}",18.0,['D'],3,1,"{40: ['D', 'D'], 47: ['D', 'D'], 38: ['D', 'D'], 31: ['C', 'C']}",0.49999999999999994,0.4700000000000001,0.6000000000000001,0.2599999999999998,4.0,5.5,1,12.0,2,2,2,1
9,WSLS,7,"{40: 'C', 47: 'C', 38: 'C', 31: 'C'}","{40: 0.5399999999999999, 47: 0.44000000000000006, 38: 0.6400000000000001, 31: 0.2299999999999998}",22.5,['C'],1,3,"{40: ['C', 'D'], 47: ['C', 'C'], 38: ['C', 'D'], 31: ['C', 'C']}",0.5399999999999999,0.44000000000000006,0.6400000000000001,0.2299999999999998,2.0,7.0,-1,13.5,1,1,1,1
10,WSLS,7,"{40: 'D', 47: 'C', 38: 'D', 31: 'C'}","{40: 0.5599999999999999, 47: 0.41000000000000003, 38: 0.6000000000000001, 31: 0.1999999999999998}",21.5,Eq,4,0,"{40: ['D', 'D'], 47: ['C', 'C'], 38: ['D', 'C'], 31: ['C', 'C']}",0.5599999999999999,0.41000000000000003,0.6000000000000001,0.1999999999999998,3.0,8.5,1,15.0,2,1,2,1
