stepcount_12,strategy_12,strat code_12,move_12,probabilities_12,utility_12,common_move_12,number_coop_12,number_defect_12,outcomes_12,u1_12,u2_12,u3_12,u4_12,m1_12,m2_12,m3_12,m4_12,uv_12,ps_12,nc_12,mutC_12,simP_12,avp1_12,avp2_12,avp3_12,avp4_12,globav_12,epsilon_12,alpha_12,mood_12
True,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'C', 7: 'C'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",0,['C'],8,0,"{13: ['C', 'C'], 17: ['C', 'C'], 11: ['C', 'C'], 7: ['C', 'C']}",3,3,3,3,1,1,1,1,0.075,"{13: [0, 13, 'NEUTRAL'], 17: [0, 17, 'NEUTRAL'], 11: ['C', 11, 'NEUTRAL'], 7: ['C', 7, 'NEUTRAL']}",8,4,4,1.5,1.5,1.5,1.5,1.5,0.5,0.1,60.53375
2,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'C', 7: 'C'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",12,['C'],3,1,"{13: ['C', 'C'], 17: ['C', 'C'], 11: ['C', 'C'], 7: ['C', 'C']}",6,6,6,6,1,1,1,1,0.135,"{13: ['C', 13, 'NEUTRAL'], 17: ['C', 17, 'NEUTRAL'], 11: ['C', 11, 'NEUTRAL'], 7: ['C', 7, 'HIGH']}",3,4,8,2,2,2,2,2,0.5,0.1,72.91242584374999
3,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'C', 7: 'D'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",24,['C'],3,1,"{13: ['C', 'C'], 17: ['C', 'D'], 11: ['C', 'C'], 7: ['D', 'C']}",9,6,9,11,1,1,1,2,0.135,"{13: ['C', 13, 'HIGH'], 17: ['D', 17, 'HIGH'], 11: ['C', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",3,2,12,2.25,1.5,2.25,2.75,2.1875,0.0001,0.1,84.12429493424837
4,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'D', 7: 'C'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",35,['C'],3,1,"{13: ['C', 'D'], 17: ['C', 'C'], 11: ['D', 'C'], 7: ['C', 'C']}",9,9,14,14,1,1,2,1,0.135,"{13: ['D', 13, 'HIGH'], 17: ['C', 17, 'HIGH'], 11: ['C', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",3,2,16,1.8,1.8,2.8,2.8,2.3,0.0001,0.1,95.11201938503527
5,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'C', 7: 'D'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",46,['C'],3,1,"{13: ['C', 'C'], 17: ['C', 'D'], 11: ['C', 'D'], 7: ['D', 'C']}",12,9,14,19,1,1,1,2,0.135,"{13: ['C', 13, 'HIGH'], 17: ['D', 17, 'HIGH'], 11: ['D', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",3,1,20,2,1.5,2.3333333333333335,3.1666666666666665,2.25,0.0001,0.1,99.999
6,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'C', 7: 'D'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",54,['C'],3,1,"{13: ['C', 'D'], 17: ['C', 'D'], 11: ['C', 'C'], 7: ['D', 'C']}",12,9,17,24,1,1,1,2,0.135,"{13: ['D', 13, 'HIGH'], 17: ['D', 17, 'HIGH'], 11: ['C', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",3,1,24,1.7142857142857142,1.2857142857142858,2.4285714285714284,3.4285714285714284,2.2142857142857144,0.0001,0.1,99.999
7,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'C', 7: 'D'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",62,['C'],3,1,"{13: ['C', 'C'], 17: ['C', 'D'], 11: ['C', 'C'], 7: ['D', 'C']}",15,9,20,29,1,1,1,2,0.135,"{13: ['C', 13, 'HIGH'], 17: ['D', 17, 'HIGH'], 11: ['C', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",3,2,28,1.875,1.125,2.5,3.625,2.28125,0.0001,0.1,99.999
8,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'C', 7: 'D'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",73,['C'],3,1,"{13: ['C', 'D'], 17: ['C', 'D'], 11: ['C', 'C'], 7: ['D', 'C']}",15,9,23,34,1,1,1,2,0.135,"{13: ['D', 13, 'HIGH'], 17: ['D', 17, 'HIGH'], 11: ['C', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",3,1,32,1.6666666666666667,1,2.5555555555555554,3.7777777777777777,2.25,0.0001,0.1,99.999
9,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'C', 7: 'D'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",81,['C'],3,1,"{13: ['C', 'D'], 17: ['C', 'D'], 11: ['C', 'C'], 7: ['D', 'C']}",15,9,26,39,1,1,1,2,0.135,"{13: ['D', 13, 'HIGH'], 17: ['D', 17, 'HIGH'], 11: ['C', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",3,1,36,1.5,0.9,2.6,3.9,2.225,0.0001,0.1,99.999
10,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'C', 7: 'D'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",89,['C'],3,1,"{13: ['C', 'D'], 17: ['C', 'D'], 11: ['C', 'C'], 7: ['D', 'C']}",15,9,29,44,1,1,1,2,0.135,"{13: ['D', 13, 'HIGH'], 17: ['D', 17, 'HIGH'], 11: ['C', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",3,1,40,1.3636363636363635,0.8181818181818182,2.6363636363636362,4,2.2045454545454546,0.0001,0.1,99.999
