,Cooperations,Defections,Cooperators,Defectors,TFT Performance,TFT Cooperations,VPP Performance,VPP Cooperations,WSLS Performance,WSLS Cooperations,iWSLS Performance,iWSLS Cooperations,Model Params
33,77,63,25,15,1102.5,14,1085.0,7,-189.0,0,0,0,"(47, 0.015, 0.5)"
34,82,58,23,16,1137.5,14,1116.5,7,-175.0,14,0,0,"(47, 0.015, 0.5)"
35,77,63,25,15,1172.5,14,1155.0,7,-203.0,0,0,0,"(47, 0.015, 0.5)"
36,82,58,23,16,1207.5,14,1186.5,7,-189.0,14,0,0,"(47, 0.015, 0.5)"
37,77,63,25,15,1242.5,14,1225.0,7,-217.0,0,0,0,"(47, 0.015, 0.5)"
38,82,58,23,16,1277.5,14,1256.5,7,-203.0,14,0,0,"(47, 0.015, 0.5)"
39,77,63,25,15,1312.5,14,1295.0,7,-231.0,0,0,0,"(47, 0.015, 0.5)"
40,82,58,23,16,1347.5,14,1326.5,7,-217.0,14,0,0,"(47, 0.015, 0.5)"
41,77,63,25,15,1382.5,14,1365.0,7,-245.0,0,0,0,"(47, 0.015, 0.5)"
42,82,58,23,16,1417.5,14,1396.5,7,-231.0,14,0,0,"(47, 0.015, 0.5)"
43,77,63,25,15,1452.5,14,1435.0,7,-259.0,0,0,0,"(47, 0.015, 0.5)"
44,82,58,23,16,1487.5,14,1466.5,7,-245.0,14,0,0,"(47, 0.015, 0.5)"
45,77,63,25,15,1522.5,14,1505.0,7,-273.0,0,0,0,"(47, 0.015, 0.5)"
46,82,58,23,16,1557.5,14,1536.5,7,-259.0,14,0,0,"(47, 0.015, 0.5)"
47,77,63,25,15,1592.5,14,1575.0,7,-287.0,0,0,0,"(47, 0.015, 0.5)"
48,82,58,23,16,1627.5,14,1606.5,7,-273.0,14,0,0,"(47, 0.015, 0.5)"
49,77,63,25,15,1662.5,14,1645.0,7,-301.0,0,0,0,"(47, 0.015, 0.5)"
50,82,58,23,16,1697.5,14,1676.5,7,-287.0,14,0,0,"(47, 0.015, 0.5)"
51,77,63,25,15,1732.5,14,1715.0,7,-315.0,0,0,0,"(47, 0.015, 0.5)"
52,82,58,23,16,1767.5,14,1746.5,7,-301.0,14,0,0,"(47, 0.015, 0.5)"
53,77,63,25,15,1802.5,14,1785.0,7,-329.0,0,0,0,"(47, 0.015, 0.5)"
54,82,58,23,16,1837.5,14,1816.5,7,-315.0,14,0,0,"(47, 0.015, 0.5)"
55,77,63,25,15,1872.5,14,1855.0,7,-343.0,0,0,0,"(47, 0.015, 0.5)"
56,82,58,23,16,1907.5,14,1886.5,7,-329.0,14,0,0,"(47, 0.015, 0.5)"
57,77,63,25,15,1942.5,14,1925.0,7,-357.0,0,0,0,"(47, 0.015, 0.5)"
58,82,58,23,16,1977.5,14,1956.5,7,-343.0,14,0,0,"(47, 0.015, 0.5)"
59,77,63,25,15,2012.5,14,1995.0,7,-371.0,0,0,0,"(47, 0.015, 0.5)"
60,82,58,23,16,2047.5,14,2026.5,7,-357.0,14,0,0,"(47, 0.015, 0.5)"
61,77,63,25,15,2082.5,14,2065.0,7,-385.0,0,0,0,"(47, 0.015, 0.5)"
62,82,58,23,16,2117.5,14,2096.5,7,-371.0,14,0,0,"(47, 0.015, 0.5)"
63,77,63,25,15,2152.5,14,2135.0,7,-399.0,0,0,0,"(47, 0.015, 0.5)"
64,82,58,23,16,2187.5,14,2166.5,7,-385.0,14,0,0,"(47, 0.015, 0.5)"
65,77,63,25,15,2222.5,14,2205.0,7,-413.0,0,0,0,"(47, 0.015, 0.5)"
66,82,58,23,16,2257.5,14,2236.5,7,-399.0,14,0,0,"(47, 0.015, 0.5)"
67,77,63,25,15,2292.5,14,2275.0,7,-427.0,0,0,0,"(47, 0.015, 0.5)"
68,82,58,23,16,2327.5,14,2306.5,7,-413.0,14,0,0,"(47, 0.015, 0.5)"
69,77,63,25,15,2362.5,14,2345.0,7,-441.0,0,0,0,"(47, 0.015, 0.5)"
70,82,58,23,16,2397.5,14,2376.5,7,-427.0,14,0,0,"(47, 0.015, 0.5)"
71,77,63,25,15,2432.5,14,2415.0,7,-455.0,0,0,0,"(47, 0.015, 0.5)"
72,82,58,23,16,2467.5,14,2446.5,7,-441.0,14,0,0,"(47, 0.015, 0.5)"
73,77,63,25,15,2502.5,14,2485.0,7,-469.0,0,0,0,"(47, 0.015, 0.5)"
74,82,58,23,16,2537.5,14,2516.5,7,-455.0,14,0,0,"(47, 0.015, 0.5)"
75,77,63,25,15,2572.5,14,2555.0,7,-483.0,0,0,0,"(47, 0.015, 0.5)"
76,82,58,23,16,2607.5,14,2586.5,7,-469.0,14,0,0,"(47, 0.015, 0.5)"
77,77,63,25,15,2642.5,14,2625.0,7,-497.0,0,0,0,"(47, 0.015, 0.5)"
78,82,58,23,16,2677.5,14,2656.5,7,-483.0,14,0,0,"(47, 0.015, 0.5)"
79,77,63,25,15,2712.5,14,2695.0,7,-511.0,0,0,0,"(47, 0.015, 0.5)"
80,82,58,23,16,2747.5,14,2726.5,7,-497.0,14,0,0,"(47, 0.015, 0.5)"
81,77,63,25,15,2782.5,14,2765.0,7,-525.0,0,0,0,"(47, 0.015, 0.5)"
82,82,58,23,16,2817.5,14,2796.5,7,-511.0,14,0,0,"(47, 0.015, 0.5)"
83,77,63,25,15,2852.5,14,2835.0,7,-539.0,0,0,0,"(47, 0.015, 0.5)"
84,82,58,23,16,2887.5,14,2866.5,7,-525.0,14,0,0,"(47, 0.015, 0.5)"
85,77,63,25,15,2922.5,14,2905.0,7,-553.0,0,0,0,"(47, 0.015, 0.5)"
86,82,58,23,16,2957.5,14,2936.5,7,-539.0,14,0,0,"(47, 0.015, 0.5)"
87,77,63,25,15,2992.5,14,2975.0,7,-567.0,0,0,0,"(47, 0.015, 0.5)"
88,82,58,23,16,3027.5,14,3006.5,7,-553.0,14,0,0,"(47, 0.015, 0.5)"
89,77,63,25,15,3062.5,14,3045.0,7,-581.0,0,0,0,"(47, 0.015, 0.5)"
90,82,58,23,16,3097.5,14,3076.5,7,-567.0,14,0,0,"(47, 0.015, 0.5)"
91,77,63,25,15,3132.5,14,3115.0,7,-595.0,0,0,0,"(47, 0.015, 0.5)"
92,82,58,23,16,3167.5,14,3146.5,7,-581.0,14,0,0,"(47, 0.015, 0.5)"
93,77,63,25,15,3202.5,14,3185.0,7,-609.0,0,0,0,"(47, 0.015, 0.5)"
94,82,58,23,16,3237.5,14,3216.5,7,-595.0,14,0,0,"(47, 0.015, 0.5)"
95,77,63,25,15,3272.5,14,3255.0,7,-623.0,0,0,0,"(47, 0.015, 0.5)"
96,82,58,23,16,3307.5,14,3286.5,7,-609.0,14,0,0,"(47, 0.015, 0.5)"
97,77,63,25,15,3342.5,14,3325.0,7,-637.0,0,0,0,"(47, 0.015, 0.5)"
98,82,58,23,16,3377.5,14,3356.5,7,-623.0,14,0,0,"(47, 0.015, 0.5)"
99,77,63,25,15,3412.5,14,3395.0,7,-651.0,0,0,0,"(47, 0.015, 0.5)"
100,82,58,23,16,3447.5,14,3426.5,7,-637.0,14,0,0,"(47, 0.015, 0.5)"
101,77,63,25,15,3482.5,14,3465.0,7,-665.0,0,0,0,"(47, 0.015, 0.5)"
102,82,58,23,16,3517.5,14,3496.5,7,-651.0,14,0,0,"(47, 0.015, 0.5)"
103,77,63,25,15,3552.5,14,3535.0,7,-679.0,0,0,0,"(47, 0.015, 0.5)"
104,82,58,23,16,3587.5,14,3566.5,7,-665.0,14,0,0,"(47, 0.015, 0.5)"
105,77,63,25,15,3622.5,14,3605.0,7,-693.0,0,0,0,"(47, 0.015, 0.5)"
106,82,58,23,16,3657.5,14,3636.5,7,-679.0,14,0,0,"(47, 0.015, 0.5)"
107,77,63,25,15,3692.5,14,3675.0,7,-707.0,0,0,0,"(47, 0.015, 0.5)"
108,82,58,23,16,3727.5,14,3706.5,7,-693.0,14,0,0,"(47, 0.015, 0.5)"
109,77,63,25,15,3762.5,14,3745.0,7,-721.0,0,0,0,"(47, 0.015, 0.5)"
110,82,58,23,16,3797.5,14,3776.5,7,-707.0,14,0,0,"(47, 0.015, 0.5)"
111,77,63,25,15,3832.5,14,3815.0,7,-735.0,0,0,0,"(47, 0.015, 0.5)"
112,82,58,23,16,3867.5,14,3846.5,7,-721.0,14,0,0,"(47, 0.015, 0.5)"
113,77,63,25,15,3902.5,14,3885.0,7,-749.0,0,0,0,"(47, 0.015, 0.5)"
114,82,58,23,16,3937.5,14,3916.5,7,-735.0,14,0,0,"(47, 0.015, 0.5)"
115,77,63,25,15,3972.5,14,3955.0,7,-763.0,0,0,0,"(47, 0.015, 0.5)"
116,82,58,23,16,4007.5,14,3986.5,7,-749.0,14,0,0,"(47, 0.015, 0.5)"
117,77,63,25,15,4042.5,14,4025.0,7,-777.0,0,0,0,"(47, 0.015, 0.5)"
118,82,58,23,16,4077.5,14,4056.5,7,-763.0,14,0,0,"(47, 0.015, 0.5)"
119,77,63,25,15,4112.5,14,4095.0,7,-791.0,0,0,0,"(47, 0.015, 0.5)"
120,82,58,23,16,4147.5,14,4126.5,7,-777.0,14,0,0,"(47, 0.015, 0.5)"
121,77,63,25,15,4182.5,14,4165.0,7,-805.0,0,0,0,"(47, 0.015, 0.5)"
122,82,58,23,16,4217.5,14,4196.5,7,-791.0,14,0,0,"(47, 0.015, 0.5)"
123,77,63,25,15,4252.5,14,4235.0,7,-819.0,0,0,0,"(47, 0.015, 0.5)"
124,81,59,23,17,4287.5,14,4266.5,7,-805.0,14,0,0,"(47, 0.015, 0.5)"
125,77,63,25,15,4322.5,14,4305.0,7,-833.0,0,0,0,"(47, 0.015, 0.5)"
126,82,58,23,16,4357.5,14,4336.5,7,-819.0,14,0,0,"(47, 0.015, 0.5)"
127,77,63,25,15,4392.5,14,4375.0,7,-847.0,0,0,0,"(47, 0.015, 0.5)"
128,82,58,23,16,4427.5,14,4406.5,7,-833.0,14,0,0,"(47, 0.015, 0.5)"
129,77,63,25,15,4462.5,14,4445.0,7,-861.0,0,0,0,"(47, 0.015, 0.5)"
130,82,58,23,16,4497.5,14,4476.5,7,-847.0,14,0,0,"(47, 0.015, 0.5)"
131,77,63,25,15,4532.5,14,4515.0,7,-875.0,0,0,0,"(47, 0.015, 0.5)"
132,82,58,23,16,4567.5,14,4546.5,7,-861.0,14,0,0,"(47, 0.015, 0.5)"
133,77,63,25,15,4602.5,14,4585.0,7,-889.0,0,0,0,"(47, 0.015, 0.5)"
134,82,58,23,16,4637.5,14,4616.5,7,-875.0,14,0,0,"(47, 0.015, 0.5)"
135,77,63,25,15,4672.5,14,4655.0,7,-903.0,0,0,0,"(47, 0.015, 0.5)"
136,82,58,23,16,4707.5,14,4686.5,7,-889.0,14,0,0,"(47, 0.015, 0.5)"
137,77,63,25,15,4742.5,14,4725.0,7,-917.0,0,0,0,"(47, 0.015, 0.5)"
138,82,58,23,16,4777.5,14,4756.5,7,-903.0,14,0,0,"(47, 0.015, 0.5)"
139,77,63,25,15,4812.5,14,4795.0,7,-931.0,0,0,0,"(47, 0.015, 0.5)"
140,82,58,23,16,4847.5,14,4826.5,7,-917.0,14,0,0,"(47, 0.015, 0.5)"
141,77,63,25,15,4882.5,14,4865.0,7,-945.0,0,0,0,"(47, 0.015, 0.5)"
142,82,58,23,16,4917.5,14,4896.5,7,-931.0,14,0,0,"(47, 0.015, 0.5)"
143,77,63,25,15,4952.5,14,4935.0,7,-959.0,0,0,0,"(47, 0.015, 0.5)"
144,82,58,23,16,4987.5,14,4966.5,7,-945.0,14,0,0,"(47, 0.015, 0.5)"
145,77,63,25,15,5022.5,14,5005.0,7,-973.0,0,0,0,"(47, 0.015, 0.5)"
146,82,58,23,16,5057.5,14,5036.5,7,-959.0,14,0,0,"(47, 0.015, 0.5)"
147,77,63,25,15,5092.5,14,5075.0,7,-987.0,0,0,0,"(47, 0.015, 0.5)"
148,82,58,23,16,5127.5,14,5106.5,7,-973.0,14,0,0,"(47, 0.015, 0.5)"
149,77,63,25,15,5162.5,14,5145.0,7,-1001.0,0,0,0,"(47, 0.015, 0.5)"
150,82,58,23,16,5197.5,14,5176.5,7,-987.0,14,0,0,"(47, 0.015, 0.5)"
151,77,63,25,15,5232.5,14,5215.0,7,-1015.0,0,0,0,"(47, 0.015, 0.5)"
152,82,58,23,16,5267.5,14,5246.5,7,-1001.0,14,0,0,"(47, 0.015, 0.5)"
153,77,63,25,15,5302.5,14,5285.0,7,-1029.0,0,0,0,"(47, 0.015, 0.5)"
154,82,58,23,16,5337.5,14,5316.5,7,-1015.0,14,0,0,"(47, 0.015, 0.5)"
155,77,63,25,15,5372.5,14,5355.0,7,-1043.0,0,0,0,"(47, 0.015, 0.5)"
156,82,58,23,16,5407.5,14,5386.5,7,-1029.0,14,0,0,"(47, 0.015, 0.5)"
157,77,63,25,15,5442.5,14,5425.0,7,-1057.0,0,0,0,"(47, 0.015, 0.5)"
158,82,58,23,16,5477.5,14,5456.5,7,-1043.0,14,0,0,"(47, 0.015, 0.5)"
159,77,63,25,15,5512.5,14,5495.0,7,-1071.0,0,0,0,"(47, 0.015, 0.5)"
160,82,58,23,16,5547.5,14,5526.5,7,-1057.0,14,0,0,"(47, 0.015, 0.5)"
161,77,63,25,15,5582.5,14,5565.0,7,-1085.0,0,0,0,"(47, 0.015, 0.5)"
162,82,58,23,16,5617.5,14,5596.5,7,-1071.0,14,0,0,"(47, 0.015, 0.5)"
163,77,63,25,15,5652.5,14,5635.0,7,-1099.0,0,0,0,"(47, 0.015, 0.5)"
164,82,58,23,16,5687.5,14,5666.5,7,-1085.0,14,0,0,"(47, 0.015, 0.5)"
165,77,63,25,15,5722.5,14,5705.0,7,-1113.0,0,0,0,"(47, 0.015, 0.5)"
166,82,58,23,16,5757.5,14,5736.5,7,-1099.0,14,0,0,"(47, 0.015, 0.5)"
167,77,63,25,15,5792.5,14,5775.0,7,-1127.0,0,0,0,"(47, 0.015, 0.5)"
168,82,58,23,16,5827.5,14,5806.5,7,-1113.0,14,0,0,"(47, 0.015, 0.5)"
169,77,63,25,15,5862.5,14,5845.0,7,-1141.0,0,0,0,"(47, 0.015, 0.5)"
170,82,58,23,16,5897.5,14,5876.5,7,-1127.0,14,0,0,"(47, 0.015, 0.5)"
171,77,63,25,15,5932.5,14,5915.0,7,-1155.0,0,0,0,"(47, 0.015, 0.5)"
172,82,58,23,16,5967.5,14,5946.5,7,-1141.0,14,0,0,"(47, 0.015, 0.5)"
173,77,63,25,15,6002.5,14,5985.0,7,-1169.0,0,0,0,"(47, 0.015, 0.5)"
174,82,58,23,16,6037.5,14,6016.5,7,-1155.0,14,0,0,"(47, 0.015, 0.5)"
175,77,63,25,15,6072.5,14,6055.0,7,-1183.0,0,0,0,"(47, 0.015, 0.5)"
176,82,58,23,16,6107.5,14,6086.5,7,-1169.0,14,0,0,"(47, 0.015, 0.5)"
177,77,63,25,15,6142.5,14,6125.0,7,-1197.0,0,0,0,"(47, 0.015, 0.5)"
178,82,58,23,16,6177.5,14,6156.5,7,-1183.0,14,0,0,"(47, 0.015, 0.5)"
179,77,63,25,15,6212.5,14,6195.0,7,-1211.0,0,0,0,"(47, 0.015, 0.5)"
180,82,58,23,16,6247.5,14,6226.5,7,-1197.0,14,0,0,"(47, 0.015, 0.5)"
181,77,63,25,15,6282.5,14,6265.0,7,-1225.0,0,0,0,"(47, 0.015, 0.5)"
182,82,58,23,16,6317.5,14,6296.5,7,-1211.0,14,0,0,"(47, 0.015, 0.5)"
183,77,63,25,15,6352.5,14,6335.0,7,-1239.0,0,0,0,"(47, 0.015, 0.5)"
184,82,58,23,16,6387.5,14,6366.5,7,-1225.0,14,0,0,"(47, 0.015, 0.5)"
185,77,63,25,15,6422.5,14,6405.0,7,-1253.0,0,0,0,"(47, 0.015, 0.5)"
186,82,58,23,16,6457.5,14,6436.5,7,-1239.0,14,0,0,"(47, 0.015, 0.5)"
187,77,63,25,15,6492.5,14,6475.0,7,-1267.0,0,0,0,"(47, 0.015, 0.5)"
188,82,58,23,16,6527.5,14,6506.5,7,-1253.0,14,0,0,"(47, 0.015, 0.5)"
189,77,63,25,15,6562.5,14,6545.0,7,-1281.0,0,0,0,"(47, 0.015, 0.5)"
190,82,58,23,16,6597.5,14,6576.5,7,-1267.0,14,0,0,"(47, 0.015, 0.5)"
191,77,63,25,15,6632.5,14,6615.0,7,-1295.0,0,0,0,"(47, 0.015, 0.5)"
192,82,58,23,16,6667.5,14,6646.5,7,-1281.0,14,0,0,"(47, 0.015, 0.5)"
193,77,63,25,15,6702.5,14,6685.0,7,-1309.0,0,0,0,"(47, 0.015, 0.5)"
194,82,58,23,16,6737.5,14,6716.5,7,-1295.0,14,0,0,"(47, 0.015, 0.5)"
195,77,63,25,15,6772.5,14,6755.0,7,-1323.0,0,0,0,"(47, 0.015, 0.5)"
196,82,58,23,16,6807.5,14,6786.5,7,-1309.0,14,0,0,"(47, 0.015, 0.5)"
197,77,63,25,15,6842.5,14,6825.0,7,-1337.0,0,0,0,"(47, 0.015, 0.5)"
198,82,58,23,16,6877.5,14,6856.5,7,-1323.0,14,0,0,"(47, 0.015, 0.5)"
199,77,63,25,15,6912.5,14,6895.0,7,-1351.0,0,0,0,"(47, 0.015, 0.5)"
200,82,58,23,16,6947.5,14,6926.5,7,-1337.0,14,0,0,"(47, 0.015, 0.5)"
201,77,63,25,15,6982.5,14,6965.0,7,-1365.0,0,0,0,"(47, 0.015, 0.5)"
202,82,58,23,16,7017.5,14,6996.5,7,-1351.0,14,0,0,"(47, 0.015, 0.5)"
203,77,63,25,15,7052.5,14,7035.0,7,-1379.0,0,0,0,"(47, 0.015, 0.5)"
204,82,58,23,16,7087.5,14,7066.5,7,-1365.0,14,0,0,"(47, 0.015, 0.5)"
205,77,63,25,15,7122.5,14,7105.0,7,-1393.0,0,0,0,"(47, 0.015, 0.5)"
206,82,58,23,16,7157.5,14,7136.5,7,-1379.0,14,0,0,"(47, 0.015, 0.5)"
207,77,63,25,15,7192.5,14,7175.0,7,-1407.0,0,0,0,"(47, 0.015, 0.5)"
208,82,58,23,16,7227.5,14,7206.5,7,-1393.0,14,0,0,"(47, 0.015, 0.5)"
209,77,63,25,15,7262.5,14,7245.0,7,-1421.0,0,0,0,"(47, 0.015, 0.5)"
210,82,58,23,16,7297.5,14,7276.5,7,-1407.0,14,0,0,"(47, 0.015, 0.5)"
211,77,63,25,15,7332.5,14,7315.0,7,-1435.0,0,0,0,"(47, 0.015, 0.5)"
212,82,58,23,16,7367.5,14,7346.5,7,-1421.0,14,0,0,"(47, 0.015, 0.5)"
213,77,63,25,15,7402.5,14,7385.0,7,-1449.0,0,0,0,"(47, 0.015, 0.5)"
214,82,58,23,16,7437.5,14,7416.5,7,-1435.0,14,0,0,"(47, 0.015, 0.5)"
215,77,63,25,15,7472.5,14,7455.0,7,-1463.0,0,0,0,"(47, 0.015, 0.5)"
216,82,58,23,16,7507.5,14,7486.5,7,-1449.0,14,0,0,"(47, 0.015, 0.5)"
217,77,63,25,15,7542.5,14,7525.0,7,-1477.0,0,0,0,"(47, 0.015, 0.5)"
218,82,58,23,16,7577.5,14,7556.5,7,-1463.0,14,0,0,"(47, 0.015, 0.5)"
219,77,63,25,15,7612.5,14,7595.0,7,-1491.0,0,0,0,"(47, 0.015, 0.5)"
220,82,58,23,16,7647.5,14,7626.5,7,-1477.0,14,0,0,"(47, 0.015, 0.5)"
221,77,63,25,15,7682.5,14,7665.0,7,-1505.0,0,0,0,"(47, 0.015, 0.5)"
222,82,58,23,16,7717.5,14,7696.5,7,-1491.0,14,0,0,"(47, 0.015, 0.5)"
223,77,63,25,15,7752.5,14,7735.0,7,-1519.0,0,0,0,"(47, 0.015, 0.5)"
224,82,58,23,16,7787.5,14,7766.5,7,-1505.0,14,0,0,"(47, 0.015, 0.5)"
225,77,63,25,15,7822.5,14,7805.0,7,-1533.0,0,0,0,"(47, 0.015, 0.5)"
226,82,58,23,16,7857.5,14,7836.5,7,-1519.0,14,0,0,"(47, 0.015, 0.5)"
227,77,63,25,15,7892.5,14,7875.0,7,-1547.0,0,0,0,"(47, 0.015, 0.5)"
228,82,58,23,16,7927.5,14,7906.5,7,-1533.0,14,0,0,"(47, 0.015, 0.5)"
229,77,63,25,15,7962.5,14,7945.0,7,-1561.0,0,0,0,"(47, 0.015, 0.5)"
230,82,58,23,16,7997.5,14,7976.5,7,-1547.0,14,0,0,"(47, 0.015, 0.5)"
231,77,63,25,15,8032.5,14,8015.0,7,-1575.0,0,0,0,"(47, 0.015, 0.5)"
232,82,58,23,16,8067.5,14,8046.5,7,-1561.0,14,0,0,"(47, 0.015, 0.5)"
233,77,63,25,15,8102.5,14,8085.0,7,-1589.0,0,0,0,"(47, 0.015, 0.5)"
234,82,58,23,16,8137.5,14,8116.5,7,-1575.0,14,0,0,"(47, 0.015, 0.5)"
235,77,63,25,15,8172.5,14,8155.0,7,-1603.0,0,0,0,"(47, 0.015, 0.5)"
236,82,58,23,16,8207.5,14,8186.5,7,-1589.0,14,0,0,"(47, 0.015, 0.5)"
237,77,63,25,15,8242.5,14,8225.0,7,-1617.0,0,0,0,"(47, 0.015, 0.5)"
238,82,58,23,16,8277.5,14,8256.5,7,-1603.0,14,0,0,"(47, 0.015, 0.5)"
239,77,63,25,15,8312.5,14,8295.0,7,-1631.0,0,0,0,"(47, 0.015, 0.5)"
240,82,58,23,16,8347.5,14,8326.5,7,-1617.0,14,0,0,"(47, 0.015, 0.5)"
241,77,63,25,15,8382.5,14,8365.0,7,-1645.0,0,0,0,"(47, 0.015, 0.5)"
242,82,58,23,16,8417.5,14,8396.5,7,-1631.0,14,0,0,"(47, 0.015, 0.5)"
243,77,63,25,15,8452.5,14,8435.0,7,-1659.0,0,0,0,"(47, 0.015, 0.5)"
244,82,58,23,16,8487.5,14,8466.5,7,-1645.0,14,0,0,"(47, 0.015, 0.5)"
245,77,63,25,15,8522.5,14,8505.0,7,-1673.0,0,0,0,"(47, 0.015, 0.5)"
246,82,58,23,16,8557.5,14,8536.5,7,-1659.0,14,0,0,"(47, 0.015, 0.5)"
247,77,63,25,15,8592.5,14,8575.0,7,-1687.0,0,0,0,"(47, 0.015, 0.5)"
248,82,58,23,16,8627.5,14,8606.5,7,-1673.0,14,0,0,"(47, 0.015, 0.5)"
249,77,63,25,15,8662.5,14,8645.0,7,-1701.0,0,0,0,"(47, 0.015, 0.5)"
250,82,58,23,16,8697.5,14,8676.5,7,-1687.0,14,0,0,"(47, 0.015, 0.5)"
