stepcount_15,strategy_15,strat code_15,move_15,probabilities_15,utility_15,common_move_15,number_coop_15,number_defect_15,outcomes_15,u1_15,u2_15,u3_15,u4_15,m1_15,m2_15,m3_15,m4_15,uv_15,ps_15,nc_15,mutC_15,simP_15,avp1_15,avp2_15,avp3_15,avp4_15,globav_15,epsilon_15,alpha_15,mood_15
29,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",228,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,141,86,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,87,0.3,4.7,2.8666666666666667,None,2.6222222222222222,0.0001,0.1,99.999
30,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",236,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,146,89,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,90,0.2903225806451613,4.709677419354839,2.870967741935484,None,2.623655913978495,0.0001,0.1,99.999
31,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",244,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,151,92,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,93,0.28125,4.71875,2.875,None,2.625,0.0001,0.1,99.999
32,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",252,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,156,95,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,96,0.2727272727272727,4.7272727272727275,2.878787878787879,None,2.6262626262626263,0.0001,0.1,99.999
33,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",260,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,161,98,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,99,0.2647058823529412,4.735294117647059,2.8823529411764706,None,2.627450980392157,0.0001,0.1,99.999
34,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",268,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,166,101,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,102,0.2571428571428571,4.742857142857143,2.8857142857142857,None,2.6285714285714286,0.0001,0.1,99.999
35,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",276,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,171,104,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,105,0.25,4.75,2.888888888888889,None,2.6296296296296298,0.0001,0.1,99.999
36,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",284,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,176,107,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,108,0.24324324324324326,4.756756756756757,2.891891891891892,None,2.630630630630631,0.0001,0.1,99.999
37,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",292,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,181,110,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,111,0.23684210526315788,4.7631578947368425,2.8947368421052633,None,2.6315789473684212,0.0001,0.1,99.999
38,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",300,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,186,113,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,114,0.23076923076923078,4.769230769230769,2.8974358974358974,None,2.6324786324786325,0.0001,0.1,99.999
39,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",308,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,191,116,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,117,0.225,4.775,2.9,None,2.6333333333333333,0.0001,0.1,99.999
40,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",316,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,196,119,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,120,0.21951219512195122,4.780487804878049,2.902439024390244,None,2.6341463414634148,0.0001,0.1,99.999
41,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",324,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,201,122,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,123,0.21428571428571427,4.785714285714286,2.9047619047619047,None,2.634920634920635,0.0001,0.1,99.999
42,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",332,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,206,125,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,126,0.20930232558139536,4.790697674418604,2.9069767441860463,None,2.635658914728682,0.0001,0.1,99.999
43,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",340,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,211,128,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,129,0.20454545454545456,4.795454545454546,2.909090909090909,None,2.6363636363636367,0.0001,0.1,99.999
44,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",348,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,216,131,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,132,0.2,4.8,2.911111111111111,None,2.637037037037037,0.0001,0.1,99.999
45,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",356,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,221,134,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,135,0.1956521739130435,4.804347826086956,2.9130434782608696,None,2.6376811594202896,0.0001,0.1,99.999
46,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",364,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,226,137,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,138,0.19148936170212766,4.808510638297872,2.9148936170212765,None,2.6382978723404253,0.0001,0.1,99.999
47,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",372,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,231,140,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,141,0.1875,4.8125,2.9166666666666665,None,2.638888888888889,0.0001,0.1,99.999
48,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",380,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,236,143,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,144,0.1836734693877551,4.816326530612245,2.9183673469387754,None,2.639455782312925,0.0001,0.1,99.999
49,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",388,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,241,146,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,147,0.18,4.82,2.92,None,2.64,0.0001,0.1,99.999
50,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",396,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,246,149,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,150,0.17647058823529413,4.823529411764706,2.9215686274509802,None,2.6405228758169934,0.0001,0.1,99.999
51,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",404,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,251,152,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,153,0.17307692307692307,4.826923076923077,2.923076923076923,None,2.641025641025641,0.0001,0.1,99.999
52,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",412,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,256,155,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,156,0.16981132075471697,4.830188679245283,2.9245283018867925,None,2.641509433962264,0.0001,0.1,99.999
53,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",420,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,261,158,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,159,0.16666666666666666,4.833333333333333,2.925925925925926,None,2.641975308641975,0.0001,0.1,99.999
54,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",428,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,266,161,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,162,0.16363636363636364,4.836363636363636,2.9272727272727272,None,2.642424242424242,0.0001,0.1,99.999
55,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",436,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,271,164,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,165,0.16071428571428573,4.839285714285714,2.9285714285714284,None,2.642857142857143,0.0001,0.1,99.999
56,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",444,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,276,167,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,168,0.15789473684210525,4.842105263157895,2.9298245614035086,None,2.6432748538011697,0.0001,0.1,99.999
57,MOODYLEARN,9,"{20: 'C', 14: 'D', 10: 'C'}","{20: 0.001, 14: 0.001, 10: 0.001}",452,['C'],2,1,"{20: ['C', 'D'], 14: ['D', 'C'], 10: ['C', 'C']}",9,281,170,None,1,2,1,None,0.105,"{20: ['D', 20, 'HIGH'], 14: ['C', 14, 'HIGH'], 10: ['C', 10, 'HIGH']}",2,1,171,0.15517241379310345,4.844827586206897,2.9310344827586206,None,2.6436781609195403,0.0001,0.1,99.999
