,Cooperations,Defections,Cooperators,Defectors,TFT Performance,TFT Cooperations,VPP Performance,VPP Cooperations,WSLS Performance,WSLS Cooperations,iWSLS Performance,iWSLS Cooperations,Model Params
76,79,61,21,16,1295.0,7,2565.5,7,1102.5,21,0,0,"(47, 0.015, 0.5)"
77,75,65,22,16,1312.5,7,2597.0,7,1116.5,21,0,0,"(47, 0.015, 0.5)"
78,79,61,21,16,1330.0,7,2635.5,7,1130.5,21,0,0,"(47, 0.015, 0.5)"
79,75,65,22,16,1347.5,7,2667.0,7,1144.5,21,0,0,"(47, 0.015, 0.5)"
80,79,61,21,16,1365.0,7,2705.5,7,1158.5,21,0,0,"(47, 0.015, 0.5)"
81,75,65,22,16,1382.5,7,2737.0,7,1172.5,21,0,0,"(47, 0.015, 0.5)"
82,79,61,21,16,1400.0,7,2775.5,7,1186.5,21,0,0,"(47, 0.015, 0.5)"
83,75,65,22,16,1417.5,7,2807.0,7,1200.5,21,0,0,"(47, 0.015, 0.5)"
84,79,61,21,16,1435.0,7,2845.5,7,1214.5,21,0,0,"(47, 0.015, 0.5)"
85,75,65,22,16,1452.5,7,2877.0,7,1228.5,21,0,0,"(47, 0.015, 0.5)"
86,79,61,21,16,1470.0,7,2915.5,7,1242.5,21,0,0,"(47, 0.015, 0.5)"
87,75,65,22,16,1487.5,7,2947.0,7,1256.5,21,0,0,"(47, 0.015, 0.5)"
88,79,61,21,16,1505.0,7,2985.5,7,1270.5,21,0,0,"(47, 0.015, 0.5)"
89,75,65,22,16,1522.5,7,3017.0,7,1284.5,21,0,0,"(47, 0.015, 0.5)"
90,79,61,21,16,1540.0,7,3055.5,7,1298.5,21,0,0,"(47, 0.015, 0.5)"
91,75,65,22,16,1557.5,7,3087.0,7,1312.5,21,0,0,"(47, 0.015, 0.5)"
92,79,61,21,16,1575.0,7,3125.5,7,1326.5,21,0,0,"(47, 0.015, 0.5)"
93,75,65,22,16,1592.5,7,3157.0,7,1340.5,21,0,0,"(47, 0.015, 0.5)"
94,79,61,21,16,1610.0,7,3195.5,7,1354.5,21,0,0,"(47, 0.015, 0.5)"
95,75,65,22,16,1627.5,7,3227.0,7,1368.5,21,0,0,"(47, 0.015, 0.5)"
96,79,61,21,16,1645.0,7,3265.5,7,1382.5,21,0,0,"(47, 0.015, 0.5)"
97,75,65,22,16,1662.5,7,3297.0,7,1396.5,21,0,0,"(47, 0.015, 0.5)"
98,79,61,21,16,1680.0,7,3335.5,7,1410.5,21,0,0,"(47, 0.015, 0.5)"
99,75,65,22,16,1697.5,7,3367.0,7,1424.5,21,0,0,"(47, 0.015, 0.5)"
100,79,61,21,16,1715.0,7,3405.5,7,1438.5,21,0,0,"(47, 0.015, 0.5)"
101,75,65,22,16,1732.5,7,3437.0,7,1452.5,21,0,0,"(47, 0.015, 0.5)"
102,79,61,21,16,1750.0,7,3475.5,7,1466.5,21,0,0,"(47, 0.015, 0.5)"
103,75,65,22,16,1767.5,7,3507.0,7,1480.5,21,0,0,"(47, 0.015, 0.5)"
104,79,61,21,16,1785.0,7,3545.5,7,1494.5,21,0,0,"(47, 0.015, 0.5)"
105,75,65,22,16,1802.5,7,3577.0,7,1508.5,21,0,0,"(47, 0.015, 0.5)"
106,79,61,21,16,1820.0,7,3615.5,7,1522.5,21,0,0,"(47, 0.015, 0.5)"
107,75,65,22,16,1837.5,7,3647.0,7,1536.5,21,0,0,"(47, 0.015, 0.5)"
108,79,61,21,16,1855.0,7,3685.5,7,1550.5,21,0,0,"(47, 0.015, 0.5)"
109,75,65,22,16,1872.5,7,3717.0,7,1564.5,21,0,0,"(47, 0.015, 0.5)"
110,79,61,21,16,1890.0,7,3755.5,7,1578.5,21,0,0,"(47, 0.015, 0.5)"
111,75,65,22,16,1907.5,7,3787.0,7,1592.5,21,0,0,"(47, 0.015, 0.5)"
112,79,61,21,16,1925.0,7,3825.5,7,1606.5,21,0,0,"(47, 0.015, 0.5)"
113,75,65,22,16,1942.5,7,3857.0,7,1620.5,21,0,0,"(47, 0.015, 0.5)"
114,79,61,21,16,1960.0,7,3895.5,7,1634.5,21,0,0,"(47, 0.015, 0.5)"
115,75,65,22,16,1977.5,7,3927.0,7,1648.5,21,0,0,"(47, 0.015, 0.5)"
116,79,61,21,16,1995.0,7,3965.5,7,1662.5,21,0,0,"(47, 0.015, 0.5)"
117,75,65,22,16,2012.5,7,3997.0,7,1676.5,21,0,0,"(47, 0.015, 0.5)"
118,79,61,21,16,2030.0,7,4035.5,7,1690.5,21,0,0,"(47, 0.015, 0.5)"
119,75,65,22,16,2047.5,7,4067.0,7,1704.5,21,0,0,"(47, 0.015, 0.5)"
120,79,61,21,16,2065.0,7,4105.5,7,1718.5,21,0,0,"(47, 0.015, 0.5)"
121,75,65,22,16,2082.5,7,4137.0,7,1732.5,21,0,0,"(47, 0.015, 0.5)"
122,79,61,21,16,2100.0,7,4175.5,7,1746.5,21,0,0,"(47, 0.015, 0.5)"
123,75,65,22,16,2117.5,7,4207.0,7,1760.5,21,0,0,"(47, 0.015, 0.5)"
124,79,61,21,16,2135.0,7,4245.5,7,1774.5,21,0,0,"(47, 0.015, 0.5)"
125,75,65,22,16,2152.5,7,4277.0,7,1788.5,21,0,0,"(47, 0.015, 0.5)"
126,79,61,21,16,2170.0,7,4315.5,7,1802.5,21,0,0,"(47, 0.015, 0.5)"
127,75,65,22,16,2187.5,7,4347.0,7,1816.5,21,0,0,"(47, 0.015, 0.5)"
128,79,61,21,16,2205.0,7,4385.5,7,1830.5,21,0,0,"(47, 0.015, 0.5)"
129,75,65,22,16,2222.5,7,4417.0,7,1844.5,21,0,0,"(47, 0.015, 0.5)"
130,79,61,21,16,2240.0,7,4455.5,7,1858.5,21,0,0,"(47, 0.015, 0.5)"
131,75,65,22,16,2257.5,7,4487.0,7,1872.5,21,0,0,"(47, 0.015, 0.5)"
132,79,61,21,16,2275.0,7,4525.5,7,1886.5,21,0,0,"(47, 0.015, 0.5)"
133,75,65,22,16,2292.5,7,4557.0,7,1900.5,21,0,0,"(47, 0.015, 0.5)"
134,79,61,21,16,2310.0,7,4595.5,7,1914.5,21,0,0,"(47, 0.015, 0.5)"
135,75,65,22,16,2327.5,7,4627.0,7,1928.5,21,0,0,"(47, 0.015, 0.5)"
136,79,61,21,16,2345.0,7,4665.5,7,1942.5,21,0,0,"(47, 0.015, 0.5)"
137,75,65,22,16,2362.5,7,4697.0,7,1956.5,21,0,0,"(47, 0.015, 0.5)"
138,79,61,21,16,2380.0,7,4735.5,7,1970.5,21,0,0,"(47, 0.015, 0.5)"
139,75,65,22,16,2397.5,7,4767.0,7,1984.5,21,0,0,"(47, 0.015, 0.5)"
140,79,61,21,16,2415.0,7,4805.5,7,1998.5,21,0,0,"(47, 0.015, 0.5)"
141,75,65,22,16,2432.5,7,4837.0,7,2012.5,21,0,0,"(47, 0.015, 0.5)"
142,79,61,21,16,2450.0,7,4875.5,7,2026.5,21,0,0,"(47, 0.015, 0.5)"
143,75,65,22,16,2467.5,7,4907.0,7,2040.5,21,0,0,"(47, 0.015, 0.5)"
144,78,62,21,17,2485.0,7,4945.5,7,2054.5,21,0,0,"(47, 0.015, 0.5)"
145,75,65,22,16,2502.5,7,4977.0,7,2068.5,21,0,0,"(47, 0.015, 0.5)"
146,77,63,20,17,2520.0,7,5015.5,7,2082.5,21,0,0,"(47, 0.015, 0.5)"
147,73,67,22,17,2537.5,7,5047.0,7,2096.5,21,0,0,"(47, 0.015, 0.5)"
148,78,62,20,17,2555.0,7,5085.5,7,2110.5,21,0,0,"(47, 0.015, 0.5)"
149,73,67,22,17,2572.5,7,5117.0,7,2124.5,21,0,0,"(47, 0.015, 0.5)"
150,78,62,20,17,2590.0,7,5155.5,7,2138.5,21,0,0,"(47, 0.015, 0.5)"
151,73,67,22,17,2607.5,7,5187.0,7,2152.5,21,0,0,"(47, 0.015, 0.5)"
152,78,62,20,17,2625.0,7,5225.5,7,2166.5,21,0,0,"(47, 0.015, 0.5)"
153,73,67,22,17,2642.5,7,5257.0,7,2180.5,21,0,0,"(47, 0.015, 0.5)"
154,78,62,20,17,2660.0,7,5295.5,7,2194.5,21,0,0,"(47, 0.015, 0.5)"
155,73,67,22,17,2677.5,7,5327.0,7,2208.5,21,0,0,"(47, 0.015, 0.5)"
156,78,62,20,17,2695.0,7,5365.5,7,2222.5,21,0,0,"(47, 0.015, 0.5)"
157,73,67,22,17,2712.5,7,5397.0,7,2236.5,21,0,0,"(47, 0.015, 0.5)"
158,78,62,20,17,2730.0,7,5435.5,7,2250.5,21,0,0,"(47, 0.015, 0.5)"
159,73,67,22,17,2747.5,7,5467.0,7,2264.5,21,0,0,"(47, 0.015, 0.5)"
160,78,62,20,17,2765.0,7,5505.5,7,2278.5,21,0,0,"(47, 0.015, 0.5)"
161,73,67,22,17,2782.5,7,5537.0,7,2292.5,21,0,0,"(47, 0.015, 0.5)"
162,78,62,20,17,2800.0,7,5575.5,7,2306.5,21,0,0,"(47, 0.015, 0.5)"
163,72,68,22,17,2817.5,7,5610.5,0,2320.5,21,0,0,"(47, 0.015, 0.5)"
164,78,62,20,17,2835.0,7,5649.0,7,2334.5,21,0,0,"(47, 0.015, 0.5)"
165,73,67,22,17,2852.5,7,5680.5,7,2348.5,21,0,0,"(47, 0.015, 0.5)"
166,78,62,20,17,2870.0,7,5719.0,7,2362.5,21,0,0,"(47, 0.015, 0.5)"
167,73,67,22,17,2887.5,7,5750.5,7,2376.5,21,0,0,"(47, 0.015, 0.5)"
168,78,62,20,17,2905.0,7,5789.0,7,2390.5,21,0,0,"(47, 0.015, 0.5)"
169,73,67,22,17,2922.5,7,5820.5,7,2404.5,21,0,0,"(47, 0.015, 0.5)"
170,78,62,20,17,2940.0,7,5859.0,7,2418.5,21,0,0,"(47, 0.015, 0.5)"
171,73,67,22,17,2957.5,7,5890.5,7,2432.5,21,0,0,"(47, 0.015, 0.5)"
172,78,62,20,17,2975.0,7,5929.0,7,2446.5,21,0,0,"(47, 0.015, 0.5)"
173,73,67,22,17,2992.5,7,5960.5,7,2460.5,21,0,0,"(47, 0.015, 0.5)"
174,78,62,20,17,3010.0,7,5999.0,7,2474.5,21,0,0,"(47, 0.015, 0.5)"
175,73,67,22,17,3027.5,7,6030.5,7,2488.5,21,0,0,"(47, 0.015, 0.5)"
176,78,62,20,17,3045.0,7,6069.0,7,2502.5,21,0,0,"(47, 0.015, 0.5)"
177,73,67,22,17,3062.5,7,6100.5,7,2516.5,21,0,0,"(47, 0.015, 0.5)"
178,78,62,20,17,3080.0,7,6139.0,7,2530.5,21,0,0,"(47, 0.015, 0.5)"
179,73,67,22,17,3097.5,7,6170.5,7,2544.5,21,0,0,"(47, 0.015, 0.5)"
180,78,62,20,17,3115.0,7,6209.0,7,2558.5,21,0,0,"(47, 0.015, 0.5)"
181,73,67,22,17,3132.5,7,6240.5,7,2572.5,21,0,0,"(47, 0.015, 0.5)"
182,78,62,20,17,3150.0,7,6279.0,7,2586.5,21,0,0,"(47, 0.015, 0.5)"
183,73,67,22,17,3167.5,7,6310.5,7,2600.5,21,0,0,"(47, 0.015, 0.5)"
184,78,62,20,17,3185.0,7,6349.0,7,2614.5,21,0,0,"(47, 0.015, 0.5)"
185,73,67,22,17,3202.5,7,6380.5,7,2628.5,21,0,0,"(47, 0.015, 0.5)"
186,78,62,20,17,3220.0,7,6419.0,7,2642.5,21,0,0,"(47, 0.015, 0.5)"
187,73,67,22,17,3237.5,7,6450.5,7,2656.5,21,0,0,"(47, 0.015, 0.5)"
188,78,62,20,17,3255.0,7,6489.0,7,2670.5,21,0,0,"(47, 0.015, 0.5)"
189,73,67,22,17,3272.5,7,6520.5,7,2684.5,21,0,0,"(47, 0.015, 0.5)"
190,78,62,20,17,3290.0,7,6559.0,7,2698.5,21,0,0,"(47, 0.015, 0.5)"
191,73,67,22,17,3307.5,7,6590.5,7,2712.5,21,0,0,"(47, 0.015, 0.5)"
192,78,62,20,17,3325.0,7,6629.0,7,2726.5,21,0,0,"(47, 0.015, 0.5)"
193,73,67,22,17,3342.5,7,6660.5,7,2740.5,21,0,0,"(47, 0.015, 0.5)"
194,78,62,20,17,3360.0,7,6699.0,7,2754.5,21,0,0,"(47, 0.015, 0.5)"
195,73,67,22,17,3377.5,7,6730.5,7,2768.5,21,0,0,"(47, 0.015, 0.5)"
196,78,62,20,17,3395.0,7,6769.0,7,2782.5,21,0,0,"(47, 0.015, 0.5)"
197,73,67,22,17,3412.5,7,6800.5,7,2796.5,21,0,0,"(47, 0.015, 0.5)"
198,78,62,20,17,3430.0,7,6839.0,7,2810.5,21,0,0,"(47, 0.015, 0.5)"
199,73,67,22,17,3447.5,7,6870.5,7,2824.5,21,0,0,"(47, 0.015, 0.5)"
200,78,62,20,17,3465.0,7,6909.0,7,2838.5,21,0,0,"(47, 0.015, 0.5)"
201,73,67,22,17,3482.5,7,6940.5,7,2852.5,21,0,0,"(47, 0.015, 0.5)"
202,78,62,20,17,3500.0,7,6979.0,7,2866.5,21,0,0,"(47, 0.015, 0.5)"
203,73,67,22,17,3517.5,7,7010.5,7,2880.5,21,0,0,"(47, 0.015, 0.5)"
204,77,63,20,18,3535.0,7,7049.0,7,2894.5,21,0,0,"(47, 0.015, 0.5)"
205,72,68,21,17,3552.5,7,7080.5,7,2908.5,21,0,0,"(47, 0.015, 0.5)"
206,77,63,20,18,3570.0,7,7119.0,7,2922.5,21,0,0,"(47, 0.015, 0.5)"
207,72,68,21,17,3587.5,7,7150.5,7,2936.5,21,0,0,"(47, 0.015, 0.5)"
208,78,62,20,17,3605.0,7,7189.0,7,2950.5,21,0,0,"(47, 0.015, 0.5)"
209,73,67,22,17,3622.5,7,7220.5,7,2964.5,21,0,0,"(47, 0.015, 0.5)"
210,78,62,20,17,3640.0,7,7259.0,7,2978.5,21,0,0,"(47, 0.015, 0.5)"
211,73,67,22,17,3657.5,7,7290.5,7,2992.5,21,0,0,"(47, 0.015, 0.5)"
212,78,62,20,17,3675.0,7,7329.0,7,3006.5,21,0,0,"(47, 0.015, 0.5)"
213,73,67,22,17,3692.5,7,7360.5,7,3020.5,21,0,0,"(47, 0.015, 0.5)"
214,78,62,20,17,3710.0,7,7399.0,7,3034.5,21,0,0,"(47, 0.015, 0.5)"
215,73,67,22,17,3727.5,7,7430.5,7,3048.5,21,0,0,"(47, 0.015, 0.5)"
216,78,62,20,17,3745.0,7,7469.0,7,3062.5,21,0,0,"(47, 0.015, 0.5)"
217,73,67,22,17,3762.5,7,7500.5,7,3076.5,21,0,0,"(47, 0.015, 0.5)"
218,78,62,20,17,3780.0,7,7539.0,7,3090.5,21,0,0,"(47, 0.015, 0.5)"
219,73,67,22,17,3797.5,7,7570.5,7,3104.5,21,0,0,"(47, 0.015, 0.5)"
220,78,62,20,17,3815.0,7,7609.0,7,3118.5,21,0,0,"(47, 0.015, 0.5)"
221,73,67,22,17,3832.5,7,7640.5,7,3132.5,21,0,0,"(47, 0.015, 0.5)"
222,78,62,20,17,3850.0,7,7679.0,7,3146.5,21,0,0,"(47, 0.015, 0.5)"
223,73,67,22,17,3867.5,7,7710.5,7,3160.5,21,0,0,"(47, 0.015, 0.5)"
224,78,62,20,17,3885.0,7,7749.0,7,3174.5,21,0,0,"(47, 0.015, 0.5)"
225,73,67,22,17,3902.5,7,7780.5,7,3188.5,21,0,0,"(47, 0.015, 0.5)"
226,78,62,20,17,3920.0,7,7819.0,7,3202.5,21,0,0,"(47, 0.015, 0.5)"
227,73,67,22,17,3937.5,7,7850.5,7,3216.5,21,0,0,"(47, 0.015, 0.5)"
228,78,62,20,17,3955.0,7,7889.0,7,3230.5,21,0,0,"(47, 0.015, 0.5)"
229,73,67,22,17,3972.5,7,7920.5,7,3244.5,21,0,0,"(47, 0.015, 0.5)"
230,78,62,20,17,3990.0,7,7959.0,7,3258.5,21,0,0,"(47, 0.015, 0.5)"
231,73,67,22,17,4007.5,7,7990.5,7,3272.5,21,0,0,"(47, 0.015, 0.5)"
232,78,62,20,17,4025.0,7,8029.0,7,3286.5,21,0,0,"(47, 0.015, 0.5)"
233,73,67,22,17,4042.5,7,8060.5,7,3300.5,21,0,0,"(47, 0.015, 0.5)"
234,78,62,20,17,4060.0,7,8099.0,7,3314.5,21,0,0,"(47, 0.015, 0.5)"
235,73,67,22,17,4077.5,7,8130.5,7,3328.5,21,0,0,"(47, 0.015, 0.5)"
236,78,62,20,17,4095.0,7,8169.0,7,3342.5,21,0,0,"(47, 0.015, 0.5)"
237,73,67,22,17,4112.5,7,8200.5,7,3356.5,21,0,0,"(47, 0.015, 0.5)"
238,78,62,20,17,4130.0,7,8239.0,7,3370.5,21,0,0,"(47, 0.015, 0.5)"
239,73,67,22,17,4147.5,7,8270.5,7,3384.5,21,0,0,"(47, 0.015, 0.5)"
240,78,62,20,17,4165.0,7,8309.0,7,3398.5,21,0,0,"(47, 0.015, 0.5)"
241,73,67,22,17,4182.5,7,8340.5,7,3412.5,21,0,0,"(47, 0.015, 0.5)"
242,78,62,20,17,4200.0,7,8379.0,7,3426.5,21,0,0,"(47, 0.015, 0.5)"
243,73,67,22,17,4217.5,7,8410.5,7,3440.5,21,0,0,"(47, 0.015, 0.5)"
244,78,62,20,17,4235.0,7,8449.0,7,3454.5,21,0,0,"(47, 0.015, 0.5)"
245,73,67,22,17,4252.5,7,8480.5,7,3468.5,21,0,0,"(47, 0.015, 0.5)"
246,78,62,20,17,4270.0,7,8519.0,7,3482.5,21,0,0,"(47, 0.015, 0.5)"
247,73,67,22,17,4287.5,7,8550.5,7,3496.5,21,0,0,"(47, 0.015, 0.5)"
248,78,62,20,17,4305.0,7,8589.0,7,3510.5,21,0,0,"(47, 0.015, 0.5)"
249,73,67,22,17,4322.5,7,8620.5,7,3524.5,21,0,0,"(47, 0.015, 0.5)"
250,78,62,20,17,4340.0,7,8659.0,7,3538.5,21,0,0,"(47, 0.015, 0.5)"
