stepcount_56,strategy_56,strat code_56,move_56,probabilities_56,utility_56,common_move_56,number_coop_56,number_defect_56,outcomes_56,p1_56,p2_56,p3_56,p4_56,u1_56,u2_56,u3_56,u4_56,m1_56,m2_56,m3_56,m4_56
True,VPP,6,"{64: 'D', 55: 'C', 48: 'C'}","{64: 0.46, 55: 0.47, 48: 0.47}",0,['C'],2,1,"{64: ['D', 'C'], 55: ['C', 'C'], 48: ['C', 'C']}",0.46,0.47,0.47,None,2,1.5,1.5,None,2,1,1,None
2,VPP,6,"{64: 'C', 55: 'C', 48: 'C'}","{64: 0.5, 55: 0.43999999999999995, 48: 0.43999999999999995}",5.0,['C'],3,0,"{64: ['C', 'D'], 55: ['C', 'C'], 48: ['C', 'C']}",0.5,0.43999999999999995,0.43999999999999995,None,0,3.0,3.0,None,1,1,1,None
3,VPP,6,"{64: 'D', 55: 'D', 48: 'C'}","{64: 0.46, 55: 0.39999999999999997, 48: 0.4099999999999999}",6.0,['D'],1,2,"{64: ['D', 'C'], 55: ['D', 'C'], 48: ['C', 'C']}",0.46,0.39999999999999997,0.4099999999999999,None,2,5.0,4.5,None,2,2,1,None
4,VPP,6,"{64: 'D', 55: 'C', 48: 'D'}","{64: 0.42000000000000004, 55: 0.43999999999999995, 48: 0.36999999999999994}",11.5,['D'],1,2,"{64: ['D', 'C'], 55: ['C', 'D'], 48: ['D', 'C']}",0.42000000000000004,0.43999999999999995,0.36999999999999994,None,4,3.0,6.5,None,2,1,2,None
5,VPP,6,"{64: 'D', 55: 'D', 48: 'D'}","{64: 0.44000000000000006, 55: 0.45999999999999996, 48: 0.38999999999999996}",13.5,['D'],0,3,"{64: ['D', 'D'], 55: ['D', 'D'], 48: ['D', 'D']}",0.44000000000000006,0.45999999999999996,0.38999999999999996,None,5,4.0,7.5,None,2,2,2,None
6,VPP,6,"{64: 'C', 55: 'C', 48: 'D'}","{64: 0.48000000000000004, 55: 0.42999999999999994, 48: 0.35}",16.5,['C'],2,1,"{64: ['C', 'D'], 55: ['C', 'C'], 48: ['D', 'C']}",0.48000000000000004,0.42999999999999994,0.35,None,3,5.5,9.5,None,1,1,2,None
7,VPP,6,"{64: 'C', 55: 'D', 48: 'C'}","{64: 0.52, 55: 0.38999999999999996, 48: 0.38999999999999996}",18.0,['C'],2,1,"{64: ['C', 'D'], 55: ['D', 'C'], 48: ['C', 'D']}",0.52,0.38999999999999996,0.38999999999999996,None,1,7.5,7.5,None,1,2,1,None
8,VPP,6,"{64: 'D', 55: 'D', 48: 'D'}","{64: 0.48000000000000004, 55: 0.41, 48: 0.41}",16.0,['D'],0,3,"{64: ['D', 'C'], 55: ['D', 'D'], 48: ['D', 'D']}",0.48000000000000004,0.41,0.41,None,3,8.5,8.5,None,2,2,2,None
9,VPP,6,"{64: 'C', 55: 'D', 48: 'C'}","{64: 0.45000000000000007, 55: 0.37, 48: 0.38}",20.0,['C'],2,1,"{64: ['C', 'C'], 55: ['D', 'C'], 48: ['C', 'C']}",0.45000000000000007,0.37,0.38,None,4.5,10.5,10.0,None,1,2,1,None
10,VPP,6,"{64: 'D', 55: 'D', 48: 'D'}","{64: 0.4100000000000001, 55: 0.39, 48: 0.34}",25.0,['D'],0,3,"{64: ['D', 'C'], 55: ['D', 'D'], 48: ['D', 'C']}",0.4100000000000001,0.39,0.34,None,6.5,11.5,12.0,None,2,2,2,None
11,VPP,6,"{64: 'D', 55: 'C', 48: 'C'}","{64: 0.4300000000000001, 55: 0.36, 48: 0.38}",30.0,['C'],2,1,"{64: ['D', 'D'], 55: ['C', 'C'], 48: ['C', 'D']}",0.4300000000000001,0.36,0.38,None,7.5,13.0,10.0,None,2,1,1,None
12,VPP,6,"{64: 'C', 55: 'C', 48: 'C'}","{64: 0.4700000000000001, 55: 0.32999999999999996, 48: 0.42}",30.5,['C'],3,0,"{64: ['C', 'D'], 55: ['C', 'C'], 48: ['C', 'D']}",0.4700000000000001,0.32999999999999996,0.42,None,5.5,14.5,8.0,None,1,1,1,None
13,VPP,6,"{64: 'C', 55: 'C', 48: 'C'}","{64: 0.5100000000000001, 55: 0.29999999999999993, 48: 0.45999999999999996}",28.0,['C'],3,0,"{64: ['C', 'D'], 55: ['C', 'C'], 48: ['C', 'D']}",0.5100000000000001,0.29999999999999993,0.45999999999999996,None,3.5,16.0,6.0,None,1,1,1,None
14,VPP,6,"{64: 'D', 55: 'C', 48: 'D'}","{64: 0.5300000000000001, 55: 0.2699999999999999, 48: 0.48}",25.5,['D'],1,2,"{64: ['D', 'D'], 55: ['C', 'C'], 48: ['D', 'D']}",0.5300000000000001,0.2699999999999999,0.48,None,4.5,17.5,7.0,None,2,1,2,None
15,VPP,6,"{64: 'D', 55: 'C', 48: 'D'}","{64: 0.5500000000000002, 55: 0.2399999999999999, 48: 0.44}",29.0,['D'],1,2,"{64: ['D', 'D'], 55: ['C', 'C'], 48: ['D', 'C']}",0.5500000000000002,0.2399999999999999,0.44,None,5.5,19.0,9.0,None,2,1,2,None
16,VPP,6,"{64: 'C', 55: 'C', 48: 'C'}","{64: 0.5900000000000002, 55: 0.2099999999999999, 48: 0.48}",33.5,['C'],3,0,"{64: ['C', 'D'], 55: ['C', 'C'], 48: ['C', 'D']}",0.5900000000000002,0.2099999999999999,0.48,None,3.5,20.5,7.0,None,1,1,1,None
17,VPP,6,"{64: 'D', 55: 'C', 48: 'C'}","{64: 0.5500000000000002, 55: 0.1799999999999999, 48: 0.52}",31.0,['C'],2,1,"{64: ['D', 'C'], 55: ['C', 'C'], 48: ['C', 'D']}",0.5500000000000002,0.1799999999999999,0.52,None,5.5,22.0,5.0,None,2,1,1,None
18,VPP,6,"{64: 'D', 55: 'C', 48: 'C'}","{64: 0.5100000000000001, 55: 0.1499999999999999, 48: 0.56}",32.5,['C'],2,1,"{64: ['D', 'C'], 55: ['C', 'C'], 48: ['C', 'D']}",0.5100000000000001,0.1499999999999999,0.56,None,7.5,23.5,3.0,None,2,1,1,None
19,VPP,6,"{64: 'C', 55: 'D', 48: 'D'}","{64: 0.5500000000000002, 55: 0.1099999999999999, 48: 0.5800000000000001}",34.0,['D'],1,2,"{64: ['C', 'D'], 55: ['D', 'C'], 48: ['D', 'D']}",0.5500000000000002,0.1099999999999999,0.5800000000000001,None,5.5,25.5,4.0,None,1,2,2,None
20,VPP,6,"{64: 'C', 55: 'C', 48: 'C'}","{64: 0.5900000000000002, 55: 0.1499999999999999, 48: 0.55}",35.0,['C'],3,0,"{64: ['C', 'D'], 55: ['C', 'D'], 48: ['C', 'C']}",0.5900000000000002,0.1499999999999999,0.55,None,3.5,23.5,5.5,None,1,1,1,None
21,VPP,6,"{64: 'D', 55: 'C', 48: 'D'}","{64: 0.5500000000000002, 55: 0.18999999999999992, 48: 0.51}",32.5,['D'],1,2,"{64: ['D', 'C'], 55: ['C', 'D'], 48: ['D', 'C']}",0.5500000000000002,0.18999999999999992,0.51,None,5.5,21.5,7.5,None,2,1,2,None
22,VPP,6,"{64: 'D', 55: 'D', 48: 'D'}","{64: 0.5700000000000002, 55: 0.2099999999999999, 48: 0.53}",34.5,['D'],0,3,"{64: ['D', 'D'], 55: ['D', 'D'], 48: ['D', 'D']}",0.5700000000000002,0.2099999999999999,0.53,None,6.5,22.5,8.5,None,2,2,2,None
23,VPP,6,"{64: 'D', 55: 'C', 48: 'D'}","{64: 0.5300000000000001, 55: 0.1799999999999999, 48: 0.49000000000000005}",37.5,['D'],1,2,"{64: ['D', 'C'], 55: ['C', 'C'], 48: ['D', 'C']}",0.5300000000000001,0.1799999999999999,0.49000000000000005,None,8.5,24.0,10.5,None,2,1,2,None
