stepcount_8,strategy_8,strat code_8,move_8,probabilities_8,utility_8,common_move_8,number_coop_8,number_defect_8,outcomes_8,u1_8,u2_8,u3_8,u4_8,m1_8,m2_8,m3_8,m4_8,uv_8,ps_8,nc_8,mutC_8,simP_8,avp1_8,avp2_8,avp3_8,avp4_8,globav_8,epsilon_8,alpha_8,mood_8
True,MOODYLEARN,9,"{9: 'C', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",0,['C'],8,0,"{9: ['C', 'C'], 13: ['C', 'C'], 7: ['C', 'C'], 3: ['C', 'C']}",3,3,3,3,1,1,1,1,0.075,"{9: [0, 9, 'NEUTRAL'], 13: [0, 13, 'NEUTRAL'], 7: ['C', 7, 'NEUTRAL'], 3: ['C', 3, 'NEUTRAL']}",8,4,4,1.5,1.5,1.5,1.5,1.5,0.5,0.1,60.53375
2,MOODYLEARN,9,"{9: 'C', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",12,['C'],1,3,"{9: ['C', 'C'], 13: ['C', 'C'], 7: ['C', 'C'], 3: ['C', 'C']}",6,6,6,6,1,1,1,1,0.135,"{9: ['C', 9, 'NEUTRAL'], 13: ['C', 13, 'NEUTRAL'], 7: ['C', 7, 'HIGH'], 3: ['C', 3, 'NEUTRAL']}",1,4,8,2,2,2,2,2,0.5,0.1,72.91242584374999
3,MOODYLEARN,9,"{9: 'D', 13: 'D', 7: 'C', 3: 'D'}","{9: 0.001, 13: 0.136, 7: 0.001, 3: 0.001}",24,['D'],3,1,"{9: ['D', 'C'], 13: ['D', 'D'], 7: ['C', 'C'], 3: ['D', 'C']}",11,7,9,11,2,2,1,2,0.135,"{9: ['C', 9, 'HIGH'], 13: ['D', 13, 'HIGH'], 7: ['C', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",3,1,12,2.75,1.75,2.25,2.75,2.375,0.0001,0.1,87.28511071146484
4,MOODYLEARN,9,"{9: 'D', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",38,['C'],4,0,"{9: ['D', 'C'], 13: ['C', 'C'], 7: ['C', 'C'], 3: ['C', 'C']}",16,10,12,14,2,1,1,1,0.135,"{9: ['C', 9, 'HIGH'], 13: ['C', 13, 'HIGH'], 7: ['C', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",4,3,16,3.2,2,2.4,2.8,2.6,0.0001,0.1,99.999
5,MOODYLEARN,9,"{9: 'C', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",52,['C'],3,1,"{9: ['C', 'C'], 13: ['C', 'D'], 7: ['C', 'C'], 3: ['C', 'C']}",19,10,15,17,1,1,1,1,0.135,"{9: ['C', 9, 'HIGH'], 13: ['D', 13, 'HIGH'], 7: ['C', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",3,3,20,3.1666666666666665,1.6666666666666667,2.5,2.8333333333333335,2.5416666666666665,0.0001,0.1,99.999
6,MOODYLEARN,9,"{9: 'D', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",61,['C'],4,0,"{9: ['D', 'C'], 13: ['C', 'D'], 7: ['C', 'C'], 3: ['C', 'C']}",24,10,18,20,2,1,1,1,0.135,"{9: ['C', 9, 'HIGH'], 13: ['D', 13, 'HIGH'], 7: ['C', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",4,2,24,3.4285714285714284,1.4285714285714286,2.5714285714285716,2.857142857142857,2.5714285714285716,0.0001,0.1,99.999
7,MOODYLEARN,9,"{9: 'C', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",72,['C'],3,1,"{9: ['C', 'C'], 13: ['C', 'D'], 7: ['C', 'C'], 3: ['C', 'C']}",27,10,21,23,1,1,1,1,0.135,"{9: ['C', 9, 'HIGH'], 13: ['D', 13, 'HIGH'], 7: ['C', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",3,3,28,3.375,1.25,2.625,2.875,2.53125,0.0001,0.1,99.999
8,MOODYLEARN,9,"{9: 'D', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",81,['C'],4,0,"{9: ['D', 'C'], 13: ['C', 'D'], 7: ['C', 'C'], 3: ['C', 'C']}",32,10,24,26,2,1,1,1,0.135,"{9: ['C', 9, 'HIGH'], 13: ['D', 13, 'HIGH'], 7: ['C', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",4,2,32,3.5555555555555554,1.1111111111111112,2.6666666666666665,2.888888888888889,2.5555555555555554,0.0001,0.1,99.999
9,MOODYLEARN,9,"{9: 'C', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",92,['C'],3,1,"{9: ['C', 'C'], 13: ['C', 'D'], 7: ['C', 'C'], 3: ['C', 'C']}",35,10,27,29,1,1,1,1,0.135,"{9: ['C', 9, 'HIGH'], 13: ['D', 13, 'HIGH'], 7: ['C', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",3,3,36,3.5,1,2.7,2.9,2.525,0.0001,0.1,99.999
10,MOODYLEARN,9,"{9: 'D', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",101,['C'],3,1,"{9: ['D', 'C'], 13: ['C', 'D'], 7: ['C', 'C'], 3: ['C', 'C']}",40,10,30,32,2,1,1,1,0.135,"{9: ['C', 9, 'HIGH'], 13: ['D', 13, 'HIGH'], 7: ['C', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",3,2,40,3.6363636363636362,0.9090909090909091,2.727272727272727,2.909090909090909,2.5454545454545454,0.0001,0.1,99.999
