stepcount_31,strategy_31,strat code_31,move_31,probabilities_31,utility_31,common_move_31,number_coop_31,number_defect_31,outcomes_31,p1_31,p2_31,p3_31,p4_31,u1_31,u2_31,u3_31,u4_31,m1_31,m2_31,m3_31,m4_31
True,WSLS,7,"{32: 'C', 39: 'C', 30: 'C', 23: 'C'}","{32: 0.54, 39: 0.47, 30: 0.54, 23: 0.47}",0,['C'],4,0,"{32: ['C', 'D'], 39: ['C', 'C'], 30: ['C', 'D'], 23: ['C', 'C']}",0.54,0.47,0.54,0.47,-2,1.5,-2,1.5,1,1,1,1
2,WSLS,7,"{32: 'D', 39: 'C', 30: 'D', 23: 'C'}","{32: 0.56, 39: 0.43999999999999995, 30: 0.56, 23: 0.43999999999999995}",-1.0,Eq,4,0,"{32: ['D', 'D'], 39: ['C', 'C'], 30: ['D', 'D'], 23: ['C', 'C']}",0.56,0.43999999999999995,0.56,0.43999999999999995,-1,3.0,-1,3.0,2,1,2,1
3,WSLS,7,"{32: 'C', 39: 'C', 30: 'C', 23: 'C'}","{32: 0.53, 39: 0.4099999999999999, 30: 0.53, 23: 0.4099999999999999}",4.0,['C'],2,2,"{32: ['C', 'C'], 39: ['C', 'C'], 30: ['C', 'C'], 23: ['C', 'C']}",0.53,0.4099999999999999,0.53,0.4099999999999999,0.5,4.5,0.5,4.5,1,1,1,1
4,WSLS,7,"{32: 'C', 39: 'C', 30: 'C', 23: 'C'}","{32: 0.5, 39: 0.3799999999999999, 30: 0.5700000000000001, 23: 0.3799999999999999}",10.0,['C'],4,0,"{32: ['C', 'C'], 39: ['C', 'C'], 30: ['C', 'D'], 23: ['C', 'C']}",0.5,0.3799999999999999,0.5700000000000001,0.3799999999999999,2.0,6.0,-1.5,6.0,1,1,1,1
5,WSLS,7,"{32: 'C', 39: 'C', 30: 'D', 23: 'C'}","{32: 0.47, 39: 0.34999999999999987, 30: 0.5900000000000001, 23: 0.34999999999999987}",12.5,['C'],4,0,"{32: ['C', 'C'], 39: ['C', 'C'], 30: ['D', 'D'], 23: ['C', 'C']}",0.47,0.34999999999999987,0.5900000000000001,0.34999999999999987,3.5,7.5,-0.5,7.5,1,1,2,1
6,WSLS,7,"{32: 'C', 39: 'C', 30: 'C', 23: 'C'}","{32: 0.43999999999999995, 39: 0.31999999999999984, 30: 0.6300000000000001, 23: 0.31999999999999984}",18.0,['C'],3,1,"{32: ['C', 'C'], 39: ['C', 'C'], 30: ['C', 'D'], 23: ['C', 'C']}",0.43999999999999995,0.31999999999999984,0.6300000000000001,0.31999999999999984,5.0,9.0,-2.5,9.0,1,1,1,1
7,WSLS,7,"{32: 'C', 39: 'C', 30: 'D', 23: 'C'}","{32: 0.4799999999999999, 39: 0.2899999999999998, 30: 0.5900000000000001, 23: 0.2899999999999998}",20.5,['C'],4,0,"{32: ['C', 'D'], 39: ['C', 'C'], 30: ['D', 'C'], 23: ['C', 'C']}",0.4799999999999999,0.2899999999999998,0.5900000000000001,0.2899999999999998,3.0,10.5,-0.5,10.5,1,1,2,1
8,WSLS,7,"{32: 'D', 39: 'C', 30: 'D', 23: 'C'}","{32: 0.43999999999999995, 39: 0.2599999999999998, 30: 0.55, 23: 0.2599999999999998}",23.5,Eq,3,1,"{32: ['D', 'C'], 39: ['C', 'C'], 30: ['D', 'C'], 23: ['C', 'C']}",0.43999999999999995,0.2599999999999998,0.55,0.2599999999999998,5.0,12.0,1.5,12.0,2,1,2,1
9,WSLS,7,"{32: 'D', 39: 'C', 30: 'D', 23: 'C'}","{32: 0.39999999999999997, 39: 0.2299999999999998, 30: 0.5700000000000001, 23: 0.2299999999999998}",30.5,Eq,2,2,"{32: ['D', 'C'], 39: ['C', 'C'], 30: ['D', 'D'], 23: ['C', 'C']}",0.39999999999999997,0.2299999999999998,0.5700000000000001,0.2299999999999998,7.0,13.5,2.5,13.5,2,1,2,1
10,WSLS,7,"{32: 'D', 39: 'C', 30: 'C', 23: 'C'}","{32: 0.42, 39: 0.1999999999999998, 30: 0.54, 23: 0.1999999999999998}",36.5,['C'],2,2,"{32: ['D', 'D'], 39: ['C', 'C'], 30: ['C', 'C'], 23: ['C', 'C']}",0.42,0.1999999999999998,0.54,0.1999999999999998,8.0,15.0,4.0,15.0,2,1,1,1
11,WSLS,7,"{32: 'C', 39: 'C', 30: 'C', 23: 'C'}","{32: 0.45999999999999996, 39: 0.1699999999999998, 30: 0.51, 23: 0.1699999999999998}",42.0,['C'],3,1,"{32: ['C', 'D'], 39: ['C', 'C'], 30: ['C', 'C'], 23: ['C', 'C']}",0.45999999999999996,0.1699999999999998,0.51,0.1699999999999998,6.0,16.5,5.5,16.5,1,1,1,1
