stepcount_53,strategy_53,strat code_53,move_53,probabilities_53,utility_53,common_move_53,number_coop_53,number_defect_53,outcomes_53,p1_53,p2_53,p3_53,p4_53,u1_53,u2_53,u3_53,u4_53,m1_53,m2_53,m3_53,m4_53
11,VPP,6,"{54: 'C', 61: 'D', 52: 'D', 45: 'C'}","{54: 0.6000000000000001, 61: 0.35000000000000003, 52: 0.41000000000000014, 45: 0.6200000000000001}",22.0,Eq,2,2,"{54: ['C', 'D'], 61: ['D', 'C'], 52: ['D', 'D'], 45: ['C', 'D']}",0.6000000000000001,0.35000000000000003,0.41000000000000014,0.6200000000000001,-1.0,13.5,12.5,-4.0,1,2,2,1
12,VPP,6,"{54: 'D', 61: 'C', 52: 'C', 45: 'D'}","{54: 0.6200000000000001, 61: 0.39, 52: 0.4500000000000001, 45: 0.6400000000000001}",21.0,Eq,2,2,"{54: ['D', 'D'], 61: ['C', 'D'], 52: ['C', 'D'], 45: ['D', 'D']}",0.6200000000000001,0.39,0.4500000000000001,0.6400000000000001,0.0,11.5,10.5,-3.0,2,1,1,2
13,VPP,6,"{54: 'C', 61: 'C', 52: 'D', 45: 'C'}","{54: 0.5900000000000001, 61: 0.43, 52: 0.47000000000000014, 45: 0.6100000000000001}",19.0,['C'],3,1,"{54: ['C', 'C'], 61: ['C', 'D'], 52: ['D', 'D'], 45: ['C', 'C']}",0.5900000000000001,0.43,0.47000000000000014,0.6100000000000001,1.5,9.5,11.5,-1.5,1,1,2,1
14,VPP,6,"{54: 'C', 61: 'C', 52: 'C', 45: 'C'}","{54: 0.6300000000000001, 61: 0.47, 52: 0.5100000000000001, 45: 0.5800000000000001}",21.0,['C'],4,0,"{54: ['C', 'D'], 61: ['C', 'D'], 52: ['C', 'D'], 45: ['C', 'C']}",0.6300000000000001,0.47,0.5100000000000001,0.5800000000000001,-0.5,7.5,9.5,0.0,1,1,1,1
15,VPP,6,"{54: 'C', 61: 'D', 52: 'D', 45: 'D'}","{54: 0.6000000000000001, 61: 0.49, 52: 0.47000000000000014, 45: 0.54}",16.5,['D'],1,3,"{54: ['C', 'C'], 61: ['D', 'D'], 52: ['D', 'C'], 45: ['D', 'C']}",0.6000000000000001,0.49,0.47000000000000014,0.54,1.0,8.5,11.5,2.0,1,2,2,2
16,VPP,6,"{54: 'D', 61: 'D', 52: 'D', 45: 'C'}","{54: 0.56, 61: 0.45, 52: 0.49000000000000016, 45: 0.5800000000000001}",23.0,['D'],1,3,"{54: ['D', 'C'], 61: ['D', 'C'], 52: ['D', 'D'], 45: ['C', 'D']}",0.56,0.45,0.49000000000000016,0.5800000000000001,3.0,10.5,12.5,0.0,2,2,2,1
17,VPP,6,"{54: 'D', 61: 'C', 52: 'C', 45: 'D'}","{54: 0.52, 61: 0.49, 52: 0.5300000000000001, 45: 0.6000000000000001}",26.0,Eq,2,2,"{54: ['D', 'C'], 61: ['C', 'D'], 52: ['C', 'D'], 45: ['D', 'D']}",0.52,0.49,0.5300000000000001,0.6000000000000001,5.0,8.5,10.5,1.0,2,1,1,2
18,VPP,6,"{54: 'D', 61: 'C', 52: 'C', 45: 'D'}","{54: 0.54, 61: 0.53, 52: 0.5700000000000002, 45: 0.56}",25.0,Eq,2,2,"{54: ['D', 'D'], 61: ['C', 'D'], 52: ['C', 'D'], 45: ['D', 'C']}",0.54,0.53,0.5700000000000002,0.56,6.0,6.5,8.5,3.0,2,1,1,2
19,VPP,6,"{54: 'D', 61: 'C', 52: 'C', 45: 'D'}","{54: 0.5, 61: 0.5700000000000001, 52: 0.6100000000000002, 45: 0.5800000000000001}",24.0,Eq,2,2,"{54: ['D', 'C'], 61: ['C', 'D'], 52: ['C', 'D'], 45: ['D', 'D']}",0.5,0.5700000000000001,0.6100000000000002,0.5800000000000001,8.0,4.5,6.5,4.0,2,1,1,2
20,VPP,6,"{54: 'C', 61: 'D', 52: 'D', 45: 'D'}","{54: 0.47, 61: 0.5900000000000001, 52: 0.5700000000000002, 45: 0.54}",23.0,['D'],1,3,"{54: ['C', 'C'], 61: ['D', 'D'], 52: ['D', 'C'], 45: ['D', 'C']}",0.47,0.5900000000000001,0.5700000000000002,0.54,9.5,5.5,8.5,6.0,1,2,2,2
21,VPP,6,"{54: 'D', 61: 'D', 52: 'D', 45: 'D'}","{54: 0.49, 61: 0.55, 52: 0.5900000000000002, 45: 0.56}",29.5,['D'],0,4,"{54: ['D', 'D'], 61: ['D', 'C'], 52: ['D', 'D'], 45: ['D', 'D']}",0.49,0.55,0.5900000000000002,0.56,10.5,7.5,9.5,7.0,2,2,2,2
22,VPP,6,"{54: 'D', 61: 'D', 52: 'D', 45: 'D'}","{54: 0.45, 61: 0.5700000000000001, 52: 0.5500000000000002, 45: 0.52}",34.5,['D'],0,4,"{54: ['D', 'C'], 61: ['D', 'D'], 52: ['D', 'C'], 45: ['D', 'C']}",0.45,0.5700000000000001,0.5500000000000002,0.52,12.5,8.5,11.5,9.0,2,2,2,2
23,VPP,6,"{54: 'C', 61: 'C', 52: 'C', 45: 'D'}","{54: 0.42000000000000004, 61: 0.54, 52: 0.5900000000000002, 45: 0.54}",41.5,['C'],3,1,"{54: ['C', 'C'], 61: ['C', 'C'], 52: ['C', 'D'], 45: ['D', 'D']}",0.42000000000000004,0.54,0.5900000000000002,0.54,14.0,10.0,9.5,10.0,1,1,1,2
24,VPP,6,"{54: 'C', 61: 'D', 52: 'C', 45: 'D'}","{54: 0.46, 61: 0.5, 52: 0.5600000000000002, 45: 0.5}",43.5,Eq,2,2,"{54: ['C', 'D'], 61: ['D', 'C'], 52: ['C', 'C'], 45: ['D', 'C']}",0.46,0.5,0.5600000000000002,0.5,12.0,12.0,11.0,12.0,1,2,1,2
25,VPP,6,"{54: 'D', 61: 'D', 52: 'C', 45: 'C'}","{54: 0.42000000000000004, 61: 0.52, 52: 0.5300000000000001, 45: 0.54}",47.0,Eq,2,2,"{54: ['D', 'C'], 61: ['D', 'D'], 52: ['C', 'C'], 45: ['C', 'D']}",0.42000000000000004,0.52,0.5300000000000001,0.54,14.0,13.0,12.5,10.0,2,2,1,1
26,VPP,6,"{54: 'C', 61: 'D', 52: 'C', 45: 'D'}","{54: 0.46, 61: 0.48000000000000004, 52: 0.5700000000000002, 45: 0.56}",49.5,Eq,2,2,"{54: ['C', 'D'], 61: ['D', 'C'], 52: ['C', 'D'], 45: ['D', 'D']}",0.46,0.48000000000000004,0.5700000000000002,0.56,12.0,15.0,10.5,11.0,1,2,1,2
