stepcount_11,strategy_11,strat code_11,move_11,probabilities_11,utility_11,common_move_11,number_coop_11,number_defect_11,outcomes_11,u1_11,u2_11,u3_11,u4_11,m1_11,m2_11,m3_11,m4_11,uv_11,ps_11,nc_11,mutC_11,simP_11,avp1_11,avp2_11,avp3_11,avp4_11,globav_11,epsilon_11,alpha_11,mood_11
True,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'C'}","{12: 0.020000000000000018, 16: 0.020000000000000018, 6: 0.020000000000000018}",0,['C'],6,0,"{12: ['C', 'C'], 16: ['C', 'C'], 6: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{12: [0, 12, 'NEUTRAL'], 16: [0, 16, 'NEUTRAL'], 6: ['C', 6, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,57.53375
2,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",9,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'C'], 6: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{12: ['C', 12, 'NEUTRAL'], 16: ['C', 16, 'NEUTRAL'], 6: ['C', 6, 'NEUTRAL']}",2,3,6,2,2,2,None,2,0.5,0.1,66.94235084375
3,MOODYLEARN,9,"{12: 'D', 16: 'C', 6: 'C'}","{12: 0.106, 16: 0.001, 6: 0.001}",18,['C'],1,2,"{12: ['D', 'D'], 16: ['C', 'C'], 6: ['C', 'D']}",7,9,6,None,2,1,1,None,0.105,"{12: ['D', 12, 'HIGH'], 16: ['C', 16, 'NEUTRAL'], 6: ['D', 6, 'HIGH']}",1,1,9,1.75,2.25,1.5,None,1.8333333333333333,0.5,0.1,70.57680817223294
4,MOODYLEARN,9,"{12: 'D', 16: 'D', 6: 'C'}","{12: 0.001, 16: 0.106, 6: 0.001}",22,['D'],3,0,"{12: ['D', 'C'], 16: ['D', 'D'], 6: ['C', 'D']}",12,10,6,None,2,2,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['D', 6, 'HIGH']}",3,0,12,2.4,2,1.2,None,1.8666666666666667,0.5,0.1,76.24162864773943
5,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",28,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'C'], 6: ['C', 'C']}",15,13,9,None,1,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['C', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,3,15,2.5,2.1666666666666665,1.5,None,2.0555555555555554,0.0001,0.1,85.2460846555276
6,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",37,['C'],3,0,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",18,13,14,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",3,1,18,2.5714285714285716,1.8571428571428572,2,None,2.142857142857143,0.0001,0.1,93.2603445029595
7,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",45,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['C', 'C']}",21,13,17,None,1,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,2,21,2.625,1.625,2.125,None,2.125,0.0001,0.1,99.25392449684239
8,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",51,['C'],3,0,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",24,13,22,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",3,1,24,2.6666666666666665,1.4444444444444444,2.4444444444444446,None,2.185185185185185,0.0001,0.1,99.999
9,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'C'}","{12: 0.001, 16: 0.001, 6: 0.001}",59,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['C', 'C']}",27,13,25,None,1,1,1,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,2,27,2.7,1.3,2.5,None,2.166666666666667,0.0001,0.1,99.999
10,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",65,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",30,13,30,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,30,2.727272727272727,1.1818181818181819,2.727272727272727,None,2.212121212121212,0.0001,0.1,99.999
11,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",73,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",33,13,35,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,33,2.75,1.0833333333333333,2.9166666666666665,None,2.25,0.0001,0.1,99.999
12,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",81,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",36,13,40,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,36,2.769230769230769,1,3.076923076923077,None,2.282051282051282,0.0001,0.1,99.999
13,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",89,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",39,13,45,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,39,2.7857142857142856,0.9285714285714286,3.2142857142857144,None,2.3095238095238093,0.0001,0.1,99.999
14,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",97,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",42,13,50,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,42,2.8,0.8666666666666667,3.3333333333333335,None,2.3333333333333335,0.0001,0.1,99.999
15,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",105,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",45,13,55,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,45,2.8125,0.8125,3.4375,None,2.3541666666666665,0.0001,0.1,99.999
16,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",113,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",48,13,60,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,48,2.823529411764706,0.7647058823529411,3.5294117647058822,None,2.372549019607843,0.0001,0.1,99.999
17,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",121,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",51,13,65,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,51,2.8333333333333335,0.7222222222222222,3.611111111111111,None,2.388888888888889,0.0001,0.1,99.999
18,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",129,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",54,13,70,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,54,2.8421052631578947,0.6842105263157895,3.6842105263157894,None,2.4035087719298245,0.0001,0.1,99.999
19,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",137,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",57,13,75,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,57,2.85,0.65,3.75,None,2.4166666666666665,0.0001,0.1,99.999
20,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",145,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",60,13,80,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,60,2.857142857142857,0.6190476190476191,3.8095238095238093,None,2.4285714285714284,0.0001,0.1,99.999
21,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",153,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",63,13,85,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,63,2.8636363636363638,0.5909090909090909,3.8636363636363638,None,2.4393939393939394,0.0001,0.1,99.999
22,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",161,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",66,13,90,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,66,2.869565217391304,0.5652173913043478,3.9130434782608696,None,2.4492753623188404,0.0001,0.1,99.999
23,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",169,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",69,13,95,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,69,2.875,0.5416666666666666,3.9583333333333335,None,2.4583333333333335,0.0001,0.1,99.999
24,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",177,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",72,13,100,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,72,2.88,0.52,4,None,2.466666666666667,0.0001,0.1,99.999
25,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",185,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",75,13,105,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,75,2.8846153846153846,0.5,4.038461538461538,None,2.4743589743589745,0.0001,0.1,99.999
26,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",193,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",78,13,110,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,78,2.888888888888889,0.48148148148148145,4.074074074074074,None,2.4814814814814814,0.0001,0.1,99.999
27,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",201,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",81,13,115,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,81,2.892857142857143,0.4642857142857143,4.107142857142857,None,2.488095238095238,0.0001,0.1,99.999
28,MOODYLEARN,9,"{12: 'C', 16: 'C', 6: 'D'}","{12: 0.001, 16: 0.001, 6: 0.001}",209,['C'],2,1,"{12: ['C', 'C'], 16: ['C', 'D'], 6: ['D', 'C']}",84,13,120,None,1,1,2,None,0.105,"{12: ['C', 12, 'HIGH'], 16: ['D', 16, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,84,2.896551724137931,0.4482758620689655,4.137931034482759,None,2.4942528735632186,0.0001,0.1,99.999
