n agents,stepcount,steptime,cooperating,defecting,coop total,defect total
25,495,0.890385627746582,9672,987,29326,10354
25,496,0.890385627746582,9692,989,29385,10375
25,497,0.890385627746582,9711,991,29444,10396
25,498,0.874800443649292,9731,993,29503,10417
25,499,0.8747634887695312,9750,995,29562,10438
25,500,0.8903799057006836,9770,997,29621,10459
25,501,0.8747737407684326,9789,999,29680,10480
25,502,0.8904147148132324,9809,1001,29739,10501
25,503,0.8747665882110596,9828,1003,29798,10522
25,504,0.9059746265411377,9848,1005,29857,10543
25,505,0.8747646808624268,9867,1007,29916,10564
25,506,0.8747653961181641,9887,1009,29975,10585
25,507,0.9060354232788086,9906,1011,30034,10606
25,508,0.8747644424438477,9926,1013,30093,10627
25,509,0.9060111045837402,9945,1015,30152,10648
25,510,0.8747601509094238,9965,1017,30211,10669
25,511,0.874765157699585,9984,1019,30270,10690
25,512,0.9060144424438477,10004,1021,30329,10711
25,513,0.8747563362121582,10023,1023,30388,10732
25,514,0.9060060977935791,10043,1025,30447,10753
25,515,0.8747658729553223,10062,1027,30506,10774
25,516,0.9059782028198242,10082,1029,30565,10795
25,517,0.8747966289520264,10101,1031,30624,10816
25,518,0.8747608661651611,10121,1033,30683,10837
25,519,0.906010627746582,10140,1035,30742,10858
25,520,0.8747708797454834,10160,1037,30801,10879
25,521,0.9059975147247314,10179,1039,30860,10900
25,522,0.890387773513794,10199,1041,30919,10921
25,523,0.8903546333312988,10218,1043,30978,10942
25,524,0.9060351848602295,10238,1045,31037,10963
25,525,0.8747658729553223,10257,1047,31096,10984
25,526,0.9060101509094238,10277,1049,31155,11005
25,527,0.8903813362121582,10296,1051,31214,11026
25,528,0.8747372627258301,10316,1053,31273,11047
25,529,0.8904149532318115,10335,1055,31332,11068
25,530,0.8747904300689697,10355,1057,31391,11089
25,531,0.9059808254241943,10374,1059,31450,11110
25,532,0.8747961521148682,10394,1061,31509,11131
25,533,0.9060096740722656,10413,1063,31568,11152
25,534,0.8747613430023193,10433,1065,31627,11173
25,535,0.8747632503509521,10452,1067,31686,11194
25,536,0.9060063362121582,10472,1069,31745,11215
