stepcount_17,strategy_17,strat code_17,move_17,probabilities_17,utility_17,common_move_17,number_coop_17,number_defect_17,outcomes_17,u1_17,u2_17,u3_17,u4_17,m1_17,m2_17,m3_17,m4_17,uv_17,ps_17,nc_17,mutC_17,simP_17,avp1_17,avp2_17,avp3_17,avp4_17,globav_17,epsilon_17,alpha_17,mood_17
True,MOODYLEARN,9,"{18: 'C', 22: 'C', 16: 'C', 12: 'C'}","{18: 0.001, 22: 0.001, 16: 0.001, 12: 0.001}",0,['C'],8,0,"{18: ['C', 'C'], 22: ['C', 'C'], 16: ['C', 'C'], 12: ['C', 'C']}",3,3,3,3,1,1,1,1,0.075,"{18: [0, 18, 'NEUTRAL'], 22: [0, 22, 'NEUTRAL'], 16: ['C', 16, 'NEUTRAL'], 12: ['C', 12, 'NEUTRAL']}",8,4,4,1.5,1.5,1.5,1.5,1.5,0.5,0.1,60.53375
2,MOODYLEARN,9,"{18: 'C', 22: 'C', 16: 'C', 12: 'C'}","{18: 0.001, 22: 0.001, 16: 0.001, 12: 0.001}",12,['C'],2,2,"{18: ['C', 'C'], 22: ['C', 'C'], 16: ['C', 'C'], 12: ['C', 'C']}",6,6,6,6,1,1,1,1,0.135,"{18: ['C', 18, 'NEUTRAL'], 22: ['C', 22, 'NEUTRAL'], 16: ['C', 16, 'NEUTRAL'], 12: ['C', 12, 'HIGH']}",2,4,8,2,2,2,2,2,0.5,0.1,72.91242584374999
3,MOODYLEARN,9,"{18: 'C', 22: 'D', 16: 'D', 12: 'C'}","{18: 0.001, 22: 0.001, 16: 0.001, 12: 0.001}",24,Eq,3,1,"{18: ['C', 'D'], 22: ['D', 'C'], 16: ['D', 'C'], 12: ['C', 'C']}",6,11,11,9,1,2,2,1,0.135,"{18: ['D', 18, 'HIGH'], 22: ['C', 22, 'NEUTRAL'], 16: ['C', 16, 'HIGH'], 12: ['C', 12, 'HIGH']}",3,1,12,1.5,2.75,2.75,2.25,2.3125,0.0001,0.1,86.25639605613183
4,MOODYLEARN,9,"{18: 'C', 22: 'C', 16: 'D', 12: 'C'}","{18: 0.001, 22: 0.001, 16: 0.001, 12: 0.001}",37,['C'],4,0,"{18: ['C', 'D'], 22: ['C', 'D'], 16: ['D', 'C'], 12: ['C', 'C']}",6,11,16,12,1,1,2,1,0.135,"{18: ['D', 18, 'HIGH'], 22: ['D', 22, 'NEUTRAL'], 16: ['C', 16, 'HIGH'], 12: ['C', 12, 'HIGH']}",4,1,16,1.2,2.2,3.2,2.4,2.25,0.0001,0.1,94.41824527156412
5,MOODYLEARN,9,"{18: 'C', 22: 'C', 16: 'C', 12: 'C'}","{18: 0.001, 22: 0.001, 16: 0.001, 12: 0.001}",45,['C'],4,0,"{18: ['C', 'D'], 22: ['C', 'D'], 16: ['C', 'D'], 12: ['C', 'C']}",6,11,16,15,1,1,1,1,0.135,"{18: ['D', 18, 'HIGH'], 22: ['D', 22, 'HIGH'], 16: ['D', 16, 'HIGH'], 12: ['C', 12, 'HIGH']}",4,1,20,1,1.8333333333333333,2.6666666666666665,2.5,2.0,0.0001,0.1,97.32224222221961
6,MOODYLEARN,9,"{18: 'C', 22: 'C', 16: 'C', 12: 'C'}","{18: 0.001, 22: 0.001, 16: 0.001, 12: 0.001}",48,['C'],3,1,"{18: ['C', 'D'], 22: ['C', 'C'], 16: ['C', 'C'], 12: ['C', 'C']}",6,14,19,18,1,1,1,1,0.135,"{18: ['D', 18, 'HIGH'], 22: ['C', 22, 'HIGH'], 16: ['C', 16, 'HIGH'], 12: ['C', 12, 'HIGH']}",3,3,24,0.8571428571428571,2,2.7142857142857144,2.5714285714285716,2.0357142857142856,0.0001,0.1,99.999
7,MOODYLEARN,9,"{18: 'C', 22: 'C', 16: 'D', 12: 'C'}","{18: 0.001, 22: 0.001, 16: 0.001, 12: 0.001}",57,['C'],3,1,"{18: ['C', 'D'], 22: ['C', 'C'], 16: ['D', 'C'], 12: ['C', 'C']}",6,17,24,21,1,1,2,1,0.135,"{18: ['D', 18, 'HIGH'], 22: ['C', 22, 'HIGH'], 16: ['C', 16, 'HIGH'], 12: ['C', 12, 'HIGH']}",3,2,28,0.75,2.125,3,2.625,2.125,0.0001,0.1,99.999
8,MOODYLEARN,9,"{18: 'C', 22: 'C', 16: 'D', 12: 'C'}","{18: 0.001, 22: 0.001, 16: 0.136, 12: 0.001}",68,['C'],4,0,"{18: ['C', 'D'], 22: ['C', 'C'], 16: ['D', 'D'], 12: ['C', 'C']}",6,20,25,24,1,1,2,1,0.135,"{18: ['D', 18, 'HIGH'], 22: ['C', 22, 'HIGH'], 16: ['D', 16, 'HIGH'], 12: ['C', 12, 'HIGH']}",4,2,32,0.6666666666666666,2.2222222222222223,2.7777777777777777,2.6666666666666665,2.0833333333333335,0.0001,0.1,99.999
9,MOODYLEARN,9,"{18: 'C', 22: 'C', 16: 'C', 12: 'C'}","{18: 0.001, 22: 0.001, 16: 0.136, 12: 0.001}",75,['C'],4,0,"{18: ['C', 'D'], 22: ['C', 'C'], 16: ['C', 'D'], 12: ['C', 'C']}",6,23,25,27,1,1,1,1,0.135,"{18: ['D', 18, 'HIGH'], 22: ['C', 22, 'HIGH'], 16: ['D', 16, 'HIGH'], 12: ['C', 12, 'HIGH']}",4,2,36,0.6,2.3,2.5,2.7,2.025,0.0001,0.1,99.999
10,MOODYLEARN,9,"{18: 'C', 22: 'C', 16: 'C', 12: 'C'}","{18: 0.001, 22: 0.001, 16: 0.001, 12: 0.001}",81,['C'],3,1,"{18: ['C', 'D'], 22: ['C', 'C'], 16: ['C', 'C'], 12: ['C', 'C']}",6,26,28,30,1,1,1,1,0.135,"{18: ['D', 18, 'HIGH'], 22: ['C', 22, 'HIGH'], 16: ['C', 16, 'HIGH'], 12: ['C', 12, 'HIGH']}",3,3,40,0.5454545454545454,2.3636363636363638,2.5454545454545454,2.727272727272727,2.0454545454545454,0.0001,0.1,99.999
