stepcount_49,strategy_49,strat code_49,move_49,probabilities_49,utility_49,common_move_49,number_coop_49,number_defect_49,outcomes_49,p1_49,p2_49,p3_49,p4_49,u1_49,u2_49,u3_49,u4_49,m1_49,m2_49,m3_49,m4_49
12,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0.1399999999999998, 57: 0.1399999999999998, 41: 0.1399999999999998}",49.5,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0.1399999999999998,0.1399999999999998,0.1399999999999998,None,18.0,18.0,18.0,None,1,1,1,None
13,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0.10999999999999979, 57: 0.10999999999999979, 41: 0.10999999999999979}",54.0,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0.10999999999999979,0.10999999999999979,0.10999999999999979,None,19.5,19.5,19.5,None,1,1,1,None
14,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0.0799999999999998, 57: 0.0799999999999998, 41: 0.0799999999999998}",58.5,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0.0799999999999998,0.0799999999999998,0.0799999999999998,None,21.0,21.0,21.0,None,1,1,1,None
15,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0.049999999999999795, 57: 0.049999999999999795, 41: 0.049999999999999795}",63.0,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0.049999999999999795,0.049999999999999795,0.049999999999999795,None,22.5,22.5,22.5,None,1,1,1,None
16,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0.019999999999999796, 57: 0.019999999999999796, 41: 0.019999999999999796}",67.5,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0.019999999999999796,0.019999999999999796,0.019999999999999796,None,24.0,24.0,24.0,None,1,1,1,None
17,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0, 57: 0, 41: 0}",72.0,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0,0,0,None,25.5,25.5,25.5,None,1,1,1,None
18,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0, 57: 0, 41: 0}",76.5,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0,0,0,None,27.0,27.0,27.0,None,1,1,1,None
19,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0, 57: 0, 41: 0}",81.0,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0,0,0,None,28.5,28.5,28.5,None,1,1,1,None
20,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0, 57: 0, 41: 0}",85.5,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0,0,0,None,30.0,30.0,30.0,None,1,1,1,None
21,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0, 57: 0, 41: 0}",90.0,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0,0,0,None,31.5,31.5,31.5,None,1,1,1,None
22,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0, 57: 0, 41: 0}",94.5,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0,0,0,None,33.0,33.0,33.0,None,1,1,1,None
23,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0, 57: 0, 41: 0}",99.0,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0,0,0,None,34.5,34.5,34.5,None,1,1,1,None
24,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0, 57: 0, 41: 0}",103.5,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0,0,0,None,36.0,36.0,36.0,None,1,1,1,None
25,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0, 57: 0, 41: 0}",108.0,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0,0,0,None,37.5,37.5,37.5,None,1,1,1,None
26,WSLS,7,"{50: 'C', 57: 'C', 41: 'C'}","{50: 0, 57: 0, 41: 0}",112.5,['C'],3,0,"{50: ['C', 'C'], 57: ['C', 'C'], 41: ['C', 'C']}",0,0,0,None,39.0,39.0,39.0,None,1,1,1,None
