stepcount_22,strategy_22,strat code_22,move_22,probabilities_22,utility_22,common_move_22,number_coop_22,number_defect_22,outcomes_22,u1_22,u2_22,u3_22,u4_22,m1_22,m2_22,m3_22,m4_22,uv_22,ps_22,nc_22,mutC_22,simP_22,avp1_22,avp2_22,avp3_22,avp4_22,globav_22,epsilon_22,alpha_22,mood_22
True,MOODYLEARN,9,"{23: 'D', 21: 'D', 17: 'D'}","{23: 0.26, 21: 0.26, 17: 0.26}",0,['D'],0,6,"{23: ['D', 'D'], 21: ['D', 'D'], 17: ['D', 'D']}",1,1,1,None,2,2,2,None,0.06,"{23: [0, 23, 'NEUTRAL'], 21: ['D', 21, 'NEUTRAL'], 17: ['D', 17, 'NEUTRAL']}",0,0,3,0.5,0.5,0.5,None,0.5,0.5,0.1,52.75
2,MOODYLEARN,9,"{23: 'D', 21: 'D', 17: 'D'}","{23: 0.365, 21: 0.365, 17: 0.365}",3,['D'],2,1,"{23: ['D', 'D'], 21: ['D', 'D'], 17: ['D', 'D']}",2,2,2,None,2,2,2,None,0.105,"{23: ['D', 23, 'NEUTRAL'], 21: ['D', 21, 'NEUTRAL'], 17: ['D', 17, 'NEUTRAL']}",2,0,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,None,0.6666666666666666,0.5,0.1,55.82875
3,MOODYLEARN,9,"{23: 'C', 21: 'D', 17: 'C'}","{23: 0.365, 21: 0.47, 17: 0.365}",6,['C'],1,2,"{23: ['C', 'D'], 21: ['D', 'D'], 17: ['C', 'D']}",2,3,2,None,1,2,1,None,0.105,"{23: ['D', 23, 'NEUTRAL'], 21: ['D', 21, 'NEUTRAL'], 17: ['D', 17, 'HIGH']}",1,0,9,0.5,0.75,0.5,None,0.5833333333333334,0.5,0.1,56.214570390625
4,MOODYLEARN,9,"{23: 'D', 21: 'D', 17: 'C'}","{23: 0.001, 21: 0.575, 17: 0.365}",7,['D'],2,1,"{23: ['D', 'C'], 21: ['D', 'D'], 17: ['C', 'D']}",7,4,2,None,2,2,1,None,0.105,"{23: ['C', 23, 'NEUTRAL'], 21: ['D', 21, 'NEUTRAL'], 17: ['D', 17, 'HIGH']}",2,0,12,1.4,0.8,0.4,None,0.8666666666666667,0.5,0.1,61.30254781473204
5,MOODYLEARN,9,"{23: 'C', 21: 'D', 17: 'C'}","{23: 0.001, 21: 0.04999999999999993, 17: 0.04999999999999999}",13,['C'],2,1,"{23: ['C', 'C'], 21: ['D', 'C'], 17: ['C', 'C']}",10,9,5,None,1,2,1,None,0.105,"{23: ['C', 23, 'HIGH'], 21: ['C', 21, 'NEUTRAL'], 17: ['C', 17, 'HIGH']}",2,2,15,1.6666666666666667,1.5,0.8333333333333334,None,1.3333333333333335,0.5,0.1,72.19739917614456
6,MOODYLEARN,9,"{23: 'C', 21: 'D', 17: 'C'}","{23: 0.001, 21: 0.15499999999999992, 17: 0.04999999999999999}",24,['C'],1,2,"{23: ['C', 'C'], 21: ['D', 'D'], 17: ['C', 'D']}",13,10,5,None,1,2,1,None,0.105,"{23: ['C', 23, 'HIGH'], 21: ['D', 21, 'NEUTRAL'], 17: ['D', 17, 'HIGH']}",1,1,18,1.8571428571428572,1.4285714285714286,0.7142857142857143,None,1.3333333333333335,0.0001,0.1,75.92200695765735
7,MOODYLEARN,9,"{23: 'D', 21: 'D', 17: 'C'}","{23: 0.001, 21: 0.001, 17: 0.001}",28,['D'],2,1,"{23: ['D', 'C'], 21: ['D', 'C'], 17: ['C', 'C']}",18,15,8,None,2,2,1,None,0.105,"{23: ['C', 23, 'HIGH'], 21: ['C', 21, 'NEUTRAL'], 17: ['C', 17, 'HIGH']}",2,1,21,2.25,1.875,1,None,1.7083333333333333,0.0001,0.1,88.99615205198043
8,MOODYLEARN,9,"{23: 'C', 21: 'D', 17: 'C'}","{23: 0.001, 21: 0.001, 17: 0.001}",41,['C'],2,1,"{23: ['C', 'C'], 21: ['D', 'C'], 17: ['C', 'C']}",21,20,11,None,1,2,1,None,0.105,"{23: ['C', 23, 'HIGH'], 21: ['C', 21, 'HIGH'], 17: ['C', 17, 'HIGH']}",2,2,24,2.3333333333333335,2.2222222222222223,1.2222222222222223,None,1.925925925925926,0.0001,0.1,99.999
9,MOODYLEARN,9,"{23: 'D', 21: 'C', 17: 'C'}","{23: 0.001, 21: 0.001, 17: 0.001}",52,['C'],3,0,"{23: ['D', 'C'], 21: ['C', 'D'], 17: ['C', 'C']}",26,20,14,None,2,1,1,None,0.105,"{23: ['C', 23, 'HIGH'], 21: ['D', 21, 'HIGH'], 17: ['C', 17, 'HIGH']}",3,1,27,2.6,2,1.4,None,2.0,0.0001,0.1,99.999
10,MOODYLEARN,9,"{23: 'C', 21: 'C', 17: 'C'}","{23: 0.001, 21: 0.001, 17: 0.001}",60,['C'],2,1,"{23: ['C', 'C'], 21: ['C', 'D'], 17: ['C', 'C']}",29,20,17,None,1,1,1,None,0.105,"{23: ['C', 23, 'HIGH'], 21: ['D', 21, 'HIGH'], 17: ['C', 17, 'HIGH']}",2,2,30,2.6363636363636362,1.8181818181818181,1.5454545454545454,None,2.0,0.0001,0.1,99.999
