stepcount_23,strategy_23,strat code_23,move_23,probabilities_23,utility_23,common_move_23,number_coop_23,number_defect_23,outcomes_23,u1_23,u2_23,u3_23,u4_23,m1_23,m2_23,m3_23,m4_23,uv_23,ps_23,nc_23,mutC_23,simP_23,avp1_23,avp2_23,avp3_23,avp4_23,globav_23,epsilon_23,alpha_23,mood_23
True,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'C'}","{24: 0.020000000000000018, 22: 0.020000000000000018, 18: 0.020000000000000018}",0,['C'],6,0,"{24: ['C', 'C'], 22: ['C', 'C'], 18: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{24: [0, 24, 'NEUTRAL'], 22: ['C', 22, 'NEUTRAL'], 18: ['C', 18, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,58.25
2,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'C'}","{24: 0.001, 22: 0.001, 18: 0.001}",9,['C'],3,0,"{24: ['C', 'C'], 22: ['C', 'C'], 18: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{24: ['C', 24, 'NEUTRAL'], 22: ['C', 22, 'NEUTRAL'], 18: ['C', 18, 'HIGH']}",3,3,6,2,2,2,None,2,0.5,0.1,67.45875000000001
3,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'C'}","{24: 0.001, 22: 0.001, 18: 0.001}",18,['C'],3,0,"{24: ['C', 'D'], 22: ['C', 'C'], 18: ['C', 'C']}",6,9,9,None,1,1,1,None,0.105,"{24: ['D', 24, 'NEUTRAL'], 22: ['C', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",3,2,9,1.5,2.25,2.25,None,2.0,0.5,0.1,73.29604375000001
4,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'C'}","{24: 0.001, 22: 0.001, 18: 0.001}",24,['C'],2,1,"{24: ['C', 'D'], 22: ['C', 'C'], 18: ['C', 'C']}",6,12,12,None,1,1,1,None,0.105,"{24: ['D', 24, 'HIGH'], 22: ['C', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",2,2,12,1.2,2.4,2.4,None,2.0,0.0001,0.1,78.882132428125
5,MOODYLEARN,9,"{24: 'C', 22: 'D', 18: 'C'}","{24: 0.001, 22: 0.001, 18: 0.001}",30,['C'],3,0,"{24: ['C', 'C'], 22: ['D', 'C'], 18: ['C', 'C']}",9,17,15,None,1,2,1,None,0.105,"{24: ['C', 24, 'HIGH'], 22: ['C', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",3,2,15,1.5,2.8333333333333335,2.5,None,2.2777777777777777,0.0001,0.1,89.67710260707477
6,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'C'}","{24: 0.001, 22: 0.001, 18: 0.001}",41,['C'],2,1,"{24: ['C', 'D'], 22: ['C', 'C'], 18: ['C', 'C']}",9,20,18,None,1,1,1,None,0.105,"{24: ['D', 24, 'HIGH'], 22: ['C', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",2,2,18,1.2857142857142858,2.857142857142857,2.5714285714285716,None,2.238095238095238,0.0001,0.1,95.55805572404513
7,MOODYLEARN,9,"{24: 'C', 22: 'D', 18: 'C'}","{24: 0.001, 22: 0.001, 18: 0.001}",47,['C'],3,0,"{24: ['C', 'D'], 22: ['D', 'C'], 18: ['C', 'C']}",9,25,21,None,1,2,1,None,0.105,"{24: ['D', 24, 'HIGH'], 22: ['C', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",3,1,21,1.125,3.125,2.625,None,2.2916666666666665,0.0001,0.1,99.999
8,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'C'}","{24: 0.001, 22: 0.001, 18: 0.001}",55,['C'],2,1,"{24: ['C', 'D'], 22: ['C', 'C'], 18: ['C', 'C']}",9,28,24,None,1,1,1,None,0.105,"{24: ['D', 24, 'HIGH'], 22: ['C', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",2,2,24,1,3.111111111111111,2.6666666666666665,None,2.259259259259259,0.0001,0.1,99.999
9,MOODYLEARN,9,"{24: 'C', 22: 'D', 18: 'C'}","{24: 0.001, 22: 0.001, 18: 0.001}",61,['C'],3,0,"{24: ['C', 'D'], 22: ['D', 'C'], 18: ['C', 'C']}",9,33,27,None,1,2,1,None,0.105,"{24: ['D', 24, 'HIGH'], 22: ['C', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",3,1,27,0.9,3.3,2.7,None,2.3,0.0001,0.1,99.999
10,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'C'}","{24: 0.001, 22: 0.001, 18: 0.001}",69,['C'],2,1,"{24: ['C', 'D'], 22: ['C', 'C'], 18: ['C', 'C']}",9,36,30,None,1,1,1,None,0.105,"{24: ['D', 24, 'HIGH'], 22: ['C', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",2,2,30,0.8181818181818182,3.272727272727273,2.727272727272727,None,2.272727272727273,0.0001,0.1,99.999
