stepcount_33,strategy_33,strat code_33,move_33,probabilities_33,utility_33,common_move_33,number_coop_33,number_defect_33,outcomes_33,p1_33,p2_33,p3_33,p4_33,u1_33,u2_33,u3_33,u4_33,m1_33,m2_33,m3_33,m4_33
True,VPP,6,"{34: 'C', 41: 'D', 25: 'D'}","{34: 0.47, 41: 0.46, 25: 0.46}",0,['D'],1,2,"{34: ['C', 'C'], 41: ['D', 'C'], 25: ['D', 'C']}",0.47,0.46,0.46,None,1.5,2,2,None,1,2,2,None
2,VPP,6,"{34: 'D', 41: 'C', 25: 'C'}","{34: 0.43, 41: 0.5, 25: 0.5}",5.5,['C'],2,1,"{34: ['D', 'C'], 41: ['C', 'D'], 25: ['C', 'D']}",0.43,0.5,0.5,None,3.5,0,0,None,2,1,1,None
3,VPP,6,"{34: 'D', 41: 'C', 25: 'C'}","{34: 0.45, 41: 0.54, 25: 0.54}",3.5,['C'],2,1,"{34: ['D', 'D'], 41: ['C', 'D'], 25: ['C', 'D']}",0.45,0.54,0.54,None,4.5,-2,-2,None,2,1,1,None
4,VPP,6,"{34: 'C', 41: 'D', 25: 'C'}","{34: 0.42000000000000004, 41: 0.56, 25: 0.5800000000000001}",0.5,['C'],2,1,"{34: ['C', 'C'], 41: ['D', 'D'], 25: ['C', 'D']}",0.42000000000000004,0.56,0.5800000000000001,None,6.0,-1,-4,None,1,2,1,None
5,VPP,6,"{34: 'C', 41: 'D', 25: 'D'}","{34: 0.39, 41: 0.52, 25: 0.6000000000000001}",1.0,['D'],1,2,"{34: ['C', 'C'], 41: ['D', 'C'], 25: ['D', 'D']}",0.39,0.52,0.6000000000000001,None,7.5,1,-3,None,1,2,2,None
6,VPP,6,"{34: 'C', 41: 'C', 25: 'D'}","{34: 0.36, 41: 0.56, 25: 0.56}",5.5,['C'],2,1,"{34: ['C', 'C'], 41: ['C', 'D'], 25: ['D', 'C']}",0.36,0.56,0.56,None,9.0,-1,-1,None,1,1,2,None
7,VPP,6,"{34: 'C', 41: 'C', 25: 'D'}","{34: 0.32999999999999996, 41: 0.6000000000000001, 25: 0.5800000000000001}",7.0,['C'],2,1,"{34: ['C', 'C'], 41: ['C', 'D'], 25: ['D', 'D']}",0.32999999999999996,0.6000000000000001,0.5800000000000001,None,10.5,-3,0,None,1,1,2,None
8,VPP,6,"{34: 'D', 41: 'C', 25: 'D'}","{34: 0.29, 41: 0.6400000000000001, 25: 0.54}",7.5,['D'],1,2,"{34: ['D', 'C'], 41: ['C', 'D'], 25: ['D', 'C']}",0.29,0.6400000000000001,0.54,None,12.5,-5,2,None,2,1,2,None
9,VPP,6,"{34: 'C', 41: 'C', 25: 'C'}","{34: 0.32999999999999996, 41: 0.6800000000000002, 25: 0.5800000000000001}",9.5,['C'],3,0,"{34: ['C', 'D'], 41: ['C', 'D'], 25: ['C', 'D']}",0.32999999999999996,0.6800000000000002,0.5800000000000001,None,10.5,-7,0,None,1,1,1,None
10,VPP,6,"{34: 'D', 41: 'D', 25: 'D'}","{34: 0.35, 41: 0.7000000000000002, 25: 0.6000000000000001}",3.5,['D'],0,3,"{34: ['D', 'D'], 41: ['D', 'D'], 25: ['D', 'D']}",0.35,0.7000000000000002,0.6000000000000001,None,11.5,-6,1,None,2,2,2,None
11,VPP,6,"{34: 'C', 41: 'D', 25: 'D'}","{34: 0.31999999999999995, 41: 0.6600000000000001, 25: 0.56}",6.5,['D'],1,2,"{34: ['C', 'C'], 41: ['D', 'C'], 25: ['D', 'C']}",0.31999999999999995,0.6600000000000001,0.56,None,13.0,-4,3,None,1,2,2,None
12,VPP,6,"{34: 'C', 41: 'C', 25: 'C'}","{34: 0.2899999999999999, 41: 0.7000000000000002, 25: 0.6000000000000001}",12.0,['C'],3,0,"{34: ['C', 'C'], 41: ['C', 'D'], 25: ['C', 'D']}",0.2899999999999999,0.7000000000000002,0.6000000000000001,None,14.5,-6,1,None,1,1,1,None
13,VPP,6,"{34: 'C', 41: 'D', 25: 'C'}","{34: 0.2599999999999999, 41: 0.7200000000000002, 25: 0.6400000000000001}",9.5,['C'],2,1,"{34: ['C', 'C'], 41: ['D', 'D'], 25: ['C', 'D']}",0.2599999999999999,0.7200000000000002,0.6400000000000001,None,16.0,-5,-1,None,1,2,1,None
14,VPP,6,"{34: 'D', 41: 'D', 25: 'D'}","{34: 0.2199999999999999, 41: 0.6800000000000002, 25: 0.6600000000000001}",10.0,['D'],0,3,"{34: ['D', 'C'], 41: ['D', 'C'], 25: ['D', 'D']}",0.2199999999999999,0.6800000000000002,0.6600000000000001,None,18.0,-3,0,None,2,2,2,None
15,VPP,6,"{34: 'D', 41: 'C', 25: 'D'}","{34: 0.23999999999999988, 41: 0.7200000000000002, 25: 0.6200000000000001}",15.0,['D'],1,2,"{34: ['D', 'D'], 41: ['C', 'D'], 25: ['D', 'C']}",0.23999999999999988,0.7200000000000002,0.6200000000000001,None,19.0,-5,2,None,2,1,2,None
16,VPP,6,"{34: 'C', 41: 'C', 25: 'C'}","{34: 0.20999999999999988, 41: 0.7600000000000002, 25: 0.6600000000000001}",16.0,['C'],3,0,"{34: ['C', 'C'], 41: ['C', 'D'], 25: ['C', 'D']}",0.20999999999999988,0.7600000000000002,0.6600000000000001,None,20.5,-7,0,None,1,1,1,None
17,VPP,6,"{34: 'C', 41: 'D', 25: 'C'}","{34: 0.17999999999999988, 41: 0.7800000000000002, 25: 0.7000000000000002}",13.5,['C'],2,1,"{34: ['C', 'C'], 41: ['D', 'D'], 25: ['C', 'D']}",0.17999999999999988,0.7800000000000002,0.7000000000000002,None,22.0,-6,-2,None,1,2,1,None
18,VPP,6,"{34: 'C', 41: 'D', 25: 'C'}","{34: 0.14999999999999988, 41: 0.7400000000000002, 25: 0.7400000000000002}",14.0,['C'],2,1,"{34: ['C', 'C'], 41: ['D', 'C'], 25: ['C', 'D']}",0.14999999999999988,0.7400000000000002,0.7400000000000002,None,23.5,-4,-4,None,1,2,1,None
19,VPP,6,"{34: 'C', 41: 'D', 25: 'D'}","{34: 0.11999999999999988, 41: 0.7600000000000002, 25: 0.7600000000000002}",15.5,['D'],1,2,"{34: ['C', 'C'], 41: ['D', 'D'], 25: ['D', 'D']}",0.11999999999999988,0.7600000000000002,0.7600000000000002,None,25.0,-3,-3,None,1,2,2,None
20,VPP,6,"{34: 'C', 41: 'D', 25: 'C'}","{34: 0.08999999999999989, 41: 0.7200000000000002, 25: 0.7300000000000002}",19.0,['C'],2,1,"{34: ['C', 'C'], 41: ['D', 'C'], 25: ['C', 'C']}",0.08999999999999989,0.7200000000000002,0.7300000000000002,None,26.5,-1,-1.5,None,1,2,1,None
21,VPP,6,"{34: 'C', 41: 'D', 25: 'C'}","{34: 0.05999999999999989, 41: 0.7400000000000002, 25: 0.7000000000000002}",24.0,['C'],2,1,"{34: ['C', 'C'], 41: ['D', 'D'], 25: ['C', 'C']}",0.05999999999999989,0.7400000000000002,0.7000000000000002,None,28.0,0,0.0,None,1,2,1,None
22,VPP,6,"{34: 'C', 41: 'C', 25: 'C'}","{34: 0.029999999999999888, 41: 0.7100000000000002, 25: 0.6700000000000002}",28.0,['C'],3,0,"{34: ['C', 'C'], 41: ['C', 'C'], 25: ['C', 'C']}",0.029999999999999888,0.7100000000000002,0.6700000000000002,None,29.5,1.5,1.5,None,1,1,1,None
23,VPP,6,"{34: 'C', 41: 'D', 25: 'D'}","{34: 0, 41: 0.6700000000000002, 25: 0.6300000000000001}",32.5,['D'],1,2,"{34: ['C', 'C'], 41: ['D', 'C'], 25: ['D', 'C']}",0,0.6700000000000002,0.6300000000000001,None,31.0,3.5,3.5,None,1,2,2,None
24,VPP,6,"{34: 'C', 41: 'D', 25: 'D'}","{34: 0, 41: 0.6900000000000002, 25: 0.6500000000000001}",38.0,['D'],1,2,"{34: ['C', 'C'], 41: ['D', 'D'], 25: ['D', 'D']}",0,0.6900000000000002,0.6500000000000001,None,32.5,4.5,4.5,None,1,2,2,None
25,VPP,6,"{34: 'C', 41: 'D', 25: 'D'}","{34: 0, 41: 0.6500000000000001, 25: 0.6100000000000001}",41.5,['D'],1,2,"{34: ['C', 'C'], 41: ['D', 'C'], 25: ['D', 'C']}",0,0.6500000000000001,0.6100000000000001,None,34.0,6.5,6.5,None,1,2,2,None
26,VPP,6,"{34: 'C', 41: 'C', 25: 'C'}","{34: 0, 41: 0.6900000000000002, 25: 0.6500000000000001}",47.0,['C'],3,0,"{34: ['C', 'C'], 41: ['C', 'D'], 25: ['C', 'D']}",0,0.6900000000000002,0.6500000000000001,None,35.5,4.5,4.5,None,1,1,1,None
