stepcount_21,strategy_21,strat code_21,move_21,probabilities_21,utility_21,common_move_21,number_coop_21,number_defect_21,outcomes_21,u1_21,u2_21,u3_21,u4_21,m1_21,m2_21,m3_21,m4_21,uv_21,ps_21,nc_21,mutC_21,simP_21,avp1_21,avp2_21,avp3_21,avp4_21,globav_21,epsilon_21,alpha_21,mood_21
True,MOODYLEARN,9,"{22: 'C', 16: 'C'}","{22: 0.065, 16: 0.065}",0,['C'],4,0,"{22: ['C', 'C'], 16: ['C', 'C']}",3,3,None,None,1,1,None,None,0.045,"{22: [0, 22, 'NEUTRAL'], 16: ['C', 16, 'NEUTRAL']}",4,2,2,1.5,1.5,None,None,1.5,0.5,0.1,55.25
2,MOODYLEARN,9,"{22: 'C', 16: 'C'}","{22: 0.001, 16: 0.001}",6,['C'],2,0,"{22: ['C', 'C'], 16: ['C', 'C']}",6,6,None,None,1,1,None,None,0.075,"{22: ['C', 22, 'NEUTRAL'], 16: ['C', 16, 'NEUTRAL']}",2,2,4,2,2,None,None,2,0.5,0.1,61.47375
3,MOODYLEARN,9,"{22: 'C', 16: 'C'}","{22: 0.001, 16: 0.001}",12,['C'],2,0,"{22: ['C', 'C'], 16: ['C', 'D']}",9,6,None,None,1,1,None,None,0.075,"{22: ['C', 22, 'NEUTRAL'], 16: ['D', 16, 'HIGH']}",2,1,6,2.25,1.5,None,None,1.875,0.5,0.1,64.1271914453125
4,MOODYLEARN,9,"{22: 'C', 16: 'C'}","{22: 0.001, 16: 0.001}",15,['C'],2,0,"{22: ['C', 'D'], 16: ['C', 'C']}",9,9,None,None,1,1,None,None,0.075,"{22: ['D', 22, 'NEUTRAL'], 16: ['C', 16, 'HIGH']}",2,1,8,1.8,1.8,None,None,1.8,0.5,0.1,66.60542144488458
5,MOODYLEARN,9,"{22: 'C', 16: 'C'}","{22: 0.001, 16: 0.001}",18,['C'],2,0,"{22: ['C', 'D'], 16: ['C', 'D']}",9,9,None,None,1,1,None,None,0.075,"{22: ['D', 22, 'HIGH'], 16: ['D', 16, 'HIGH']}",2,0,10,1.5,1.5,None,None,1.5,0.5,0.1,65.60748012239588
6,MOODYLEARN,9,"{22: 'C', 16: 'C'}","{22: 0.001, 16: 0.001}",18,['C'],2,0,"{22: ['C', 'C'], 16: ['C', 'C']}",12,12,None,None,1,1,None,None,0.075,"{22: ['C', 22, 'HIGH'], 16: ['C', 16, 'HIGH']}",2,2,12,1.7142857142857142,1.7142857142857142,None,None,1.7142857142857142,0.5,0.1,70.65236928200189
7,MOODYLEARN,9,"{22: 'C', 16: 'C'}","{22: 0.001, 16: 0.001}",24,['C'],2,0,"{22: ['C', 'C'], 16: ['C', 'D']}",15,12,None,None,1,1,None,None,0.075,"{22: ['C', 22, 'HIGH'], 16: ['D', 16, 'HIGH']}",2,1,14,1.875,1.5,None,None,1.6875,0.5,0.1,72.77928856061598
8,MOODYLEARN,9,"{22: 'C', 16: 'C'}","{22: 0.001, 16: 0.001}",27,['C'],1,1,"{22: ['C', 'C'], 16: ['C', 'C']}",18,15,None,None,1,1,None,None,0.075,"{22: ['C', 22, 'HIGH'], 16: ['C', 16, 'HIGH']}",1,2,16,2,1.6666666666666667,None,None,1.8333333333333335,0.0001,0.1,78.0642731495383
9,MOODYLEARN,9,"{22: 'C', 16: 'D'}","{22: 0.001, 16: 0.001}",33,Eq,2,0,"{22: ['C', 'C'], 16: ['D', 'C']}",21,20,None,None,1,2,None,None,0.075,"{22: ['C', 22, 'HIGH'], 16: ['C', 16, 'HIGH']}",2,1,18,2.1,2,None,None,2.05,0.0001,0.1,85.6509033638308
10,MOODYLEARN,9,"{22: 'C', 16: 'C'}","{22: 0.001, 16: 0.001}",41,['C'],1,1,"{22: ['C', 'C'], 16: ['C', 'C']}",24,23,None,None,1,1,None,None,0.075,"{22: ['C', 22, 'HIGH'], 16: ['C', 16, 'HIGH']}",1,2,20,2.1818181818181817,2.090909090909091,None,None,2.1363636363636362,0.0001,0.1,91.41478122714818
