stepcount_8,strategy_8,strat code_8,move_8,probabilities_8,utility_8,common_move_8,number_coop_8,number_defect_8,outcomes_8,u1_8,u2_8,u3_8,u4_8,m1_8,m2_8,m3_8,m4_8,uv_8,ps_8,nc_8,mutC_8,simP_8,avp1_8,avp2_8,avp3_8,avp4_8,globav_8,epsilon_8,alpha_8,mood_8
True,MOODYLEARN,9,"{9: 'C', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",0,['C'],8,0,"{9: ['C', 'C'], 13: ['C', 'C'], 7: ['C', 'C'], 3: ['C', 'C']}",3,3,3,3,1,1,1,1,0.075,"{9: [0, 9, 'NEUTRAL'], 13: [0, 13, 'NEUTRAL'], 7: ['C', 7, 'NEUTRAL'], 3: ['C', 3, 'NEUTRAL']}",8,4,4,1.5,1.5,1.5,1.5,1.5,0.5,0.1,60.53375
2,MOODYLEARN,9,"{9: 'C', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",12,['C'],2,2,"{9: ['C', 'C'], 13: ['C', 'C'], 7: ['C', 'C'], 3: ['C', 'C']}",6,6,6,6,1,1,1,1,0.135,"{9: ['C', 9, 'NEUTRAL'], 13: ['C', 13, 'NEUTRAL'], 7: ['C', 7, 'HIGH'], 3: ['C', 3, 'NEUTRAL']}",2,4,8,2,2,2,2,2,0.5,0.1,72.91242584374999
3,MOODYLEARN,9,"{9: 'C', 13: 'D', 7: 'C', 3: 'D'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.136}",24,Eq,3,1,"{9: ['C', 'C'], 13: ['D', 'C'], 7: ['C', 'D'], 3: ['D', 'D']}",9,11,6,7,1,2,1,2,0.135,"{9: ['C', 9, 'HIGH'], 13: ['C', 13, 'HIGH'], 7: ['D', 7, 'HIGH'], 3: ['D', 3, 'HIGH']}",3,1,12,2.25,2.75,1.5,1.75,2.0625,0.0001,0.1,81.92479736446327
4,MOODYLEARN,9,"{9: 'C', 13: 'C', 7: 'C', 3: 'D'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",33,['C'],4,0,"{9: ['C', 'C'], 13: ['C', 'C'], 7: ['C', 'D'], 3: ['D', 'C']}",12,14,6,12,1,1,1,2,0.135,"{9: ['C', 9, 'HIGH'], 13: ['C', 13, 'HIGH'], 7: ['D', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",4,2,16,2.4,2.8,1.2,2.4,2.1999999999999997,0.0001,0.1,93.03138118252218
5,MOODYLEARN,9,"{9: 'C', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",44,['C'],4,0,"{9: ['C', 'C'], 13: ['C', 'C'], 7: ['C', 'C'], 3: ['C', 'C']}",15,17,9,15,1,1,1,1,0.135,"{9: ['C', 9, 'HIGH'], 13: ['C', 13, 'HIGH'], 7: ['C', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",4,4,20,2.5,2.8333333333333335,1.5,2.5,2.3333333333333335,0.0001,0.1,99.999
6,MOODYLEARN,9,"{9: 'C', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",56,['C'],4,0,"{9: ['C', 'C'], 13: ['C', 'C'], 7: ['C', 'D'], 3: ['C', 'C']}",18,20,9,18,1,1,1,1,0.135,"{9: ['C', 9, 'HIGH'], 13: ['C', 13, 'HIGH'], 7: ['D', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",4,3,24,2.5714285714285716,2.857142857142857,1.2857142857142858,2.5714285714285716,2.3214285714285716,0.0001,0.1,99.999
7,MOODYLEARN,9,"{9: 'C', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",65,['C'],4,0,"{9: ['C', 'C'], 13: ['C', 'C'], 7: ['C', 'C'], 3: ['C', 'C']}",21,23,12,21,1,1,1,1,0.135,"{9: ['C', 9, 'HIGH'], 13: ['C', 13, 'HIGH'], 7: ['C', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",4,4,28,2.625,2.875,1.5,2.625,2.40625,0.0001,0.1,99.999
8,MOODYLEARN,9,"{9: 'C', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",77,['C'],4,0,"{9: ['C', 'C'], 13: ['C', 'C'], 7: ['C', 'D'], 3: ['C', 'C']}",24,26,12,24,1,1,1,1,0.135,"{9: ['C', 9, 'HIGH'], 13: ['C', 13, 'HIGH'], 7: ['D', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",4,3,32,2.6666666666666665,2.888888888888889,1.3333333333333333,2.6666666666666665,2.388888888888889,0.0001,0.1,99.999
9,MOODYLEARN,9,"{9: 'C', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",86,['C'],4,0,"{9: ['C', 'C'], 13: ['C', 'C'], 7: ['C', 'C'], 3: ['C', 'C']}",27,29,15,27,1,1,1,1,0.135,"{9: ['C', 9, 'HIGH'], 13: ['C', 13, 'HIGH'], 7: ['C', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",4,4,36,2.7,2.9,1.5,2.7,2.45,0.0001,0.1,99.999
10,MOODYLEARN,9,"{9: 'C', 13: 'C', 7: 'C', 3: 'C'}","{9: 0.001, 13: 0.001, 7: 0.001, 3: 0.001}",98,['C'],4,0,"{9: ['C', 'C'], 13: ['C', 'C'], 7: ['C', 'D'], 3: ['C', 'C']}",30,32,15,30,1,1,1,1,0.135,"{9: ['C', 9, 'HIGH'], 13: ['C', 13, 'HIGH'], 7: ['D', 7, 'HIGH'], 3: ['C', 3, 'HIGH']}",4,3,40,2.727272727272727,2.909090909090909,1.3636363636363635,2.727272727272727,2.4318181818181817,0.0001,0.1,99.999
