,Cooperations,Defections,Cooperators,Defectors,TFT Performance,TFT Cooperations,VPP Performance,VPP Cooperations,WSLS Performance,WSLS Cooperations,iWSLS Performance,iWSLS Cooperations,Model Params
87,86,54,30,13,3328.5,21,3269.0,21,598.5,7,0,0,"(47, 0.015, 0.15)"
88,90,50,29,13,3367.0,21,3307.5,21,616.0,14,0,0,"(47, 0.015, 0.15)"
89,86,54,30,13,3405.5,21,3346.0,21,612.5,7,0,0,"(47, 0.015, 0.15)"
90,90,50,29,13,3444.0,21,3384.5,21,630.0,14,0,0,"(47, 0.015, 0.15)"
91,86,54,30,13,3482.5,21,3423.0,21,626.5,7,0,0,"(47, 0.015, 0.15)"
92,90,50,29,13,3521.0,21,3461.5,21,644.0,14,0,0,"(47, 0.015, 0.15)"
93,86,54,30,13,3559.5,21,3500.0,21,640.5,7,0,0,"(47, 0.015, 0.15)"
94,90,50,29,13,3598.0,21,3538.5,21,658.0,14,0,0,"(47, 0.015, 0.15)"
95,86,54,30,13,3636.5,21,3577.0,21,654.5,7,0,0,"(47, 0.015, 0.15)"
96,90,50,29,13,3675.0,21,3615.5,21,672.0,14,0,0,"(47, 0.015, 0.15)"
97,86,54,30,13,3713.5,21,3654.0,21,668.5,7,0,0,"(47, 0.015, 0.15)"
98,90,50,29,13,3752.0,21,3692.5,21,686.0,14,0,0,"(47, 0.015, 0.15)"
99,86,54,30,13,3790.5,21,3731.0,21,682.5,7,0,0,"(47, 0.015, 0.15)"
100,90,50,29,13,3829.0,21,3769.5,21,700.0,14,0,0,"(47, 0.015, 0.15)"
101,86,54,30,13,3867.5,21,3808.0,21,696.5,7,0,0,"(47, 0.015, 0.15)"
102,90,50,29,13,3906.0,21,3846.5,21,714.0,14,0,0,"(47, 0.015, 0.15)"
103,86,54,30,13,3944.5,21,3885.0,21,710.5,7,0,0,"(47, 0.015, 0.15)"
104,90,50,29,13,3983.0,21,3923.5,21,728.0,14,0,0,"(47, 0.015, 0.15)"
105,86,54,30,13,4021.5,21,3962.0,21,724.5,7,0,0,"(47, 0.015, 0.15)"
106,90,50,29,13,4060.0,21,4000.5,21,742.0,14,0,0,"(47, 0.015, 0.15)"
107,86,54,30,13,4098.5,21,4039.0,21,738.5,7,0,0,"(47, 0.015, 0.15)"
108,90,50,29,13,4137.0,21,4077.5,21,756.0,14,0,0,"(47, 0.015, 0.15)"
109,86,54,30,13,4175.5,21,4116.0,21,752.5,7,0,0,"(47, 0.015, 0.15)"
110,90,50,29,13,4214.0,21,4154.5,21,770.0,14,0,0,"(47, 0.015, 0.15)"
111,85,55,30,14,4252.5,21,4193.0,21,766.5,7,0,0,"(47, 0.015, 0.15)"
112,90,50,29,13,4291.0,21,4231.5,21,784.0,14,0,0,"(47, 0.015, 0.15)"
113,86,54,30,13,4329.5,21,4270.0,21,780.5,7,0,0,"(47, 0.015, 0.15)"
114,90,50,29,13,4368.0,21,4308.5,21,798.0,14,0,0,"(47, 0.015, 0.15)"
115,86,54,30,13,4406.5,21,4347.0,21,794.5,7,0,0,"(47, 0.015, 0.15)"
116,90,50,29,13,4445.0,21,4385.5,21,812.0,14,0,0,"(47, 0.015, 0.15)"
117,86,54,30,13,4483.5,21,4424.0,21,808.5,7,0,0,"(47, 0.015, 0.15)"
118,90,50,29,13,4522.0,21,4462.5,21,826.0,14,0,0,"(47, 0.015, 0.15)"
119,86,54,30,13,4560.5,21,4501.0,21,822.5,7,0,0,"(47, 0.015, 0.15)"
120,90,50,29,13,4599.0,21,4539.5,21,840.0,14,0,0,"(47, 0.015, 0.15)"
121,86,54,30,13,4637.5,21,4578.0,21,836.5,7,0,0,"(47, 0.015, 0.15)"
122,90,50,29,13,4676.0,21,4616.5,21,854.0,14,0,0,"(47, 0.015, 0.15)"
123,86,54,30,13,4714.5,21,4655.0,21,850.5,7,0,0,"(47, 0.015, 0.15)"
124,90,50,29,13,4753.0,21,4693.5,21,868.0,14,0,0,"(47, 0.015, 0.15)"
125,86,54,30,13,4791.5,21,4732.0,21,864.5,7,0,0,"(47, 0.015, 0.15)"
126,90,50,29,13,4830.0,21,4770.5,21,882.0,14,0,0,"(47, 0.015, 0.15)"
127,86,54,30,13,4868.5,21,4809.0,21,878.5,7,0,0,"(47, 0.015, 0.15)"
128,90,50,29,13,4907.0,21,4847.5,21,896.0,14,0,0,"(47, 0.015, 0.15)"
129,86,54,30,13,4945.5,21,4886.0,21,892.5,7,0,0,"(47, 0.015, 0.15)"
130,90,50,29,13,4984.0,21,4924.5,21,910.0,14,0,0,"(47, 0.015, 0.15)"
131,86,54,30,13,5022.5,21,4963.0,21,906.5,7,0,0,"(47, 0.015, 0.15)"
132,90,50,29,13,5061.0,21,5001.5,21,924.0,14,0,0,"(47, 0.015, 0.15)"
133,86,54,30,13,5099.5,21,5040.0,21,920.5,7,0,0,"(47, 0.015, 0.15)"
134,90,50,29,13,5138.0,21,5078.5,21,938.0,14,0,0,"(47, 0.015, 0.15)"
135,86,54,30,13,5176.5,21,5117.0,21,934.5,7,0,0,"(47, 0.015, 0.15)"
136,90,50,29,13,5215.0,21,5155.5,21,952.0,14,0,0,"(47, 0.015, 0.15)"
137,86,54,30,13,5253.5,21,5194.0,21,948.5,7,0,0,"(47, 0.015, 0.15)"
138,90,50,29,13,5292.0,21,5232.5,21,966.0,14,0,0,"(47, 0.015, 0.15)"
139,86,54,30,13,5330.5,21,5271.0,21,962.5,7,0,0,"(47, 0.015, 0.15)"
140,90,50,29,13,5369.0,21,5309.5,21,980.0,14,0,0,"(47, 0.015, 0.15)"
141,86,54,30,13,5407.5,21,5348.0,21,976.5,7,0,0,"(47, 0.015, 0.15)"
142,90,50,29,13,5446.0,21,5386.5,21,994.0,14,0,0,"(47, 0.015, 0.15)"
143,86,54,30,13,5484.5,21,5425.0,21,990.5,7,0,0,"(47, 0.015, 0.15)"
144,90,50,29,13,5523.0,21,5463.5,21,1008.0,14,0,0,"(47, 0.015, 0.15)"
145,86,54,30,13,5561.5,21,5502.0,21,1004.5,7,0,0,"(47, 0.015, 0.15)"
146,90,50,29,13,5600.0,21,5540.5,21,1022.0,14,0,0,"(47, 0.015, 0.15)"
147,85,55,29,13,5638.5,21,5579.0,21,1018.5,7,0,0,"(47, 0.015, 0.15)"
148,90,50,29,13,5677.0,21,5617.5,21,1036.0,14,0,0,"(47, 0.015, 0.15)"
149,86,54,30,13,5715.5,21,5656.0,21,1032.5,7,0,0,"(47, 0.015, 0.15)"
150,90,50,29,13,5754.0,21,5694.5,21,1050.0,14,0,0,"(47, 0.015, 0.15)"
151,86,54,30,13,5792.5,21,5733.0,21,1046.5,7,0,0,"(47, 0.015, 0.15)"
152,90,50,29,13,5831.0,21,5771.5,21,1064.0,14,0,0,"(47, 0.015, 0.15)"
153,86,54,30,13,5869.5,21,5810.0,21,1060.5,7,0,0,"(47, 0.015, 0.15)"
154,90,50,29,13,5908.0,21,5848.5,21,1078.0,14,0,0,"(47, 0.015, 0.15)"
155,86,54,30,13,5946.5,21,5887.0,21,1074.5,7,0,0,"(47, 0.015, 0.15)"
156,90,50,29,13,5985.0,21,5925.5,21,1092.0,14,0,0,"(47, 0.015, 0.15)"
157,86,54,30,13,6023.5,21,5964.0,21,1088.5,7,0,0,"(47, 0.015, 0.15)"
158,90,50,29,13,6062.0,21,6002.5,21,1106.0,14,0,0,"(47, 0.015, 0.15)"
159,86,54,30,13,6100.5,21,6041.0,21,1102.5,7,0,0,"(47, 0.015, 0.15)"
160,89,51,28,13,6139.0,21,6079.5,21,1120.0,14,0,0,"(47, 0.015, 0.15)"
161,85,55,29,13,6177.5,21,6118.0,21,1116.5,7,0,0,"(47, 0.015, 0.15)"
162,89,51,28,13,6216.0,21,6156.5,21,1134.0,14,0,0,"(47, 0.015, 0.15)"
163,85,55,29,13,6254.5,21,6195.0,21,1130.5,7,0,0,"(47, 0.015, 0.15)"
164,89,51,28,13,6293.0,21,6233.5,21,1148.0,14,0,0,"(47, 0.015, 0.15)"
165,85,55,29,13,6331.5,21,6272.0,21,1144.5,7,0,0,"(47, 0.015, 0.15)"
166,90,50,29,13,6370.0,21,6310.5,21,1162.0,14,0,0,"(47, 0.015, 0.15)"
167,86,54,30,13,6408.5,21,6349.0,21,1158.5,7,0,0,"(47, 0.015, 0.15)"
168,90,50,29,13,6447.0,21,6387.5,21,1176.0,14,0,0,"(47, 0.015, 0.15)"
169,86,54,30,13,6485.5,21,6426.0,21,1172.5,7,0,0,"(47, 0.015, 0.15)"
170,90,50,29,13,6524.0,21,6464.5,21,1190.0,14,0,0,"(47, 0.015, 0.15)"
171,86,54,30,13,6562.5,21,6503.0,21,1186.5,7,0,0,"(47, 0.015, 0.15)"
172,90,50,29,13,6601.0,21,6541.5,21,1204.0,14,0,0,"(47, 0.015, 0.15)"
173,86,54,30,13,6639.5,21,6580.0,21,1200.5,7,0,0,"(47, 0.015, 0.15)"
174,90,50,29,13,6678.0,21,6618.5,21,1218.0,14,0,0,"(47, 0.015, 0.15)"
175,86,54,30,13,6716.5,21,6657.0,21,1214.5,7,0,0,"(47, 0.015, 0.15)"
176,90,50,29,13,6755.0,21,6695.5,21,1232.0,14,0,0,"(47, 0.015, 0.15)"
177,86,54,30,13,6793.5,21,6734.0,21,1228.5,7,0,0,"(47, 0.015, 0.15)"
178,90,50,29,13,6832.0,21,6772.5,21,1246.0,14,0,0,"(47, 0.015, 0.15)"
179,86,54,30,13,6870.5,21,6811.0,21,1242.5,7,0,0,"(47, 0.015, 0.15)"
180,90,50,29,13,6909.0,21,6849.5,21,1260.0,14,0,0,"(47, 0.015, 0.15)"
181,86,54,30,13,6947.5,21,6888.0,21,1256.5,7,0,0,"(47, 0.015, 0.15)"
182,90,50,29,13,6986.0,21,6926.5,21,1274.0,14,0,0,"(47, 0.015, 0.15)"
183,85,55,29,13,7024.5,21,6965.0,21,1270.5,7,0,0,"(47, 0.015, 0.15)"
184,90,50,29,13,7063.0,21,7003.5,21,1288.0,14,0,0,"(47, 0.015, 0.15)"
185,86,54,30,13,7101.5,21,7042.0,21,1284.5,7,0,0,"(47, 0.015, 0.15)"
186,90,50,29,13,7140.0,21,7080.5,21,1302.0,14,0,0,"(47, 0.015, 0.15)"
187,85,55,29,13,7178.5,21,7119.0,21,1298.5,7,0,0,"(47, 0.015, 0.15)"
188,90,50,28,13,7217.0,21,7157.5,21,1316.0,14,0,0,"(47, 0.015, 0.15)"
189,84,56,29,13,7255.5,21,7196.0,21,1312.5,7,0,0,"(47, 0.015, 0.15)"
190,88,52,28,13,7294.0,21,7234.5,21,1330.0,14,0,0,"(47, 0.015, 0.15)"
191,85,55,29,13,7332.5,21,7273.0,21,1326.5,7,0,0,"(47, 0.015, 0.15)"
192,88,52,28,13,7371.0,21,7311.5,21,1344.0,14,0,0,"(47, 0.015, 0.15)"
193,85,55,29,13,7409.5,21,7350.0,21,1340.5,7,0,0,"(47, 0.015, 0.15)"
194,88,52,28,13,7448.0,21,7388.5,21,1358.0,14,0,0,"(47, 0.015, 0.15)"
195,85,55,29,13,7486.5,21,7427.0,21,1354.5,7,0,0,"(47, 0.015, 0.15)"
196,88,52,28,13,7525.0,21,7465.5,21,1372.0,14,0,0,"(47, 0.015, 0.15)"
197,85,55,29,13,7563.5,21,7504.0,21,1368.5,7,0,0,"(47, 0.015, 0.15)"
198,88,52,28,13,7602.0,21,7542.5,21,1386.0,14,0,0,"(47, 0.015, 0.15)"
199,85,55,29,13,7640.5,21,7581.0,21,1382.5,7,0,0,"(47, 0.015, 0.15)"
200,88,52,28,13,7679.0,21,7619.5,21,1400.0,14,0,0,"(47, 0.015, 0.15)"
201,85,55,29,13,7717.5,21,7658.0,21,1396.5,7,0,0,"(47, 0.015, 0.15)"
202,88,52,28,13,7756.0,21,7696.5,21,1414.0,14,0,0,"(47, 0.015, 0.15)"
203,85,55,29,13,7794.5,21,7735.0,21,1410.5,7,0,0,"(47, 0.015, 0.15)"
204,88,52,28,13,7833.0,21,7773.5,21,1428.0,14,0,0,"(47, 0.015, 0.15)"
205,85,55,29,13,7871.5,21,7812.0,21,1424.5,7,0,0,"(47, 0.015, 0.15)"
206,88,52,28,13,7910.0,21,7850.5,21,1442.0,14,0,0,"(47, 0.015, 0.15)"
207,85,55,29,13,7948.5,21,7889.0,21,1438.5,7,0,0,"(47, 0.015, 0.15)"
208,88,52,28,13,7987.0,21,7927.5,21,1456.0,14,0,0,"(47, 0.015, 0.15)"
209,85,55,29,13,8025.5,21,7966.0,21,1452.5,7,0,0,"(47, 0.015, 0.15)"
210,88,52,28,13,8064.0,21,8004.5,21,1470.0,14,0,0,"(47, 0.015, 0.15)"
211,85,55,29,13,8102.5,21,8043.0,21,1466.5,7,0,0,"(47, 0.015, 0.15)"
212,88,52,28,13,8141.0,21,8081.5,21,1484.0,14,0,0,"(47, 0.015, 0.15)"
213,85,55,29,13,8179.5,21,8120.0,21,1480.5,7,0,0,"(47, 0.015, 0.15)"
214,88,52,28,13,8218.0,21,8158.5,21,1498.0,14,0,0,"(47, 0.015, 0.15)"
215,85,55,29,13,8256.5,21,8197.0,21,1494.5,7,0,0,"(47, 0.015, 0.15)"
216,88,52,28,13,8295.0,21,8235.5,21,1512.0,14,0,0,"(47, 0.015, 0.15)"
217,85,55,29,13,8333.5,21,8274.0,21,1508.5,7,0,0,"(47, 0.015, 0.15)"
218,88,52,28,13,8372.0,21,8312.5,21,1526.0,14,0,0,"(47, 0.015, 0.15)"
219,85,55,29,13,8410.5,21,8351.0,21,1522.5,7,0,0,"(47, 0.015, 0.15)"
220,88,52,28,13,8449.0,21,8389.5,21,1540.0,14,0,0,"(47, 0.015, 0.15)"
221,85,55,29,13,8487.5,21,8428.0,21,1536.5,7,0,0,"(47, 0.015, 0.15)"
222,88,52,28,13,8526.0,21,8466.5,21,1554.0,14,0,0,"(47, 0.015, 0.15)"
223,85,55,29,13,8564.5,21,8505.0,21,1550.5,7,0,0,"(47, 0.015, 0.15)"
224,88,52,28,13,8603.0,21,8543.5,21,1568.0,14,0,0,"(47, 0.015, 0.15)"
225,85,55,29,13,8641.5,21,8582.0,21,1564.5,7,0,0,"(47, 0.015, 0.15)"
226,88,52,28,13,8680.0,21,8620.5,21,1582.0,14,0,0,"(47, 0.015, 0.15)"
227,85,55,29,13,8718.5,21,8659.0,21,1578.5,7,0,0,"(47, 0.015, 0.15)"
228,88,52,28,13,8757.0,21,8697.5,21,1596.0,14,0,0,"(47, 0.015, 0.15)"
229,85,55,29,13,8795.5,21,8736.0,21,1592.5,7,0,0,"(47, 0.015, 0.15)"
230,88,52,28,13,8834.0,21,8774.5,21,1610.0,14,0,0,"(47, 0.015, 0.15)"
231,85,55,29,13,8872.5,21,8813.0,21,1606.5,7,0,0,"(47, 0.015, 0.15)"
232,88,52,28,13,8911.0,21,8851.5,21,1624.0,14,0,0,"(47, 0.015, 0.15)"
233,85,55,29,13,8949.5,21,8890.0,21,1620.5,7,0,0,"(47, 0.015, 0.15)"
234,88,52,28,13,8988.0,21,8928.5,21,1638.0,14,0,0,"(47, 0.015, 0.15)"
235,85,55,29,13,9026.5,21,8967.0,21,1634.5,7,0,0,"(47, 0.015, 0.15)"
236,88,52,28,13,9065.0,21,9005.5,21,1652.0,14,0,0,"(47, 0.015, 0.15)"
237,85,55,29,13,9103.5,21,9044.0,21,1648.5,7,0,0,"(47, 0.015, 0.15)"
238,88,52,28,13,9142.0,21,9082.5,21,1666.0,14,0,0,"(47, 0.015, 0.15)"
239,85,55,29,13,9180.5,21,9121.0,21,1662.5,7,0,0,"(47, 0.015, 0.15)"
240,88,52,28,13,9219.0,21,9159.5,21,1680.0,14,0,0,"(47, 0.015, 0.15)"
241,85,55,29,13,9257.5,21,9198.0,21,1676.5,7,0,0,"(47, 0.015, 0.15)"
242,88,52,28,13,9296.0,21,9236.5,21,1694.0,14,0,0,"(47, 0.015, 0.15)"
243,85,55,29,13,9334.5,21,9275.0,21,1690.5,7,0,0,"(47, 0.015, 0.15)"
244,88,52,28,13,9373.0,21,9313.5,21,1708.0,14,0,0,"(47, 0.015, 0.15)"
245,85,55,29,13,9411.5,21,9352.0,21,1704.5,7,0,0,"(47, 0.015, 0.15)"
246,88,52,28,13,9450.0,21,9390.5,21,1722.0,14,0,0,"(47, 0.015, 0.15)"
247,85,55,29,13,9488.5,21,9429.0,21,1718.5,7,0,0,"(47, 0.015, 0.15)"
248,88,52,28,13,9527.0,21,9467.5,21,1736.0,14,0,0,"(47, 0.015, 0.15)"
249,85,55,29,13,9565.5,21,9506.0,21,1732.5,7,0,0,"(47, 0.015, 0.15)"
250,88,52,28,13,9604.0,21,9544.5,21,1750.0,14,0,0,"(47, 0.015, 0.15)"
251,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,"(47, 0.015, 0.15)"
252,99,41,31,13,17.5,28,17.5,28,-3.5,14,0,0,"(47, 0.015, 0.15)"
253,95,45,29,13,56.0,21,56.0,21,14.0,14,0,0,"(47, 0.015, 0.15)"
254,90,50,31,13,94.5,21,73.5,28,10.5,7,0,0,"(47, 0.015, 0.15)"
255,94,46,28,13,133.0,21,91.0,28,28.0,14,0,0,"(47, 0.015, 0.15)"
256,86,54,31,13,171.5,21,129.5,21,24.5,7,0,0,"(47, 0.015, 0.15)"
257,90,50,29,14,210.0,21,168.0,21,42.0,14,0,0,"(47, 0.015, 0.15)"
258,85,55,29,13,248.5,21,206.5,21,38.5,7,0,0,"(47, 0.015, 0.15)"
259,90,50,29,14,287.0,21,245.0,21,56.0,14,0,0,"(47, 0.015, 0.15)"
260,85,55,29,13,325.5,21,283.5,21,52.5,7,0,0,"(47, 0.015, 0.15)"
261,91,49,29,13,364.0,21,322.0,21,70.0,14,0,0,"(47, 0.015, 0.15)"
262,86,54,30,13,402.5,21,360.5,21,66.5,7,0,0,"(47, 0.015, 0.15)"
263,91,49,29,13,441.0,21,399.0,21,84.0,14,0,0,"(47, 0.015, 0.15)"
264,86,54,30,13,479.5,21,437.5,21,80.5,7,0,0,"(47, 0.015, 0.15)"
265,90,50,28,13,518.0,21,476.0,21,98.0,14,0,0,"(47, 0.015, 0.15)"
266,85,55,29,13,556.5,21,514.5,21,94.5,7,0,0,"(47, 0.015, 0.15)"
267,90,50,28,13,595.0,21,553.0,21,112.0,14,0,0,"(47, 0.015, 0.15)"
268,85,55,29,13,633.5,21,591.5,21,108.5,7,0,0,"(47, 0.015, 0.15)"
269,90,50,28,13,672.0,21,630.0,21,126.0,14,0,0,"(47, 0.015, 0.15)"
270,85,55,29,13,710.5,21,668.5,21,122.5,7,0,0,"(47, 0.015, 0.15)"
271,90,50,28,13,749.0,21,707.0,21,140.0,14,0,0,"(47, 0.015, 0.15)"
272,85,55,29,13,787.5,21,745.5,21,136.5,7,0,0,"(47, 0.015, 0.15)"
273,90,50,28,13,826.0,21,784.0,21,154.0,14,0,0,"(47, 0.015, 0.15)"
274,85,55,29,13,864.5,21,822.5,21,150.5,7,0,0,"(47, 0.015, 0.15)"
275,90,50,28,13,903.0,21,861.0,21,168.0,14,0,0,"(47, 0.015, 0.15)"
