stepcount_14,strategy_14,strat code_14,move_14,probabilities_14,utility_14,common_move_14,number_coop_14,number_defect_14,outcomes_14,u1_14,u2_14,u3_14,u4_14,m1_14,m2_14,m3_14,m4_14,uv_14,ps_14,nc_14,mutC_14,simP_14,avp1_14,avp2_14,avp3_14,avp4_14,globav_14,epsilon_14,alpha_14,mood_14
True,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'C'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",0,['C'],8,0,"{15: ['C', 'C'], 19: ['C', 'C'], 13: ['C', 'C'], 9: ['C', 'C']}",3,3,3,3,1,1,1,1,0.075,"{15: [0, 15, 'NEUTRAL'], 19: [0, 19, 'NEUTRAL'], 13: ['C', 13, 'NEUTRAL'], 9: ['C', 9, 'NEUTRAL']}",8,4,4,1.5,1.5,1.5,1.5,1.5,0.5,0.1,60.53375
2,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'C'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",12,['C'],3,1,"{15: ['C', 'C'], 19: ['C', 'C'], 13: ['C', 'C'], 9: ['C', 'C']}",6,6,6,6,1,1,1,1,0.135,"{15: ['C', 15, 'NEUTRAL'], 19: ['C', 19, 'NEUTRAL'], 13: ['C', 13, 'HIGH'], 9: ['C', 9, 'HIGH']}",3,4,8,2,2,2,2,2,0.5,0.1,72.91242584374999
3,MOODYLEARN,9,"{15: 'C', 19: 'D', 13: 'C', 9: 'C'}","{15: 0.001, 19: 0.136, 13: 0.001, 9: 0.001}",24,['C'],3,1,"{15: ['C', 'C'], 19: ['D', 'D'], 13: ['C', 'D'], 9: ['C', 'C']}",9,7,6,9,1,2,1,1,0.135,"{15: ['C', 15, 'NEUTRAL'], 19: ['D', 19, 'HIGH'], 13: ['D', 13, 'HIGH'], 9: ['C', 9, 'HIGH']}",3,2,12,2.25,1.75,1.5,2.25,1.9375,0.0001,0.1,79.63159633035207
4,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'D'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.136}",31,['C'],4,0,"{15: ['C', 'C'], 19: ['C', 'C'], 13: ['C', 'D'], 9: ['D', 'D']}",12,10,6,10,1,1,1,2,0.135,"{15: ['C', 15, 'HIGH'], 19: ['C', 19, 'HIGH'], 13: ['D', 13, 'HIGH'], 9: ['D', 9, 'HIGH']}",4,2,16,2.4,2,1.2,2,1.9,0.0001,0.1,86.41960343478723
5,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'C'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",38,['C'],4,0,"{15: ['C', 'C'], 19: ['C', 'D'], 13: ['C', 'C'], 9: ['C', 'C']}",15,10,9,13,1,1,1,1,0.135,"{15: ['C', 15, 'HIGH'], 19: ['D', 19, 'HIGH'], 13: ['C', 13, 'HIGH'], 9: ['C', 9, 'HIGH']}",4,3,20,2.5,1.6666666666666667,1.5,2.1666666666666665,1.9583333333333333,0.0001,0.1,95.22126046263679
6,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'C'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",47,['C'],4,0,"{15: ['C', 'C'], 19: ['C', 'D'], 13: ['C', 'D'], 9: ['C', 'D']}",18,10,9,13,1,1,1,1,0.135,"{15: ['C', 15, 'HIGH'], 19: ['D', 19, 'HIGH'], 13: ['D', 13, 'HIGH'], 9: ['D', 9, 'HIGH']}",4,1,24,2.5714285714285716,1.4285714285714286,1.2857142857142858,1.8571428571428572,1.7857142857142858,0.0001,0.1,98.15411077983455
7,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'C'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",50,['C'],4,0,"{15: ['C', 'C'], 19: ['C', 'D'], 13: ['C', 'C'], 9: ['C', 'D']}",21,10,12,13,1,1,1,1,0.135,"{15: ['C', 15, 'HIGH'], 19: ['D', 19, 'HIGH'], 13: ['C', 13, 'HIGH'], 9: ['D', 9, 'HIGH']}",4,2,28,2.625,1.25,1.5,1.625,1.75,0.0001,0.1,99.9989875
8,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'C'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",56,['C'],4,0,"{15: ['C', 'C'], 19: ['C', 'D'], 13: ['C', 'D'], 9: ['C', 'D']}",24,10,12,13,1,1,1,1,0.135,"{15: ['C', 15, 'HIGH'], 19: ['D', 19, 'HIGH'], 13: ['D', 13, 'HIGH'], 9: ['D', 9, 'HIGH']}",4,1,32,2.6666666666666665,1.1111111111111112,1.3333333333333333,1.4444444444444444,1.6388888888888888,0.0001,0.1,99.998939811214
9,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'C'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",59,['C'],4,0,"{15: ['C', 'C'], 19: ['C', 'D'], 13: ['C', 'C'], 9: ['C', 'D']}",27,10,15,13,1,1,1,1,0.135,"{15: ['C', 15, 'HIGH'], 19: ['D', 19, 'HIGH'], 13: ['C', 13, 'HIGH'], 9: ['D', 9, 'HIGH']}",4,2,36,2.7,1,1.5,1.3,1.625,0.0001,0.1,99.99898
10,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'C'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",65,['C'],4,0,"{15: ['C', 'C'], 19: ['C', 'D'], 13: ['C', 'D'], 9: ['C', 'D']}",30,10,15,13,1,1,1,1,0.135,"{15: ['C', 15, 'HIGH'], 19: ['D', 19, 'HIGH'], 13: ['D', 13, 'HIGH'], 9: ['D', 9, 'HIGH']}",4,1,40,2.727272727272727,0.9090909090909091,1.3636363636363635,1.1818181818181819,1.5454545454545454,0.0001,0.1,99.99892692876595
