,Cooperations,Defections,Cooperators,Defectors,TFT Performance,TFT Cooperations,VPP Performance,VPP Cooperations,WSLS Performance,WSLS Cooperations,iWSLS Performance,iWSLS Cooperations,Model Params
51,64,76,20,19,1743.0,14,1760.5,7,-343,0,0,0,"(47, 0.015, 0.95)"
52,76,64,14,20,1778.0,14,1792.0,7,-329,14,0,0,"(47, 0.015, 0.95)"
53,64,76,20,19,1813.0,14,1830.5,7,-357,0,0,0,"(47, 0.015, 0.95)"
54,76,64,14,20,1848.0,14,1862.0,7,-343,14,0,0,"(47, 0.015, 0.95)"
55,64,76,20,19,1883.0,14,1900.5,7,-371,0,0,0,"(47, 0.015, 0.95)"
56,76,64,14,20,1918.0,14,1932.0,7,-357,14,0,0,"(47, 0.015, 0.95)"
57,64,76,20,19,1953.0,14,1970.5,7,-385,0,0,0,"(47, 0.015, 0.95)"
58,76,64,14,20,1988.0,14,2002.0,7,-371,14,0,0,"(47, 0.015, 0.95)"
59,64,76,20,19,2023.0,14,2040.5,7,-399,0,0,0,"(47, 0.015, 0.95)"
60,75,65,14,20,2058.0,14,2075.5,0,-385,14,0,0,"(47, 0.015, 0.95)"
61,64,76,20,19,2093.0,14,2114.0,7,-413,0,0,0,"(47, 0.015, 0.95)"
62,76,64,14,20,2128.0,14,2145.5,7,-399,14,0,0,"(47, 0.015, 0.95)"
63,64,76,20,19,2163.0,14,2184.0,7,-427,0,0,0,"(47, 0.015, 0.95)"
64,76,64,14,20,2198.0,14,2215.5,7,-413,14,0,0,"(47, 0.015, 0.95)"
65,64,76,20,19,2233.0,14,2254.0,7,-441,0,0,0,"(47, 0.015, 0.95)"
66,76,64,14,20,2268.0,14,2285.5,7,-427,14,0,0,"(47, 0.015, 0.95)"
67,64,76,20,19,2303.0,14,2324.0,7,-455,0,0,0,"(47, 0.015, 0.95)"
68,76,64,14,20,2338.0,14,2355.5,7,-441,14,0,0,"(47, 0.015, 0.95)"
69,64,76,20,19,2373.0,14,2394.0,7,-469,0,0,0,"(47, 0.015, 0.95)"
70,76,64,14,20,2408.0,14,2425.5,7,-455,14,0,0,"(47, 0.015, 0.95)"
71,64,76,20,19,2443.0,14,2464.0,7,-483,0,0,0,"(47, 0.015, 0.95)"
72,76,64,14,20,2478.0,14,2495.5,7,-469,14,0,0,"(47, 0.015, 0.95)"
73,64,76,20,19,2513.0,14,2534.0,7,-497,0,0,0,"(47, 0.015, 0.95)"
74,76,64,14,20,2548.0,14,2565.5,7,-483,14,0,0,"(47, 0.015, 0.95)"
75,64,76,20,19,2583.0,14,2604.0,7,-511,0,0,0,"(47, 0.015, 0.95)"
76,76,64,14,20,2618.0,14,2635.5,7,-497,14,0,0,"(47, 0.015, 0.95)"
77,64,76,20,19,2653.0,14,2674.0,7,-525,0,0,0,"(47, 0.015, 0.95)"
78,76,64,14,20,2688.0,14,2705.5,7,-511,14,0,0,"(47, 0.015, 0.95)"
79,64,76,20,19,2723.0,14,2744.0,7,-539,0,0,0,"(47, 0.015, 0.95)"
80,76,64,14,20,2758.0,14,2775.5,7,-525,14,0,0,"(47, 0.015, 0.95)"
81,64,76,20,19,2793.0,14,2814.0,7,-553,0,0,0,"(47, 0.015, 0.95)"
82,76,64,14,20,2828.0,14,2845.5,7,-539,14,0,0,"(47, 0.015, 0.95)"
83,64,76,20,19,2863.0,14,2884.0,7,-567,0,0,0,"(47, 0.015, 0.95)"
84,76,64,14,20,2898.0,14,2915.5,7,-553,14,0,0,"(47, 0.015, 0.95)"
85,64,76,20,19,2933.0,14,2954.0,7,-581,0,0,0,"(47, 0.015, 0.95)"
86,76,64,14,20,2968.0,14,2985.5,7,-567,14,0,0,"(47, 0.015, 0.95)"
87,64,76,20,19,3003.0,14,3024.0,7,-595,0,0,0,"(47, 0.015, 0.95)"
88,75,65,14,20,3038.0,14,3055.5,7,-581,14,0,0,"(47, 0.015, 0.95)"
89,64,76,20,19,3073.0,14,3094.0,7,-609,0,0,0,"(47, 0.015, 0.95)"
90,76,64,14,20,3108.0,14,3125.5,7,-595,14,0,0,"(47, 0.015, 0.95)"
91,64,76,20,19,3143.0,14,3164.0,7,-623,0,0,0,"(47, 0.015, 0.95)"
92,76,64,14,20,3178.0,14,3195.5,7,-609,14,0,0,"(47, 0.015, 0.95)"
93,64,76,20,19,3213.0,14,3234.0,7,-637,0,0,0,"(47, 0.015, 0.95)"
94,76,64,14,20,3248.0,14,3265.5,7,-623,14,0,0,"(47, 0.015, 0.95)"
95,64,76,20,19,3283.0,14,3304.0,7,-651,0,0,0,"(47, 0.015, 0.95)"
96,76,64,14,20,3318.0,14,3335.5,7,-637,14,0,0,"(47, 0.015, 0.95)"
97,64,76,20,19,3353.0,14,3374.0,7,-665,0,0,0,"(47, 0.015, 0.95)"
98,76,64,14,20,3388.0,14,3405.5,7,-651,14,0,0,"(47, 0.015, 0.95)"
99,64,76,20,19,3423.0,14,3444.0,7,-679,0,0,0,"(47, 0.015, 0.95)"
100,76,64,14,20,3458.0,14,3475.5,7,-665,14,0,0,"(47, 0.015, 0.95)"
101,64,76,20,19,3493.0,14,3514.0,7,-693,0,0,0,"(47, 0.015, 0.95)"
102,76,64,14,20,3528.0,14,3545.5,7,-679,14,0,0,"(47, 0.015, 0.95)"
103,64,76,20,19,3563.0,14,3584.0,7,-707,0,0,0,"(47, 0.015, 0.95)"
104,76,64,14,20,3598.0,14,3615.5,7,-693,14,0,0,"(47, 0.015, 0.95)"
105,64,76,20,19,3633.0,14,3654.0,7,-721,0,0,0,"(47, 0.015, 0.95)"
106,76,64,14,20,3668.0,14,3685.5,7,-707,14,0,0,"(47, 0.015, 0.95)"
107,64,76,20,19,3703.0,14,3724.0,7,-735,0,0,0,"(47, 0.015, 0.95)"
108,76,64,14,20,3738.0,14,3755.5,7,-721,14,0,0,"(47, 0.015, 0.95)"
109,64,76,20,19,3773.0,14,3794.0,7,-749,0,0,0,"(47, 0.015, 0.95)"
110,76,64,14,20,3808.0,14,3825.5,7,-735,14,0,0,"(47, 0.015, 0.95)"
111,64,76,20,19,3843.0,14,3864.0,7,-763,0,0,0,"(47, 0.015, 0.95)"
112,76,64,14,20,3878.0,14,3895.5,7,-749,14,0,0,"(47, 0.015, 0.95)"
113,64,76,20,19,3913.0,14,3934.0,7,-777,0,0,0,"(47, 0.015, 0.95)"
114,76,64,14,20,3948.0,14,3965.5,7,-763,14,0,0,"(47, 0.015, 0.95)"
115,64,76,20,19,3983.0,14,4004.0,7,-791,0,0,0,"(47, 0.015, 0.95)"
116,76,64,14,20,4018.0,14,4035.5,7,-777,14,0,0,"(47, 0.015, 0.95)"
117,64,76,20,19,4053.0,14,4074.0,7,-805,0,0,0,"(47, 0.015, 0.95)"
118,76,64,14,20,4088.0,14,4105.5,7,-791,14,0,0,"(47, 0.015, 0.95)"
119,64,76,20,19,4123.0,14,4144.0,7,-819,0,0,0,"(47, 0.015, 0.95)"
120,76,64,14,20,4158.0,14,4175.5,7,-805,14,0,0,"(47, 0.015, 0.95)"
121,64,76,20,19,4193.0,14,4214.0,7,-833,0,0,0,"(47, 0.015, 0.95)"
122,76,64,14,20,4228.0,14,4245.5,7,-819,14,0,0,"(47, 0.015, 0.95)"
123,64,76,20,19,4263.0,14,4284.0,7,-847,0,0,0,"(47, 0.015, 0.95)"
124,76,64,14,20,4298.0,14,4315.5,7,-833,14,0,0,"(47, 0.015, 0.95)"
125,64,76,20,19,4333.0,14,4354.0,7,-861,0,0,0,"(47, 0.015, 0.95)"
126,76,64,14,20,4368.0,14,4385.5,7,-847,14,0,0,"(47, 0.015, 0.95)"
127,64,76,20,19,4403.0,14,4424.0,7,-875,0,0,0,"(47, 0.015, 0.95)"
128,76,64,14,20,4438.0,14,4455.5,7,-861,14,0,0,"(47, 0.015, 0.95)"
129,64,76,20,19,4473.0,14,4494.0,7,-889,0,0,0,"(47, 0.015, 0.95)"
130,76,64,14,20,4508.0,14,4525.5,7,-875,14,0,0,"(47, 0.015, 0.95)"
131,64,76,20,19,4543.0,14,4564.0,7,-903,0,0,0,"(47, 0.015, 0.95)"
132,76,64,14,20,4578.0,14,4595.5,7,-889,14,0,0,"(47, 0.015, 0.95)"
133,64,76,20,19,4613.0,14,4634.0,7,-917,0,0,0,"(47, 0.015, 0.95)"
134,76,64,14,20,4648.0,14,4665.5,7,-903,14,0,0,"(47, 0.015, 0.95)"
135,64,76,20,19,4683.0,14,4704.0,7,-931,0,0,0,"(47, 0.015, 0.95)"
136,76,64,14,20,4718.0,14,4735.5,7,-917,14,0,0,"(47, 0.015, 0.95)"
137,64,76,20,19,4753.0,14,4774.0,7,-945,0,0,0,"(47, 0.015, 0.95)"
138,76,64,14,20,4788.0,14,4805.5,7,-931,14,0,0,"(47, 0.015, 0.95)"
139,64,76,20,19,4823.0,14,4844.0,7,-959,0,0,0,"(47, 0.015, 0.95)"
140,76,64,14,20,4858.0,14,4875.5,7,-945,14,0,0,"(47, 0.015, 0.95)"
141,64,76,20,19,4893.0,14,4914.0,7,-973,0,0,0,"(47, 0.015, 0.95)"
142,76,64,14,20,4928.0,14,4945.5,7,-959,14,0,0,"(47, 0.015, 0.95)"
143,64,76,20,19,4963.0,14,4984.0,7,-987,0,0,0,"(47, 0.015, 0.95)"
144,76,64,14,20,4998.0,14,5015.5,7,-973,14,0,0,"(47, 0.015, 0.95)"
145,64,76,20,19,5033.0,14,5054.0,7,-1001,0,0,0,"(47, 0.015, 0.95)"
146,76,64,14,20,5068.0,14,5085.5,7,-987,14,0,0,"(47, 0.015, 0.95)"
147,64,76,20,19,5103.0,14,5124.0,7,-1015,0,0,0,"(47, 0.015, 0.95)"
148,76,64,14,20,5138.0,14,5155.5,7,-1001,14,0,0,"(47, 0.015, 0.95)"
149,64,76,20,19,5173.0,14,5194.0,7,-1029,0,0,0,"(47, 0.015, 0.95)"
150,76,64,14,20,5208.0,14,5225.5,7,-1015,14,0,0,"(47, 0.015, 0.95)"
151,64,76,20,19,5243.0,14,5264.0,7,-1043,0,0,0,"(47, 0.015, 0.95)"
152,76,64,14,20,5278.0,14,5295.5,7,-1029,14,0,0,"(47, 0.015, 0.95)"
153,64,76,20,19,5313.0,14,5334.0,7,-1057,0,0,0,"(47, 0.015, 0.95)"
154,76,64,14,20,5348.0,14,5365.5,7,-1043,14,0,0,"(47, 0.015, 0.95)"
155,64,76,20,19,5383.0,14,5404.0,7,-1071,0,0,0,"(47, 0.015, 0.95)"
156,76,64,14,20,5418.0,14,5435.5,7,-1057,14,0,0,"(47, 0.015, 0.95)"
157,64,76,20,19,5453.0,14,5474.0,7,-1085,0,0,0,"(47, 0.015, 0.95)"
158,76,64,14,20,5488.0,14,5505.5,7,-1071,14,0,0,"(47, 0.015, 0.95)"
159,64,76,20,19,5523.0,14,5544.0,7,-1099,0,0,0,"(47, 0.015, 0.95)"
160,76,64,14,20,5558.0,14,5575.5,7,-1085,14,0,0,"(47, 0.015, 0.95)"
161,64,76,20,19,5593.0,14,5614.0,7,-1113,0,0,0,"(47, 0.015, 0.95)"
162,76,64,14,20,5628.0,14,5645.5,7,-1099,14,0,0,"(47, 0.015, 0.95)"
163,64,76,20,19,5663.0,14,5684.0,7,-1127,0,0,0,"(47, 0.015, 0.95)"
164,76,64,14,20,5698.0,14,5715.5,7,-1113,14,0,0,"(47, 0.015, 0.95)"
165,64,76,20,19,5733.0,14,5754.0,7,-1141,0,0,0,"(47, 0.015, 0.95)"
166,76,64,14,20,5768.0,14,5785.5,7,-1127,14,0,0,"(47, 0.015, 0.95)"
167,64,76,20,19,5803.0,14,5824.0,7,-1155,0,0,0,"(47, 0.015, 0.95)"
168,76,64,14,20,5838.0,14,5855.5,7,-1141,14,0,0,"(47, 0.015, 0.95)"
169,64,76,20,19,5873.0,14,5894.0,7,-1169,0,0,0,"(47, 0.015, 0.95)"
170,76,64,14,20,5908.0,14,5925.5,7,-1155,14,0,0,"(47, 0.015, 0.95)"
171,64,76,20,19,5943.0,14,5964.0,7,-1183,0,0,0,"(47, 0.015, 0.95)"
172,76,64,14,20,5978.0,14,5995.5,7,-1169,14,0,0,"(47, 0.015, 0.95)"
173,64,76,20,19,6013.0,14,6034.0,7,-1197,0,0,0,"(47, 0.015, 0.95)"
174,76,64,14,20,6048.0,14,6065.5,7,-1183,14,0,0,"(47, 0.015, 0.95)"
175,64,76,20,19,6083.0,14,6104.0,7,-1211,0,0,0,"(47, 0.015, 0.95)"
176,76,64,14,20,6118.0,14,6135.5,7,-1197,14,0,0,"(47, 0.015, 0.95)"
177,64,76,20,19,6153.0,14,6174.0,7,-1225,0,0,0,"(47, 0.015, 0.95)"
178,76,64,14,20,6188.0,14,6205.5,7,-1211,14,0,0,"(47, 0.015, 0.95)"
179,64,76,20,19,6223.0,14,6244.0,7,-1239,0,0,0,"(47, 0.015, 0.95)"
180,76,64,14,20,6258.0,14,6275.5,7,-1225,14,0,0,"(47, 0.015, 0.95)"
181,64,76,20,19,6293.0,14,6314.0,7,-1253,0,0,0,"(47, 0.015, 0.95)"
182,76,64,14,20,6328.0,14,6345.5,7,-1239,14,0,0,"(47, 0.015, 0.95)"
183,64,76,20,19,6363.0,14,6384.0,7,-1267,0,0,0,"(47, 0.015, 0.95)"
184,76,64,14,20,6398.0,14,6415.5,7,-1253,14,0,0,"(47, 0.015, 0.95)"
185,64,76,20,19,6433.0,14,6454.0,7,-1281,0,0,0,"(47, 0.015, 0.95)"
186,76,64,14,20,6468.0,14,6485.5,7,-1267,14,0,0,"(47, 0.015, 0.95)"
187,64,76,20,19,6503.0,14,6524.0,7,-1295,0,0,0,"(47, 0.015, 0.95)"
188,76,64,14,20,6538.0,14,6555.5,7,-1281,14,0,0,"(47, 0.015, 0.95)"
189,64,76,20,19,6573.0,14,6594.0,7,-1309,0,0,0,"(47, 0.015, 0.95)"
190,76,64,14,20,6608.0,14,6625.5,7,-1295,14,0,0,"(47, 0.015, 0.95)"
191,64,76,20,19,6643.0,14,6664.0,7,-1323,0,0,0,"(47, 0.015, 0.95)"
192,76,64,14,20,6678.0,14,6695.5,7,-1309,14,0,0,"(47, 0.015, 0.95)"
193,64,76,20,19,6713.0,14,6734.0,7,-1337,0,0,0,"(47, 0.015, 0.95)"
194,76,64,14,20,6748.0,14,6765.5,7,-1323,14,0,0,"(47, 0.015, 0.95)"
195,64,76,20,19,6783.0,14,6804.0,7,-1351,0,0,0,"(47, 0.015, 0.95)"
196,76,64,14,20,6818.0,14,6835.5,7,-1337,14,0,0,"(47, 0.015, 0.95)"
197,64,76,20,19,6853.0,14,6874.0,7,-1365,0,0,0,"(47, 0.015, 0.95)"
198,76,64,14,20,6888.0,14,6905.5,7,-1351,14,0,0,"(47, 0.015, 0.95)"
199,64,76,20,19,6923.0,14,6944.0,7,-1379,0,0,0,"(47, 0.015, 0.95)"
200,76,64,14,20,6958.0,14,6975.5,7,-1365,14,0,0,"(47, 0.015, 0.95)"
201,64,76,20,19,6993.0,14,7014.0,7,-1393,0,0,0,"(47, 0.015, 0.95)"
202,76,64,14,20,7028.0,14,7045.5,7,-1379,14,0,0,"(47, 0.015, 0.95)"
203,64,76,20,19,7063.0,14,7084.0,7,-1407,0,0,0,"(47, 0.015, 0.95)"
204,76,64,14,20,7098.0,14,7115.5,7,-1393,14,0,0,"(47, 0.015, 0.95)"
205,64,76,20,19,7133.0,14,7154.0,7,-1421,0,0,0,"(47, 0.015, 0.95)"
206,76,64,14,20,7168.0,14,7185.5,7,-1407,14,0,0,"(47, 0.015, 0.95)"
207,64,76,20,19,7203.0,14,7224.0,7,-1435,0,0,0,"(47, 0.015, 0.95)"
208,76,64,14,20,7238.0,14,7255.5,7,-1421,14,0,0,"(47, 0.015, 0.95)"
209,64,76,20,19,7273.0,14,7294.0,7,-1449,0,0,0,"(47, 0.015, 0.95)"
210,76,64,14,20,7308.0,14,7325.5,7,-1435,14,0,0,"(47, 0.015, 0.95)"
211,64,76,20,19,7343.0,14,7364.0,7,-1463,0,0,0,"(47, 0.015, 0.95)"
212,76,64,14,20,7378.0,14,7395.5,7,-1449,14,0,0,"(47, 0.015, 0.95)"
213,64,76,20,19,7413.0,14,7434.0,7,-1477,0,0,0,"(47, 0.015, 0.95)"
214,76,64,14,20,7448.0,14,7465.5,7,-1463,14,0,0,"(47, 0.015, 0.95)"
215,64,76,20,19,7483.0,14,7504.0,7,-1491,0,0,0,"(47, 0.015, 0.95)"
216,76,64,14,20,7518.0,14,7535.5,7,-1477,14,0,0,"(47, 0.015, 0.95)"
217,64,76,20,19,7553.0,14,7574.0,7,-1505,0,0,0,"(47, 0.015, 0.95)"
218,76,64,14,20,7588.0,14,7605.5,7,-1491,14,0,0,"(47, 0.015, 0.95)"
219,64,76,20,19,7623.0,14,7644.0,7,-1519,0,0,0,"(47, 0.015, 0.95)"
220,76,64,14,20,7658.0,14,7675.5,7,-1505,14,0,0,"(47, 0.015, 0.95)"
221,64,76,20,19,7693.0,14,7714.0,7,-1533,0,0,0,"(47, 0.015, 0.95)"
222,76,64,14,20,7728.0,14,7745.5,7,-1519,14,0,0,"(47, 0.015, 0.95)"
223,64,76,20,19,7763.0,14,7784.0,7,-1547,0,0,0,"(47, 0.015, 0.95)"
224,76,64,14,20,7798.0,14,7815.5,7,-1533,14,0,0,"(47, 0.015, 0.95)"
225,64,76,20,19,7833.0,14,7854.0,7,-1561,0,0,0,"(47, 0.015, 0.95)"
226,76,64,14,20,7868.0,14,7885.5,7,-1547,14,0,0,"(47, 0.015, 0.95)"
227,64,76,20,19,7903.0,14,7924.0,7,-1575,0,0,0,"(47, 0.015, 0.95)"
228,76,64,14,20,7938.0,14,7955.5,7,-1561,14,0,0,"(47, 0.015, 0.95)"
229,64,76,20,19,7973.0,14,7994.0,7,-1589,0,0,0,"(47, 0.015, 0.95)"
230,76,64,14,20,8008.0,14,8025.5,7,-1575,14,0,0,"(47, 0.015, 0.95)"
231,64,76,20,19,8043.0,14,8064.0,7,-1603,0,0,0,"(47, 0.015, 0.95)"
232,76,64,14,20,8078.0,14,8095.5,7,-1589,14,0,0,"(47, 0.015, 0.95)"
233,64,76,20,19,8113.0,14,8134.0,7,-1617,0,0,0,"(47, 0.015, 0.95)"
234,75,65,14,21,8148.0,14,8165.5,7,-1603,14,0,0,"(47, 0.015, 0.95)"
235,64,76,20,19,8183.0,14,8204.0,7,-1631,0,0,0,"(47, 0.015, 0.95)"
236,76,64,14,20,8218.0,14,8235.5,7,-1617,14,0,0,"(47, 0.015, 0.95)"
237,64,76,20,19,8253.0,14,8274.0,7,-1645,0,0,0,"(47, 0.015, 0.95)"
238,76,64,14,20,8288.0,14,8305.5,7,-1631,14,0,0,"(47, 0.015, 0.95)"
239,64,76,20,19,8323.0,14,8344.0,7,-1659,0,0,0,"(47, 0.015, 0.95)"
240,76,64,14,20,8358.0,14,8375.5,7,-1645,14,0,0,"(47, 0.015, 0.95)"
241,64,76,20,19,8393.0,14,8414.0,7,-1673,0,0,0,"(47, 0.015, 0.95)"
242,76,64,14,20,8428.0,14,8445.5,7,-1659,14,0,0,"(47, 0.015, 0.95)"
243,64,76,20,19,8463.0,14,8484.0,7,-1687,0,0,0,"(47, 0.015, 0.95)"
244,76,64,14,20,8498.0,14,8515.5,7,-1673,14,0,0,"(47, 0.015, 0.95)"
245,64,76,20,19,8533.0,14,8554.0,7,-1701,0,0,0,"(47, 0.015, 0.95)"
246,76,64,14,20,8568.0,14,8585.5,7,-1687,14,0,0,"(47, 0.015, 0.95)"
247,64,76,20,19,8603.0,14,8624.0,7,-1715,0,0,0,"(47, 0.015, 0.95)"
248,76,64,14,20,8638.0,14,8655.5,7,-1701,14,0,0,"(47, 0.015, 0.95)"
249,64,76,20,19,8673.0,14,8694.0,7,-1729,0,0,0,"(47, 0.015, 0.95)"
250,76,64,14,20,8708.0,14,8725.5,7,-1715,14,0,0,"(47, 0.015, 0.95)"
