stepcount_10,strategy_10,strat code_10,move_10,probabilities_10,utility_10,common_move_10,number_coop_10,number_defect_10,outcomes_10,u1_10,u2_10,u3_10,u4_10,m1_10,m2_10,m3_10,m4_10,uv_10,ps_10,nc_10,mutC_10,simP_10,avp1_10,avp2_10,avp3_10,avp4_10,globav_10,epsilon_10,alpha_10,mood_10
True,MOODYLEARN,9,"{15: 'C', 9: 'C', 5: 'C'}","{15: 0.020000000000000018, 9: 0.020000000000000018, 5: 0.020000000000000018}",0,['C'],6,0,"{15: ['C', 'C'], 9: ['C', 'C'], 5: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{15: [0, 15, 'NEUTRAL'], 9: ['C', 9, 'NEUTRAL'], 5: ['C', 5, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,58.25
2,MOODYLEARN,9,"{15: 'C', 9: 'C', 5: 'C'}","{15: 0.001, 9: 0.001, 5: 0.001}",9,['C'],2,1,"{15: ['C', 'C'], 9: ['C', 'C'], 5: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{15: ['C', 15, 'NEUTRAL'], 9: ['C', 9, 'HIGH'], 5: ['C', 5, 'NEUTRAL']}",2,3,6,2,2,2,None,2,0.5,0.1,67.45875000000001
3,MOODYLEARN,9,"{15: 'C', 9: 'C', 5: 'D'}","{15: 0.001, 9: 0.001, 5: 0.106}",18,['C'],0,3,"{15: ['C', 'C'], 9: ['C', 'C'], 5: ['D', 'D']}",9,9,7,None,1,1,2,None,0.105,"{15: ['C', 15, 'NEUTRAL'], 9: ['C', 9, 'HIGH'], 5: ['D', 5, 'NEUTRAL']}",0,2,9,2.25,2.25,1.75,None,2.0833333333333335,0.5,0.1,74.54010312500002
4,MOODYLEARN,9,"{15: 'D', 9: 'D', 5: 'D'}","{15: 0.001, 9: 0.001, 5: 0.001}",25,['D'],2,1,"{15: ['D', 'C'], 9: ['D', 'C'], 5: ['D', 'C']}",14,14,12,None,2,2,2,None,0.105,"{15: ['C', 15, 'HIGH'], 9: ['C', 9, 'HIGH'], 5: ['C', 5, 'NEUTRAL']}",2,0,12,2.8,2.8,2.4,None,2.6666666666666665,0.0001,0.1,90.03449791991204
5,MOODYLEARN,9,"{15: 'C', 9: 'C', 5: 'D'}","{15: 0.001, 9: 0.001, 5: 0.106}",40,['C'],1,2,"{15: ['C', 'C'], 9: ['C', 'C'], 5: ['D', 'D']}",17,17,13,None,1,1,2,None,0.105,"{15: ['C', 15, 'HIGH'], 9: ['C', 9, 'HIGH'], 5: ['D', 5, 'NEUTRAL']}",1,2,15,2.8333333333333335,2.8333333333333335,2.1666666666666665,None,2.611111111111111,0.0001,0.1,97.22637363090887
6,MOODYLEARN,9,"{15: 'C', 9: 'D', 5: 'D'}","{15: 0.001, 9: 0.001, 5: 0.001}",47,['D'],3,0,"{15: ['C', 'C'], 9: ['D', 'C'], 5: ['D', 'C']}",20,22,18,None,1,2,2,None,0.105,"{15: ['C', 15, 'HIGH'], 9: ['C', 9, 'HIGH'], 5: ['C', 5, 'HIGH']}",3,1,18,2.857142857142857,3.142857142857143,2.5714285714285716,None,2.857142857142857,0.0001,0.1,99.999
7,MOODYLEARN,9,"{15: 'C', 9: 'C', 5: 'C'}","{15: 0.001, 9: 0.001, 5: 0.001}",60,['C'],2,1,"{15: ['C', 'C'], 9: ['C', 'C'], 5: ['C', 'D']}",23,25,18,None,1,1,1,None,0.105,"{15: ['C', 15, 'HIGH'], 9: ['C', 9, 'HIGH'], 5: ['D', 5, 'HIGH']}",2,2,21,2.875,3.125,2.25,None,2.75,0.0001,0.1,99.999
8,MOODYLEARN,9,"{15: 'C', 9: 'D', 5: 'C'}","{15: 0.001, 9: 0.001, 5: 0.001}",66,['C'],3,0,"{15: ['C', 'C'], 9: ['D', 'C'], 5: ['C', 'C']}",26,30,21,None,1,2,1,None,0.105,"{15: ['C', 15, 'HIGH'], 9: ['C', 9, 'HIGH'], 5: ['C', 5, 'HIGH']}",3,2,24,2.888888888888889,3.3333333333333335,2.3333333333333335,None,2.851851851851852,0.0001,0.1,99.999
9,MOODYLEARN,9,"{15: 'C', 9: 'C', 5: 'C'}","{15: 0.001, 9: 0.001, 5: 0.001}",77,['C'],2,1,"{15: ['C', 'C'], 9: ['C', 'C'], 5: ['C', 'D']}",29,33,21,None,1,1,1,None,0.105,"{15: ['C', 15, 'HIGH'], 9: ['C', 9, 'HIGH'], 5: ['D', 5, 'HIGH']}",2,2,27,2.9,3.3,2.1,None,2.7666666666666666,0.0001,0.1,99.999
10,MOODYLEARN,9,"{15: 'C', 9: 'D', 5: 'C'}","{15: 0.001, 9: 0.001, 5: 0.001}",83,['C'],2,1,"{15: ['C', 'C'], 9: ['D', 'C'], 5: ['C', 'C']}",32,38,24,None,1,2,1,None,0.105,"{15: ['C', 15, 'HIGH'], 9: ['C', 9, 'HIGH'], 5: ['C', 5, 'HIGH']}",2,2,30,2.909090909090909,3.4545454545454546,2.1818181818181817,None,2.8484848484848486,0.0001,0.1,99.999
