stepcount_1,strategy_1,strat code_1,move_1,probabilities_1,utility_1,common_move_1,number_coop_1,number_defect_1,outcomes_1,u1_1,u2_1,u3_1,u4_1,m1_1,m2_1,m3_1,m4_1,uv_1,ps_1,nc_1,mutC_1,simP_1,avp1_1,avp2_1,avp3_1,avp4_1,globav_1,epsilon_1,alpha_1,mood_1
True,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.065, 6: 0.065}",0,['C'],4,0,"{2: ['C', 'C'], 6: ['C', 'C']}",3,3,None,None,1,1,None,None,0.045,"{2: [0, 2, 'NEUTRAL'], 6: [0, 6, 'NEUTRAL']}",4,2,2,1.5,1.5,None,None,1.5,0.5,0.1,54.53375
2,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",6,['C'],1,1,"{2: ['C', 'C'], 6: ['C', 'C']}",6,6,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'NEUTRAL'], 6: ['C', 6, 'NEUTRAL']}",1,2,4,2,2,None,None,2,0.5,0.1,60.97227584375
3,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.001, 6: 0.001}",12,Eq,2,0,"{2: ['D', 'C'], 6: ['C', 'C']}",11,9,None,None,2,1,None,None,0.075,"{2: ['C', 2, 'NEUTRAL'], 6: ['C', 6, 'NEUTRAL']}",2,1,6,2.75,2.25,None,None,2.5,0.5,0.1,69.34932131548457
4,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",20,['C'],2,0,"{2: ['C', 'C'], 6: ['C', 'C']}",14,12,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,2,8,2.8,2.4,None,None,2.5999999999999996,0.5,0.1,75.7886584681757
5,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",26,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",14,15,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,10,2.3333333333333335,2.5,None,None,2.416666666666667,0.5,0.1,78.94186783738908
6,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",29,['C'],2,0,"{2: ['C', 'C'], 6: ['C', 'C']}",17,18,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,2,12,2.4285714285714284,2.5714285714285716,None,None,2.5,0.5,0.1,84.97480754192394
7,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",35,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",17,21,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,14,2.125,2.625,None,None,2.375,0.5,0.1,87.93726899588128
8,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",38,['C'],1,1,"{2: ['C', 'D'], 6: ['C', 'C']}",17,24,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",1,1,16,1.8888888888888888,2.6666666666666665,None,None,2.2777777777777777,0.0001,0.1,90.83846489745183
9,MOODYLEARN,9,"{2: 'D', 6: 'C'}","{2: 0.076, 6: 0.001}",41,Eq,2,0,"{2: ['D', 'D'], 6: ['C', 'C']}",18,27,None,None,2,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,18,1.8,2.7,None,None,2.25,0.0001,0.1,94.7312836340625
10,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",45,['C'],2,0,"{2: ['C', 'C'], 6: ['C', 'C']}",21,30,None,None,1,1,None,None,0.075,"{2: ['C', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,2,20,1.9090909090909092,2.727272727272727,None,None,2.3181818181818183,0.0001,0.1,99.999
11,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",51,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,33,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,22,1.75,2.75,None,None,2.25,0.0001,0.1,99.999
12,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",54,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,36,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,24,1.6153846153846154,2.769230769230769,None,None,2.1923076923076925,0.0001,0.1,99.999
13,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",57,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,39,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,26,1.5,2.7857142857142856,None,None,2.142857142857143,0.0001,0.1,99.999
14,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",60,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,42,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,28,1.4,2.8,None,None,2.0999999999999996,0.0001,0.1,99.999
15,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",63,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,45,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,30,1.3125,2.8125,None,None,2.0625,0.0001,0.1,99.999
16,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",66,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,48,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,32,1.2352941176470589,2.823529411764706,None,None,2.0294117647058822,0.0001,0.1,99.999
17,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",69,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,51,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,34,1.1666666666666667,2.8333333333333335,None,None,2.0,0.0001,0.1,99.999
18,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",72,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,54,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,36,1.105263157894737,2.8421052631578947,None,None,1.973684210526316,0.0001,0.1,99.999
19,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",75,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,57,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,38,1.05,2.85,None,None,1.9500000000000002,0.0001,0.1,99.999
20,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",78,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,60,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,40,1,2.857142857142857,None,None,1.9285714285714286,0.0001,0.1,99.999
21,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",81,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,63,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,42,0.9545454545454546,2.8636363636363638,None,None,1.9090909090909092,0.0001,0.1,99.999
22,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",84,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,66,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,44,0.9130434782608695,2.869565217391304,None,None,1.891304347826087,0.0001,0.1,99.999
23,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",87,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,69,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,46,0.875,2.875,None,None,1.875,0.0001,0.1,99.999
24,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",90,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,72,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,48,0.84,2.88,None,None,1.8599999999999999,0.0001,0.1,99.999
25,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",93,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,75,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,50,0.8076923076923077,2.8846153846153846,None,None,1.8461538461538463,0.0001,0.1,99.999
26,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",96,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,78,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,52,0.7777777777777778,2.888888888888889,None,None,1.8333333333333333,0.0001,0.1,99.999
27,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",99,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,81,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,54,0.75,2.892857142857143,None,None,1.8214285714285714,0.0001,0.1,99.999
28,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",102,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,84,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,56,0.7241379310344828,2.896551724137931,None,None,1.8103448275862069,0.0001,0.1,99.999
29,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",105,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,87,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,58,0.7,2.9,None,None,1.7999999999999998,0.0001,0.1,99.999
30,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",108,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,90,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,60,0.6774193548387096,2.903225806451613,None,None,1.7903225806451613,0.0001,0.1,99.999
31,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",111,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,93,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,62,0.65625,2.90625,None,None,1.78125,0.0001,0.1,99.999
32,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",114,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,96,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,64,0.6363636363636364,2.909090909090909,None,None,1.7727272727272727,0.0001,0.1,99.999
33,MOODYLEARN,9,"{2: 'C', 6: 'C'}","{2: 0.001, 6: 0.001}",117,['C'],2,0,"{2: ['C', 'D'], 6: ['C', 'C']}",21,99,None,None,1,1,None,None,0.075,"{2: ['D', 2, 'HIGH'], 6: ['C', 6, 'HIGH']}",2,1,66,0.6176470588235294,2.911764705882353,None,None,1.7647058823529411,0.0001,0.1,99.999
