stepcount_42,strategy_42,strat code_42,move_42,probabilities_42,utility_42,common_move_42,number_coop_42,number_defect_42,outcomes_42,p1_42,p2_42,p3_42,p4_42,u1_42,u2_42,u3_42,u4_42,m1_42,m2_42,m3_42,m4_42
True,VPP,6,"{43: 'C', 50: 'C', 41: 'D', 34: 'D'}","{43: 0.47, 50: 0.47, 41: 0.46, 34: 0.46}",0,Eq,2,2,"{43: ['C', 'C'], 50: ['C', 'C'], 41: ['D', 'C'], 34: ['D', 'C']}",0.47,0.47,0.46,0.46,1.5,1.5,2,2,1,1,2,2
2,VPP,6,"{43: 'C', 50: 'D', 41: 'C', 34: 'D'}","{43: 0.51, 50: 0.43, 41: 0.5, 34: 0.48000000000000004}",7.0,Eq,2,2,"{43: ['C', 'D'], 50: ['D', 'C'], 41: ['C', 'D'], 34: ['D', 'D']}",0.51,0.43,0.5,0.48000000000000004,-0.5,3.5,0,3,1,2,1,2
3,VPP,6,"{43: 'C', 50: 'D', 41: 'D', 34: 'C'}","{43: 0.48, 50: 0.45, 41: 0.52, 34: 0.45000000000000007}",6.0,Eq,2,2,"{43: ['C', 'C'], 50: ['D', 'D'], 41: ['D', 'D'], 34: ['C', 'C']}",0.48,0.45,0.52,0.45000000000000007,1.0,4.5,1,4.5,1,2,2,1
4,VPP,6,"{43: 'C', 50: 'D', 41: 'D', 34: 'C'}","{43: 0.52, 50: 0.41000000000000003, 41: 0.48000000000000004, 34: 0.42000000000000004}",11.0,Eq,2,2,"{43: ['C', 'D'], 50: ['D', 'C'], 41: ['D', 'C'], 34: ['C', 'C']}",0.52,0.41000000000000003,0.48000000000000004,0.42000000000000004,-1.0,6.5,3,6.0,1,2,2,1
5,VPP,6,"{43: 'D', 50: 'C', 41: 'D', 34: 'D'}","{43: 0.48000000000000004, 50: 0.45, 41: 0.5, 34: 0.38000000000000006}",14.5,['D'],1,3,"{43: ['D', 'C'], 50: ['C', 'D'], 41: ['D', 'D'], 34: ['D', 'C']}",0.48000000000000004,0.45,0.5,0.38000000000000006,1.0,4.5,4,8.0,2,1,2,2
6,VPP,6,"{43: 'D', 50: 'D', 41: 'D', 34: 'C'}","{43: 0.5, 50: 0.47000000000000003, 41: 0.46, 34: 0.42000000000000004}",17.5,['D'],1,3,"{43: ['D', 'D'], 50: ['D', 'D'], 41: ['D', 'C'], 34: ['C', 'D']}",0.5,0.47000000000000003,0.46,0.42000000000000004,2.0,5.5,6,6.0,2,2,2,1
7,VPP,6,"{43: 'D', 50: 'D', 41: 'D', 34: 'D'}","{43: 0.52, 50: 0.43000000000000005, 41: 0.48000000000000004, 34: 0.44000000000000006}",19.5,['D'],0,4,"{43: ['D', 'D'], 50: ['D', 'C'], 41: ['D', 'D'], 34: ['D', 'D']}",0.52,0.43000000000000005,0.48000000000000004,0.44000000000000006,3.0,7.5,7,7.0,2,2,2,2
8,VPP,6,"{43: 'D', 50: 'C', 41: 'D', 34: 'C'}","{43: 0.48000000000000004, 50: 0.47000000000000003, 41: 0.44000000000000006, 34: 0.41000000000000003}",24.5,Eq,2,2,"{43: ['D', 'C'], 50: ['C', 'D'], 41: ['D', 'C'], 34: ['C', 'C']}",0.48000000000000004,0.47000000000000003,0.44000000000000006,0.41000000000000003,5.0,5.5,9,8.5,2,1,2,1
9,VPP,6,"{43: 'C', 50: 'C', 41: 'C', 34: 'C'}","{43: 0.52, 50: 0.51, 41: 0.48000000000000004, 34: 0.38}",28.0,['C'],4,0,"{43: ['C', 'D'], 50: ['C', 'D'], 41: ['C', 'D'], 34: ['C', 'C']}",0.52,0.51,0.48000000000000004,0.38,3.0,3.5,7,10.0,1,1,1,1
10,VPP,6,"{43: 'D', 50: 'C', 41: 'C', 34: 'C'}","{43: 0.54, 50: 0.55, 41: 0.52, 34: 0.35}",23.5,['C'],3,1,"{43: ['D', 'D'], 50: ['C', 'D'], 41: ['C', 'D'], 34: ['C', 'C']}",0.54,0.55,0.52,0.35,4.0,1.5,5,11.5,2,1,1,1
11,VPP,6,"{43: 'C', 50: 'D', 41: 'C', 34: 'D'}","{43: 0.5800000000000001, 50: 0.5700000000000001, 41: 0.56, 34: 0.31}",22.0,Eq,2,2,"{43: ['C', 'D'], 50: ['D', 'D'], 41: ['C', 'D'], 34: ['D', 'C']}",0.5800000000000001,0.5700000000000001,0.56,0.31,2.0,2.5,3,13.5,1,2,1,2
12,VPP,6,"{43: 'D', 50: 'C', 41: 'C', 34: 'C'}","{43: 0.54, 50: 0.54, 41: 0.6000000000000001, 34: 0.35}",21.0,['C'],3,1,"{43: ['D', 'C'], 50: ['C', 'C'], 41: ['C', 'D'], 34: ['C', 'D']}",0.54,0.54,0.6000000000000001,0.35,4.0,4.0,1,11.5,2,1,1,1
13,VPP,6,"{43: 'C', 50: 'D', 41: 'D', 34: 'C'}","{43: 0.51, 50: 0.5, 41: 0.6200000000000001, 34: 0.38999999999999996}",20.5,Eq,2,2,"{43: ['C', 'C'], 50: ['D', 'C'], 41: ['D', 'D'], 34: ['C', 'D']}",0.51,0.5,0.6200000000000001,0.38999999999999996,5.5,6.0,2,9.5,1,2,2,1
14,VPP,6,"{43: 'D', 50: 'C', 41: 'D', 34: 'D'}","{43: 0.53, 50: 0.54, 41: 0.5800000000000001, 34: 0.41}",23.0,['D'],1,3,"{43: ['D', 'D'], 50: ['C', 'D'], 41: ['D', 'C'], 34: ['D', 'D']}",0.53,0.54,0.5800000000000001,0.41,6.5,4.0,4,10.5,2,1,2,2
15,VPP,6,"{43: 'C', 50: 'C', 41: 'D', 34: 'C'}","{43: 0.5, 50: 0.5800000000000001, 41: 0.6000000000000001, 34: 0.38}",25.0,['C'],3,1,"{43: ['C', 'C'], 50: ['C', 'D'], 41: ['D', 'D'], 34: ['C', 'C']}",0.5,0.5800000000000001,0.6000000000000001,0.38,8.0,2.0,5,12.0,1,1,2,1
16,VPP,6,"{43: 'D', 50: 'D', 41: 'D', 34: 'C'}","{43: 0.52, 50: 0.6000000000000001, 41: 0.56, 34: 0.35}",27.0,['D'],1,3,"{43: ['D', 'D'], 50: ['D', 'D'], 41: ['D', 'C'], 34: ['C', 'C']}",0.52,0.6000000000000001,0.56,0.35,9.0,3.0,7,13.5,2,2,2,1
