stepcount_25,strategy_25,strat code_25,move_25,probabilities_25,utility_25,common_move_25,number_coop_25,number_defect_25,outcomes_25,u1_25,u2_25,u3_25,u4_25,m1_25,m2_25,m3_25,m4_25,uv_25,ps_25,nc_25,mutC_25,simP_25,avp1_25,avp2_25,avp3_25,avp4_25,globav_25,epsilon_25,alpha_25,mood_25
58,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",429,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",163,274,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,116,2.76271186440678,4.6440677966101696,None,None,3.703389830508475,0.0001,0.1,99.999
59,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",437,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",166,279,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,118,2.7666666666666666,4.65,None,None,3.7083333333333335,0.0001,0.1,99.999
60,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",445,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",169,284,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,120,2.7704918032786887,4.655737704918033,None,None,3.7131147540983607,0.0001,0.1,99.999
61,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",453,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",172,289,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,122,2.774193548387097,4.661290322580645,None,None,3.717741935483871,0.0001,0.1,99.999
62,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",461,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",175,294,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,124,2.7777777777777777,4.666666666666667,None,None,3.7222222222222223,0.0001,0.1,99.999
63,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",469,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",178,299,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,126,2.78125,4.671875,None,None,3.7265625,0.0001,0.1,99.999
64,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",477,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",181,304,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,128,2.7846153846153845,4.676923076923077,None,None,3.730769230769231,0.0001,0.1,99.999
65,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",485,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",184,309,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,130,2.787878787878788,4.681818181818182,None,None,3.734848484848485,0.0001,0.1,99.999
66,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",493,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",187,314,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,132,2.791044776119403,4.686567164179104,None,None,3.7388059701492535,0.0001,0.1,99.999
67,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",501,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",190,319,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,134,2.7941176470588234,4.6911764705882355,None,None,3.7426470588235294,0.0001,0.1,99.999
68,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",509,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",193,324,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,136,2.7971014492753623,4.695652173913044,None,None,3.746376811594203,0.0001,0.1,99.999
69,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",517,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",196,329,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,138,2.8,4.7,None,None,3.75,0.0001,0.1,99.999
70,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",525,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",199,334,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,140,2.8028169014084505,4.704225352112676,None,None,3.753521126760563,0.0001,0.1,99.999
71,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",533,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",202,339,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,142,2.8055555555555554,4.708333333333333,None,None,3.756944444444444,0.0001,0.1,99.999
72,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",541,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",205,344,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,144,2.808219178082192,4.712328767123288,None,None,3.76027397260274,0.0001,0.1,99.999
73,MOODYLEARN,9,"{24: 'C', 20: 'D'}","{24: 0.001, 20: 0.001}",549,Eq,1,1,"{24: ['C', 'C'], 20: ['D', 'C']}",208,349,None,None,1,2,None,None,0.075,"{24: ['C', 24, 'HIGH'], 20: ['C', 20, 'HIGH']}",1,1,146,2.810810810810811,4.716216216216216,None,None,3.763513513513513,0.0001,0.1,99.999
