n agents,stepcount,steptime,cooperating,defecting,coop total,defect total
25,99,0.8591408729553223,1852,148,5681,2319
25,100,0.874739408493042,1871,149,5735,2345
25,101,0.8748018741607666,1889,151,5794,2366
25,102,0.8747732639312744,1908,153,5850,2390
25,103,0.8591091632843018,1926,154,5908,2412
25,104,0.8903892040252686,1945,155,5965,2435
25,105,0.8747680187225342,1963,157,6023,2457
25,106,0.8904247283935547,1982,159,6077,2483
25,107,0.8591125011444092,2000,160,6136,2504
25,108,0.8748006820678711,2019,161,6190,2530
25,109,0.8903563022613525,2037,163,6247,2553
25,110,0.8591830730438232,2056,165,6301,2579
25,111,0.8903818130493164,2074,166,6360,2600
25,112,0.8591196537017822,2093,167,6414,2626
25,113,0.8748011589050293,2111,169,6471,2649
25,114,0.8747687339782715,2130,171,6525,2675
25,115,0.859166145324707,2148,172,6584,2696
25,116,0.9060122966766357,2167,173,6638,2722
25,117,0.8747355937957764,2185,175,6695,2745
25,118,0.8591482639312744,2204,177,6749,2771
25,119,0.8903887271881104,2222,178,6808,2792
25,120,0.8747968673706055,2241,179,6862,2818
25,121,0.8903932571411133,2259,181,6919,2841
25,122,0.8591499328613281,2278,183,6973,2867
25,123,0.8591477870941162,2296,184,7032,2888
25,124,0.906008243560791,2315,185,7086,2914
25,125,0.8591470718383789,2333,187,7143,2937
25,126,0.8591499328613281,2352,189,7197,2963
25,127,0.9060084819793701,2370,190,7256,2984
25,128,0.8591489791870117,2389,191,7310,3010
25,129,0.8903927803039551,2407,193,7367,3033
25,130,0.874730110168457,2426,195,7421,3059
25,131,0.8591487407684326,2444,196,7480,3080
25,132,0.890388011932373,2463,197,7534,3106
25,133,0.8748049736022949,2481,199,7591,3129
25,134,0.890352725982666,2500,201,7645,3155
25,135,0.8591761589050293,2518,202,7704,3176
25,136,0.8747396469116211,2537,203,7758,3202
25,137,0.890418291091919,2555,205,7815,3225
25,138,0.859149694442749,2574,207,7869,3251
25,139,0.890394926071167,2592,208,7928,3272
25,140,0.8747603893280029,2611,209,7982,3298
25,141,0.8747735023498535,2629,211,8039,3321
25,142,0.8747351169586182,2648,213,8093,3347
25,143,0.8747997283935547,2666,214,8152,3368
25,144,0.8903903961181641,2685,215,8206,3394
25,145,0.8747355937957764,2703,217,8263,3417
25,146,0.8591804504394531,2722,219,8317,3443
25,147,0.890394926071167,2740,220,8376,3464
25,148,0.8747625350952148,2759,221,8430,3490
25,149,0.8747694492340088,2777,223,8487,3513
25,150,0.8903927803039551,2796,225,8541,3539
25,151,0.8747682571411133,2814,226,8600,3560
25,152,0.8903889656066895,2833,227,8654,3586
25,153,0.8747608661651611,2851,229,8711,3609
25,154,0.8591554164886475,2870,231,8765,3635
25,155,0.8903524875640869,2888,232,8824,3656
25,156,0.859180212020874,2907,233,8878,3682
25,157,0.9060122966766357,2925,235,8935,3705
25,158,0.8747668266296387,2944,237,8989,3731
25,159,0.8747351169586182,2962,238,9048,3752
25,160,0.8904180526733398,2981,239,9102,3778
25,161,0.874772310256958,2999,241,9159,3801
25,162,0.8903899192810059,3018,243,9213,3827
25,163,0.8591146469116211,3036,244,9272,3848
25,164,0.8748013973236084,3055,245,9326,3874
25,165,0.8903849124908447,3073,247,9383,3897
25,166,0.8747396469116211,3092,249,9437,3923
25,167,0.8748044967651367,3110,250,9496,3944
25,168,0.874732255935669,3129,251,9550,3970
25,169,0.8747971057891846,3147,253,9607,3993
25,170,0.8903605937957764,3166,255,9661,4019
25,171,0.8591759204864502,3184,256,9720,4040
25,172,0.8747684955596924,3203,257,9774,4066
25,173,0.8903937339782715,3221,259,9831,4089
25,174,0.8747634887695312,3240,261,9885,4115
25,175,0.8903970718383789,3258,262,9944,4136
25,176,0.8591442108154297,3277,263,9998,4162
25,177,0.8591799736022949,3295,265,10055,4185
25,178,0.8903563022613525,3314,267,10109,4211
25,179,0.8747999668121338,3332,268,10168,4232
25,180,0.8903582096099854,3351,269,10222,4258
25,181,0.8591756820678711,3369,271,10279,4281
25,182,0.859175443649292,3388,273,10333,4307
25,183,0.8903903961181641,3406,274,10392,4328
25,184,0.8747680187225342,3425,275,10446,4354
25,185,0.8904232978820801,3443,277,10503,4377
25,186,0.8747339248657227,3462,279,10557,4403
25,187,0.8591797351837158,3480,280,10616,4424
25,188,0.8903865814208984,3499,281,10670,4450
25,189,0.8747677803039551,3517,283,10727,4473
25,190,0.8903968334197998,3536,285,10781,4499
25,191,0.8903529644012451,3554,286,10840,4520
25,192,0.8747987747192383,3573,287,10894,4546
25,193,0.906041145324707,3591,289,10951,4569
25,194,0.8747661113739014,3610,291,11005,4595
25,195,0.8903915882110596,3628,292,11064,4616
25,196,0.9060113430023193,3647,293,11118,4642
25,197,0.8903892040252686,3665,295,11175,4665
25,198,0.9060060977935791,3684,297,11229,4691
25,199,0.8747701644897461,3702,298,11288,4712
25,200,0.8747382164001465,3721,299,11342,4738
25,201,0.8904180526733398,3739,301,11399,4761
25,202,0.8747396469116211,3758,303,11453,4787
25,203,0.8903892040252686,3776,304,11512,4808
25,204,0.8747682571411133,3795,305,11566,4834
25,205,0.8748047351837158,3813,307,11623,4857
25,206,0.8903529644012451,3832,309,11677,4883
25,207,0.874769926071167,3850,310,11736,4904
25,208,0.890387773513794,3869,311,11790,4930
25,209,0.8591768741607666,3887,313,11847,4953
25,210,0.8747391700744629,3906,315,11901,4979
25,211,0.8903906345367432,3924,316,11960,5000
25,212,0.8747966289520264,3943,317,12014,5026
25,213,0.8903632164001465,3961,319,12071,5049
25,214,0.8591444492340088,3980,321,12125,5075
25,215,0.8748030662536621,3998,322,12184,5096
25,216,0.8903868198394775,4017,323,12238,5122
25,217,0.859147310256958,4035,325,12295,5145
25,218,0.8747363090515137,4054,327,12349,5171
25,219,0.9060389995574951,4072,328,12408,5192
25,220,0.8591470718383789,4091,329,12462,5218
25,221,0.9059820175170898,4109,331,12519,5241
25,222,0.8591475486755371,4128,333,12573,5267
25,223,0.8747684955596924,4146,334,12634,5286
25,224,0.8904223442077637,4165,335,12690,5310
25,225,0.8591141700744629,4184,337,12748,5332
25,226,0.8904225826263428,4204,339,12802,5358
25,227,0.8747684955596924,4222,340,12861,5379
25,228,0.8747637271881104,4241,341,12915,5405
25,229,0.8903605937957764,4259,343,12972,5428
25,230,0.8747684955596924,4278,345,13026,5454
25,231,0.890418291091919,4296,346,13085,5475
25,232,0.8747725486755371,4315,347,13139,5501
25,233,0.8747351169586182,4333,349,13196,5524
25,234,0.8904209136962891,4352,351,13250,5550
25,235,0.8747677803039551,4370,352,13309,5571
25,236,0.8904016017913818,4389,353,13363,5597
25,237,0.8747513294219971,4407,355,13420,5620
25,238,0.8591587543487549,4426,357,13474,5646
25,239,0.8903841972351074,4444,358,13533,5667
25,240,0.8747689723968506,4463,359,13587,5693
25,241,0.8747663497924805,4481,361,13644,5716
25,242,0.8903586864471436,4500,363,13698,5742
25,243,0.8747971057891846,4518,364,13757,5763
25,244,0.8903603553771973,4537,365,13811,5789
25,245,0.8747978210449219,4555,367,13868,5812
25,246,0.8747687339782715,4574,369,13922,5838
25,247,0.8903923034667969,4592,370,13981,5859
25,248,0.8747689723968506,4611,371,14035,5885
25,249,0.890390157699585,4629,373,14092,5908
25,250,0.87473464012146,4648,375,14146,5934
25,251,0.8747971057891846,4666,376,14205,5955
25,252,0.9059815406799316,4685,377,14259,5981
25,253,0.8747966289520264,4703,379,14316,6004
25,254,0.9060125350952148,4722,381,14370,6030
25,255,0.8747372627258301,4740,382,14429,6051
25,256,0.8591477870941162,4759,383,14483,6077
25,257,0.9060425758361816,4777,385,14540,6100
25,258,0.8747358322143555,4796,387,14594,6126
25,259,0.8591811656951904,4814,388,14653,6147
25,260,0.890387773513794,4833,389,14707,6173
25,261,0.8591480255126953,4851,391,14764,6196
25,262,0.9060385227203369,4870,393,14818,6222
25,263,0.8591477870941162,4888,394,14877,6243
25,264,0.8747680187225342,4907,395,14931,6269
25,265,0.8903892040252686,4925,397,14988,6292
25,266,0.8747687339782715,4944,399,15042,6318
25,267,0.9060137271881104,4962,400,15101,6339
25,268,0.8747646808624268,4981,401,15155,6365
25,269,0.8747732639312744,4999,403,15212,6388
25,270,0.8903884887695312,5018,405,15266,6414
25,271,0.8747682571411133,5036,406,15325,6435
25,272,0.8903899192810059,5055,407,15379,6461
25,273,0.8747358322143555,5073,409,15436,6484
25,274,0.8747985363006592,5092,411,15490,6510
25,275,0.8903586864471436,5110,412,15549,6531
25,276,0.8748009204864502,5129,413,15603,6557
25,277,0.8903918266296387,5147,415,15660,6580
25,278,0.8747329711914062,5166,417,15714,6606
25,279,0.874798059463501,5184,418,15773,6627
25,280,0.890388011932373,5203,419,15827,6653
25,281,0.874774694442749,5221,421,15884,6676
25,282,0.8591418266296387,5240,423,15938,6702
25,283,0.8904180526733398,5258,424,15997,6723
25,284,0.8747692108154297,5277,425,16051,6749
25,285,0.8903894424438477,5295,427,16108,6772
25,286,0.8747386932373047,5314,429,16162,6798
25,287,0.8747687339782715,5332,430,16221,6819
25,288,0.8903892040252686,5351,431,16275,6845
25,289,0.8747975826263428,5369,433,16332,6868
25,290,0.9060144424438477,5388,435,16386,6894
25,291,0.8747656345367432,5406,436,16445,6915
25,292,0.8747680187225342,5425,437,16499,6941
25,293,0.8903589248657227,5443,439,16556,6964
25,294,0.8903894424438477,5462,441,16610,6990
25,295,0.9060428142547607,5480,442,16669,7011
25,296,0.8903563022613525,5499,443,16723,7037
25,297,0.8904180526733398,5517,445,16780,7060
25,298,0.9060142040252686,5536,447,16834,7086
25,299,0.8903565406799316,5554,448,16895,7105
25,300,0.9216310977935791,5573,449,16953,7127
25,301,0.8747971057891846,5591,451,17011,7149
25,302,0.874774694442749,5610,453,17065,7175
25,303,0.8903868198394775,5628,454,17124,7196
25,304,0.8747365474700928,5647,455,17178,7222
25,305,0.8747978210449219,5665,457,17235,7245
25,306,0.9060091972351074,5684,459,17289,7271
25,307,0.8591184616088867,5702,460,17348,7292
25,308,0.8904223442077637,5721,461,17402,7318
25,309,0.8747355937957764,5739,463,17459,7341
25,310,0.8748011589050293,5758,465,17513,7367
25,311,0.8903927803039551,5776,466,17572,7388
25,312,0.8747320175170898,5795,467,17626,7414
25,313,0.8904221057891846,5813,469,17683,7437
25,314,0.8747684955596924,5832,471,17737,7463
25,315,0.8747646808624268,5850,472,17796,7484
25,316,0.8903603553771973,5869,473,17850,7510
25,317,0.8591804504394531,5887,475,17907,7533
25,318,0.906005859375,5906,477,17961,7559
25,319,0.8747749328613281,5924,478,18020,7580
25,320,0.859144926071167,5943,479,18074,7606
25,321,0.906005859375,5961,481,18131,7629
25,322,0.8747696876525879,5980,483,18185,7655
25,323,0.9060068130493164,5998,484,18244,7676
25,324,0.8747766017913818,6017,485,18298,7702
25,325,0.874762773513794,6035,487,18355,7725
25,326,0.8903603553771973,6054,489,18409,7751
25,327,0.8747687339782715,6072,490,18468,7772
25,328,0.8748009204864502,6091,491,18522,7798
25,329,0.8903894424438477,6109,493,18579,7821
25,330,0.8747360706329346,6128,495,18633,7847
25,331,0.9060103893280029,6146,496,18692,7868
25,332,0.8747968673706055,6165,497,18746,7894
25,333,0.8747682571411133,6183,499,18803,7917
25,334,0.8903892040252686,6202,501,18857,7943
25,335,0.8903608322143555,6220,502,18916,7964
25,336,0.8903889656066895,6239,503,18970,7990
25,337,0.8748049736022949,6257,505,19027,8013
25,338,0.8747663497924805,6276,507,19081,8039
25,339,0.8903546333312988,6294,508,19140,8060
25,340,0.8747997283935547,6313,509,19194,8086
25,341,0.8903863430023193,6331,511,19251,8109
25,342,0.8747730255126953,6350,513,19305,8135
25,343,0.8747999668121338,6368,514,19364,8156
25,344,0.8903565406799316,6387,515,19418,8182
25,345,0.8748011589050293,6405,517,19475,8205
25,346,0.9060101509094238,6424,519,19529,8231
25,347,0.8747684955596924,6442,520,19588,8252
25,348,0.8747684955596924,6461,521,19642,8278
25,349,0.8903560638427734,6479,523,19699,8301
25,350,0.8748025894165039,6498,525,19753,8327
25,351,0.8747344017028809,6516,526,19812,8348
25,352,0.9060099124908447,6535,527,19866,8374
25,353,0.8591477870941162,6553,529,19923,8397
25,354,0.9060101509094238,6572,531,19977,8423
25,355,0.874807596206665,6590,532,20036,8444
25,356,0.8747291564941406,6609,533,20090,8470
25,357,0.8904187679290771,6627,535,20147,8493
25,358,0.8747677803039551,6646,537,20201,8519
25,359,0.8903605937957764,6664,538,20260,8540
25,360,0.8748013973236084,6683,539,20314,8566
25,361,0.8747689723968506,6701,541,20371,8589
25,362,0.9060142040252686,6720,543,20425,8615
25,363,0.874760627746582,6738,544,20484,8636
25,364,0.8903884887695312,6757,545,20538,8662
25,365,0.8747694492340088,6775,547,20595,8685
25,366,0.890392541885376,6794,549,20649,8711
25,367,0.8903903961181641,6812,550,20708,8732
25,368,0.8747339248657227,6831,551,20762,8758
25,369,0.8904225826263428,6849,553,20819,8781
25,370,0.8747622966766357,6868,555,20873,8807
25,371,0.8747735023498535,6886,556,20932,8828
25,372,0.8903894424438477,6905,557,20986,8854
25,373,0.874767541885376,6923,559,21043,8877
25,374,0.8747997283935547,6942,561,21097,8903
25,375,0.8903582096099854,6960,562,21156,8924
25,376,0.8747687339782715,6979,563,21210,8950
25,377,0.8904223442077637,6997,565,21267,8973
25,378,0.8747358322143555,7016,567,21321,8999
25,379,0.8748013973236084,7034,568,21380,9020
25,380,0.9059765338897705,7053,569,21434,9046
25,381,0.8747682571411133,7071,571,21491,9069
25,382,0.9060099124908447,7090,573,21545,9095
25,383,0.8747990131378174,7108,574,21604,9116
25,384,0.8747379779815674,7127,575,21658,9142
25,385,0.8904225826263428,7145,577,21715,9165
25,386,0.8747353553771973,7164,579,21769,9191
25,387,0.9060101509094238,7182,580,21828,9212
25,388,0.8747680187225342,7201,581,21882,9238
25,389,0.8904180526733398,7219,583,21939,9261
25,390,0.9060111045837402,7238,585,21993,9287
25,391,0.8747389316558838,7256,586,22052,9308
25,392,0.9060103893280029,7275,587,22106,9334
25,393,0.8747682571411133,7293,589,22163,9357
25,394,0.8904187679290771,7312,591,22217,9383
25,395,0.9060134887695312,7330,592,22276,9404
25,396,0.8747355937957764,7349,593,22330,9430
25,397,0.8903889656066895,7367,595,22387,9453
25,398,0.89042067527771,7386,597,22441,9479
25,399,0.8747708797454834,7404,598,22500,9500
25,400,0.8903932571411133,7423,599,22554,9526
25,401,0.8747687339782715,7441,601,22611,9549
25,402,0.8903560638427734,7460,603,22665,9575
25,403,0.9216310977935791,7478,604,22724,9596
25,404,0.8903892040252686,7497,605,22778,9622
25,405,0.9216310977935791,7515,607,22835,9645
25,406,0.8904178142547607,7534,609,22891,9669
25,407,0.8903892040252686,7552,610,22950,9690
25,408,0.921635627746582,7572,611,23005,9715
25,409,0.8903927803039551,7590,613,23061,9739
25,410,0.9215941429138184,7609,615,23117,9763
25,411,0.890418291091919,7627,616,23176,9784
25,412,0.8747398853302002,7647,617,23231,9809
25,413,0.9060430526733398,7665,619,23287,9833
25,414,0.8747694492340088,7684,621,23342,9858
25,415,0.9060091972351074,7702,622,23400,9880
25,416,0.8747689723968506,7721,623,23456,9904
25,417,0.8747653961181641,7739,625,23513,9927
25,418,0.9059796333312988,7759,627,23568,9952
25,419,0.8747684955596924,7777,628,23626,9974
25,420,0.8747687339782715,7796,629,23681,9999
25,421,0.906043529510498,7814,631,23737,10023
25,422,0.87473464012146,7833,633,23793,10047
25,423,0.9060425758361816,7851,634,23852,10068
25,424,0.8747684955596924,7871,635,23907,10093
25,425,0.8903870582580566,7889,637,23963,10117
25,426,0.8903589248657227,7908,639,24018,10142
25,427,0.8747684955596924,7926,640,24076,10164
25,428,0.9060428142547607,7945,641,24131,10189
25,429,0.8747355937957764,7963,643,24187,10213
25,430,0.8747684955596924,7982,645,24243,10237
25,431,0.9060442447662354,8000,646,24302,10258
25,432,0.8747341632843018,8020,647,24357,10283
25,433,0.9060099124908447,8038,649,24413,10307
25,434,0.8747687339782715,8057,651,24468,10332
25,435,0.8747684955596924,8075,652,24526,10354
25,436,0.9060099124908447,8094,653,24582,10378
25,437,0.8747689723968506,8112,655,24639,10401
25,438,0.8904218673706055,8132,657,24694,10426
25,439,0.8903932571411133,8150,658,24752,10448
25,440,0.8747313022613525,8169,659,24808,10472
25,441,0.8903894424438477,8187,661,24865,10495
25,442,0.8904190063476562,8207,663,24920,10520
25,443,0.8747715950012207,8225,664,24978,10542
25,444,0.9060068130493164,8244,665,25033,10567
25,445,0.8747680187225342,8262,667,25089,10591
25,446,0.9060108661651611,8281,669,25144,10616
25,447,0.8747682571411133,8299,670,25202,10638
25,448,0.890390157699585,8318,671,25258,10662
25,449,0.9060080051422119,8336,673,25315,10685
25,450,0.8747808933258057,8356,675,25370,10710
25,451,0.9059979915618896,8374,676,25428,10732
25,452,0.8747694492340088,8393,677,25483,10757
25,453,0.874739408493042,8411,679,25539,10781
25,454,0.906043529510498,8430,681,25595,10805
25,455,0.8747353553771973,8448,682,25654,10826
25,456,0.921663761138916,8468,683,25709,10851
25,457,0.8747689723968506,8486,685,25765,10875
25,458,0.890385627746582,8505,687,25821,10899
25,459,0.9060099124908447,8523,688,25880,10920
25,460,0.8591189384460449,8543,689,25935,10945
25,461,0.890383243560791,8561,691,25991,10969
25,462,0.890418291091919,8580,693,26046,10994
25,463,0.8903913497924805,8598,694,26104,11016
25,464,0.921600341796875,8617,695,26159,11041
25,465,0.8747682571411133,8635,697,26215,11065
25,466,0.8747689723968506,8654,699,26271,11089
25,467,0.9060103893280029,8672,700,26330,11110
25,468,0.8747684955596924,8692,701,26385,11135
25,469,0.9060382843017578,8710,703,26441,11159
25,470,0.8903613090515137,8729,705,26496,11184
25,471,0.874769926071167,8747,706,26554,11206
25,472,0.9060413837432861,8766,707,26610,11230
25,473,0.8747646808624268,8784,709,26667,11253
25,474,0.9216382503509521,8804,711,26722,11278
25,475,0.8747661113739014,8822,712,26780,11300
25,476,0.8747689723968506,8841,713,26835,11325
25,477,0.9216294288635254,8859,715,26891,11349
25,478,0.8747377395629883,8878,717,26946,11374
25,479,0.9060096740722656,8896,718,27004,11396
25,480,0.8747687339782715,8915,719,27060,11420
25,481,0.8748059272766113,8933,721,27117,11443
25,482,0.9060060977935791,8953,723,27172,11468
25,483,0.8903560638427734,8971,724,27230,11490
25,484,0.8903894424438477,8990,725,27285,11515
25,485,0.8903894424438477,9008,727,27341,11539
25,486,0.8747692108154297,9027,729,27397,11563
25,487,0.8904223442077637,9045,730,27456,11584
25,488,0.8903875350952148,9065,731,27511,11609
25,489,0.8747372627258301,9083,733,27567,11633
25,490,0.9060397148132324,9102,735,27622,11658
25,491,0.8903598785400391,9120,736,27680,11680
25,492,0.9060430526733398,9139,737,27736,11704
25,493,0.874737024307251,9157,739,27793,11727
25,494,0.8747677803039551,9177,741,27848,11752
25,495,0.9060459136962891,9195,742,27906,11774
25,496,0.8747615814208984,9214,743,27961,11799
25,497,0.9060142040252686,9232,745,28017,11823
25,498,0.8903851509094238,9251,747,28073,11847
25,499,0.874769926071167,9269,748,28132,11868
25,500,0.9060103893280029,9289,749,28187,11893
25,501,0.8747720718383789,9307,751,28243,11917
25,502,0.9060101509094238,9326,753,28298,11942
25,503,0.8903923034667969,9344,754,28357,11963
25,504,0.8747329711914062,9363,755,28411,11989
25,505,0.906043291091919,9381,757,28468,12012
25,506,0.8747637271881104,9400,759,28522,12038
25,507,0.9060149192810059,9418,760,28581,12059
25,508,0.9059774875640869,9437,761,28635,12085
25,509,0.8904232978820801,9455,763,28692,12108
25,510,0.9059767723083496,9474,765,28746,12134
25,511,0.9060389995574951,9492,766,28805,12155
25,512,0.8903601169586182,9511,767,28859,12181
25,513,0.9216313362121582,9529,769,28916,12204
25,514,0.890390157699585,9548,771,28970,12230
25,515,0.9060099124908447,9566,772,29029,12251
25,516,0.8904221057891846,9585,773,29083,12277
25,517,0.8747646808624268,9603,775,29140,12300
25,518,0.9060146808624268,9622,777,29194,12326
25,519,0.8903567790985107,9640,778,29253,12347
25,520,0.921630859375,9659,779,29307,12373
25,521,0.8748002052307129,9677,781,29364,12396
25,522,0.8747701644897461,9696,783,29418,12422
25,523,0.9060111045837402,9714,784,29477,12443
25,524,0.9060041904449463,9733,785,29531,12469
25,525,0.906015157699585,9751,787,29588,12492
25,526,0.8747358322143555,9770,789,29642,12518
25,527,0.8747973442077637,9788,790,29701,12539
25,528,0.8904218673706055,9807,791,29755,12565
25,529,0.8903563022613525,9825,793,29812,12588
25,530,0.8903899192810059,9844,795,29866,12614
25,531,0.8904235363006592,9862,796,29925,12635
25,532,0.8747341632843018,9881,797,29979,12661
25,533,0.9060430526733398,9899,799,30036,12684
25,534,0.8747642040252686,9918,801,30090,12710
25,535,0.8747763633728027,9936,802,30149,12731
25,536,0.8903918266296387,9955,803,30203,12757
25,537,0.8747968673706055,9973,805,30260,12780
25,538,0.9059815406799316,9992,807,30314,12806
25,539,0.8747687339782715,10010,808,30373,12827
25,540,0.8904213905334473,10029,809,30427,12853
25,541,0.9060094356536865,10047,811,30484,12876
25,542,0.8747379779815674,10066,813,30538,12902
25,543,0.9060428142547607,10084,814,30597,12923
25,544,0.8903565406799316,10103,815,30651,12949
25,545,0.8747694492340088,10121,817,30708,12972
25,546,0.9060430526733398,10140,819,30762,12998
25,547,0.8903844356536865,10158,820,30821,13019
25,548,0.8903894424438477,10177,821,30875,13045
25,549,0.8748016357421875,10195,823,30932,13068
25,550,0.8747692108154297,10214,825,30986,13094
25,551,0.9060125350952148,10232,826,31045,13115
25,552,0.8747677803039551,10251,827,31099,13141
25,553,0.9060430526733398,10269,829,31156,13164
25,554,0.8903570175170898,10288,831,31210,13190
25,555,0.890418291091919,10306,832,31269,13211
25,556,0.921637773513794,10325,833,31323,13237
25,557,0.8747615814208984,10343,835,31380,13260
25,558,0.8903930187225342,10362,837,31434,13286
25,559,0.9060113430023193,10380,838,31493,13307
25,560,0.8903849124908447,10399,839,31547,13333
25,561,0.905982494354248,10417,841,31604,13356
25,562,0.8747968673706055,10436,843,31658,13382
25,563,0.8903894424438477,10454,844,31717,13403
25,564,0.8903963565826416,10473,845,31771,13429
25,565,0.8903884887695312,10491,847,31828,13452
25,566,0.906008243560791,10510,849,31882,13478
25,567,0.8747358322143555,10528,850,31941,13499
25,568,0.890418529510498,10547,851,31995,13525
25,569,0.9060146808624268,10565,853,32052,13548
25,570,0.8747353553771973,10584,855,32106,13574
25,571,0.9060101509094238,10602,856,32165,13595
25,572,0.8748018741607666,10621,857,32219,13621
25,573,0.8903887271881104,10639,859,32276,13644
25,574,0.906010627746582,10658,861,32330,13670
25,575,0.8747718334197998,10676,862,32389,13691
25,576,0.9060089588165283,10695,863,32443,13717
25,577,0.8903875350952148,10713,865,32502,13738
25,578,0.8747694492340088,10732,867,32558,13762
25,579,0.906012773513794,10750,868,32616,13784
25,580,0.8903865814208984,10769,869,32673,13807
25,581,0.8747661113739014,10787,871,32731,13829
25,582,0.9060089588165283,10806,873,32785,13855
25,583,0.8903927803039551,10824,874,32844,13876
25,584,0.9059774875640869,10843,875,32898,13902
25,585,0.8747987747192383,10861,877,32955,13925
25,586,0.890392541885376,10880,879,33009,13951
25,587,0.9060096740722656,10898,880,33068,13972
25,588,0.8747715950012207,10917,881,33122,13998
