stepcount_12,strategy_12,strat code_12,move_12,probabilities_12,utility_12,common_move_12,number_coop_12,number_defect_12,outcomes_12,p1_12,p2_12,p3_12,p4_12,u1_12,u2_12,u3_12,u4_12,m1_12,m2_12,m3_12,m4_12
True,WSLS,7,"{13: 'C', 20: 'C', 11: 'C', 4: 'C'}","{13: 0.47, 20: 0.47, 11: 0.47, 4: 0.47}",0,['C'],4,0,"{13: ['C', 'C'], 20: ['C', 'C'], 11: ['C', 'C'], 4: ['C', 'C']}",0.47,0.47,0.47,0.47,1.5,1.5,1.5,1.5,1,1,1,1
2,WSLS,7,"{13: 'C', 20: 'C', 11: 'C', 4: 'C'}","{13: 0.43999999999999995, 20: 0.43999999999999995, 11: 0.43999999999999995, 4: 0.43999999999999995}",6.0,['C'],4,0,"{13: ['C', 'C'], 20: ['C', 'C'], 11: ['C', 'C'], 4: ['C', 'C']}",0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,3.0,3.0,3.0,3.0,1,1,1,1
3,WSLS,7,"{13: 'C', 20: 'C', 11: 'C', 4: 'C'}","{13: 0.4099999999999999, 20: 0.4099999999999999, 11: 0.4099999999999999, 4: 0.4099999999999999}",12.0,['C'],4,0,"{13: ['C', 'C'], 20: ['C', 'C'], 11: ['C', 'C'], 4: ['C', 'C']}",0.4099999999999999,0.4099999999999999,0.4099999999999999,0.4099999999999999,4.5,4.5,4.5,4.5,1,1,1,1
4,WSLS,7,"{13: 'C', 20: 'C', 11: 'C', 4: 'C'}","{13: 0.3799999999999999, 20: 0.3799999999999999, 11: 0.3799999999999999, 4: 0.3799999999999999}",18.0,['C'],4,0,"{13: ['C', 'C'], 20: ['C', 'C'], 11: ['C', 'C'], 4: ['C', 'C']}",0.3799999999999999,0.3799999999999999,0.3799999999999999,0.3799999999999999,6.0,6.0,6.0,6.0,1,1,1,1
5,WSLS,7,"{13: 'C', 20: 'C', 11: 'C', 4: 'C'}","{13: 0.34999999999999987, 20: 0.34999999999999987, 11: 0.34999999999999987, 4: 0.34999999999999987}",24.0,['C'],4,0,"{13: ['C', 'C'], 20: ['C', 'C'], 11: ['C', 'C'], 4: ['C', 'C']}",0.34999999999999987,0.34999999999999987,0.34999999999999987,0.34999999999999987,7.5,7.5,7.5,7.5,1,1,1,1
6,WSLS,7,"{13: 'C', 20: 'C', 11: 'C', 4: 'C'}","{13: 0.31999999999999984, 20: 0.31999999999999984, 11: 0.31999999999999984, 4: 0.31999999999999984}",30.0,['C'],4,0,"{13: ['C', 'C'], 20: ['C', 'C'], 11: ['C', 'C'], 4: ['C', 'C']}",0.31999999999999984,0.31999999999999984,0.31999999999999984,0.31999999999999984,9.0,9.0,9.0,9.0,1,1,1,1
7,WSLS,7,"{13: 'C', 20: 'C', 11: 'C', 4: 'C'}","{13: 0.2899999999999998, 20: 0.2899999999999998, 11: 0.2899999999999998, 4: 0.2899999999999998}",36.0,['C'],4,0,"{13: ['C', 'C'], 20: ['C', 'C'], 11: ['C', 'C'], 4: ['C', 'C']}",0.2899999999999998,0.2899999999999998,0.2899999999999998,0.2899999999999998,10.5,10.5,10.5,10.5,1,1,1,1
8,WSLS,7,"{13: 'C', 20: 'C', 11: 'C', 4: 'C'}","{13: 0.2599999999999998, 20: 0.2599999999999998, 11: 0.2599999999999998, 4: 0.2599999999999998}",42.0,['C'],4,0,"{13: ['C', 'C'], 20: ['C', 'C'], 11: ['C', 'C'], 4: ['C', 'C']}",0.2599999999999998,0.2599999999999998,0.2599999999999998,0.2599999999999998,12.0,12.0,12.0,12.0,1,1,1,1
9,WSLS,7,"{13: 'C', 20: 'C', 11: 'C', 4: 'C'}","{13: 0.2299999999999998, 20: 0.2299999999999998, 11: 0.2299999999999998, 4: 0.2299999999999998}",48.0,['C'],4,0,"{13: ['C', 'C'], 20: ['C', 'C'], 11: ['C', 'C'], 4: ['C', 'C']}",0.2299999999999998,0.2299999999999998,0.2299999999999998,0.2299999999999998,13.5,13.5,13.5,13.5,1,1,1,1
10,WSLS,7,"{13: 'C', 20: 'C', 11: 'C', 4: 'C'}","{13: 0.1999999999999998, 20: 0.1999999999999998, 11: 0.1999999999999998, 4: 0.1999999999999998}",54.0,['C'],4,0,"{13: ['C', 'C'], 20: ['C', 'C'], 11: ['C', 'C'], 4: ['C', 'C']}",0.1999999999999998,0.1999999999999998,0.1999999999999998,0.1999999999999998,15.0,15.0,15.0,15.0,1,1,1,1
