stepcount_60,strategy_60,strat code_60,move_60,probabilities_60,utility_60,common_move_60,number_coop_60,number_defect_60,outcomes_60,p1_60,p2_60,p3_60,p4_60,u1_60,u2_60,u3_60,u4_60,m1_60,m2_60,m3_60,m4_60
True,WSLS,7,"{61: 'C', 59: 'C', 52: 'C'}","{61: 0.47, 59: 0.47, 52: 0.47}",0,['C'],3,0,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['C', 'C']}",0.47,0.47,0.47,None,1.5,1.5,1.5,None,1,1,1,None
2,WSLS,7,"{61: 'C', 59: 'C', 52: 'C'}","{61: 0.43999999999999995, 59: 0.43999999999999995, 52: 0.51}",4.5,['C'],3,0,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['C', 'D']}",0.43999999999999995,0.43999999999999995,0.51,None,3.0,3.0,-0.5,None,1,1,1,None
3,WSLS,7,"{61: 'C', 59: 'C', 52: 'D'}","{61: 0.4099999999999999, 59: 0.4099999999999999, 52: 0.53}",5.5,['C'],3,0,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['D', 'D']}",0.4099999999999999,0.4099999999999999,0.53,None,4.5,4.5,0.5,None,1,1,2,None
4,WSLS,7,"{61: 'C', 59: 'C', 52: 'C'}","{61: 0.3799999999999999, 59: 0.3799999999999999, 52: 0.5}",9.5,['C'],2,1,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['C', 'C']}",0.3799999999999999,0.3799999999999999,0.5,None,6.0,6.0,2.0,None,1,1,1,None
5,WSLS,7,"{61: 'C', 59: 'C', 52: 'C'}","{61: 0.34999999999999987, 59: 0.34999999999999987, 52: 0.54}",14.0,['C'],3,0,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['C', 'D']}",0.34999999999999987,0.34999999999999987,0.54,None,7.5,7.5,0.0,None,1,1,1,None
6,WSLS,7,"{61: 'C', 59: 'C', 52: 'D'}","{61: 0.31999999999999984, 59: 0.31999999999999984, 52: 0.56}",15.0,['C'],3,0,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['D', 'D']}",0.31999999999999984,0.31999999999999984,0.56,None,9.0,9.0,1.0,None,1,1,2,None
7,WSLS,7,"{61: 'C', 59: 'C', 52: 'C'}","{61: 0.2899999999999998, 59: 0.2899999999999998, 52: 0.6000000000000001}",19.0,['C'],2,1,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['C', 'D']}",0.2899999999999998,0.2899999999999998,0.6000000000000001,None,10.5,10.5,-1.0,None,1,1,1,None
8,WSLS,7,"{61: 'C', 59: 'C', 52: 'D'}","{61: 0.2599999999999998, 59: 0.2599999999999998, 52: 0.56}",20.0,['C'],3,0,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['D', 'C']}",0.2599999999999998,0.2599999999999998,0.56,None,12.0,12.0,1.0,None,1,1,2,None
9,WSLS,7,"{61: 'C', 59: 'C', 52: 'D'}","{61: 0.2299999999999998, 59: 0.2299999999999998, 52: 0.52}",25.0,['C'],2,1,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['D', 'C']}",0.2299999999999998,0.2299999999999998,0.52,None,13.5,13.5,3.0,None,1,1,2,None
10,WSLS,7,"{61: 'C', 59: 'C', 52: 'D'}","{61: 0.1999999999999998, 59: 0.1999999999999998, 52: 0.48000000000000004}",30.0,['C'],2,1,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['D', 'C']}",0.1999999999999998,0.1999999999999998,0.48000000000000004,None,15.0,15.0,5.0,None,1,1,2,None
11,WSLS,7,"{61: 'C', 59: 'C', 52: 'D'}","{61: 0.1699999999999998, 59: 0.1699999999999998, 52: 0.44000000000000006}",35.0,['C'],2,1,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['D', 'C']}",0.1699999999999998,0.1699999999999998,0.44000000000000006,None,16.5,16.5,7.0,None,1,1,2,None
12,WSLS,7,"{61: 'C', 59: 'C', 52: 'D'}","{61: 0.1399999999999998, 59: 0.1399999999999998, 52: 0.4000000000000001}",40.0,['C'],2,1,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['D', 'C']}",0.1399999999999998,0.1399999999999998,0.4000000000000001,None,18.0,18.0,9.0,None,1,1,2,None
13,WSLS,7,"{61: 'C', 59: 'C', 52: 'D'}","{61: 0.10999999999999979, 59: 0.10999999999999979, 52: 0.4200000000000001}",45.0,['C'],2,1,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['D', 'D']}",0.10999999999999979,0.10999999999999979,0.4200000000000001,None,19.5,19.5,10.0,None,1,1,2,None
14,WSLS,7,"{61: 'C', 59: 'C', 52: 'C'}","{61: 0.0799999999999998, 59: 0.0799999999999998, 52: 0.4600000000000001}",49.0,['C'],2,1,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['C', 'D']}",0.0799999999999998,0.0799999999999998,0.4600000000000001,None,21.0,21.0,8.0,None,1,1,1,None
15,WSLS,7,"{61: 'C', 59: 'C', 52: 'D'}","{61: 0.049999999999999795, 59: 0.049999999999999795, 52: 0.4200000000000001}",50.0,['C'],3,0,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['D', 'C']}",0.049999999999999795,0.049999999999999795,0.4200000000000001,None,22.5,22.5,10.0,None,1,1,2,None
16,WSLS,7,"{61: 'C', 59: 'C', 52: 'D'}","{61: 0.019999999999999796, 59: 0.019999999999999796, 52: 0.4400000000000001}",55.0,['C'],2,1,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['D', 'D']}",0.019999999999999796,0.019999999999999796,0.4400000000000001,None,24.0,24.0,11.0,None,1,1,2,None
17,WSLS,7,"{61: 'C', 59: 'C', 52: 'C'}","{61: 0, 59: 0, 52: 0.4800000000000001}",59.0,['C'],2,1,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['C', 'D']}",0,0,0.4800000000000001,None,25.5,25.5,9.0,None,1,1,1,None
18,WSLS,7,"{61: 'C', 59: 'C', 52: 'D'}","{61: 0, 59: 0, 52: 0.5000000000000001}",60.0,['C'],3,0,"{61: ['C', 'C'], 59: ['C', 'C'], 52: ['D', 'D']}",0,0,0.5000000000000001,None,27.0,27.0,10.0,None,1,1,2,None
