stepcount_5,strategy_5,strat code_5,move_5,probabilities_5,utility_5,common_move_5,number_coop_5,number_defect_5,outcomes_5,u1_5,u2_5,u3_5,u4_5,m1_5,m2_5,m3_5,m4_5,uv_5,ps_5,nc_5,mutC_5,simP_5,avp1_5,avp2_5,avp3_5,avp4_5,globav_5,epsilon_5,alpha_5,mood_5
True,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.065, 4: 0.065}",0,['C'],4,0,"{10: ['C', 'C'], 4: ['C', 'C']}",3,3,None,None,1,1,None,None,0.045,"{10: [0, 10, 'NEUTRAL'], 4: ['C', 4, 'NEUTRAL']}",4,2,2,1.5,1.5,None,None,1.5,0.5,0.1,55.25
2,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.001, 4: 0.001}",6,['C'],1,1,"{10: ['C', 'C'], 4: ['C', 'C']}",6,6,None,None,1,1,None,None,0.075,"{10: ['C', 10, 'NEUTRAL'], 4: ['C', 4, 'NEUTRAL']}",1,2,4,2,2,None,None,2,0.5,0.1,61.47375
3,MOODYLEARN,9,"{10: 'D', 4: 'C'}","{10: 0.001, 4: 0.001}",12,Eq,2,0,"{10: ['D', 'C'], 4: ['C', 'C']}",11,9,None,None,2,1,None,None,0.075,"{10: ['C', 10, 'NEUTRAL'], 4: ['C', 4, 'HIGH']}",2,1,6,2.75,2.25,None,None,2.5,0.5,0.1,69.762696875
4,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.001, 4: 0.001}",20,['C'],1,1,"{10: ['C', 'C'], 4: ['C', 'D']}",14,9,None,None,1,1,None,None,0.075,"{10: ['C', 10, 'NEUTRAL'], 4: ['D', 4, 'HIGH']}",1,1,8,2.8,1.8,None,None,2.3,0.5,0.1,72.88733963378125
5,MOODYLEARN,9,"{10: 'D', 4: 'C'}","{10: 0.001, 4: 0.001}",23,Eq,1,1,"{10: ['D', 'C'], 4: ['C', 'C']}",19,12,None,None,2,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",1,1,10,3.1666666666666665,2,None,None,2.583333333333333,0.0001,0.1,81.07669498649834
6,MOODYLEARN,9,"{10: 'D', 4: 'C'}","{10: 0.001, 4: 0.001}",31,Eq,2,0,"{10: ['D', 'C'], 4: ['C', 'C']}",24,15,None,None,2,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",2,1,12,3.4285714285714284,2.142857142857143,None,None,2.7857142857142856,0.0001,0.1,89.34479904347538
7,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.001, 4: 0.001}",39,['C'],2,0,"{10: ['C', 'D'], 4: ['C', 'C']}",24,18,None,None,1,1,None,None,0.075,"{10: ['D', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",2,1,14,3,2.25,None,None,2.625,0.0001,0.1,92.46200625399715
8,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.001, 4: 0.001}",42,['C'],1,1,"{10: ['C', 'C'], 4: ['C', 'C']}",27,21,None,None,1,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",1,2,16,3,2.3333333333333335,None,None,2.666666666666667,0.0001,0.1,98.53154357124342
9,MOODYLEARN,9,"{10: 'D', 4: 'C'}","{10: 0.001, 4: 0.001}",48,Eq,1,1,"{10: ['D', 'C'], 4: ['C', 'C']}",32,24,None,None,2,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",1,1,18,3.2,2.4,None,None,2.8,0.0001,0.1,99.999
10,MOODYLEARN,9,"{10: 'D', 4: 'C'}","{10: 0.076, 4: 0.001}",56,Eq,2,0,"{10: ['D', 'D'], 4: ['C', 'C']}",33,27,None,None,2,1,None,None,0.075,"{10: ['D', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",2,1,20,3,2.4545454545454546,None,None,2.7272727272727275,0.0001,0.1,99.999
