stepcount_14,strategy_14,strat code_14,move_14,probabilities_14,utility_14,common_move_14,number_coop_14,number_defect_14,outcomes_14,u1_14,u2_14,u3_14,u4_14,m1_14,m2_14,m3_14,m4_14,uv_14,ps_14,nc_14,mutC_14,simP_14,avp1_14,avp2_14,avp3_14,avp4_14,globav_14,epsilon_14,alpha_14,mood_14
True,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'C'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",0,['C'],8,0,"{15: ['C', 'C'], 19: ['C', 'C'], 13: ['C', 'C'], 9: ['C', 'C']}",3,3,3,3,1,1,1,1,0.075,"{15: [0, 15, 'NEUTRAL'], 19: [0, 19, 'NEUTRAL'], 13: ['C', 13, 'NEUTRAL'], 9: ['C', 9, 'NEUTRAL']}",8,4,4,1.5,1.5,1.5,1.5,1.5,0.5,0.1,60.53375
2,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'C'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",12,['C'],3,1,"{15: ['C', 'C'], 19: ['C', 'C'], 13: ['C', 'C'], 9: ['C', 'C']}",6,6,6,6,1,1,1,1,0.135,"{15: ['C', 15, 'NEUTRAL'], 19: ['C', 19, 'NEUTRAL'], 13: ['C', 13, 'HIGH'], 9: ['C', 9, 'HIGH']}",3,4,8,2,2,2,2,2,0.5,0.1,72.91242584374999
3,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'D', 9: 'C'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",24,['C'],3,1,"{15: ['C', 'C'], 19: ['C', 'C'], 13: ['D', 'C'], 9: ['C', 'C']}",9,9,11,9,1,1,2,1,0.135,"{15: ['C', 15, 'NEUTRAL'], 19: ['C', 19, 'HIGH'], 13: ['C', 13, 'HIGH'], 9: ['C', 9, 'HIGH']}",3,3,12,2.25,2.25,2.75,2.25,2.375,0.0001,0.1,87.30219198697786
4,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'D'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",38,['C'],4,0,"{15: ['C', 'C'], 19: ['C', 'C'], 13: ['C', 'D'], 9: ['D', 'C']}",12,12,11,14,1,1,1,2,0.135,"{15: ['C', 15, 'HIGH'], 19: ['C', 19, 'HIGH'], 13: ['D', 13, 'HIGH'], 9: ['C', 9, 'HIGH']}",4,2,16,2.4,2.4,2.2,2.8,2.45,0.0001,0.1,98.4023992725394
5,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'C'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",49,['C'],2,2,"{15: ['C', 'C'], 19: ['C', 'C'], 13: ['C', 'C'], 9: ['C', 'C']}",15,15,14,17,1,1,1,1,0.135,"{15: ['C', 15, 'HIGH'], 19: ['C', 19, 'HIGH'], 13: ['C', 13, 'HIGH'], 9: ['C', 9, 'HIGH']}",2,4,20,2.5,2.5,2.3333333333333335,2.8333333333333335,2.541666666666667,0.0001,0.1,99.999
6,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'D', 9: 'D'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",61,Eq,3,1,"{15: ['C', 'C'], 19: ['C', 'C'], 13: ['D', 'C'], 9: ['D', 'C']}",18,18,19,22,1,1,2,2,0.135,"{15: ['C', 15, 'HIGH'], 19: ['C', 19, 'HIGH'], 13: ['C', 13, 'HIGH'], 9: ['C', 9, 'HIGH']}",3,2,24,2.5714285714285716,2.5714285714285716,2.7142857142857144,3.142857142857143,2.75,0.0001,0.1,99.999
7,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'D', 9: 'C'}","{15: 0.001, 19: 0.001, 13: 0.136, 9: 0.001}",77,['C'],3,1,"{15: ['C', 'C'], 19: ['C', 'C'], 13: ['D', 'D'], 9: ['C', 'C']}",21,21,20,25,1,1,2,1,0.135,"{15: ['C', 15, 'HIGH'], 19: ['C', 19, 'HIGH'], 13: ['D', 13, 'HIGH'], 9: ['C', 9, 'HIGH']}",3,3,28,2.625,2.625,2.5,3.125,2.71875,0.0001,0.1,99.999
8,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'D'}","{15: 0.001, 19: 0.001, 13: 0.136, 9: 0.001}",87,['C'],4,0,"{15: ['C', 'C'], 19: ['C', 'C'], 13: ['C', 'D'], 9: ['D', 'C']}",24,24,20,30,1,1,1,2,0.135,"{15: ['C', 15, 'HIGH'], 19: ['C', 19, 'HIGH'], 13: ['D', 13, 'HIGH'], 9: ['C', 9, 'HIGH']}",4,2,32,2.6666666666666665,2.6666666666666665,2.2222222222222223,3.3333333333333335,2.7222222222222223,0.0001,0.1,99.999
9,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'C', 9: 'C'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",98,['C'],2,2,"{15: ['C', 'C'], 19: ['C', 'C'], 13: ['C', 'C'], 9: ['C', 'C']}",27,27,23,33,1,1,1,1,0.135,"{15: ['C', 15, 'HIGH'], 19: ['C', 19, 'HIGH'], 13: ['C', 13, 'HIGH'], 9: ['C', 9, 'HIGH']}",2,4,36,2.7,2.7,2.3,3.3,2.75,0.0001,0.1,99.999
10,MOODYLEARN,9,"{15: 'C', 19: 'C', 13: 'D', 9: 'D'}","{15: 0.001, 19: 0.001, 13: 0.001, 9: 0.001}",110,Eq,3,1,"{15: ['C', 'C'], 19: ['C', 'C'], 13: ['D', 'C'], 9: ['D', 'C']}",30,30,28,38,1,1,2,2,0.135,"{15: ['C', 15, 'HIGH'], 19: ['C', 19, 'HIGH'], 13: ['C', 13, 'HIGH'], 9: ['C', 9, 'HIGH']}",3,2,40,2.727272727272727,2.727272727272727,2.5454545454545454,3.4545454545454546,2.8636363636363633,0.0001,0.1,99.999
