stepcount_18,strategy_18,strat code_18,move_18,probabilities_18,utility_18,common_move_18,number_coop_18,number_defect_18,outcomes_18,u1_18,u2_18,u3_18,u4_18,m1_18,m2_18,m3_18,m4_18,uv_18,ps_18,nc_18,mutC_18,simP_18,avp1_18,avp2_18,avp3_18,avp4_18,globav_18,epsilon_18,alpha_18,mood_18
True,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.275}",0,['C'],8,0,"{19: ['C', 'C'], 23: ['C', 'C'], 17: ['C', 'C'], 13: ['C', 'C']}",3,3,3,3,1,1,1,1,0.075,"{19: [0, 19, 'NEUTRAL'], 23: [0, 23, 'NEUTRAL'], 17: ['C', 17, 'NEUTRAL'], 13: ['C', 13, 'NEUTRAL']}",8,4,4,1.5,1.5,1.5,1.5,1.5,0.5,0.1,60.53375
2,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",12,['C'],4,0,"{19: ['C', 'C'], 23: ['C', 'C'], 17: ['C', 'C'], 13: ['C', 'C']}",6,6,6,6,1,1,1,1,0.135,"{19: ['C', 19, 'NEUTRAL'], 23: ['C', 23, 'NEUTRAL'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",4,4,8,2,2,2,2,2,0.5,0.1,72.91242584374999
3,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",24,['C'],4,0,"{19: ['C', 'C'], 23: ['C', 'D'], 17: ['C', 'C'], 13: ['C', 'C']}",9,6,9,9,1,1,1,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['D', 23, 'NEUTRAL'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",4,3,12,2.25,1.5,2.25,2.25,2.0625,0.5,0.1,81.86004550303632
4,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",33,['C'],3,1,"{19: ['C', 'C'], 23: ['C', 'D'], 17: ['C', 'C'], 13: ['C', 'C']}",12,6,12,12,1,1,1,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['D', 23, 'HIGH'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",3,3,16,2.4,1.2,2.4,2.4,2.1,0.0001,0.1,90.65300789402087
5,MOODYLEARN,9,"{19: 'C', 23: 'D', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.136, 17: 0.001, 13: 0.001}",42,['C'],4,0,"{19: ['C', 'C'], 23: ['D', 'D'], 17: ['C', 'C'], 13: ['C', 'C']}",15,7,15,15,1,2,1,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['D', 23, 'HIGH'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",4,3,20,2.5,1.1666666666666667,2.5,2.5,2.1666666666666665,0.0001,0.1,99.999
6,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",52,['C'],4,0,"{19: ['C', 'C'], 23: ['C', 'C'], 17: ['C', 'C'], 13: ['C', 'C']}",18,10,18,18,1,1,1,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['C', 23, 'HIGH'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",4,4,24,2.5714285714285716,1.4285714285714286,2.5714285714285716,2.5714285714285716,2.285714285714286,0.0001,0.1,99.999
7,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",64,['C'],4,0,"{19: ['C', 'C'], 23: ['C', 'D'], 17: ['C', 'C'], 13: ['C', 'C']}",21,10,21,21,1,1,1,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['D', 23, 'HIGH'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",4,3,28,2.625,1.25,2.625,2.625,2.28125,0.0001,0.1,99.999
8,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",73,['C'],4,0,"{19: ['C', 'C'], 23: ['C', 'D'], 17: ['C', 'C'], 13: ['C', 'C']}",24,10,24,24,1,1,1,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['D', 23, 'HIGH'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",4,3,32,2.6666666666666665,1.1111111111111112,2.6666666666666665,2.6666666666666665,2.2777777777777777,0.0001,0.1,99.999
9,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",82,['C'],4,0,"{19: ['C', 'C'], 23: ['C', 'D'], 17: ['C', 'C'], 13: ['C', 'C']}",27,10,27,27,1,1,1,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['D', 23, 'HIGH'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",4,3,36,2.7,1,2.7,2.7,2.2750000000000004,0.0001,0.1,99.999
10,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",91,['C'],4,0,"{19: ['C', 'C'], 23: ['C', 'D'], 17: ['C', 'C'], 13: ['C', 'C']}",30,10,30,30,1,1,1,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['D', 23, 'HIGH'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",4,3,40,2.727272727272727,0.9090909090909091,2.727272727272727,2.727272727272727,2.2727272727272725,0.0001,0.1,99.999
11,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",100,['C'],4,0,"{19: ['C', 'C'], 23: ['C', 'D'], 17: ['C', 'C'], 13: ['C', 'C']}",33,10,33,33,1,1,1,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['D', 23, 'HIGH'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",4,3,44,2.75,0.8333333333333334,2.75,2.75,2.2708333333333335,0.0001,0.1,99.999
12,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",109,['C'],4,0,"{19: ['C', 'C'], 23: ['C', 'D'], 17: ['C', 'C'], 13: ['C', 'C']}",36,10,36,36,1,1,1,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['D', 23, 'HIGH'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",4,3,48,2.769230769230769,0.7692307692307693,2.769230769230769,2.769230769230769,2.269230769230769,0.0001,0.1,99.999
13,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",118,['C'],4,0,"{19: ['C', 'C'], 23: ['C', 'D'], 17: ['C', 'C'], 13: ['C', 'C']}",39,10,39,39,1,1,1,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['D', 23, 'HIGH'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",4,3,52,2.7857142857142856,0.7142857142857143,2.7857142857142856,2.7857142857142856,2.267857142857143,0.0001,0.1,99.999
14,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",127,['C'],4,0,"{19: ['C', 'C'], 23: ['C', 'D'], 17: ['C', 'C'], 13: ['C', 'C']}",42,10,42,42,1,1,1,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['D', 23, 'HIGH'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",4,3,56,2.8,0.6666666666666666,2.8,2.8,2.2666666666666666,0.0001,0.1,99.999
15,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",136,['C'],4,0,"{19: ['C', 'C'], 23: ['C', 'D'], 17: ['C', 'C'], 13: ['C', 'C']}",45,10,45,45,1,1,1,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['D', 23, 'HIGH'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",4,3,60,2.8125,0.625,2.8125,2.8125,2.265625,0.0001,0.1,99.999
16,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",145,['C'],4,0,"{19: ['C', 'C'], 23: ['C', 'D'], 17: ['C', 'C'], 13: ['C', 'C']}",48,10,48,48,1,1,1,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['D', 23, 'HIGH'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",4,3,64,2.823529411764706,0.5882352941176471,2.823529411764706,2.823529411764706,2.264705882352941,0.0001,0.1,99.999
