stepcount_41,strategy_41,strat code_41,move_41,probabilities_41,utility_41,common_move_41,number_coop_41,number_defect_41,outcomes_41,p1_41,p2_41,p3_41,p4_41,u1_41,u2_41,u3_41,u4_41,m1_41,m2_41,m3_41,m4_41
17,WSLS,7,"{42: 'D', 49: 'C', 33: 'D'}","{42: 0.6000000000000001, 49: 0, 33: 0.38000000000000017}",40.0,['D'],2,1,"{42: ['D', 'C'], 49: ['C', 'C'], 33: ['D', 'D']}",0.6000000000000001,0,0.38000000000000017,None,5,25.5,14,None,2,1,2,None
18,WSLS,7,"{42: 'D', 49: 'C', 33: 'C'}","{42: 0.56, 49: 0, 33: 0.42000000000000015}",44.5,['C'],1,2,"{42: ['D', 'C'], 49: ['C', 'C'], 33: ['C', 'D']}",0.56,0,0.42000000000000015,None,7,27.0,12,None,2,1,1,None
19,WSLS,7,"{42: 'D', 49: 'C', 33: 'D'}","{42: 0.52, 49: 0, 33: 0.44000000000000017}",46.0,['D'],2,1,"{42: ['D', 'C'], 49: ['C', 'C'], 33: ['D', 'D']}",0.52,0,0.44000000000000017,None,9,28.5,13,None,2,1,2,None
20,WSLS,7,"{42: 'D', 49: 'C', 33: 'C'}","{42: 0.54, 49: 0, 33: 0.48000000000000015}",50.5,['C'],1,2,"{42: ['D', 'D'], 49: ['C', 'C'], 33: ['C', 'D']}",0.54,0,0.48000000000000015,None,10,30.0,11,None,2,1,1,None
21,WSLS,7,"{42: 'C', 49: 'C', 33: 'D'}","{42: 0.5800000000000001, 49: 0, 33: 0.5000000000000001}",51.0,['C'],2,1,"{42: ['C', 'D'], 49: ['C', 'C'], 33: ['D', 'D']}",0.5800000000000001,0,0.5000000000000001,None,8,31.5,12,None,1,1,2,None
22,WSLS,7,"{42: 'D', 49: 'C', 33: 'C'}","{42: 0.54, 49: 0, 33: 0.4700000000000001}",51.5,['C'],2,1,"{42: ['D', 'C'], 49: ['C', 'C'], 33: ['C', 'C']}",0.54,0,0.4700000000000001,None,10,33.0,13.5,None,2,1,1,None
23,WSLS,7,"{42: 'D', 49: 'C', 33: 'C'}","{42: 0.56, 49: 0, 33: 0.5100000000000001}",56.5,['C'],2,1,"{42: ['D', 'D'], 49: ['C', 'C'], 33: ['C', 'D']}",0.56,0,0.5100000000000001,None,11,34.5,11.5,None,2,1,1,None
24,WSLS,7,"{42: 'C', 49: 'C', 33: 'D'}","{42: 0.6000000000000001, 49: 0, 33: 0.5300000000000001}",57.0,['C'],2,1,"{42: ['C', 'D'], 49: ['C', 'C'], 33: ['D', 'D']}",0.6000000000000001,0,0.5300000000000001,None,9,36.0,12.5,None,1,1,2,None
25,WSLS,7,"{42: 'D', 49: 'C', 33: 'C'}","{42: 0.56, 49: 0, 33: 0.5700000000000002}",57.5,['C'],2,1,"{42: ['D', 'C'], 49: ['C', 'C'], 33: ['C', 'D']}",0.56,0,0.5700000000000002,None,11,37.5,10.5,None,2,1,1,None
26,WSLS,7,"{42: 'D', 49: 'C', 33: 'D'}","{42: 0.5800000000000001, 49: 0, 33: 0.5300000000000001}",59.0,['D'],2,1,"{42: ['D', 'D'], 49: ['C', 'C'], 33: ['D', 'C']}",0.5800000000000001,0,0.5300000000000001,None,12,39.0,12.5,None,2,1,2,None
