stepcount_9,strategy_9,strat code_9,move_9,probabilities_9,utility_9,common_move_9,number_coop_9,number_defect_9,outcomes_9,u1_9,u2_9,u3_9,u4_9,m1_9,m2_9,m3_9,m4_9,uv_9,ps_9,nc_9,mutC_9,simP_9,avp1_9,avp2_9,avp3_9,avp4_9,globav_9,epsilon_9,alpha_9,mood_9
True,MOODYLEARN,9,"{10: 'C', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",0,['C'],8,0,"{10: ['C', 'C'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",3,3,3,3,1,1,1,1,0.075,"{10: [0, 10, 'NEUTRAL'], 14: [0, 14, 'NEUTRAL'], 8: ['C', 8, 'NEUTRAL'], 4: ['C', 4, 'NEUTRAL']}",8,4,4,1.5,1.5,1.5,1.5,1.5,0.5,0.1,60.53375
2,MOODYLEARN,9,"{10: 'C', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",12,['C'],4,0,"{10: ['C', 'C'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",6,6,6,6,1,1,1,1,0.135,"{10: ['C', 10, 'NEUTRAL'], 14: ['C', 14, 'NEUTRAL'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'NEUTRAL']}",4,4,8,2,2,2,2,2,0.5,0.1,72.91242584374999
3,MOODYLEARN,9,"{10: 'C', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",24,['C'],3,1,"{10: ['C', 'C'], 14: ['C', 'C'], 8: ['C', 'D'], 4: ['C', 'D']}",9,9,6,6,1,1,1,1,0.135,"{10: ['C', 10, 'NEUTRAL'], 14: ['C', 14, 'HIGH'], 8: ['D', 8, 'HIGH'], 4: ['D', 4, 'HIGH']}",3,2,12,2.25,2.25,1.5,1.5,1.875,0.0001,0.1,78.51292430800027
4,MOODYLEARN,9,"{10: 'C', 14: 'D', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.136, 8: 0.001, 4: 0.001}",30,['C'],4,0,"{10: ['C', 'D'], 14: ['D', 'D'], 8: ['C', 'D'], 4: ['C', 'C']}",9,10,6,9,1,2,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['D', 14, 'HIGH'], 8: ['D', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",4,1,16,1.8,2,1.2,1.8,1.7,0.0001,0.1,81.73901369462108
5,MOODYLEARN,9,"{10: 'C', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",34,['C'],3,1,"{10: ['C', 'C'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",12,13,9,12,1,1,1,1,0.135,"{10: ['C', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,4,20,2,2.1666666666666665,1.5,2,1.9166666666666665,0.0001,0.1,93.3323497294033
6,MOODYLEARN,9,"{10: 'C', 14: 'D', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",46,['C'],3,1,"{10: ['C', 'D'], 14: ['D', 'C'], 8: ['C', 'D'], 4: ['C', 'C']}",12,18,9,15,1,2,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['D', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,1,24,1.7142857142857142,2.5714285714285716,1.2857142857142858,2.142857142857143,1.9285714285714286,0.0001,0.1,99.999
7,MOODYLEARN,9,"{10: 'C', 14: 'D', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",54,['C'],3,1,"{10: ['C', 'C'], 14: ['D', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",15,23,12,18,1,2,1,1,0.135,"{10: ['C', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,3,28,1.875,2.875,1.5,2.25,2.125,0.0001,0.1,99.999
8,MOODYLEARN,9,"{10: 'C', 14: 'D', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",68,['C'],3,1,"{10: ['C', 'D'], 14: ['D', 'C'], 8: ['C', 'D'], 4: ['C', 'C']}",15,28,12,21,1,2,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['D', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,1,32,1.6666666666666667,3.111111111111111,1.3333333333333333,2.3333333333333335,2.111111111111111,0.0001,0.1,99.999
9,MOODYLEARN,9,"{10: 'C', 14: 'D', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",76,['C'],3,1,"{10: ['C', 'C'], 14: ['D', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",18,33,15,24,1,2,1,1,0.135,"{10: ['C', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,3,36,1.8,3.3,1.5,2.4,2.25,0.0001,0.1,99.999
10,MOODYLEARN,9,"{10: 'C', 14: 'D', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",90,['C'],3,1,"{10: ['C', 'D'], 14: ['D', 'C'], 8: ['C', 'D'], 4: ['C', 'C']}",18,38,15,27,1,2,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['D', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,1,40,1.6363636363636365,3.4545454545454546,1.3636363636363635,2.4545454545454546,2.2272727272727275,0.0001,0.1,99.999
11,MOODYLEARN,9,"{10: 'C', 14: 'D', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",98,['C'],3,1,"{10: ['C', 'D'], 14: ['D', 'C'], 8: ['C', 'D'], 4: ['C', 'C']}",18,43,15,30,1,2,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['D', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,1,44,1.5,3.5833333333333335,1.25,2.5,2.2083333333333335,0.0001,0.1,99.999
12,MOODYLEARN,9,"{10: 'C', 14: 'D', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",106,['C'],3,1,"{10: ['C', 'D'], 14: ['D', 'C'], 8: ['C', 'D'], 4: ['C', 'C']}",18,48,15,33,1,2,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['D', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,1,48,1.3846153846153846,3.6923076923076925,1.1538461538461537,2.5384615384615383,2.1923076923076925,0.0001,0.1,99.999
13,MOODYLEARN,9,"{10: 'C', 14: 'D', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",114,['C'],3,1,"{10: ['C', 'D'], 14: ['D', 'C'], 8: ['C', 'D'], 4: ['C', 'C']}",18,53,15,36,1,2,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['D', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,1,52,1.2857142857142858,3.7857142857142856,1.0714285714285714,2.5714285714285716,2.178571428571429,0.0001,0.1,99.999
14,MOODYLEARN,9,"{10: 'C', 14: 'D', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",122,['C'],3,1,"{10: ['C', 'D'], 14: ['D', 'C'], 8: ['C', 'D'], 4: ['C', 'C']}",18,58,15,39,1,2,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['D', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,1,56,1.2,3.8666666666666667,1,2.6,2.1666666666666665,0.0001,0.1,99.999
15,MOODYLEARN,9,"{10: 'C', 14: 'D', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",130,['C'],3,1,"{10: ['C', 'D'], 14: ['D', 'C'], 8: ['C', 'D'], 4: ['C', 'C']}",18,63,15,42,1,2,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['D', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,1,60,1.125,3.9375,0.9375,2.625,2.15625,0.0001,0.1,99.999
