,Cooperations,Defections,Cooperators,Defectors,TFT Performance,TFT Cooperations,VPP Performance,VPP Cooperations,WSLS Performance,WSLS Cooperations,iWSLS Performance,iWSLS Cooperations,Model Params
101,81,59,24,13,3825.5,21,3717.0,14,-665.0,7,0,0,"(47, 0.015, 0.5)"
102,84,56,24,13,3864.0,21,3759.0,14,-672.0,7,0,0,"(47, 0.015, 0.5)"
103,81,59,24,13,3902.5,21,3794.0,14,-679.0,7,0,0,"(47, 0.015, 0.5)"
104,84,56,24,13,3941.0,21,3836.0,14,-686.0,7,0,0,"(47, 0.015, 0.5)"
105,81,59,24,13,3979.5,21,3871.0,14,-693.0,7,0,0,"(47, 0.015, 0.5)"
106,84,56,24,13,4018.0,21,3913.0,14,-700.0,7,0,0,"(47, 0.015, 0.5)"
107,81,59,24,13,4056.5,21,3948.0,14,-707.0,7,0,0,"(47, 0.015, 0.5)"
108,84,56,24,13,4095.0,21,3990.0,14,-714.0,7,0,0,"(47, 0.015, 0.5)"
109,81,59,24,13,4133.5,21,4025.0,14,-721.0,7,0,0,"(47, 0.015, 0.5)"
110,84,56,24,13,4172.0,21,4067.0,14,-728.0,7,0,0,"(47, 0.015, 0.5)"
111,81,59,24,13,4210.5,21,4102.0,14,-735.0,7,0,0,"(47, 0.015, 0.5)"
112,84,56,24,13,4249.0,21,4144.0,14,-742.0,7,0,0,"(47, 0.015, 0.5)"
113,81,59,24,13,4287.5,21,4179.0,14,-749.0,7,0,0,"(47, 0.015, 0.5)"
114,84,56,24,13,4326.0,21,4221.0,14,-756.0,7,0,0,"(47, 0.015, 0.5)"
115,81,59,24,13,4364.5,21,4256.0,14,-763.0,7,0,0,"(47, 0.015, 0.5)"
116,84,56,24,13,4403.0,21,4298.0,14,-770.0,7,0,0,"(47, 0.015, 0.5)"
117,81,59,24,13,4441.5,21,4333.0,14,-777.0,7,0,0,"(47, 0.015, 0.5)"
118,84,56,24,13,4480.0,21,4375.0,14,-784.0,7,0,0,"(47, 0.015, 0.5)"
119,81,59,24,13,4518.5,21,4410.0,14,-791.0,7,0,0,"(47, 0.015, 0.5)"
120,84,56,24,13,4557.0,21,4452.0,14,-798.0,7,0,0,"(47, 0.015, 0.5)"
121,81,59,24,13,4595.5,21,4487.0,14,-805.0,7,0,0,"(47, 0.015, 0.5)"
122,84,56,24,13,4634.0,21,4529.0,14,-812.0,7,0,0,"(47, 0.015, 0.5)"
123,81,59,24,13,4672.5,21,4564.0,14,-819.0,7,0,0,"(47, 0.015, 0.5)"
124,84,56,24,13,4711.0,21,4606.0,14,-826.0,7,0,0,"(47, 0.015, 0.5)"
125,81,59,24,13,4749.5,21,4641.0,14,-833.0,7,0,0,"(47, 0.015, 0.5)"
126,84,56,24,13,4788.0,21,4683.0,14,-840.0,7,0,0,"(47, 0.015, 0.5)"
127,81,59,24,13,4826.5,21,4718.0,14,-847.0,7,0,0,"(47, 0.015, 0.5)"
128,84,56,24,13,4865.0,21,4760.0,14,-854.0,7,0,0,"(47, 0.015, 0.5)"
129,81,59,24,13,4903.5,21,4795.0,14,-861.0,7,0,0,"(47, 0.015, 0.5)"
130,84,56,24,13,4942.0,21,4837.0,14,-868.0,7,0,0,"(47, 0.015, 0.5)"
131,81,59,24,13,4980.5,21,4872.0,14,-875.0,7,0,0,"(47, 0.015, 0.5)"
132,84,56,24,13,5019.0,21,4914.0,14,-882.0,7,0,0,"(47, 0.015, 0.5)"
133,81,59,24,13,5057.5,21,4949.0,14,-889.0,7,0,0,"(47, 0.015, 0.5)"
134,84,56,24,13,5096.0,21,4991.0,14,-896.0,7,0,0,"(47, 0.015, 0.5)"
135,81,59,24,13,5134.5,21,5026.0,14,-903.0,7,0,0,"(47, 0.015, 0.5)"
136,84,56,24,13,5173.0,21,5068.0,14,-910.0,7,0,0,"(47, 0.015, 0.5)"
137,81,59,24,13,5211.5,21,5103.0,14,-917.0,7,0,0,"(47, 0.015, 0.5)"
138,84,56,24,13,5250.0,21,5145.0,14,-924.0,7,0,0,"(47, 0.015, 0.5)"
139,81,59,24,13,5288.5,21,5180.0,14,-931.0,7,0,0,"(47, 0.015, 0.5)"
140,84,56,24,13,5327.0,21,5222.0,14,-938.0,7,0,0,"(47, 0.015, 0.5)"
141,81,59,24,13,5365.5,21,5257.0,14,-945.0,7,0,0,"(47, 0.015, 0.5)"
142,84,56,24,13,5404.0,21,5299.0,14,-952.0,7,0,0,"(47, 0.015, 0.5)"
143,81,59,24,13,5442.5,21,5334.0,14,-959.0,7,0,0,"(47, 0.015, 0.5)"
144,84,56,24,13,5481.0,21,5376.0,14,-966.0,7,0,0,"(47, 0.015, 0.5)"
145,81,59,24,13,5519.5,21,5411.0,14,-973.0,7,0,0,"(47, 0.015, 0.5)"
146,84,56,24,13,5558.0,21,5453.0,14,-980.0,7,0,0,"(47, 0.015, 0.5)"
147,81,59,24,13,5596.5,21,5488.0,14,-987.0,7,0,0,"(47, 0.015, 0.5)"
148,84,56,24,13,5635.0,21,5530.0,14,-994.0,7,0,0,"(47, 0.015, 0.5)"
149,81,59,24,13,5673.5,21,5565.0,14,-1001.0,7,0,0,"(47, 0.015, 0.5)"
150,84,56,24,13,5712.0,21,5607.0,14,-1008.0,7,0,0,"(47, 0.015, 0.5)"
151,81,59,24,13,5750.5,21,5642.0,14,-1015.0,7,0,0,"(47, 0.015, 0.5)"
152,84,56,24,13,5789.0,21,5684.0,14,-1022.0,7,0,0,"(47, 0.015, 0.5)"
153,81,59,24,13,5827.5,21,5719.0,14,-1029.0,7,0,0,"(47, 0.015, 0.5)"
154,84,56,24,13,5866.0,21,5761.0,14,-1036.0,7,0,0,"(47, 0.015, 0.5)"
155,81,59,24,13,5904.5,21,5796.0,14,-1043.0,7,0,0,"(47, 0.015, 0.5)"
156,84,56,24,13,5943.0,21,5838.0,14,-1050.0,7,0,0,"(47, 0.015, 0.5)"
157,81,59,24,13,5981.5,21,5873.0,14,-1057.0,7,0,0,"(47, 0.015, 0.5)"
158,84,56,24,13,6020.0,21,5915.0,14,-1064.0,7,0,0,"(47, 0.015, 0.5)"
159,81,59,24,13,6058.5,21,5950.0,14,-1071.0,7,0,0,"(47, 0.015, 0.5)"
160,84,56,24,13,6097.0,21,5992.0,14,-1078.0,7,0,0,"(47, 0.015, 0.5)"
161,81,59,24,13,6135.5,21,6027.0,14,-1085.0,7,0,0,"(47, 0.015, 0.5)"
162,84,56,24,13,6174.0,21,6069.0,14,-1092.0,7,0,0,"(47, 0.015, 0.5)"
163,81,59,24,13,6212.5,21,6104.0,14,-1099.0,7,0,0,"(47, 0.015, 0.5)"
164,84,56,24,13,6251.0,21,6146.0,14,-1106.0,7,0,0,"(47, 0.015, 0.5)"
165,81,59,24,13,6289.5,21,6181.0,14,-1113.0,7,0,0,"(47, 0.015, 0.5)"
166,84,56,24,13,6328.0,21,6223.0,14,-1120.0,7,0,0,"(47, 0.015, 0.5)"
167,81,59,24,13,6366.5,21,6258.0,14,-1127.0,7,0,0,"(47, 0.015, 0.5)"
168,84,56,24,13,6405.0,21,6300.0,14,-1134.0,7,0,0,"(47, 0.015, 0.5)"
169,81,59,24,13,6443.5,21,6335.0,14,-1141.0,7,0,0,"(47, 0.015, 0.5)"
170,84,56,24,13,6482.0,21,6377.0,14,-1148.0,7,0,0,"(47, 0.015, 0.5)"
171,81,59,24,13,6520.5,21,6412.0,14,-1155.0,7,0,0,"(47, 0.015, 0.5)"
172,84,56,24,13,6559.0,21,6454.0,14,-1162.0,7,0,0,"(47, 0.015, 0.5)"
173,81,59,24,13,6597.5,21,6489.0,14,-1169.0,7,0,0,"(47, 0.015, 0.5)"
174,84,56,24,13,6636.0,21,6531.0,14,-1176.0,7,0,0,"(47, 0.015, 0.5)"
175,81,59,24,13,6674.5,21,6566.0,14,-1183.0,7,0,0,"(47, 0.015, 0.5)"
176,84,56,24,13,6713.0,21,6608.0,14,-1190.0,7,0,0,"(47, 0.015, 0.5)"
177,81,59,24,13,6751.5,21,6643.0,14,-1197.0,7,0,0,"(47, 0.015, 0.5)"
178,84,56,24,13,6790.0,21,6685.0,14,-1204.0,7,0,0,"(47, 0.015, 0.5)"
179,81,59,24,13,6828.5,21,6720.0,14,-1211.0,7,0,0,"(47, 0.015, 0.5)"
180,84,56,24,13,6867.0,21,6762.0,14,-1218.0,7,0,0,"(47, 0.015, 0.5)"
181,81,59,24,13,6905.5,21,6797.0,14,-1225.0,7,0,0,"(47, 0.015, 0.5)"
182,84,56,24,13,6944.0,21,6839.0,14,-1232.0,7,0,0,"(47, 0.015, 0.5)"
183,81,59,24,13,6982.5,21,6874.0,14,-1239.0,7,0,0,"(47, 0.015, 0.5)"
184,84,56,24,13,7021.0,21,6916.0,14,-1246.0,7,0,0,"(47, 0.015, 0.5)"
185,81,59,24,13,7059.5,21,6951.0,14,-1253.0,7,0,0,"(47, 0.015, 0.5)"
186,83,57,23,13,7098.0,21,6993.0,14,-1260.0,7,0,0,"(47, 0.015, 0.5)"
187,80,60,23,13,7136.5,21,7028.0,14,-1267.0,7,0,0,"(47, 0.015, 0.5)"
188,84,56,24,13,7175.0,21,7070.0,14,-1274.0,7,0,0,"(47, 0.015, 0.5)"
189,81,59,24,13,7213.5,21,7105.0,14,-1281.0,7,0,0,"(47, 0.015, 0.5)"
190,84,56,24,13,7252.0,21,7147.0,14,-1288.0,7,0,0,"(47, 0.015, 0.5)"
191,81,59,24,13,7290.5,21,7182.0,14,-1295.0,7,0,0,"(47, 0.015, 0.5)"
192,84,56,24,13,7329.0,21,7224.0,14,-1302.0,7,0,0,"(47, 0.015, 0.5)"
193,81,59,24,13,7367.5,21,7259.0,14,-1309.0,7,0,0,"(47, 0.015, 0.5)"
194,84,56,24,13,7406.0,21,7301.0,14,-1316.0,7,0,0,"(47, 0.015, 0.5)"
195,81,59,24,13,7444.5,21,7336.0,14,-1323.0,7,0,0,"(47, 0.015, 0.5)"
196,84,56,24,13,7483.0,21,7378.0,14,-1330.0,7,0,0,"(47, 0.015, 0.5)"
197,81,59,24,13,7521.5,21,7413.0,14,-1337.0,7,0,0,"(47, 0.015, 0.5)"
198,84,56,24,13,7560.0,21,7455.0,14,-1344.0,7,0,0,"(47, 0.015, 0.5)"
199,81,59,24,13,7598.5,21,7490.0,14,-1351.0,7,0,0,"(47, 0.015, 0.5)"
200,84,56,24,13,7637.0,21,7532.0,14,-1358.0,7,0,0,"(47, 0.015, 0.5)"
201,81,59,24,13,7675.5,21,7567.0,14,-1365.0,7,0,0,"(47, 0.015, 0.5)"
202,84,56,24,13,7714.0,21,7609.0,14,-1372.0,7,0,0,"(47, 0.015, 0.5)"
203,81,59,24,13,7752.5,21,7644.0,14,-1379.0,7,0,0,"(47, 0.015, 0.5)"
204,84,56,24,13,7791.0,21,7686.0,14,-1386.0,7,0,0,"(47, 0.015, 0.5)"
205,81,59,24,13,7829.5,21,7721.0,14,-1393.0,7,0,0,"(47, 0.015, 0.5)"
206,84,56,24,13,7868.0,21,7763.0,14,-1400.0,7,0,0,"(47, 0.015, 0.5)"
207,81,59,24,13,7906.5,21,7798.0,14,-1407.0,7,0,0,"(47, 0.015, 0.5)"
208,84,56,24,13,7945.0,21,7840.0,14,-1414.0,7,0,0,"(47, 0.015, 0.5)"
209,81,59,24,13,7983.5,21,7875.0,14,-1421.0,7,0,0,"(47, 0.015, 0.5)"
210,84,56,24,13,8022.0,21,7917.0,14,-1428.0,7,0,0,"(47, 0.015, 0.5)"
211,81,59,24,13,8060.5,21,7952.0,14,-1435.0,7,0,0,"(47, 0.015, 0.5)"
212,84,56,24,13,8099.0,21,7994.0,14,-1442.0,7,0,0,"(47, 0.015, 0.5)"
213,81,59,24,13,8137.5,21,8029.0,14,-1449.0,7,0,0,"(47, 0.015, 0.5)"
214,84,56,24,13,8176.0,21,8071.0,14,-1456.0,7,0,0,"(47, 0.015, 0.5)"
215,81,59,24,13,8214.5,21,8106.0,14,-1463.0,7,0,0,"(47, 0.015, 0.5)"
216,84,56,24,13,8253.0,21,8148.0,14,-1470.0,7,0,0,"(47, 0.015, 0.5)"
217,81,59,24,13,8291.5,21,8183.0,14,-1477.0,7,0,0,"(47, 0.015, 0.5)"
218,83,57,24,14,8330.0,21,8225.0,14,-1484.0,7,0,0,"(47, 0.015, 0.5)"
219,81,59,24,13,8368.5,21,8260.0,14,-1491.0,7,0,0,"(47, 0.015, 0.5)"
220,84,56,24,13,8407.0,21,8302.0,14,-1498.0,7,0,0,"(47, 0.015, 0.5)"
221,81,59,24,13,8445.5,21,8337.0,14,-1505.0,7,0,0,"(47, 0.015, 0.5)"
222,84,56,24,13,8484.0,21,8379.0,14,-1512.0,7,0,0,"(47, 0.015, 0.5)"
223,81,59,24,13,8522.5,21,8414.0,14,-1519.0,7,0,0,"(47, 0.015, 0.5)"
224,84,56,24,13,8561.0,21,8456.0,14,-1526.0,7,0,0,"(47, 0.015, 0.5)"
225,81,59,24,13,8599.5,21,8491.0,14,-1533.0,7,0,0,"(47, 0.015, 0.5)"
226,84,56,24,13,8638.0,21,8533.0,14,-1540.0,7,0,0,"(47, 0.015, 0.5)"
227,81,59,24,13,8676.5,21,8568.0,14,-1547.0,7,0,0,"(47, 0.015, 0.5)"
228,84,56,24,13,8715.0,21,8610.0,14,-1554.0,7,0,0,"(47, 0.015, 0.5)"
229,81,59,24,13,8753.5,21,8645.0,14,-1561.0,7,0,0,"(47, 0.015, 0.5)"
230,84,56,24,13,8792.0,21,8687.0,14,-1568.0,7,0,0,"(47, 0.015, 0.5)"
231,81,59,24,13,8830.5,21,8722.0,14,-1575.0,7,0,0,"(47, 0.015, 0.5)"
232,84,56,24,13,8869.0,21,8764.0,14,-1582.0,7,0,0,"(47, 0.015, 0.5)"
233,81,59,24,13,8907.5,21,8799.0,14,-1589.0,7,0,0,"(47, 0.015, 0.5)"
234,84,56,24,13,8946.0,21,8841.0,14,-1596.0,7,0,0,"(47, 0.015, 0.5)"
235,81,59,24,13,8984.5,21,8876.0,14,-1603.0,7,0,0,"(47, 0.015, 0.5)"
236,84,56,24,13,9023.0,21,8918.0,14,-1610.0,7,0,0,"(47, 0.015, 0.5)"
237,81,59,24,13,9061.5,21,8953.0,14,-1617.0,7,0,0,"(47, 0.015, 0.5)"
238,84,56,24,13,9100.0,21,8995.0,14,-1624.0,7,0,0,"(47, 0.015, 0.5)"
239,81,59,24,13,9138.5,21,9030.0,14,-1631.0,7,0,0,"(47, 0.015, 0.5)"
240,84,56,24,13,9177.0,21,9072.0,14,-1638.0,7,0,0,"(47, 0.015, 0.5)"
241,81,59,24,13,9215.5,21,9107.0,14,-1645.0,7,0,0,"(47, 0.015, 0.5)"
242,84,56,24,13,9254.0,21,9149.0,14,-1652.0,7,0,0,"(47, 0.015, 0.5)"
243,81,59,24,13,9292.5,21,9184.0,14,-1659.0,7,0,0,"(47, 0.015, 0.5)"
244,84,56,24,13,9331.0,21,9226.0,14,-1666.0,7,0,0,"(47, 0.015, 0.5)"
245,81,59,24,13,9369.5,21,9261.0,14,-1673.0,7,0,0,"(47, 0.015, 0.5)"
246,84,56,24,13,9408.0,21,9303.0,14,-1680.0,7,0,0,"(47, 0.015, 0.5)"
247,81,59,24,13,9446.5,21,9338.0,14,-1687.0,7,0,0,"(47, 0.015, 0.5)"
248,84,56,24,13,9485.0,21,9380.0,14,-1694.0,7,0,0,"(47, 0.015, 0.5)"
249,81,59,24,13,9523.5,21,9415.0,14,-1701.0,7,0,0,"(47, 0.015, 0.5)"
250,84,56,24,13,9562.0,21,9457.0,14,-1708.0,7,0,0,"(47, 0.015, 0.5)"
251,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,"(47, 0.015, 0.5)"
252,95,45,29,14,17.5,28,42.0,14,-3.5,14,0,0,"(47, 0.015, 0.5)"
253,91,49,24,13,56.0,21,59.5,28,14.0,14,0,0,"(47, 0.015, 0.5)"
254,78,62,26,14,94.5,21,101.5,14,-14.0,7,0,0,"(47, 0.015, 0.5)"
255,89,51,25,14,133.0,21,94.5,28,7.0,14,0,0,"(47, 0.015, 0.5)"
256,82,58,28,14,171.5,21,129.5,14,0.0,0,0,0,"(47, 0.015, 0.5)"
257,81,59,22,15,210.0,21,171.5,14,-7.0,7,0,0,"(47, 0.015, 0.5)"
258,77,63,23,14,248.5,21,206.5,14,-14.0,7,0,0,"(47, 0.015, 0.5)"
259,82,58,23,15,287.0,21,248.5,14,-21.0,7,0,0,"(47, 0.015, 0.5)"
260,77,63,23,15,325.5,21,283.5,14,-28.0,7,0,0,"(47, 0.015, 0.5)"
261,81,59,22,15,364.0,21,325.5,14,-35.0,7,0,0,"(47, 0.015, 0.5)"
262,77,63,23,15,402.5,21,360.5,14,-42.0,7,0,0,"(47, 0.015, 0.5)"
263,81,59,22,15,441.0,21,402.5,14,-49.0,7,0,0,"(47, 0.015, 0.5)"
264,77,63,23,15,479.5,21,437.5,14,-56.0,7,0,0,"(47, 0.015, 0.5)"
265,81,59,22,15,518.0,21,479.5,14,-63.0,7,0,0,"(47, 0.015, 0.5)"
266,77,63,23,15,556.5,21,514.5,14,-70.0,7,0,0,"(47, 0.015, 0.5)"
267,81,59,22,15,595.0,21,556.5,14,-77.0,7,0,0,"(47, 0.015, 0.5)"
268,77,63,23,15,633.5,21,591.5,14,-84.0,7,0,0,"(47, 0.015, 0.5)"
269,81,59,22,15,672.0,21,633.5,14,-91.0,7,0,0,"(47, 0.015, 0.5)"
