stepcount_15,strategy_15,strat code_15,move_15,probabilities_15,utility_15,common_move_15,number_coop_15,number_defect_15,outcomes_15,p1_15,p2_15,p3_15,p4_15,u1_15,u2_15,u3_15,u4_15,m1_15,m2_15,m3_15,m4_15
11,VPP,6,"{16: 'C', 23: 'D', 14: 'D', 7: 'C'}","{16: 0.56, 23: 0.2799999999999998, 14: 0.52, 7: 0.27}",36.0,Eq,2,2,"{16: ['C', 'D'], 23: ['D', 'D'], 14: ['D', 'C'], 7: ['C', 'C']}",0.56,0.2799999999999998,0.52,0.27,3,13.0,11.0,11.5,1,2,2,1
12,VPP,6,"{16: 'D', 23: 'C', 14: 'D', 7: 'C'}","{16: 0.5800000000000001, 23: 0.2499999999999998, 14: 0.48000000000000004, 7: 0.31}",38.5,Eq,2,2,"{16: ['D', 'D'], 23: ['C', 'C'], 14: ['D', 'C'], 7: ['C', 'D']}",0.5800000000000001,0.2499999999999998,0.48000000000000004,0.31,4,14.5,13.0,9.5,2,1,2,1
13,VPP,6,"{16: 'C', 23: 'C', 14: 'D', 7: 'C'}","{16: 0.55, 23: 0.2199999999999998, 14: 0.5, 7: 0.28}",41.0,['C'],3,1,"{16: ['C', 'C'], 23: ['C', 'C'], 14: ['D', 'D'], 7: ['C', 'C']}",0.55,0.2199999999999998,0.5,0.28,5.5,16.0,14.0,11.0,1,1,2,1
14,VPP,6,"{16: 'D', 23: 'C', 14: 'D', 7: 'C'}","{16: 0.51, 23: 0.1899999999999998, 14: 0.52, 7: 0.25}",46.5,Eq,2,2,"{16: ['D', 'C'], 23: ['C', 'C'], 14: ['D', 'D'], 7: ['C', 'C']}",0.51,0.1899999999999998,0.52,0.25,7.5,17.5,15.0,12.5,2,1,2,1
15,VPP,6,"{16: 'D', 23: 'C', 14: 'D', 7: 'C'}","{16: 0.53, 23: 0.1599999999999998, 14: 0.54, 7: 0.22}",52.5,Eq,2,2,"{16: ['D', 'D'], 23: ['C', 'C'], 14: ['D', 'D'], 7: ['C', 'C']}",0.53,0.1599999999999998,0.54,0.22,8.5,19.0,16.0,14.0,2,1,2,1
16,VPP,6,"{16: 'C', 23: 'D', 14: 'C', 7: 'C'}","{16: 0.5, 23: 0.1199999999999998, 14: 0.5800000000000001, 7: 0.26}",57.5,['C'],3,1,"{16: ['C', 'C'], 23: ['D', 'C'], 14: ['C', 'D'], 7: ['C', 'D']}",0.5,0.1199999999999998,0.5800000000000001,0.26,10.0,21.0,14.0,12.0,1,2,1,1
17,VPP,6,"{16: 'C', 23: 'C', 14: 'D', 7: 'C'}","{16: 0.47, 23: 0.1599999999999998, 14: 0.54, 7: 0.3}",57.0,['C'],3,1,"{16: ['C', 'C'], 23: ['C', 'D'], 14: ['D', 'C'], 7: ['C', 'D']}",0.47,0.1599999999999998,0.54,0.3,11.5,19.0,16.0,10.0,1,1,2,1
18,VPP,6,"{16: 'D', 23: 'C', 14: 'D', 7: 'C'}","{16: 0.43, 23: 0.19999999999999982, 14: 0.56, 7: 0.27}",56.5,Eq,2,2,"{16: ['D', 'C'], 23: ['C', 'D'], 14: ['D', 'D'], 7: ['C', 'C']}",0.43,0.19999999999999982,0.56,0.27,13.5,17.0,17.0,11.5,2,1,2,1
19,VPP,6,"{16: 'D', 23: 'C', 14: 'C', 7: 'C'}","{16: 0.45, 23: 0.23999999999999982, 14: 0.53, 7: 0.31}",59.0,['C'],3,1,"{16: ['D', 'D'], 23: ['C', 'D'], 14: ['C', 'C'], 7: ['C', 'D']}",0.45,0.23999999999999982,0.53,0.31,14.5,15.0,18.5,9.5,2,1,1,1
20,VPP,6,"{16: 'D', 23: 'C', 14: 'D', 7: 'C'}","{16: 0.41000000000000003, 23: 0.2799999999999998, 14: 0.55, 7: 0.35}",57.5,Eq,2,2,"{16: ['D', 'C'], 23: ['C', 'D'], 14: ['D', 'D'], 7: ['C', 'D']}",0.41000000000000003,0.2799999999999998,0.55,0.35,16.5,13.0,19.5,7.5,2,1,2,1
21,VPP,6,"{16: 'C', 23: 'C', 14: 'D', 7: 'C'}","{16: 0.45, 23: 0.3199999999999998, 14: 0.5700000000000001, 7: 0.31999999999999995}",56.5,['C'],3,1,"{16: ['C', 'D'], 23: ['C', 'D'], 14: ['D', 'D'], 7: ['C', 'C']}",0.45,0.3199999999999998,0.5700000000000001,0.31999999999999995,14.5,11.0,20.5,9.0,1,1,2,1
22,VPP,6,"{16: 'C', 23: 'D', 14: 'C', 7: 'C'}","{16: 0.49, 23: 0.3399999999999998, 14: 0.6100000000000001, 7: 0.2899999999999999}",55.0,['C'],3,1,"{16: ['C', 'D'], 23: ['D', 'D'], 14: ['C', 'D'], 7: ['C', 'C']}",0.49,0.3399999999999998,0.6100000000000001,0.2899999999999999,12.5,12.0,18.5,10.5,1,2,1,1
23,VPP,6,"{16: 'C', 23: 'C', 14: 'D', 7: 'C'}","{16: 0.53, 23: 0.30999999999999983, 14: 0.6300000000000001, 7: 0.2599999999999999}",53.5,['C'],3,1,"{16: ['C', 'D'], 23: ['C', 'C'], 14: ['D', 'D'], 7: ['C', 'C']}",0.53,0.30999999999999983,0.6300000000000001,0.2599999999999999,10.5,13.5,19.5,12.0,1,1,2,1
24,VPP,6,"{16: 'C', 23: 'C', 14: 'D', 7: 'D'}","{16: 0.5700000000000001, 23: 0.2799999999999998, 14: 0.5900000000000001, 7: 0.2199999999999999}",55.5,Eq,2,2,"{16: ['C', 'D'], 23: ['C', 'C'], 14: ['D', 'C'], 7: ['D', 'C']}",0.5700000000000001,0.2799999999999998,0.5900000000000001,0.2199999999999999,8.5,15.0,21.5,14.0,1,1,2,2
25,VPP,6,"{16: 'D', 23: 'C', 14: 'D', 7: 'C'}","{16: 0.5900000000000001, 23: 0.2499999999999998, 14: 0.6100000000000001, 7: 0.1899999999999999}",59.0,Eq,2,2,"{16: ['D', 'D'], 23: ['C', 'C'], 14: ['D', 'D'], 7: ['C', 'C']}",0.5900000000000001,0.2499999999999998,0.6100000000000001,0.1899999999999999,9.5,16.5,22.5,15.5,2,1,2,1
26,VPP,6,"{16: 'C', 23: 'C', 14: 'C', 7: 'C'}","{16: 0.56, 23: 0.2199999999999998, 14: 0.6500000000000001, 7: 0.1599999999999999}",64.0,['C'],4,0,"{16: ['C', 'C'], 23: ['C', 'C'], 14: ['C', 'D'], 7: ['C', 'C']}",0.56,0.2199999999999998,0.6500000000000001,0.1599999999999999,11.0,18.0,20.5,17.0,1,1,1,1
