stepcount_9,strategy_9,strat code_9,move_9,probabilities_9,utility_9,common_move_9,number_coop_9,number_defect_9,outcomes_9,p1_9,p2_9,p3_9,p4_9,u1_9,u2_9,u3_9,u4_9,m1_9,m2_9,m3_9,m4_9
12,WSLS,7,"{10: 'D', 17: 'C', 1: 'D'}","{10: 0.6000000000000001, 17: 0.2599999999999998, 1: 0.39000000000000007}",22.0,['D'],2,1,"{10: ['D', 'D'], 17: ['C', 'C'], 1: ['D', 'C']}",0.6000000000000001,0.2599999999999998,0.39000000000000007,None,3.0,14.0,9.5,None,2,1,2,None
13,WSLS,7,"{10: 'C', 17: 'C', 1: 'D'}","{10: 0.5700000000000001, 17: 0.2299999999999998, 1: 0.3500000000000001}",26.5,['C'],1,2,"{10: ['C', 'C'], 17: ['C', 'C'], 1: ['D', 'C']}",0.5700000000000001,0.2299999999999998,0.3500000000000001,None,4.5,15.5,11.5,None,1,1,2,None
14,WSLS,7,"{10: 'C', 17: 'C', 1: 'D'}","{10: 0.6100000000000001, 17: 0.1999999999999998, 1: 0.3700000000000001}",31.5,['C'],2,1,"{10: ['C', 'D'], 17: ['C', 'C'], 1: ['D', 'D']}",0.6100000000000001,0.1999999999999998,0.3700000000000001,None,2.5,17.0,12.5,None,1,1,2,None
15,WSLS,7,"{10: 'D', 17: 'C', 1: 'C'}","{10: 0.5700000000000001, 17: 0.1699999999999998, 1: 0.4100000000000001}",32.0,['C'],2,1,"{10: ['D', 'C'], 17: ['C', 'C'], 1: ['C', 'D']}",0.5700000000000001,0.1699999999999998,0.4100000000000001,None,4.5,18.5,10.5,None,2,1,1,None
16,WSLS,7,"{10: 'D', 17: 'C', 1: 'D'}","{10: 0.5900000000000001, 17: 0.1399999999999998, 1: 0.4300000000000001}",33.5,['D'],2,1,"{10: ['D', 'D'], 17: ['C', 'C'], 1: ['D', 'D']}",0.5900000000000001,0.1399999999999998,0.4300000000000001,None,5.5,20.0,11.5,None,2,1,2,None
17,WSLS,7,"{10: 'C', 17: 'C', 1: 'C'}","{10: 0.56, 17: 0.10999999999999979, 1: 0.40000000000000013}",37.0,['C'],1,2,"{10: ['C', 'C'], 17: ['C', 'C'], 1: ['C', 'C']}",0.56,0.10999999999999979,0.40000000000000013,None,7.0,21.5,13.0,None,1,1,1,None
18,WSLS,7,"{10: 'C', 17: 'C', 1: 'C'}","{10: 0.6000000000000001, 17: 0.0799999999999998, 1: 0.4400000000000001}",41.5,['C'],3,0,"{10: ['C', 'D'], 17: ['C', 'C'], 1: ['C', 'D']}",0.6000000000000001,0.0799999999999998,0.4400000000000001,None,5.0,23.0,11.0,None,1,1,1,None
19,WSLS,7,"{10: 'D', 17: 'C', 1: 'D'}","{10: 0.56, 17: 0.049999999999999795, 1: 0.40000000000000013}",39.0,['D'],3,0,"{10: ['D', 'C'], 17: ['C', 'C'], 1: ['D', 'C']}",0.56,0.049999999999999795,0.40000000000000013,None,7.0,24.5,13.0,None,2,1,2,None
20,WSLS,7,"{10: 'D', 17: 'C', 1: 'D'}","{10: 0.52, 17: 0.019999999999999796, 1: 0.36000000000000015}",44.5,['D'],1,2,"{10: ['D', 'C'], 17: ['C', 'C'], 1: ['D', 'C']}",0.52,0.019999999999999796,0.36000000000000015,None,9.0,26.0,15.0,None,2,1,2,None
21,WSLS,7,"{10: 'D', 17: 'C', 1: 'D'}","{10: 0.48000000000000004, 17: 0, 1: 0.38000000000000017}",50.0,['D'],1,2,"{10: ['D', 'C'], 17: ['C', 'C'], 1: ['D', 'D']}",0.48000000000000004,0,0.38000000000000017,None,11.0,27.5,16.0,None,2,1,2,None
22,WSLS,7,"{10: 'D', 17: 'C', 1: 'C'}","{10: 0.44000000000000006, 17: 0, 1: 0.42000000000000015}",54.5,['C'],1,2,"{10: ['D', 'C'], 17: ['C', 'C'], 1: ['C', 'D']}",0.44000000000000006,0,0.42000000000000015,None,13.0,29.0,14.0,None,2,1,1,None
23,WSLS,7,"{10: 'D', 17: 'C', 1: 'D'}","{10: 0.4000000000000001, 17: 0, 1: 0.44000000000000017}",56.0,['D'],2,1,"{10: ['D', 'C'], 17: ['C', 'C'], 1: ['D', 'D']}",0.4000000000000001,0,0.44000000000000017,None,15.0,30.5,15.0,None,2,1,2,None
24,WSLS,7,"{10: 'D', 17: 'C', 1: 'C'}","{10: 0.3600000000000001, 17: 0, 1: 0.48000000000000015}",60.5,['C'],1,2,"{10: ['D', 'C'], 17: ['C', 'C'], 1: ['C', 'D']}",0.3600000000000001,0,0.48000000000000015,None,17.0,32.0,13.0,None,2,1,1,None
25,WSLS,7,"{10: 'D', 17: 'C', 1: 'D'}","{10: 0.3800000000000001, 17: 0, 1: 0.5000000000000001}",62.0,['D'],2,1,"{10: ['D', 'D'], 17: ['C', 'C'], 1: ['D', 'D']}",0.3800000000000001,0,0.5000000000000001,None,18.0,33.5,14.0,None,2,1,2,None
26,WSLS,7,"{10: 'C', 17: 'C', 1: 'C'}","{10: 0.4200000000000001, 17: 0, 1: 0.4700000000000001}",65.5,['C'],1,2,"{10: ['C', 'D'], 17: ['C', 'C'], 1: ['C', 'C']}",0.4200000000000001,0,0.4700000000000001,None,16.0,35.0,15.5,None,1,1,1,None
