stepcount_34,strategy_34,strat code_34,move_34,probabilities_34,utility_34,common_move_34,number_coop_34,number_defect_34,outcomes_34,p1_34,p2_34,p3_34,p4_34,u1_34,u2_34,u3_34,u4_34,m1_34,m2_34,m3_34,m4_34
11,WSLS,7,"{35: 'C', 42: 'C', 33: 'C', 26: 'C'}","{35: 0.1699999999999998, 42: 0.4699999999999999, 33: 0.3999999999999999, 26: 0.1699999999999998}",45.0,['C'],3,1,"{35: ['C', 'C'], 42: ['C', 'D'], 33: ['C', 'C'], 26: ['C', 'C']}",0.1699999999999998,0.4699999999999999,0.3999999999999999,0.1699999999999998,16.5,5.5,9.0,16.5,1,1,1,1
12,WSLS,7,"{35: 'C', 42: 'D', 33: 'C', 26: 'C'}","{35: 0.1399999999999998, 42: 0.42999999999999994, 33: 0.3699999999999999, 26: 0.1399999999999998}",47.5,['C'],4,0,"{35: ['C', 'C'], 42: ['D', 'C'], 33: ['C', 'C'], 26: ['C', 'C']}",0.1399999999999998,0.42999999999999994,0.3699999999999999,0.1399999999999998,18.0,7.5,10.5,18.0,1,2,1,1
13,WSLS,7,"{35: 'C', 42: 'D', 33: 'C', 26: 'C'}","{35: 0.10999999999999979, 42: 0.38999999999999996, 33: 0.33999999999999986, 26: 0.10999999999999979}",54.0,['C'],3,1,"{35: ['C', 'C'], 42: ['D', 'C'], 33: ['C', 'C'], 26: ['C', 'C']}",0.10999999999999979,0.38999999999999996,0.33999999999999986,0.10999999999999979,19.5,9.5,12.0,19.5,1,2,1,1
14,WSLS,7,"{35: 'C', 42: 'D', 33: 'C', 26: 'C'}","{35: 0.0799999999999998, 42: 0.41, 33: 0.37999999999999984, 26: 0.0799999999999998}",60.5,['C'],3,1,"{35: ['C', 'C'], 42: ['D', 'D'], 33: ['C', 'D'], 26: ['C', 'C']}",0.0799999999999998,0.41,0.37999999999999984,0.0799999999999998,21.0,10.5,10.0,21.0,1,2,1,1
15,WSLS,7,"{35: 'C', 42: 'C', 33: 'D', 26: 'C'}","{35: 0.049999999999999795, 42: 0.38, 33: 0.39999999999999986, 26: 0.049999999999999795}",62.5,['C'],3,1,"{35: ['C', 'C'], 42: ['C', 'C'], 33: ['D', 'D'], 26: ['C', 'C']}",0.049999999999999795,0.38,0.39999999999999986,0.049999999999999795,22.5,12.0,11.0,22.5,1,1,2,1
16,WSLS,7,"{35: 'C', 42: 'C', 33: 'C', 26: 'C'}","{35: 0.019999999999999796, 42: 0.35, 33: 0.3699999999999999, 26: 0.019999999999999796}",68.0,['C'],3,1,"{35: ['C', 'C'], 42: ['C', 'C'], 33: ['C', 'C'], 26: ['C', 'C']}",0.019999999999999796,0.35,0.3699999999999999,0.019999999999999796,24.0,13.5,12.5,24.0,1,1,1,1
17,WSLS,7,"{35: 'C', 42: 'C', 33: 'C', 26: 'C'}","{35: 0, 42: 0.31999999999999995, 33: 0.33999999999999986, 26: 0}",74.0,['C'],4,0,"{35: ['C', 'C'], 42: ['C', 'C'], 33: ['C', 'C'], 26: ['C', 'C']}",0,0.31999999999999995,0.33999999999999986,0,25.5,15.0,14.0,25.5,1,1,1,1
18,WSLS,7,"{35: 'C', 42: 'C', 33: 'C', 26: 'C'}","{35: 0, 42: 0.2899999999999999, 33: 0.30999999999999983, 26: 0}",80.0,['C'],4,0,"{35: ['C', 'C'], 42: ['C', 'C'], 33: ['C', 'C'], 26: ['C', 'C']}",0,0.2899999999999999,0.30999999999999983,0,27.0,16.5,15.5,27.0,1,1,1,1
19,WSLS,7,"{35: 'C', 42: 'C', 33: 'C', 26: 'C'}","{35: 0, 42: 0.2599999999999999, 33: 0.2799999999999998, 26: 0}",86.0,['C'],4,0,"{35: ['C', 'C'], 42: ['C', 'C'], 33: ['C', 'C'], 26: ['C', 'C']}",0,0.2599999999999999,0.2799999999999998,0,28.5,18.0,17.0,28.5,1,1,1,1
20,WSLS,7,"{35: 'C', 42: 'C', 33: 'C', 26: 'C'}","{35: 0, 42: 0.2999999999999999, 33: 0.2499999999999998, 26: 0}",92.0,['C'],4,0,"{35: ['C', 'C'], 42: ['C', 'D'], 33: ['C', 'C'], 26: ['C', 'C']}",0,0.2999999999999999,0.2499999999999998,0,30.0,16.0,18.5,30.0,1,1,1,1
21,WSLS,7,"{35: 'C', 42: 'D', 33: 'C', 26: 'C'}","{35: 0, 42: 0.2599999999999999, 33: 0.2199999999999998, 26: 0}",94.5,['C'],4,0,"{35: ['C', 'C'], 42: ['D', 'C'], 33: ['C', 'C'], 26: ['C', 'C']}",0,0.2599999999999999,0.2199999999999998,0,31.5,18.0,20.0,31.5,1,2,1,1
22,WSLS,7,"{35: 'C', 42: 'D', 33: 'C', 26: 'C'}","{35: 0, 42: 0.2799999999999999, 33: 0.1899999999999998, 26: 0}",101.0,['C'],3,1,"{35: ['C', 'C'], 42: ['D', 'D'], 33: ['C', 'C'], 26: ['C', 'C']}",0,0.2799999999999999,0.1899999999999998,0,33.0,19.0,21.5,33.0,1,2,1,1
23,WSLS,7,"{35: 'C', 42: 'C', 33: 'C', 26: 'C'}","{35: 0, 42: 0.24999999999999992, 33: 0.1599999999999998, 26: 0}",106.5,['C'],3,1,"{35: ['C', 'C'], 42: ['C', 'C'], 33: ['C', 'C'], 26: ['C', 'C']}",0,0.24999999999999992,0.1599999999999998,0,34.5,20.5,23.0,34.5,1,1,1,1
24,WSLS,7,"{35: 'C', 42: 'C', 33: 'C', 26: 'C'}","{35: 0, 42: 0.21999999999999992, 33: 0.1299999999999998, 26: 0}",112.5,['C'],4,0,"{35: ['C', 'C'], 42: ['C', 'C'], 33: ['C', 'C'], 26: ['C', 'C']}",0,0.21999999999999992,0.1299999999999998,0,36.0,22.0,24.5,36.0,1,1,1,1
25,WSLS,7,"{35: 'C', 42: 'C', 33: 'C', 26: 'C'}","{35: 0, 42: 0.18999999999999992, 33: 0.09999999999999981, 26: 0}",118.5,['C'],4,0,"{35: ['C', 'C'], 42: ['C', 'C'], 33: ['C', 'C'], 26: ['C', 'C']}",0,0.18999999999999992,0.09999999999999981,0,37.5,23.5,26.0,37.5,1,1,1,1
26,WSLS,7,"{35: 'C', 42: 'C', 33: 'C', 26: 'C'}","{35: 0, 42: 0.15999999999999992, 33: 0.06999999999999981, 26: 0}",124.5,['C'],4,0,"{35: ['C', 'C'], 42: ['C', 'C'], 33: ['C', 'C'], 26: ['C', 'C']}",0,0.15999999999999992,0.06999999999999981,0,39.0,25.0,27.5,39.0,1,1,1,1
