stepcount_5,strategy_5,strat code_5,move_5,probabilities_5,utility_5,common_move_5,number_coop_5,number_defect_5,outcomes_5,u1_5,u2_5,u3_5,u4_5,m1_5,m2_5,m3_5,m4_5,uv_5,ps_5,nc_5,mutC_5,simP_5,avp1_5,avp2_5,avp3_5,avp4_5,globav_5,epsilon_5,alpha_5,mood_5
True,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.065, 4: 0.065}",0,['C'],4,0,"{10: ['C', 'C'], 4: ['C', 'C']}",3,3,None,None,1,1,None,None,0.045,"{10: [0, 10, 'NEUTRAL'], 4: ['C', 4, 'NEUTRAL']}",4,2,2,1.5,1.5,None,None,1.5,0.5,0.1,55.25
2,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.001, 4: 0.001}",6,['C'],1,1,"{10: ['C', 'C'], 4: ['C', 'C']}",6,6,None,None,1,1,None,None,0.075,"{10: ['C', 10, 'NEUTRAL'], 4: ['C', 4, 'NEUTRAL']}",1,2,4,2,2,None,None,2,0.5,0.1,61.47375
3,MOODYLEARN,9,"{10: 'C', 4: 'D'}","{10: 0.001, 4: 0.001}",12,Eq,2,0,"{10: ['C', 'C'], 4: ['D', 'C']}",9,11,None,None,1,2,None,None,0.075,"{10: ['C', 10, 'NEUTRAL'], 4: ['C', 4, 'HIGH']}",2,1,6,2.25,2.75,None,None,2.5,0.5,0.1,70.0129398046875
4,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.001, 4: 0.001}",20,['C'],2,0,"{10: ['C', 'C'], 4: ['C', 'C']}",12,14,None,None,1,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",2,2,8,2.4,2.8,None,None,2.5999999999999996,0.5,0.1,76.32734119103067
5,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.001, 4: 0.001}",26,['C'],2,0,"{10: ['C', 'C'], 4: ['C', 'C']}",15,17,None,None,1,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",2,2,10,2.5,2.8333333333333335,None,None,2.666666666666667,0.5,0.1,82.5230887344243
6,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.001, 4: 0.001}",32,['C'],1,1,"{10: ['C', 'C'], 4: ['C', 'C']}",18,20,None,None,1,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",1,2,12,2.5714285714285716,2.857142857142857,None,None,2.7142857142857144,0.0001,0.1,88.63888958359635
7,MOODYLEARN,9,"{10: 'D', 4: 'C'}","{10: 0.001, 4: 0.001}",38,Eq,2,0,"{10: ['D', 'C'], 4: ['C', 'C']}",23,23,None,None,2,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",2,1,14,2.875,2.875,None,None,2.875,0.0001,0.1,96.71292005210908
8,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.001, 4: 0.001}",46,['C'],2,0,"{10: ['C', 'C'], 4: ['C', 'C']}",26,26,None,None,1,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",2,2,16,2.888888888888889,2.888888888888889,None,None,2.888888888888889,0.0001,0.1,99.999
9,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.001, 4: 0.001}",52,['C'],2,0,"{10: ['C', 'C'], 4: ['C', 'C']}",29,29,None,None,1,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",2,2,18,2.9,2.9,None,None,2.9,0.0001,0.1,99.999
10,MOODYLEARN,9,"{10: 'C', 4: 'C'}","{10: 0.001, 4: 0.001}",58,['C'],2,0,"{10: ['C', 'C'], 4: ['C', 'C']}",32,32,None,None,1,1,None,None,0.075,"{10: ['C', 10, 'HIGH'], 4: ['C', 4, 'HIGH']}",2,2,20,2.909090909090909,2.909090909090909,None,None,2.909090909090909,0.0001,0.1,99.999
