stepcount_35,strategy_35,strat code_35,move_35,probabilities_35,utility_35,common_move_35,number_coop_35,number_defect_35,outcomes_35,p1_35,p2_35,p3_35,p4_35,u1_35,u2_35,u3_35,u4_35,m1_35,m2_35,m3_35,m4_35
11,WSLS,7,"{36: 'C', 43: 'C', 34: 'C', 27: 'D'}","{36: 0.1699999999999998, 43: 0.5700000000000001, 34: 0.1699999999999998, 27: 0.4500000000000002}",39.0,['C'],2,2,"{36: ['C', 'C'], 43: ['C', 'D'], 34: ['C', 'C'], 27: ['D', 'C']}",0.1699999999999998,0.5700000000000001,0.1699999999999998,0.4500000000000002,16.5,2.5,16.5,6.5,1,1,1,2
12,WSLS,7,"{36: 'C', 43: 'D', 34: 'C', 27: 'D'}","{36: 0.1399999999999998, 43: 0.5900000000000001, 34: 0.1399999999999998, 27: 0.4100000000000002}",42.0,Eq,3,1,"{36: ['C', 'C'], 43: ['D', 'D'], 34: ['C', 'C'], 27: ['D', 'C']}",0.1399999999999998,0.5900000000000001,0.1399999999999998,0.4100000000000002,18.0,3.5,18.0,8.5,1,2,1,2
13,WSLS,7,"{36: 'C', 43: 'C', 34: 'C', 27: 'D'}","{36: 0.10999999999999979, 43: 0.56, 34: 0.10999999999999979, 27: 0.4300000000000002}",48.0,['C'],2,2,"{36: ['C', 'C'], 43: ['C', 'C'], 34: ['C', 'C'], 27: ['D', 'D']}",0.10999999999999979,0.56,0.10999999999999979,0.4300000000000002,19.5,5.0,19.5,9.5,1,1,1,2
14,WSLS,7,"{36: 'C', 43: 'C', 34: 'C', 27: 'C'}","{36: 0.0799999999999998, 43: 0.53, 34: 0.0799999999999998, 27: 0.4700000000000002}",53.5,['C'],3,1,"{36: ['C', 'C'], 43: ['C', 'C'], 34: ['C', 'C'], 27: ['C', 'D']}",0.0799999999999998,0.53,0.0799999999999998,0.4700000000000002,21.0,6.5,21.0,7.5,1,1,1,1
15,WSLS,7,"{36: 'C', 43: 'C', 34: 'C', 27: 'D'}","{36: 0.049999999999999795, 43: 0.5, 34: 0.049999999999999795, 27: 0.4900000000000002}",56.0,['C'],4,0,"{36: ['C', 'C'], 43: ['C', 'C'], 34: ['C', 'C'], 27: ['D', 'D']}",0.049999999999999795,0.5,0.049999999999999795,0.4900000000000002,22.5,8.0,22.5,8.5,1,1,1,2
16,WSLS,7,"{36: 'C', 43: 'C', 34: 'C', 27: 'C'}","{36: 0.019999999999999796, 43: 0.54, 34: 0.019999999999999796, 27: 0.4600000000000002}",61.5,['C'],3,1,"{36: ['C', 'C'], 43: ['C', 'D'], 34: ['C', 'C'], 27: ['C', 'C']}",0.019999999999999796,0.54,0.019999999999999796,0.4600000000000002,24.0,6.0,24.0,10.0,1,1,1,1
17,WSLS,7,"{36: 'C', 43: 'D', 34: 'C', 27: 'C'}","{36: 0, 43: 0.5, 34: 0, 27: 0.43000000000000016}",64.0,['C'],4,0,"{36: ['C', 'C'], 43: ['D', 'C'], 34: ['C', 'C'], 27: ['C', 'C']}",0,0.5,0,0.43000000000000016,25.5,8.0,25.5,11.5,1,2,1,1
18,WSLS,7,"{36: 'C', 43: 'D', 34: 'C', 27: 'C'}","{36: 0, 43: 0.46, 34: 0, 27: 0.47000000000000014}",70.5,['C'],3,1,"{36: ['C', 'C'], 43: ['D', 'C'], 34: ['C', 'C'], 27: ['C', 'D']}",0,0.46,0,0.47000000000000014,27.0,10.0,27.0,9.5,1,2,1,1
19,WSLS,7,"{36: 'C', 43: 'D', 34: 'C', 27: 'D'}","{36: 0, 43: 0.48000000000000004, 34: 0, 27: 0.49000000000000016}",73.5,Eq,3,1,"{36: ['C', 'C'], 43: ['D', 'D'], 34: ['C', 'C'], 27: ['D', 'D']}",0,0.48000000000000004,0,0.49000000000000016,28.5,11.0,28.5,10.5,1,2,1,2
20,WSLS,7,"{36: 'C', 43: 'C', 34: 'C', 27: 'C'}","{36: 0, 43: 0.45000000000000007, 34: 0, 27: 0.4600000000000002}",78.5,['C'],2,2,"{36: ['C', 'C'], 43: ['C', 'C'], 34: ['C', 'C'], 27: ['C', 'C']}",0,0.45000000000000007,0,0.4600000000000002,30.0,12.5,30.0,12.0,1,1,1,1
21,WSLS,7,"{36: 'C', 43: 'C', 34: 'C', 27: 'C'}","{36: 0, 43: 0.49000000000000005, 34: 0, 27: 0.5000000000000002}",84.5,['C'],4,0,"{36: ['C', 'C'], 43: ['C', 'D'], 34: ['C', 'C'], 27: ['C', 'D']}",0,0.49000000000000005,0,0.5000000000000002,31.5,10.5,31.5,10.0,1,1,1,1
22,WSLS,7,"{36: 'C', 43: 'D', 34: 'C', 27: 'D'}","{36: 0, 43: 0.45000000000000007, 34: 0, 27: 0.5200000000000002}",83.5,Eq,4,0,"{36: ['C', 'C'], 43: ['D', 'C'], 34: ['C', 'C'], 27: ['D', 'D']}",0,0.45000000000000007,0,0.5200000000000002,33.0,12.5,33.0,11.0,1,2,1,2
23,WSLS,7,"{36: 'C', 43: 'D', 34: 'C', 27: 'C'}","{36: 0, 43: 0.4700000000000001, 34: 0, 27: 0.4900000000000002}",89.5,['C'],2,2,"{36: ['C', 'C'], 43: ['D', 'D'], 34: ['C', 'C'], 27: ['C', 'C']}",0,0.4700000000000001,0,0.4900000000000002,34.5,13.5,34.5,12.5,1,2,1,1
24,WSLS,7,"{36: 'C', 43: 'C', 34: 'C', 27: 'C'}","{36: 0, 43: 0.44000000000000006, 34: 0, 27: 0.4600000000000002}",95.0,['C'],3,1,"{36: ['C', 'C'], 43: ['C', 'C'], 34: ['C', 'C'], 27: ['C', 'C']}",0,0.44000000000000006,0,0.4600000000000002,36.0,15.0,36.0,14.0,1,1,1,1
25,WSLS,7,"{36: 'C', 43: 'C', 34: 'C', 27: 'C'}","{36: 0, 43: 0.41000000000000003, 34: 0, 27: 0.43000000000000016}",101.0,['C'],4,0,"{36: ['C', 'C'], 43: ['C', 'C'], 34: ['C', 'C'], 27: ['C', 'C']}",0,0.41000000000000003,0,0.43000000000000016,37.5,16.5,37.5,15.5,1,1,1,1
26,WSLS,7,"{36: 'C', 43: 'C', 34: 'C', 27: 'C'}","{36: 0, 43: 0.38, 34: 0, 27: 0.40000000000000013}",107.0,['C'],4,0,"{36: ['C', 'C'], 43: ['C', 'C'], 34: ['C', 'C'], 27: ['C', 'C']}",0,0.38,0,0.40000000000000013,39.0,18.0,39.0,17.0,1,1,1,1
