stepcount_1,strategy_1,strat code_1,move_1,probabilities_1,utility_1,common_move_1,number_coop_1,number_defect_1,outcomes_1,p1_1,p2_1,p3_1,p4_1,u1_1,u2_1,u3_1,u4_1,m1_1,m2_1,m3_1,m4_1
True,VPP,6,"{2: 'D', 9: 'D'}","{2: 0.46, 9: 0.46}",0,['D'],0,2,"{2: ['D', 'C'], 9: ['D', 'C']}",0.46,0.46,None,None,2,2,None,None,2,2,None,None
2,VPP,6,"{2: 'C', 9: 'C'}","{2: 0.5, 9: 0.5}",4,['C'],2,0,"{2: ['C', 'D'], 9: ['C', 'D']}",0.5,0.5,None,None,0,0,None,None,1,1,None,None
3,VPP,6,"{2: 'D', 9: 'C'}","{2: 0.52, 9: 0.54}",0,Eq,1,1,"{2: ['D', 'D'], 9: ['C', 'D']}",0.52,0.54,None,None,1,-2,None,None,2,1,None,None
4,VPP,6,"{2: 'D', 9: 'C'}","{2: 0.48000000000000004, 9: 0.5800000000000001}",-1,Eq,1,1,"{2: ['D', 'C'], 9: ['C', 'D']}",0.48000000000000004,0.5800000000000001,None,None,3,-4,None,None,2,1,None,None
5,VPP,6,"{2: 'C', 9: 'D'}","{2: 0.52, 9: 0.6000000000000001}",-1,Eq,1,1,"{2: ['C', 'D'], 9: ['D', 'D']}",0.52,0.6000000000000001,None,None,1,-3,None,None,1,2,None,None
6,VPP,6,"{2: 'C', 9: 'C'}","{2: 0.56, 9: 0.5700000000000001}",-2,['C'],2,0,"{2: ['C', 'D'], 9: ['C', 'C']}",0.56,0.5700000000000001,None,None,-1,-1.5,None,None,1,1,None,None
7,VPP,6,"{2: 'C', 9: 'D'}","{2: 0.6000000000000001, 9: 0.53}",-2.5,Eq,1,1,"{2: ['C', 'D'], 9: ['D', 'C']}",0.6000000000000001,0.53,None,None,-3,0.5,None,None,1,2,None,None
8,VPP,6,"{2: 'D', 9: 'C'}","{2: 0.6200000000000001, 9: 0.5700000000000001}",-2.5,Eq,1,1,"{2: ['D', 'D'], 9: ['C', 'D']}",0.6200000000000001,0.5700000000000001,None,None,-2,-1.5,None,None,2,1,None,None
9,VPP,6,"{2: 'C', 9: 'C'}","{2: 0.5900000000000001, 9: 0.6100000000000001}",-3.5,['C'],2,0,"{2: ['C', 'C'], 9: ['C', 'D']}",0.5900000000000001,0.6100000000000001,None,None,-0.5,-3.5,None,None,1,1,None,None
10,VPP,6,"{2: 'C', 9: 'D'}","{2: 0.56, 9: 0.6300000000000001}",-4.0,Eq,1,1,"{2: ['C', 'C'], 9: ['D', 'D']}",0.56,0.6300000000000001,None,None,1.0,-2.5,None,None,1,2,None,None
11,VPP,6,"{2: 'D', 9: 'D'}","{2: 0.52, 9: 0.5900000000000001}",-1.5,['D'],0,2,"{2: ['D', 'C'], 9: ['D', 'C']}",0.52,0.5900000000000001,None,None,3.0,-0.5,None,None,2,2,None,None
12,VPP,6,"{2: 'D', 9: 'C'}","{2: 0.54, 9: 0.6300000000000001}",2.5,Eq,1,1,"{2: ['D', 'D'], 9: ['C', 'D']}",0.54,0.6300000000000001,None,None,4.0,-2.5,None,None,2,1,None,None
13,VPP,6,"{2: 'C', 9: 'C'}","{2: 0.51, 9: 0.6700000000000002}",1.5,['C'],2,0,"{2: ['C', 'C'], 9: ['C', 'D']}",0.51,0.6700000000000002,None,None,5.5,-4.5,None,None,1,1,None,None
14,VPP,6,"{2: 'C', 9: 'D'}","{2: 0.48, 9: 0.6900000000000002}",1.0,Eq,1,1,"{2: ['C', 'C'], 9: ['D', 'D']}",0.48,0.6900000000000002,None,None,7.0,-3.5,None,None,1,2,None,None
15,VPP,6,"{2: 'D', 9: 'D'}","{2: 0.44, 9: 0.6500000000000001}",3.5,['D'],0,2,"{2: ['D', 'C'], 9: ['D', 'C']}",0.44,0.6500000000000001,None,None,9.0,-1.5,None,None,2,2,None,None
16,VPP,6,"{2: 'C', 9: 'D'}","{2: 0.48, 9: 0.6700000000000002}",7.5,Eq,1,1,"{2: ['C', 'D'], 9: ['D', 'D']}",0.48,0.6700000000000002,None,None,7.0,-0.5,None,None,1,2,None,None
17,VPP,6,"{2: 'C', 9: 'C'}","{2: 0.52, 9: 0.6400000000000001}",6.5,['C'],2,0,"{2: ['C', 'D'], 9: ['C', 'C']}",0.52,0.6400000000000001,None,None,5.0,1.0,None,None,1,1,None,None
18,VPP,6,"{2: 'C', 9: 'D'}","{2: 0.56, 9: 0.6000000000000001}",6.0,Eq,1,1,"{2: ['C', 'D'], 9: ['D', 'C']}",0.56,0.6000000000000001,None,None,3.0,3.0,None,None,1,2,None,None
19,VPP,6,"{2: 'C', 9: 'C'}","{2: 0.6000000000000001, 9: 0.6400000000000001}",6.0,['C'],2,0,"{2: ['C', 'D'], 9: ['C', 'D']}",0.6000000000000001,0.6400000000000001,None,None,1.0,1.0,None,None,1,1,None,None
20,VPP,6,"{2: 'D', 9: 'C'}","{2: 0.6200000000000001, 9: 0.6800000000000002}",2.0,Eq,1,1,"{2: ['D', 'D'], 9: ['C', 'D']}",0.6200000000000001,0.6800000000000002,None,None,2.0,-1.0,None,None,2,1,None,None
21,VPP,6,"{2: 'C', 9: 'D'}","{2: 0.5900000000000001, 9: 0.7000000000000002}",1.0,Eq,1,1,"{2: ['C', 'C'], 9: ['D', 'D']}",0.5900000000000001,0.7000000000000002,None,None,3.5,0.0,None,None,1,2,None,None
22,VPP,6,"{2: 'C', 9: 'D'}","{2: 0.56, 9: 0.6600000000000001}",3.5,Eq,1,1,"{2: ['C', 'C'], 9: ['D', 'C']}",0.56,0.6600000000000001,None,None,5.0,2.0,None,None,1,2,None,None
23,VPP,6,"{2: 'D', 9: 'D'}","{2: 0.52, 9: 0.6800000000000002}",7.0,['D'],0,2,"{2: ['D', 'C'], 9: ['D', 'D']}",0.52,0.6800000000000002,None,None,7.0,3.0,None,None,2,2,None,None
24,VPP,6,"{2: 'D', 9: 'D'}","{2: 0.54, 9: 0.6400000000000001}",10.0,['D'],0,2,"{2: ['D', 'D'], 9: ['D', 'C']}",0.54,0.6400000000000001,None,None,8.0,5.0,None,None,2,2,None,None
25,VPP,6,"{2: 'D', 9: 'D'}","{2: 0.5, 9: 0.6600000000000001}",13.0,['D'],0,2,"{2: ['D', 'C'], 9: ['D', 'D']}",0.5,0.6600000000000001,None,None,10.0,6.0,None,None,2,2,None,None
26,VPP,6,"{2: 'D', 9: 'C'}","{2: 0.52, 9: 0.6300000000000001}",16.0,Eq,1,1,"{2: ['D', 'D'], 9: ['C', 'C']}",0.52,0.6300000000000001,None,None,11.0,7.5,None,None,2,1,None,None
