stepcount_32,strategy_32,strat code_32,move_32,probabilities_32,utility_32,common_move_32,number_coop_32,number_defect_32,outcomes_32,p1_32,p2_32,p3_32,p4_32,u1_32,u2_32,u3_32,u4_32,m1_32,m2_32,m3_32,m4_32
16,VPP,6,"{40: 'C', 31: 'C', 24: 'C'}","{40: 0.42, 31: 0.41000000000000003, 24: 0.4099999999999999}",37.0,['C'],3,0,"{40: ['C', 'D'], 31: ['C', 'D'], 24: ['C', 'D']}",0.42,0.41000000000000003,0.4099999999999999,None,10.0,10.5,10.5,None,1,1,1,None
17,VPP,6,"{40: 'D', 31: 'C', 24: 'C'}","{40: 0.38, 31: 0.45, 24: 0.4499999999999999}",31.0,['C'],2,1,"{40: ['D', 'C'], 31: ['C', 'D'], 24: ['C', 'D']}",0.38,0.45,0.4499999999999999,None,12.0,8.5,8.5,None,2,1,1,None
18,VPP,6,"{40: 'C', 31: 'D', 24: 'C'}","{40: 0.35, 31: 0.47000000000000003, 24: 0.4899999999999999}",29.0,['C'],2,1,"{40: ['C', 'C'], 31: ['D', 'D'], 24: ['C', 'D']}",0.35,0.47000000000000003,0.4899999999999999,None,13.5,9.5,6.5,None,1,2,1,None
19,VPP,6,"{40: 'C', 31: 'D', 24: 'C'}","{40: 0.31999999999999995, 31: 0.43000000000000005, 24: 0.5299999999999999}",29.5,['C'],2,1,"{40: ['C', 'C'], 31: ['D', 'C'], 24: ['C', 'D']}",0.31999999999999995,0.43000000000000005,0.5299999999999999,None,15.0,11.5,4.5,None,1,2,1,None
20,VPP,6,"{40: 'C', 31: 'C', 24: 'C'}","{40: 0.2899999999999999, 31: 0.47000000000000003, 24: 0.57}",31.0,['C'],3,0,"{40: ['C', 'C'], 31: ['C', 'D'], 24: ['C', 'D']}",0.2899999999999999,0.47000000000000003,0.57,None,16.5,9.5,2.5,None,1,1,1,None
21,VPP,6,"{40: 'D', 31: 'D', 24: 'C'}","{40: 0.30999999999999994, 31: 0.49000000000000005, 24: 0.61}",28.5,['D'],1,2,"{40: ['D', 'D'], 31: ['D', 'D'], 24: ['C', 'D']}",0.30999999999999994,0.49000000000000005,0.61,None,17.5,10.5,0.5,None,2,2,1,None
22,VPP,6,"{40: 'C', 31: 'D', 24: 'C'}","{40: 0.3499999999999999, 31: 0.45000000000000007, 24: 0.65}",28.5,['C'],2,1,"{40: ['C', 'D'], 31: ['D', 'C'], 24: ['C', 'D']}",0.3499999999999999,0.45000000000000007,0.65,None,15.5,12.5,-1.5,None,1,2,1,None
23,VPP,6,"{40: 'C', 31: 'D', 24: 'C'}","{40: 0.3899999999999999, 31: 0.4700000000000001, 24: 0.6900000000000001}",26.5,['C'],2,1,"{40: ['C', 'D'], 31: ['D', 'D'], 24: ['C', 'D']}",0.3899999999999999,0.4700000000000001,0.6900000000000001,None,13.5,13.5,-3.5,None,1,2,1,None
24,VPP,6,"{40: 'D', 31: 'C', 24: 'D'}","{40: 0.3499999999999999, 31: 0.44000000000000006, 24: 0.7100000000000001}",23.5,['D'],1,2,"{40: ['D', 'C'], 31: ['C', 'C'], 24: ['D', 'D']}",0.3499999999999999,0.44000000000000006,0.7100000000000001,None,15.5,15.0,-2.5,None,2,1,2,None
25,VPP,6,"{40: 'D', 31: 'D', 24: 'D'}","{40: 0.30999999999999994, 31: 0.4000000000000001, 24: 0.67}",28.0,['D'],0,3,"{40: ['D', 'C'], 31: ['D', 'C'], 24: ['D', 'C']}",0.30999999999999994,0.4000000000000001,0.67,None,17.5,17.0,-0.5,None,2,2,2,None
26,VPP,6,"{40: 'D', 31: 'C', 24: 'D'}","{40: 0.26999999999999996, 31: 0.44000000000000006, 24: 0.6900000000000001}",34.0,['D'],1,2,"{40: ['D', 'C'], 31: ['C', 'D'], 24: ['D', 'D']}",0.26999999999999996,0.44000000000000006,0.6900000000000001,None,19.5,15.0,0.5,None,2,1,2,None
