stepcount_23,strategy_23,strat code_23,move_23,probabilities_23,utility_23,common_move_23,number_coop_23,number_defect_23,outcomes_23,p1_23,p2_23,p3_23,p4_23,u1_23,u2_23,u3_23,u4_23,m1_23,m2_23,m3_23,m4_23
11,WSLS,7,"{24: 'C', 31: 'C', 22: 'D', 15: 'D'}","{24: 0.1699999999999998, 31: 0.1699999999999998, 22: 0.4699999999999999, 15: 0.2799999999999998}",45.5,Eq,3,1,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['D', 'C'], 15: ['D', 'D']}",0.1699999999999998,0.1699999999999998,0.4699999999999999,0.2799999999999998,16.5,16.5,5.5,13.0,1,1,2,2
12,WSLS,7,"{24: 'C', 31: 'C', 22: 'D', 15: 'C'}","{24: 0.1399999999999998, 31: 0.1399999999999998, 22: 0.42999999999999994, 15: 0.2499999999999998}",51.5,['C'],2,2,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['D', 'C'], 15: ['C', 'C']}",0.1399999999999998,0.1399999999999998,0.42999999999999994,0.2499999999999998,18.0,18.0,7.5,14.5,1,1,2,1
13,WSLS,7,"{24: 'C', 31: 'C', 22: 'D', 15: 'C'}","{24: 0.10999999999999979, 31: 0.10999999999999979, 22: 0.38999999999999996, 15: 0.2199999999999998}",58.0,['C'],3,1,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['D', 'C'], 15: ['C', 'C']}",0.10999999999999979,0.10999999999999979,0.38999999999999996,0.2199999999999998,19.5,19.5,9.5,16.0,1,1,2,1
14,WSLS,7,"{24: 'C', 31: 'C', 22: 'D', 15: 'C'}","{24: 0.0799999999999998, 31: 0.0799999999999998, 22: 0.35, 15: 0.1899999999999998}",64.5,['C'],3,1,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['D', 'C'], 15: ['C', 'C']}",0.0799999999999998,0.0799999999999998,0.35,0.1899999999999998,21.0,21.0,11.5,17.5,1,1,2,1
15,WSLS,7,"{24: 'C', 31: 'C', 22: 'D', 15: 'C'}","{24: 0.049999999999999795, 31: 0.049999999999999795, 22: 0.37, 15: 0.1599999999999998}",71.0,['C'],3,1,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['D', 'D'], 15: ['C', 'C']}",0.049999999999999795,0.049999999999999795,0.37,0.1599999999999998,22.5,22.5,12.5,19.0,1,1,2,1
16,WSLS,7,"{24: 'C', 31: 'C', 22: 'C', 15: 'C'}","{24: 0.019999999999999796, 31: 0.019999999999999796, 22: 0.41, 15: 0.19999999999999982}",76.5,['C'],3,1,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['C', 'D'], 15: ['C', 'D']}",0.019999999999999796,0.019999999999999796,0.41,0.19999999999999982,24.0,24.0,10.5,17.0,1,1,1,1
17,WSLS,7,"{24: 'C', 31: 'C', 22: 'D', 15: 'D'}","{24: 0, 31: 0, 22: 0.37, 15: 0.1599999999999998}",75.5,Eq,4,0,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['D', 'C'], 15: ['D', 'C']}",0,0,0.37,0.1599999999999998,25.5,25.5,12.5,19.0,1,1,2,2
18,WSLS,7,"{24: 'C', 31: 'C', 22: 'D', 15: 'D'}","{24: 0, 31: 0, 22: 0.33, 15: 0.1199999999999998}",82.5,Eq,2,2,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['D', 'C'], 15: ['D', 'C']}",0,0,0.33,0.1199999999999998,27.0,27.0,14.5,21.0,1,1,2,2
19,WSLS,7,"{24: 'C', 31: 'C', 22: 'D', 15: 'D'}","{24: 0, 31: 0, 22: 0.35000000000000003, 15: 0.0799999999999998}",89.5,Eq,2,2,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['D', 'D'], 15: ['D', 'C']}",0,0,0.35000000000000003,0.0799999999999998,28.5,28.5,15.5,23.0,1,1,2,2
20,WSLS,7,"{24: 'C', 31: 'C', 22: 'C', 15: 'D'}","{24: 0, 31: 0, 22: 0.32000000000000006, 15: 0.03999999999999979}",95.5,['C'],2,2,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['C', 'C'], 15: ['D', 'C']}",0,0,0.32000000000000006,0.03999999999999979,30.0,30.0,17.0,25.0,1,1,1,2
21,WSLS,7,"{24: 'C', 31: 'C', 22: 'C', 15: 'D'}","{24: 0, 31: 0, 22: 0.29000000000000004, 15: 0}",102.0,['C'],3,1,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['C', 'C'], 15: ['D', 'C']}",0,0,0.29000000000000004,0,31.5,31.5,18.5,27.0,1,1,1,2
22,WSLS,7,"{24: 'C', 31: 'C', 22: 'C', 15: 'D'}","{24: 0, 31: 0, 22: 0.26, 15: 0}",108.5,['C'],3,1,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['C', 'C'], 15: ['D', 'D']}",0,0,0.26,0,33.0,33.0,20.0,28.0,1,1,1,2
23,WSLS,7,"{24: 'C', 31: 'C', 22: 'C', 15: 'C'}","{24: 0, 31: 0, 22: 0.3, 15: 0}",114.0,['C'],3,1,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['C', 'D'], 15: ['C', 'C']}",0,0,0.3,0,34.5,34.5,18.0,29.5,1,1,1,1
24,WSLS,7,"{24: 'C', 31: 'C', 22: 'D', 15: 'C'}","{24: 0, 31: 0, 22: 0.26, 15: 0}",116.5,['C'],4,0,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['D', 'C'], 15: ['C', 'C']}",0,0,0.26,0,36.0,36.0,20.0,31.0,1,1,2,1
25,WSLS,7,"{24: 'C', 31: 'C', 22: 'D', 15: 'C'}","{24: 0, 31: 0, 22: 0.22, 15: 0}",123.0,['C'],3,1,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['D', 'C'], 15: ['C', 'C']}",0,0,0.22,0,37.5,37.5,22.0,32.5,1,1,2,1
26,WSLS,7,"{24: 'C', 31: 'C', 22: 'D', 15: 'C'}","{24: 0, 31: 0, 22: 0.18, 15: 0}",129.5,['C'],3,1,"{24: ['C', 'C'], 31: ['C', 'C'], 22: ['D', 'C'], 15: ['C', 'C']}",0,0,0.18,0,39.0,39.0,24.0,34.0,1,1,2,1
