stepcount_2,strategy_2,strat code_2,move_2,probabilities_2,utility_2,common_move_2,number_coop_2,number_defect_2,outcomes_2,u1_2,u2_2,u3_2,u4_2,m1_2,m2_2,m3_2,m4_2,uv_2,ps_2,nc_2,mutC_2,simP_2,avp1_2,avp2_2,avp3_2,avp4_2,globav_2,epsilon_2,alpha_2,mood_2
True,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.020000000000000018, 7: 0.020000000000000018, 1: 0.020000000000000018}",0,['C'],6,0,"{3: ['C', 'C'], 7: ['C', 'C'], 1: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{3: [0, 3, 'NEUTRAL'], 7: [0, 7, 'NEUTRAL'], 1: ['C', 1, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,57.53375
2,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",9,['C'],1,2,"{3: ['C', 'C'], 7: ['C', 'C'], 1: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{3: ['C', 3, 'NEUTRAL'], 7: ['C', 7, 'NEUTRAL'], 1: ['C', 1, 'NEUTRAL']}",1,3,6,2,2,2,None,2,0.5,0.1,66.94235084375
3,MOODYLEARN,9,"{3: 'D', 7: 'C', 1: 'D'}","{3: 0.106, 7: 0.001, 1: 0.001}",18,['D'],3,0,"{3: ['D', 'D'], 7: ['C', 'C'], 1: ['D', 'C']}",7,9,11,None,2,1,2,None,0.105,"{3: ['D', 3, 'NEUTRAL'], 7: ['C', 7, 'HIGH'], 1: ['C', 1, 'NEUTRAL']}",3,1,9,1.75,2.25,2.75,None,2.25,0.5,0.1,76.3033067358815
4,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.106, 7: 0.001, 1: 0.001}",27,['C'],3,0,"{3: ['C', 'D'], 7: ['C', 'C'], 1: ['C', 'C']}",7,12,14,None,1,1,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['C', 1, 'HIGH']}",3,2,12,1.4,2.4,2.8,None,2.1999999999999997,0.5,0.1,82.46347737942297
5,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",33,['C'],3,0,"{3: ['C', 'C'], 7: ['C', 'D'], 1: ['C', 'C']}",10,12,17,None,1,1,1,None,0.105,"{3: ['C', 3, 'HIGH'], 7: ['D', 7, 'HIGH'], 1: ['C', 1, 'HIGH']}",3,2,15,1.6666666666666667,2,2.8333333333333335,None,2.166666666666667,0.5,0.1,88.39891392073962
6,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",39,['C'],2,1,"{3: ['C', 'D'], 7: ['C', 'C'], 1: ['C', 'D']}",10,15,17,None,1,1,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,1,18,1.4285714285714286,2.142857142857143,2.4285714285714284,None,2.0,0.0001,0.1,91.19365558906345
7,MOODYLEARN,9,"{3: 'C', 7: 'D', 1: 'C'}","{3: 0.001, 7: 0.106, 1: 0.001}",42,['C'],3,0,"{3: ['C', 'C'], 7: ['D', 'D'], 1: ['C', 'C']}",13,16,20,None,1,2,1,None,0.105,"{3: ['C', 3, 'HIGH'], 7: ['D', 7, 'HIGH'], 1: ['C', 1, 'HIGH']}",3,2,21,1.625,2,2.5,None,2.0416666666666665,0.0001,0.1,98.03445012124666
8,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",49,['C'],2,1,"{3: ['C', 'D'], 7: ['C', 'C'], 1: ['C', 'D']}",13,19,20,None,1,1,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,1,24,1.4444444444444444,2.111111111111111,2.2222222222222223,None,1.925925925925926,0.0001,0.1,99.99899444444443
9,MOODYLEARN,9,"{3: 'C', 7: 'D', 1: 'C'}","{3: 0.001, 7: 0.106, 1: 0.001}",52,['C'],3,0,"{3: ['C', 'C'], 7: ['D', 'D'], 1: ['C', 'C']}",16,20,23,None,1,2,1,None,0.105,"{3: ['C', 3, 'HIGH'], 7: ['D', 7, 'HIGH'], 1: ['C', 1, 'HIGH']}",3,2,27,1.6,2,2.3,None,1.9666666666666666,0.0001,0.1,99.999
10,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",59,['C'],2,1,"{3: ['C', 'D'], 7: ['C', 'C'], 1: ['C', 'D']}",16,23,23,None,1,1,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,1,30,1.4545454545454546,2.090909090909091,2.090909090909091,None,1.8787878787878787,0.0001,0.1,99.9989909090909
11,MOODYLEARN,9,"{3: 'C', 7: 'D', 1: 'C'}","{3: 0.001, 7: 0.106, 1: 0.001}",62,['C'],3,0,"{3: ['C', 'D'], 7: ['D', 'D'], 1: ['C', 'D']}",16,24,23,None,1,2,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['D', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",3,0,33,1.3333333333333333,2,1.9166666666666667,None,1.75,0.0001,0.1,99.99898749999998
12,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",63,['C'],2,1,"{3: ['C', 'D'], 7: ['C', 'C'], 1: ['C', 'D']}",16,27,23,None,1,1,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,1,36,1.2307692307692308,2.076923076923077,1.7692307692307692,None,1.6923076923076923,0.0001,0.1,99.9989846153846
13,MOODYLEARN,9,"{3: 'C', 7: 'D', 1: 'C'}","{3: 0.001, 7: 0.106, 1: 0.001}",66,['C'],3,0,"{3: ['C', 'D'], 7: ['D', 'D'], 1: ['C', 'D']}",16,28,23,None,1,2,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['D', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",3,0,39,1.1428571428571428,2,1.6428571428571428,None,1.5952380952380951,0.0001,0.1,99.99898214285714
14,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",67,['C'],2,1,"{3: ['C', 'D'], 7: ['C', 'C'], 1: ['C', 'D']}",16,31,23,None,1,1,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,1,42,1.0666666666666667,2.066666666666667,1.5333333333333334,None,1.5555555555555556,0.0001,0.1,99.99898
15,MOODYLEARN,9,"{3: 'C', 7: 'D', 1: 'C'}","{3: 0.001, 7: 0.106, 1: 0.001}",70,['C'],3,0,"{3: ['C', 'D'], 7: ['D', 'D'], 1: ['C', 'D']}",16,32,23,None,1,2,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['D', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",3,0,45,1,2,1.4375,None,1.4791666666666667,0.0001,0.1,99.998978125
16,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",71,['C'],2,1,"{3: ['C', 'D'], 7: ['C', 'C'], 1: ['C', 'D']}",16,35,23,None,1,1,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,1,48,0.9411764705882353,2.0588235294117645,1.3529411764705883,None,1.4509803921568627,0.0001,0.1,99.99897647058822
17,MOODYLEARN,9,"{3: 'C', 7: 'D', 1: 'C'}","{3: 0.001, 7: 0.106, 1: 0.001}",74,['C'],3,0,"{3: ['C', 'D'], 7: ['D', 'D'], 1: ['C', 'D']}",16,36,23,None,1,2,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['D', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",3,0,51,0.8888888888888888,2,1.2777777777777777,None,1.3888888888888888,0.0001,0.1,99.998975
18,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",75,['C'],2,1,"{3: ['C', 'D'], 7: ['C', 'C'], 1: ['C', 'D']}",16,39,23,None,1,1,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,1,54,0.8421052631578947,2.0526315789473686,1.2105263157894737,None,1.368421052631579,0.0001,0.1,99.99897368421051
19,MOODYLEARN,9,"{3: 'C', 7: 'D', 1: 'C'}","{3: 0.001, 7: 0.106, 1: 0.001}",78,['C'],3,0,"{3: ['C', 'D'], 7: ['D', 'D'], 1: ['C', 'D']}",16,40,23,None,1,2,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['D', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",3,0,57,0.8,2,1.15,None,1.3166666666666667,0.0001,0.1,99.9989725
20,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",79,['C'],2,1,"{3: ['C', 'D'], 7: ['C', 'C'], 1: ['C', 'D']}",16,43,23,None,1,1,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,1,60,0.7619047619047619,2.0476190476190474,1.0952380952380953,None,1.3015873015873016,0.0001,0.1,99.99897142857142
21,MOODYLEARN,9,"{3: 'C', 7: 'D', 1: 'C'}","{3: 0.001, 7: 0.106, 1: 0.001}",82,['C'],3,0,"{3: ['C', 'D'], 7: ['D', 'D'], 1: ['C', 'D']}",16,44,23,None,1,2,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['D', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",3,0,63,0.7272727272727273,2,1.0454545454545454,None,1.2575757575757576,0.0001,0.1,99.99897045454544
22,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",83,['C'],2,1,"{3: ['C', 'D'], 7: ['C', 'C'], 1: ['C', 'D']}",16,47,23,None,1,1,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,1,66,0.6956521739130435,2.0434782608695654,1,None,1.2463768115942029,0.0001,0.1,99.99896956521738
23,MOODYLEARN,9,"{3: 'C', 7: 'D', 1: 'C'}","{3: 0.001, 7: 0.106, 1: 0.001}",86,['C'],3,0,"{3: ['C', 'D'], 7: ['D', 'D'], 1: ['C', 'D']}",16,48,23,None,1,2,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['D', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",3,0,69,0.6666666666666666,2,0.9583333333333334,None,1.2083333333333333,0.0001,0.1,99.99896875
24,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",87,['C'],2,1,"{3: ['C', 'D'], 7: ['C', 'C'], 1: ['C', 'D']}",16,51,23,None,1,1,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,1,72,0.64,2.04,0.92,None,1.2,0.0001,0.1,99.99896799999999
25,MOODYLEARN,9,"{3: 'C', 7: 'D', 1: 'C'}","{3: 0.001, 7: 0.106, 1: 0.001}",90,['C'],3,0,"{3: ['C', 'D'], 7: ['D', 'D'], 1: ['C', 'D']}",16,52,23,None,1,2,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['D', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",3,0,75,0.6153846153846154,2,0.8846153846153846,None,1.1666666666666667,0.0001,0.1,99.9989673076923
26,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",91,['C'],2,1,"{3: ['C', 'D'], 7: ['C', 'C'], 1: ['C', 'D']}",16,55,23,None,1,1,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,1,78,0.5925925925925926,2.037037037037037,0.8518518518518519,None,1.1604938271604939,0.0001,0.1,99.99896666666666
27,MOODYLEARN,9,"{3: 'C', 7: 'D', 1: 'C'}","{3: 0.001, 7: 0.106, 1: 0.001}",94,['C'],3,0,"{3: ['C', 'D'], 7: ['D', 'D'], 1: ['C', 'D']}",16,56,23,None,1,2,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['D', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",3,0,81,0.5714285714285714,2,0.8214285714285714,None,1.130952380952381,0.0001,0.1,99.99896607142857
28,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",95,['C'],2,1,"{3: ['C', 'D'], 7: ['C', 'C'], 1: ['C', 'D']}",16,59,23,None,1,1,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,1,84,0.5517241379310345,2.0344827586206895,0.7931034482758621,None,1.1264367816091954,0.0001,0.1,99.99896551724137
29,MOODYLEARN,9,"{3: 'C', 7: 'D', 1: 'C'}","{3: 0.001, 7: 0.106, 1: 0.001}",98,['C'],3,0,"{3: ['C', 'D'], 7: ['D', 'D'], 1: ['C', 'D']}",16,60,23,None,1,2,1,None,0.105,"{3: ['D', 3, 'HIGH'], 7: ['D', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",3,0,87,0.5333333333333333,2,0.7666666666666667,None,1.1,0.0001,0.1,99.998965
