stepcount_16,strategy_16,strat code_16,move_16,probabilities_16,utility_16,common_move_16,number_coop_16,number_defect_16,outcomes_16,u1_16,u2_16,u3_16,u4_16,m1_16,m2_16,m3_16,m4_16,uv_16,ps_16,nc_16,mutC_16,simP_16,avp1_16,avp2_16,avp3_16,avp4_16,globav_16,epsilon_16,alpha_16,mood_16
18,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",124,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",78,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,54,4.105263157894737,1.1578947368421053,1.5263157894736843,None,2.2631578947368425,0.0001,0.1,99.99896112119112
19,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",129,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",83,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,57,4.15,1.1,1.45,None,2.2333333333333334,0.0001,0.1,99.99895793578946
20,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",134,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",88,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,60,4.190476190476191,1.0476190476190477,1.380952380952381,None,2.2063492063492065,0.0001,0.1,99.9989550542517
21,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",139,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",93,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,63,4.2272727272727275,1,1.3181818181818181,None,2.1818181818181817,0.0001,0.1,99.99895243506494
22,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",144,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",98,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,66,4.260869565217392,0.9565217391304348,1.2608695652173914,None,2.1594202898550727,0.0001,0.1,99.99895004395084
23,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",149,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",103,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,69,4.291666666666667,0.9166666666666666,1.2083333333333333,None,2.138888888888889,0.0001,0.1,99.99894785235507
24,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",154,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",108,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,72,4.32,0.88,1.16,None,2.12,0.0001,0.1,99.99894583630001
25,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",159,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",113,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,75,4.346153846153846,0.8461538461538461,1.1153846153846154,None,2.1025641025641026,0.0001,0.1,99.99894397550297
26,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",164,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",118,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,78,4.37037037037037,0.8148148148148148,1.0740740740740742,None,2.0864197530864197,0.0001,0.1,99.99894225269072
27,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",169,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",123,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,81,4.392857142857143,0.7857142857142857,1.0357142857142858,None,2.0714285714285716,0.0001,0.1,99.9989406530612
28,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",174,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",128,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,84,4.413793103448276,0.7586206896551724,1,None,2.057471264367816,0.0001,0.1,99.9989391638568
29,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",179,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",133,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,87,4.433333333333334,0.7333333333333333,0.9666666666666667,None,2.0444444444444443,0.0001,0.1,99.99893777402298
30,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",184,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",138,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,90,4.451612903225806,0.7096774193548387,0.9354838709677419,None,2.032258064516129,0.0001,0.1,99.9989364739334
31,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",189,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",143,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,93,4.46875,0.6875,0.90625,None,2.0208333333333335,0.0001,0.1,99.99893525516633
32,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",194,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",148,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,96,4.484848484848484,0.6666666666666666,0.8787878787878788,None,2.01010101010101,0.0001,0.1,99.99893411032195
33,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",199,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",153,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,99,4.5,0.6470588235294118,0.8529411764705882,None,2.0,0.0001,0.1,99.99893303287197
34,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",204,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",158,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,102,4.514285714285714,0.6285714285714286,0.8285714285714286,None,1.9904761904761905,0.0001,0.1,99.99893201703482
35,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",209,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",163,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,105,4.527777777777778,0.6111111111111112,0.8055555555555556,None,1.9814814814814814,0.0001,0.1,99.99893105767194
36,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",214,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",168,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,108,4.54054054054054,0.5945945945945946,0.7837837837837838,None,1.9729729729729728,0.0001,0.1,99.99893015020086
37,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",219,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",173,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,111,4.552631578947368,0.5789473684210527,0.7631578947368421,None,1.9649122807017543,0.0001,0.1,99.99892929052182
38,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",224,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",178,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,114,4.564102564102564,0.5641025641025641,0.7435897435897436,None,1.9572649572649572,0.0001,0.1,99.99892847495587
39,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",229,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",183,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,117,4.575,0.55,0.725,None,1.9500000000000002,0.0001,0.1,99.99892770019231
40,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",234,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",188,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,120,4.585365853658536,0.5365853658536586,0.7073170731707317,None,1.9430894308943087,0.0001,0.1,99.9989269632436
41,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",239,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",193,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,123,4.595238095238095,0.5238095238095238,0.6904761904761905,None,1.9365079365079363,0.0001,0.1,99.998926261407
42,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",244,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",198,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,126,4.604651162790698,0.5116279069767442,0.6744186046511628,None,1.930232558139535,0.0001,0.1,99.99892559223132
43,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",249,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",203,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,129,4.613636363636363,0.5,0.6590909090909091,None,1.924242424242424,0.0001,0.1,99.99892495348836
44,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",254,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",208,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,132,4.622222222222222,0.4888888888888889,0.6444444444444445,None,1.9185185185185183,0.0001,0.1,99.99892434314815
45,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",259,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",213,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,135,4.630434782608695,0.4782608695652174,0.6304347826086957,None,1.9130434782608694,0.0001,0.1,99.99892375935727
46,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",264,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",218,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,138,4.638297872340425,0.46808510638297873,0.6170212765957447,None,1.9078014184397163,0.0001,0.1,99.99892320042021
47,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",269,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",223,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,141,4.645833333333333,0.4583333333333333,0.6041666666666666,None,1.9027777777777777,0.0001,0.1,99.9989226647828
48,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",274,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",228,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,144,4.653061224489796,0.4489795918367347,0.5918367346938775,None,1.8979591836734693,0.0001,0.1,99.99892215101781
49,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",279,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",233,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,147,4.66,0.44,0.58,None,1.8933333333333333,0.0001,0.1,99.99892165781225
50,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",284,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",238,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,150,4.666666666666667,0.43137254901960786,0.5686274509803921,None,1.888888888888889,0.0001,0.1,99.99892118395617
51,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",289,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",243,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,153,4.673076923076923,0.4230769230769231,0.5576923076923077,None,1.8846153846153848,0.0001,0.1,99.99892072833275
52,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",294,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",248,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,156,4.679245283018868,0.41509433962264153,0.5471698113207547,None,1.880503144654088,0.0001,0.1,99.99892028990949
53,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",299,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",253,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,159,4.685185185185185,0.4074074074074074,0.5370370370370371,None,1.876543209876543,0.0001,0.1,99.99891986773041
54,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",304,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",258,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,162,4.6909090909090905,0.4,0.5272727272727272,None,1.8727272727272726,0.0001,0.1,99.99891946090908
55,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",309,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",263,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,165,4.696428571428571,0.39285714285714285,0.5178571428571429,None,1.869047619047619,0.0001,0.1,99.99891906862244
56,MOODYLEARN,9,"{17: 'D', 21: 'C', 11: 'C'}","{17: 0.001, 21: 0.001, 11: 0.001}",314,['C'],2,1,"{17: ['D', 'C'], 21: ['C', 'D'], 11: ['C', 'D']}",268,22,29,None,2,1,1,None,0.105,"{17: ['C', 17, 'HIGH'], 21: ['D', 21, 'HIGH'], 11: ['D', 11, 'HIGH']}",2,0,168,4.701754385964913,0.38596491228070173,0.5087719298245614,None,1.865497076023392,0.0001,0.1,99.9989186901052
