stepcount_40,strategy_40,strat code_40,move_40,probabilities_40,utility_40,common_move_40,number_coop_40,number_defect_40,outcomes_40,p1_40,p2_40,p3_40,p4_40,u1_40,u2_40,u3_40,u4_40,m1_40,m2_40,m3_40,m4_40
True,VPP,6,"{48: 'D', 39: 'D', 32: 'D'}","{48: 0.46, 39: 0.46, 32: 0.52}",0,['D'],0,3,"{48: ['D', 'C'], 39: ['D', 'C'], 32: ['D', 'D']}",0.46,0.46,0.52,None,2,2,1,None,2,2,2,None
2,VPP,6,"{48: 'D', 39: 'D', 32: 'C'}","{48: 0.48000000000000004, 39: 0.48000000000000004, 32: 0.56}",5,['D'],1,2,"{48: ['D', 'D'], 39: ['D', 'D'], 32: ['C', 'D']}",0.48000000000000004,0.48000000000000004,0.56,None,3,3,-1,None,2,2,1,None
3,VPP,6,"{48: 'C', 39: 'C', 32: 'C'}","{48: 0.45000000000000007, 39: 0.45000000000000007, 32: 0.53}",5,['C'],3,0,"{48: ['C', 'C'], 39: ['C', 'C'], 32: ['C', 'C']}",0.45000000000000007,0.45000000000000007,0.53,None,4.5,4.5,0.5,None,1,1,1,None
4,VPP,6,"{48: 'D', 39: 'C', 32: 'C'}","{48: 0.4100000000000001, 39: 0.42000000000000004, 32: 0.5}",9.5,['C'],2,1,"{48: ['D', 'C'], 39: ['C', 'C'], 32: ['C', 'C']}",0.4100000000000001,0.42000000000000004,0.5,None,6.5,6.0,2.0,None,2,1,1,None
5,VPP,6,"{48: 'C', 39: 'C', 32: 'C'}","{48: 0.45000000000000007, 39: 0.39, 32: 0.47}",14.5,['C'],3,0,"{48: ['C', 'D'], 39: ['C', 'C'], 32: ['C', 'C']}",0.45000000000000007,0.39,0.47,None,4.5,7.5,3.5,None,1,1,1,None
6,VPP,6,"{48: 'D', 39: 'C', 32: 'D'}","{48: 0.4700000000000001, 39: 0.36, 32: 0.43}",15.5,['D'],1,2,"{48: ['D', 'D'], 39: ['C', 'C'], 32: ['D', 'C']}",0.4700000000000001,0.36,0.43,None,5.5,9.0,5.5,None,2,1,2,None
7,VPP,6,"{48: 'C', 39: 'D', 32: 'D'}","{48: 0.44000000000000006, 39: 0.32, 32: 0.39}",20.0,['D'],1,2,"{48: ['C', 'C'], 39: ['D', 'C'], 32: ['D', 'C']}",0.44000000000000006,0.32,0.39,None,7.0,11.0,7.5,None,1,2,2,None
8,VPP,6,"{48: 'C', 39: 'D', 32: 'C'}","{48: 0.41000000000000003, 39: 0.34, 32: 0.36}",25.5,['C'],2,1,"{48: ['C', 'C'], 39: ['D', 'D'], 32: ['C', 'C']}",0.41000000000000003,0.34,0.36,None,8.5,12.0,9.0,None,1,2,1,None
9,VPP,6,"{48: 'D', 39: 'D', 32: 'D'}","{48: 0.37000000000000005, 39: 0.30000000000000004, 32: 0.38}",29.5,['D'],0,3,"{48: ['D', 'C'], 39: ['D', 'C'], 32: ['D', 'D']}",0.37000000000000005,0.30000000000000004,0.38,None,10.5,14.0,10.0,None,2,2,2,None
10,VPP,6,"{48: 'C', 39: 'D', 32: 'D'}","{48: 0.41000000000000003, 39: 0.32000000000000006, 32: 0.34}",34.5,['D'],1,2,"{48: ['C', 'D'], 39: ['D', 'D'], 32: ['D', 'C']}",0.41000000000000003,0.32000000000000006,0.34,None,8.5,15.0,12.0,None,1,2,2,None
11,VPP,6,"{48: 'D', 39: 'D', 32: 'C'}","{48: 0.43000000000000005, 39: 0.2800000000000001, 32: 0.38}",35.5,['D'],1,2,"{48: ['D', 'D'], 39: ['D', 'C'], 32: ['C', 'D']}",0.43000000000000005,0.2800000000000001,0.38,None,9.5,17.0,10.0,None,2,2,1,None
12,VPP,6,"{48: 'C', 39: 'D', 32: 'C'}","{48: 0.4, 39: 0.3000000000000001, 32: 0.42}",36.5,['C'],2,1,"{48: ['C', 'C'], 39: ['D', 'D'], 32: ['C', 'D']}",0.4,0.3000000000000001,0.42,None,11.0,18.0,8.0,None,1,2,1,None
13,VPP,6,"{48: 'C', 39: 'C', 32: 'C'}","{48: 0.37, 39: 0.27000000000000013, 32: 0.39}",37.0,['C'],3,0,"{48: ['C', 'C'], 39: ['C', 'C'], 32: ['C', 'C']}",0.37,0.27000000000000013,0.39,None,12.5,19.5,9.5,None,1,1,1,None
14,VPP,6,"{48: 'C', 39: 'C', 32: 'C'}","{48: 0.33999999999999997, 39: 0.24000000000000013, 32: 0.36}",41.5,['C'],3,0,"{48: ['C', 'C'], 39: ['C', 'C'], 32: ['C', 'C']}",0.33999999999999997,0.24000000000000013,0.36,None,14.0,21.0,11.0,None,1,1,1,None
15,VPP,6,"{48: 'D', 39: 'D', 32: 'D'}","{48: 0.3, 39: 0.20000000000000012, 32: 0.38}",46.0,['D'],0,3,"{48: ['D', 'C'], 39: ['D', 'C'], 32: ['D', 'D']}",0.3,0.20000000000000012,0.38,None,16.0,23.0,12.0,None,2,2,2,None
16,VPP,6,"{48: 'C', 39: 'C', 32: 'D'}","{48: 0.33999999999999997, 39: 0.24000000000000013, 32: 0.34}",51.0,['C'],2,1,"{48: ['C', 'D'], 39: ['C', 'D'], 32: ['D', 'C']}",0.33999999999999997,0.24000000000000013,0.34,None,14.0,21.0,14.0,None,1,1,2,None
17,VPP,6,"{48: 'D', 39: 'C', 32: 'C'}","{48: 0.36, 39: 0.28000000000000014, 32: 0.38}",49.0,['C'],2,1,"{48: ['D', 'D'], 39: ['C', 'D'], 32: ['C', 'D']}",0.36,0.28000000000000014,0.38,None,15.0,19.0,12.0,None,2,1,1,None
