score,self_coops,opp_coops,mut_coops,ppd,class
241,3,0,0,0.1,3
375.0,250,250,250,0.1,5
375.0,250,250,250,0.1,4
238,4,0,0,0.1,3
241,3,0,0,0.1,3
375.0,250,250,250,0.1,4
375.0,250,250,250,0.1,2
375.0,250,250,250,0.1,5
375.5,249,250,249,0.1,2
375.0,250,250,250,0.1,5
244,2,0,0,0.1,3
375.0,250,250,250,0.1,4
375.5,249,250,249,0.1,2
372.0,3,126,2,0.1,5
375.0,250,250,250,0.1,2
366.0,247,247,244,0.1,4
238,4,0,0,0.1,3
375.0,250,250,250,0.1,5
238,4,0,0,0.1,3
375.0,250,250,250,0.1,4
375.5,249,250,249,0.1,2
375.0,250,250,250,0.1,5
375.0,250,250,250,0.1,2
375.0,250,250,250,0.1,4
238,4,0,0,0.1,3
372.0,187,218,186,0.1,5
375.0,250,250,250,0.1,4
238,4,0,0,0.1,3
241,3,0,0,0.1,3
357.0,244,244,238,0.1,4
375.0,250,250,250,0.1,2
365,3,124,0,0.1,5
375.5,249,250,249,0.1,2
350.5,212,224,205,0.1,5
241,3,0,0,0.15,3
375.0,250,250,250,0.15,4
375.0,250,250,250,0.15,2
375.0,248,249,248,0.15,5
375.5,249,250,249,0.15,2
372.0,249,249,248,0.15,4
241,3,0,0,0.15,3
372.0,3,126,2,0.15,5
241,3,0,0,0.15,3
375.0,250,250,250,0.15,4
375.5,249,250,249,0.15,2
365,3,124,0,0.15,5
375.5,249,250,249,0.15,2
366.0,247,247,244,0.15,4
238,4,0,0,0.15,3
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,4
241,3,0,0,0.15,3
238,4,0,0,0.15,3
375.0,250,250,250,0.15,4
375.5,249,250,249,0.15,2
365,3,124,0,0.15,5
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,5
241,3,0,0,0.15,3
375.0,250,250,250,0.15,4
376.0,248,250,248,0.15,2
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,4
241,3,0,0,0.15,3
375.0,250,250,250,0.15,5
247,1,0,0,0.15,3
371.5,248,248,247,0.15,4
375.0,250,250,250,0.15,2
375.0,248,249,248,0.15,5
375.0,250,250,250,0.15,2
249,1,2,0,0.15,4
238,4,0,0,0.15,3
365,3,124,0,0.15,5
375.0,250,250,250,0.15,4
238,4,0,0,0.15,3
238,4,0,0,0.15,3
375.0,250,250,250,0.15,4
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,5
375.5,249,250,249,0.15,2
375.0,248,249,248,0.15,5
238,4,0,0,0.15,3
336.0,237,237,224,0.15,4
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,2
360.0,245,245,240,0.15,4
238,4,0,0,0.15,3
375.0,250,250,250,0.15,5
244,2,0,0,0.15,3
375.0,250,250,250,0.15,4
375.5,249,250,249,0.15,2
371.5,4,126,3,0.15,5
376.0,248,250,248,0.15,2
345.0,240,240,230,0.15,4
241,3,0,0,0.15,3
368.5,3,125,1,0.15,5
375.0,250,250,250,0.15,4
235,5,0,0,0.15,3
244,2,0,0,0.15,3
363.0,246,246,242,0.15,4
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,5
376.0,248,250,248,0.15,2
361,4,123,0,0.15,5
235,5,0,0,0.15,3
375.0,250,250,250,0.15,4
376.5,247,250,247,0.15,2
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,2
372.0,249,249,248,0.15,4
241,3,0,0,0.15,3
375.0,250,250,250,0.15,5
241,3,0,0,0.15,3
372.0,249,249,248,0.15,4
376.0,248,250,248,0.15,2
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,4
244,2,0,0,0.15,3
368.0,212,229,210,0.15,5
369.0,248,248,246,0.15,4
244,2,0,0,0.15,3
241,3,0,0,0.15,3
341.5,238,238,227,0.15,4
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,2
371.5,248,248,247,0.15,5
238,4,0,0,0.15,3
375.0,250,250,250,0.15,4
375.5,249,250,249,0.15,2
371.5,4,126,3,0.15,5
375.5,249,250,249,0.15,2
357.0,244,244,238,0.15,4
238,4,0,0,0.15,3
372.0,3,126,2,0.15,5
238,4,0,0,0.15,3
375.0,250,250,250,0.15,4
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,5
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,4
244,2,0,0,0.15,3
371.5,248,248,247,0.15,5
369.0,248,248,246,0.15,4
241,3,0,0,0.15,3
238,4,0,0,0.15,3
372.0,249,249,248,0.15,4
375.0,250,250,250,0.15,2
365,3,124,0,0.15,5
375.5,249,250,249,0.15,2
364.5,140,192,137,0.15,5
238,4,0,0,0.2,3
375.0,250,250,250,0.2,4
376.0,248,250,248,0.2,2
371.5,212,230,211,0.2,5
375.0,250,250,250,0.2,2
375.0,250,250,250,0.2,4
238,4,0,0,0.2,3
372.0,3,126,2,0.2,5
238,4,0,0,0.2,3
375.0,250,250,250,0.2,4
375.0,250,250,250,0.2,2
375.0,250,250,250,0.2,5
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,4
244,2,0,0,0.2,3
375.0,250,250,250,0.2,5
366.0,247,247,244,0.2,4
241,3,0,0,0.2,3
241,3,0,0,0.2,3
250.0,3,4,2,0.2,4
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,5
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,5
238,4,0,0,0.2,3
348.0,241,241,232,0.2,4
376.0,248,250,248,0.2,2
372.0,3,126,2,0.2,5
375.0,250,250,250,0.2,2
375.0,250,250,250,0.2,4
241,3,0,0,0.2,3
371.5,178,213,177,0.2,5
238,4,0,0,0.2,3
231,10,11,0,0.2,4
376.0,248,250,248,0.2,2
371.5,4,126,3,0.2,5
375.5,249,250,249,0.2,2
372.0,249,249,248,0.2,4
241,3,0,0,0.2,3
375.0,250,250,250,0.2,5
372.0,249,249,248,0.2,4
241,3,0,0,0.2,3
244,2,0,0,0.2,3
375.0,250,250,250,0.2,4
375.0,250,250,250,0.2,2
372.0,105,177,104,0.2,5
376.0,248,250,248,0.2,2
361.0,6,124,2,0.2,5
241,3,0,0,0.2,3
375.0,250,250,250,0.2,4
376.0,248,250,248,0.2,2
368.5,5,126,3,0.2,5
376.0,248,250,248,0.2,2
375.0,250,250,250,0.2,4
241,3,0,0,0.2,3
375.0,250,250,250,0.2,5
238,4,0,0,0.2,3
375.0,250,250,250,0.2,4
375.0,250,250,250,0.2,2
371.5,4,126,3,0.2,5
375.0,250,250,250,0.2,2
250.0,3,4,2,0.2,4
238,4,0,0,0.2,3
368.5,3,125,1,0.2,5
375.0,250,250,250,0.2,4
238,4,0,0,0.2,3
238,4,0,0,0.2,3
375.0,250,250,250,0.2,4
376.5,247,250,247,0.2,2
368.5,3,125,1,0.2,5
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,5
238,4,0,0,0.2,3
247,2,3,0,0.2,4
375.5,249,250,249,0.2,2
371.5,136,192,135,0.2,5
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,4
247,1,0,0,0.2,3
375.0,250,250,250,0.2,5
238,4,0,0,0.2,3
372.0,249,249,248,0.2,4
375.0,250,250,250,0.2,2
375.0,250,250,250,0.2,5
375.5,249,250,249,0.2,2
339.0,238,238,226,0.2,4
241,3,0,0,0.2,3
371.5,14,131,13,0.2,5
354.0,243,243,236,0.2,4
238,4,0,0,0.2,3
241,3,0,0,0.2,3
363.0,246,246,242,0.2,4
376.0,248,250,248,0.2,2
375.5,247,249,247,0.2,5
375.5,249,250,249,0.2,2
365.0,111,178,108,0.2,5
241,3,0,0,0.2,3
375.0,250,250,250,0.2,4
375.0,250,250,250,0.2,2
364.5,4,124,1,0.2,5
375.5,249,250,249,0.2,2
372.0,249,249,248,0.2,4
241,3,0,0,0.2,3
375.0,250,250,250,0.2,5
238,4,0,0,0.2,3
375.0,250,250,250,0.2,4
375.0,250,250,250,0.2,2
375.0,250,250,250,0.2,5
375.0,250,250,250,0.2,2
372.0,249,249,248,0.2,4
241,3,0,0,0.2,3
365.0,37,141,34,0.2,5
366.0,247,247,244,0.2,4
238,4,0,0,0.2,3
238,4,0,0,0.2,3
375.0,250,250,250,0.2,4
375.5,249,250,249,0.2,2
368.0,4,125,2,0.2,5
375.5,249,250,249,0.2,2
364.5,26,135,23,0.2,5
238,4,0,0,0.25,3
375.0,250,250,250,0.25,4
377.0,246,250,246,0.25,2
368.5,3,125,1,0.25,5
376.0,248,250,248,0.25,2
315.0,230,230,210,0.25,4
238,4,0,0,0.25,3
365,3,124,0,0.25,5
244,2,0,0,0.25,3
372.0,249,249,248,0.25,4
375.5,249,250,249,0.25,2
365,3,124,0,0.25,5
375.5,249,250,249,0.25,2
372.0,249,249,248,0.25,4
238,4,0,0,0.25,3
375.0,250,250,250,0.25,5
365.5,246,246,243,0.25,4
244,2,0,0,0.25,3
244,2,0,0,0.25,3
245,3,4,0,0.25,4
375.5,249,250,249,0.25,2
375.0,248,249,248,0.25,5
375.0,250,250,250,0.25,2
365.0,99,172,96,0.25,5
244,2,0,0,0.25,3
372.0,249,249,248,0.25,4
375.5,249,250,249,0.25,2
375.0,248,249,248,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,4
238,4,0,0,0.25,3
365,3,124,0,0.25,5
238,4,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
368.0,248,247,246,0.25,5
375.0,250,250,250,0.25,2
348.0,241,241,232,0.25,4
247,1,0,0,0.25,3
375.0,250,250,250,0.25,5
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
241,3,0,0,0.25,3
360.0,245,245,240,0.25,4
376.5,247,250,247,0.25,2
375.0,250,250,250,0.25,5
376.0,248,250,248,0.25,2
361.0,168,205,164,0.25,5
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
376.0,248,250,248,0.25,2
375.0,248,249,248,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
238,4,0,0,0.25,3
372.0,3,126,2,0.25,5
241,3,0,0,0.25,3
251,0,1,0,0.25,4
375.0,250,250,250,0.25,2
375.0,248,249,248,0.25,5
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
244,2,0,0,0.25,3
372.0,249,249,248,0.25,4
375.0,250,250,250,0.25,2
368.5,189,218,187,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
238,4,0,0,0.25,3
363.0,246,246,242,0.25,4
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
365,3,124,0,0.25,5
247,1,0,0,0.25,3
372.0,249,249,248,0.25,4
376.0,248,250,248,0.25,2
365,3,124,0,0.25,5
377.0,246,250,246,0.25,2
375.0,250,250,250,0.25,4
244,2,0,0,0.25,3
375.0,248,249,248,0.25,5
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
244,2,0,0,0.25,3
375.0,250,250,250,0.25,4
376.0,248,250,248,0.25,2
372,1,125,0,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
244,2,0,0,0.25,3
371.5,248,248,247,0.25,4
375.5,249,250,249,0.25,2
368.5,3,125,1,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
244,2,0,0,0.25,3
375.0,250,250,250,0.25,5
244,2,0,0,0.25,3
351.0,242,242,234,0.25,4
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
372.0,249,249,248,0.25,4
238,4,0,0,0.25,3
368.5,3,125,1,0.25,5
375.0,250,250,250,0.25,4
244,2,0,0,0.25,3
244,2,0,0,0.25,3
242.0,7,8,2,0.25,4
375.0,250,250,250,0.25,2
368.5,3,125,1,0.25,5
375.5,249,250,249,0.25,2
375.0,248,249,248,0.25,5
241,3,0,0,0.3,3
375.0,250,250,250,0.3,4
376.0,248,250,248,0.3,2
375.0,250,250,250,0.3,5
376.5,247,250,247,0.3,2
372.0,249,249,248,0.3,4
244,2,0,0,0.3,3
375.0,250,250,250,0.3,5
238,4,0,0,0.3,3
375.0,250,250,250,0.3,4
375.0,250,250,250,0.3,2
368.5,3,125,1,0.3,5
376.5,247,250,247,0.3,2
372.0,249,249,248,0.3,4
238,4,0,0,0.3,3
368.5,3,125,1,0.3,5
372.0,249,249,248,0.3,4
238,4,0,0,0.3,3
241,3,0,0,0.3,3
345.0,240,240,230,0.3,4
375.5,249,250,249,0.3,2
372.0,3,126,2,0.3,5
376.0,248,250,248,0.3,2
368.0,246,246,244,0.3,5
244,2,0,0,0.3,3
357.0,244,244,238,0.3,4
375.5,249,250,249,0.3,2
375.0,250,250,250,0.3,5
376.0,248,250,248,0.3,2
369.0,248,248,246,0.3,4
244,2,0,0,0.3,3
371.5,248,248,247,0.3,5
241,3,0,0,0.3,3
360.0,245,245,240,0.3,4
375.0,250,250,250,0.3,2
375.0,250,250,250,0.3,5
376.0,248,250,248,0.3,2
247,2,3,0,0.3,4
241,3,0,0,0.3,3
368.0,112,179,110,0.3,5
375.0,250,250,250,0.3,4
244,2,0,0,0.3,3
244,2,0,0,0.3,3
375.0,250,250,250,0.3,4
375.5,249,250,249,0.3,2
372,1,125,0,0.3,5
375.5,249,250,249,0.3,2
375.0,246,248,246,0.3,5
238,4,0,0,0.3,3
372.0,249,249,248,0.3,4
376.0,248,250,248,0.3,2
375.0,250,250,250,0.3,5
375.0,250,250,250,0.3,2
244.0,6,7,2,0.3,4
244,2,0,0,0.3,3
365,3,124,0,0.3,5
241,3,0,0,0.3,3
369.0,248,248,246,0.3,4
375.5,249,250,249,0.3,2
375.0,250,250,250,0.3,5
375.5,249,250,249,0.3,2
372.0,249,249,248,0.3,4
247,1,0,0,0.3,3
368.0,248,247,246,0.3,5
369.0,248,248,246,0.3,4
244,2,0,0,0.3,3
244,2,0,0,0.3,3
372.0,249,249,248,0.3,4
376.0,248,250,248,0.3,2
375.0,250,250,250,0.3,5
376.0,248,250,248,0.3,2
368.0,246,246,244,0.3,5
241,3,0,0,0.3,3
372.0,249,249,248,0.3,4
375.5,249,250,249,0.3,2
375.0,248,249,248,0.3,5
376.0,248,250,248,0.3,2
372.0,249,249,248,0.3,4
241,3,0,0,0.3,3
375.0,250,250,250,0.3,5
241,3,0,0,0.3,3
375.0,250,250,250,0.3,4
375.0,250,250,250,0.3,2
372.0,3,126,2,0.3,5
375.5,249,250,249,0.3,2
246.0,5,6,2,0.3,4
238,4,0,0,0.3,3
368.5,3,125,1,0.3,5
375.0,250,250,250,0.3,4
238,4,0,0,0.3,3
241,3,0,0,0.3,3
250.0,3,4,2,0.3,4
375.5,249,250,249,0.3,2
368.5,3,125,1,0.3,5
375.5,249,250,249,0.3,2
368.0,246,246,244,0.3,5
244,2,0,0,0.3,3
372.0,249,249,248,0.3,4
375.0,250,250,250,0.3,2
375.0,248,249,248,0.3,5
376.5,247,250,247,0.3,2
366.0,247,247,244,0.3,4
244,2,0,0,0.3,3
372.0,3,126,2,0.3,5
244,2,0,0,0.3,3
246.0,5,6,2,0.3,4
375.5,249,250,249,0.3,2
375.0,248,249,248,0.3,5
375.5,249,250,249,0.3,2
372.0,249,249,248,0.3,4
244,2,0,0,0.3,3
375.0,250,250,250,0.3,5
363.0,246,246,242,0.3,4
241,3,0,0,0.3,3
241,3,0,0,0.3,3
246.0,5,6,2,0.3,4
375.5,249,250,249,0.3,2
372.0,3,126,2,0.3,5
375.5,249,250,249,0.3,2
368.0,246,246,244,0.3,5
241,3,0,0,0.35,3
375.0,250,250,250,0.35,4
376.0,248,250,248,0.35,2
371.5,4,126,3,0.35,5
376.5,247,250,247,0.35,2
369.0,248,248,246,0.35,4
241,3,0,0,0.35,3
368.5,3,125,1,0.35,5
244,2,0,0,0.35,3
369.0,248,248,246,0.35,4
375.0,250,250,250,0.35,2
372.0,3,126,2,0.35,5
376.0,248,250,248,0.35,2
250.0,3,4,2,0.35,4
244,2,0,0,0.35,3
372.0,233,241,232,0.35,5
375.0,250,250,250,0.35,4
238,4,0,0,0.35,3
241,3,0,0,0.35,3
371.5,248,248,247,0.35,4
375.5,249,250,249,0.35,2
375.0,250,250,250,0.35,5
375.5,249,250,249,0.35,2
358,5,123,0,0.35,5
241,3,0,0,0.35,3
375.0,250,250,250,0.35,4
376.0,248,250,248,0.35,2
375.0,250,250,250,0.35,5
375.5,249,250,249,0.35,2
372.0,249,249,248,0.35,4
244,2,0,0,0.35,3
375.0,250,250,250,0.35,5
244,2,0,0,0.35,3
247,2,3,0,0.35,4
375.5,249,250,249,0.35,2
371.5,4,126,3,0.35,5
375.5,249,250,249,0.35,2
372.0,249,249,248,0.35,4
244,2,0,0,0.35,3
365,3,124,0,0.35,5
375.0,250,250,250,0.35,4
244,2,0,0,0.35,3
238,4,0,0,0.35,3
356.5,243,243,237,0.35,4
376.0,248,250,248,0.35,2
371.5,4,126,3,0.35,5
375.0,250,250,250,0.35,2
368.0,4,125,2,0.35,5
241,3,0,0,0.35,3
375.0,250,250,250,0.35,4
376.5,247,250,247,0.35,2
375.0,250,250,250,0.35,5
375.5,249,250,249,0.35,2
251,0,1,0,0.35,4
247,1,0,0,0.35,3
372.0,3,126,2,0.35,5
250,0,0,0,0.35,3
247,2,3,0,0.35,4
375.5,249,250,249,0.35,2
371.5,2,125,1,0.35,5
375.5,249,250,249,0.35,2
249.5,2,3,1,0.35,4
238,4,0,0,0.35,3
368.5,3,125,1,0.35,5
249,1,2,0,0.35,4
241,3,0,0,0.35,3
241,3,0,0,0.35,3
251,0,1,0,0.35,4
376.5,247,250,247,0.35,2
375.0,250,250,250,0.35,5
376.5,247,250,247,0.35,2
375.0,250,250,250,0.35,5
241,3,0,0,0.35,3
375.0,250,250,250,0.35,4
376.0,248,250,248,0.35,2
365,3,124,0,0.35,5
375.5,249,250,249,0.35,2
371.5,248,248,247,0.35,4
244,2,0,0,0.35,3
361,4,123,0,0.35,5
238,4,0,0,0.35,3
249,1,2,0,0.35,4
375.5,249,250,249,0.35,2
372,1,125,0,0.35,5
375.0,250,250,250,0.35,2
327.0,234,234,218,0.35,4
244,2,0,0,0.35,3
371.5,4,126,3,0.35,5
375.0,250,250,250,0.35,4
244,2,0,0,0.35,3
241,3,0,0,0.35,3
360.0,245,245,240,0.35,4
376.5,247,250,247,0.35,2
364.5,4,124,1,0.35,5
376.0,248,250,248,0.35,2
364.5,6,125,3,0.35,5
241,3,0,0,0.35,3
252.0,2,3,2,0.35,4
376.5,247,250,247,0.35,2
371.5,2,125,1,0.35,5
375.0,250,250,250,0.35,2
375.0,250,250,250,0.35,4
241,3,0,0,0.35,3
375.0,250,250,250,0.35,5
244,2,0,0,0.35,3
362.5,245,245,241,0.35,4
375.5,249,250,249,0.35,2
368.5,3,125,1,0.35,5
375.5,249,250,249,0.35,2
250.0,3,4,2,0.35,4
244,2,0,0,0.35,3
372.0,3,126,2,0.35,5
371.5,248,248,247,0.35,4
244,2,0,0,0.35,3
241,3,0,0,0.35,3
372.0,249,249,248,0.35,4
376.5,247,250,247,0.35,2
375.0,248,249,248,0.35,5
375.0,250,250,250,0.35,2
371.5,248,248,247,0.35,5
241,3,0,0,0.4,3
357.0,244,244,238,0.4,4
376.5,247,250,247,0.4,2
372,1,125,0,0.4,5
375.5,249,250,249,0.4,2
372.0,249,249,248,0.4,4
247,1,0,0,0.4,3
375.0,248,249,248,0.4,5
238,4,0,0,0.4,3
371.5,248,248,247,0.4,4
375.5,249,250,249,0.4,2
368.0,4,125,2,0.4,5
375.5,249,250,249,0.4,2
291.5,91,92,89,0.4,4
247,1,0,0,0.4,3
368.5,5,126,3,0.4,5
360.0,245,245,240,0.4,4
244,2,0,0,0.4,3
244,2,0,0,0.4,3
375.0,250,250,250,0.4,4
376.0,248,250,248,0.4,2
371.5,190,219,189,0.4,5
376.0,248,250,248,0.4,2
375.0,250,250,250,0.4,5
247,1,0,0,0.4,3
372.0,249,249,248,0.4,4
375.0,250,250,250,0.4,2
368.5,3,125,1,0.4,5
376.0,248,250,248,0.4,2
372.0,249,249,248,0.4,4
247,1,0,0,0.4,3
364.5,140,192,137,0.4,5
244,2,0,0,0.4,3
249.5,2,3,1,0.4,4
375.0,250,250,250,0.4,2
368.5,5,126,3,0.4,5
375.5,249,250,249,0.4,2
371.5,248,248,247,0.4,4
244,2,0,0,0.4,3
371.5,4,126,3,0.4,5
369.0,248,248,246,0.4,4
241,3,0,0,0.4,3
247,1,0,0,0.4,3
372.0,249,249,248,0.4,4
375.0,250,250,250,0.4,2
372.0,3,126,2,0.4,5
375.5,249,250,249,0.4,2
365,3,124,0,0.4,5
244,2,0,0,0.4,3
249,1,2,0,0.4,4
375.0,250,250,250,0.4,2
365,3,124,0,0.4,5
375.0,250,250,250,0.4,2
366.0,247,247,244,0.4,4
244,2,0,0,0.4,3
372,1,125,0,0.4,5
241,3,0,0,0.4,3
251.5,1,2,1,0.4,4
376.0,248,250,248,0.4,2
368.0,24,135,22,0.4,5
375.5,249,250,249,0.4,2
363.0,246,246,242,0.4,4
238,4,0,0,0.4,3
371.5,4,126,3,0.4,5
246.0,5,6,2,0.4,4
238,4,0,0,0.4,3
247,1,0,0,0.4,3
250.0,3,4,2,0.4,4
377.0,246,250,246,0.4,2
368.5,3,125,1,0.4,5
376.5,247,250,247,0.4,2
368.0,248,247,246,0.4,5
238,4,0,0,0.4,3
366.0,247,247,244,0.4,4
375.5,249,250,249,0.4,2
365,3,124,0,0.4,5
376.0,248,250,248,0.4,2
375.0,250,250,250,0.4,4
244,2,0,0,0.4,3
368.5,5,126,3,0.4,5
247,1,0,0,0.4,3
372.0,249,249,248,0.4,4
375.0,250,250,250,0.4,2
372,1,125,0,0.4,5
375.5,249,250,249,0.4,2
372.0,249,249,248,0.4,4
247,1,0,0,0.4,3
365.0,5,125,2,0.4,5
375.0,250,250,250,0.4,4
241,3,0,0,0.4,3
247,1,0,0,0.4,3
375.0,250,250,250,0.4,4
376.0,248,250,248,0.4,2
371.5,50,149,49,0.4,5
376.0,248,250,248,0.4,2
361,4,123,0,0.4,5
247,1,0,0,0.4,3
372.0,249,249,248,0.4,4
376.5,247,250,247,0.4,2
365,3,124,0,0.4,5
376.0,248,250,248,0.4,2
351.0,242,242,234,0.4,4
250,0,0,0,0.4,3
375.0,248,249,248,0.4,5
238,4,0,0,0.4,3
250.0,3,4,2,0.4,4
377.0,246,250,246,0.4,2
361.5,5,124,1,0.4,5
376.0,248,250,248,0.4,2
375.0,250,250,250,0.4,4
244,2,0,0,0.4,3
371.5,4,126,3,0.4,5
250.0,3,4,2,0.4,4
247,1,0,0,0.4,3
241,3,0,0,0.4,3
247,2,3,0,0.4,4
377.0,246,250,246,0.4,2
375.0,248,249,248,0.4,5
376.0,248,250,248,0.4,2
368.0,248,247,246,0.4,5
241,3,0,0,0.45,3
360.0,245,245,240,0.45,4
376.0,248,250,248,0.45,2
365,3,124,0,0.45,5
375.0,250,250,250,0.45,2
375.0,250,250,250,0.45,4
241,3,0,0,0.45,3
371.5,248,248,247,0.45,5
241,3,0,0,0.45,3
362.5,245,245,241,0.45,4
375.5,249,250,249,0.45,2
365,3,124,0,0.45,5
376.0,248,250,248,0.45,2
351.5,241,242,233,0.45,4
247,1,0,0,0.45,3
368,2,124,0,0.45,5
375.0,250,250,250,0.45,4
244,2,0,0,0.45,3
244,2,0,0,0.45,3
375.0,250,250,250,0.45,4
375.5,249,250,249,0.45,2
375.0,248,249,248,0.45,5
376.0,248,250,248,0.45,2
375.0,248,249,248,0.45,5
244,2,0,0,0.45,3
250.0,3,4,2,0.45,4
376.0,248,250,248,0.45,2
372,1,125,0,0.45,5
375.0,250,250,250,0.45,2
247,2,3,0,0.45,4
241,3,0,0,0.45,3
365,3,124,0,0.45,5
244,2,0,0,0.45,3
252.0,2,3,2,0.45,4
376.0,248,250,248,0.45,2
375.0,248,249,248,0.45,5
376.5,247,250,247,0.45,2
249,1,2,0,0.45,4
247,1,0,0,0.45,3
368.5,3,125,1,0.45,5
375.0,250,250,250,0.45,4
244,2,0,0,0.45,3
244,2,0,0,0.45,3
359.5,244,244,239,0.45,4
376.0,248,250,248,0.45,2
365,3,124,0,0.45,5
376.0,248,250,248,0.45,2
364.5,244,244,241,0.45,5
241,3,0,0,0.45,3
249,1,2,0,0.45,4
377.0,246,250,246,0.45,2
372,1,125,0,0.45,5
376.0,248,250,248,0.45,2
341.5,238,238,227,0.45,4
247,1,0,0,0.45,3
361,4,123,0,0.45,5
244,2,0,0,0.45,3
360.0,245,245,240,0.45,4
376.0,248,250,248,0.45,2
375.0,250,250,250,0.45,5
376.0,248,250,248,0.45,2
247,2,3,0,0.45,4
241,3,0,0,0.45,3
372,1,125,0,0.45,5
241,5,6,0,0.45,4
244,2,0,0,0.45,3
244,2,0,0,0.45,3
